PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
0,14,1,1,0,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
0,15,-1,-5,1,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0
0,15,1,5,1,-1,0,-1,0,0,-3,0,0,0,-1,0,0,0,0,0,0,-3,0
0,15,-1,-1,0,-6,0,-6,0,0,-9,0,0,0,-6,0,0,0,0,0,0,-9,0
0,15,1,1,0,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
0,16,-1,-1,1,-2,4,2,1,204,-6,-200,1,-1,2,0,0,0,53,0,51,-55,0
0,16,1,1,1,2,-4,-2,-1,-204,6,200,-1,1,-2,0,0,0,-53,0,-51,55,0
0,16,-1,-1,0,-6,0,-6,0,0,-9,0,0,0,-6,0,0,0,0,0,0,-9,0
0,16,1,1,0,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
0,17,-1,-1,1,-8,59,51,2,260,-6,-201,2,-1,51,0,0,0,110,0,34,-107,0
0,17,1,1,1,8,-59,-51,-2,-260,6,201,-2,1,-51,0,0,0,-110,0,-34,107,0
0,17,-1,-1,0,-6,0,-6,0,0,-9,0,0,0,-6,0,0,0,0,0,0,-9,0
0,17,1,1,0,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
0,18,-1,-1,1,-8,107,99,3,309,-6,-202,3,-1,99,0,0,0,160,0,47,-153,0
0,18,1,1,1,8,-107,-99,-3,-309,6,202,-3,1,-99,0,0,0,-160,0,-47,153,0
0,18,-1,-1,0,-6,0,-6,0,0,-9,0,0,0,-6,0,0,0,0,0,0,-9,0
0,18,1,1,0,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
0,19,-1,-1,1,-1,153,152,4,357,-6,-204,4,-1,152,53,0,0,205,0,50,-199,0
0,19,1,1,1,1,-153,-152,-4,-357,6,204,-4,1,-152,-53,0,0,-205,0,-50,199,0
0,19,-1,-1,0,-6,0,-6,0,0,-9,0,0,0,-6,0,0,0,0,0,0,-9,0
0,19,1,1,0,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
0,20,-1,-1,1,-6,0,-6,0,0,-9,0,0,0,-6,0,0,0,0,0,0,-9,0
0,20,1,1,1,6,0,6,0,0,9,0,0,0,6,0,0,0,0,0,0,9,0
1,0,-1,-1,1,1,0,1,0,0,-15,0,0,0,1,1,0,0,0,0,0,-15,0
1,0,1,1,1,-1,0,-1,0,0,15,0,0,0,-1,-1,0,0,0,0,0,15,0
1,0,-1,-1,0,-3,0,-3,0,0,-4,0,0,0,-3,-3,0,0,0,0,0,-4,0
1,0,1,1,0,3,0,3,0,0,4,0,0,0,3,3,0,0,0,0,0,4,0
1,0,-1,-2,1,-7,0,-7,0,0,12,0,0,0,-7,-7,0,0,0,0,0,12,0
1,0,1,2,1,7,0,7,0,0,-12,0,0,0,7,7,0,0,0,0,0,-12,0
1,0,-1,-5,0,-3,0,-3,0,0,-12,0,0,0,-3,-3,0,0,0,0,0,-12,0
1,0,1,5,0,3,0,3,0,0,12,0,0,0,3,3,0,0,0,0,0,12,0
1,0,-1,-2,0,3,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0
1,0,1,2,0,-3,0,-3,0,0,-2,0,0,0,-3,-3,0,0,0,0,0,-2,0
1,1,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,-6,0,0,0,0,0,-3,0
1,1,1,1,0,6,0,6,0,0,3,0,0,0,6,6,0,0,0,0,0,3,0
1,1,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,-9,0,0,0,0,0,-15,0
1,1,1,1,0,9,0,9,0,0,15,0,0,0,9,9,0,0,0,0,0,15,0
1,1,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,1,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,1,-1,-1,1,1,0,1,1,45,12,-45,1,-1,1,1,0,-45,45,45,44,-33,0
1,1,1,1,1,-1,0,-1,-1,-45,-12,45,-1,1,-1,-1,0,45,-45,-45,-44,33,0
1,1,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,-3,0,0,0,0,0,1,0
1,1,1,1,0,3,0,3,0,0,-1,0,0,0,3,3,0,0,0,0,0,-1,0
1,2,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,2,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,2,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,-2,0,0,0,0,0,-15,0
1,2,1,1,0,9,0,9,0,0,15,0,0,0,9,2,0,0,0,0,0,15,0
1,2,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,2,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,2,-1,-1,1,-2,53,51,2,98,12,-45,2,-1,51,50,0,-98,98,98,43,-86,0
1,2,1,1,1,2,-53,-51,-2,-98,-12,45,-2,1,-51,-50,0,98,-98,-98,-43,86,0
1,2,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,2,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,3,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,3,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,3,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,0,0,0,0,0,0,-15,0
1,3,1,1,0,9,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,15,0
1,3,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,3,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,3,-1,-1,1,2,103,105,3,148,12,-45,3,-1,105,54,0,-148,148,148,40,-136,0
1,3,1,1,1,-2,-103,-105,-3,-148,-12,45,-3,1,-105,-54,0,148,-148,-148,-40,136,0
1,3,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,3,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,4,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,4,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,4,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,0,0,0,0,0,0,-15,0
1,4,1,1,0,9,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,15,0
1,4,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,4,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,4,-1,-1,1,0,157,157,4,202,12,-45,4,-1,157,52,0,-202,202,202,42,-190,0
1,4,1,1,1,0,-157,-157,-4,-202,-12,45,-4,1,-157,-52,0,202,-202,-202,-42,190,0
1,4,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,4,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,5,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,5,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,5,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,0,0,0,0,0,0,-15,0
1,5,1,1,0,9,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,15,0
1,5,-1,-1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,5,1,1,1,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,5,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,5,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,6,-1,-3,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,6,1,3,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,6,-1,-3,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,6,1,3,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,6,-1,-3,1,5,1,6,1,97,9,-96,1,-1,6,0,0,0,45,0,43,-43,0
1,6,1,3,1,-5,-1,-6,-1,-97,-9,96,-1,1,-6,0,0,0,-45,0,-43,43,0
1,6,-1,-8,0,-6,0,-6,0,0,-11,0,0,0,-6,0,0,0,0,0,0,-11,0
1,6,1,8,0,6,0,6,0,0,11,0,0,0,6,0,0,0,0,0,0,11,0
1,7,-1,-3,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,7,1,3,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,7,-1,-3,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,7,1,3,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,7,-1,-3,1,5,55,60,2,152,9,-97,2,-1,60,0,0,-4,102,4,45,-97,0
1,7,1,3,1,-5,-55,-60,-2,-152,-9,97,-2,1,-60,0,0,4,-102,-4,-45,97,0
1,7,-1,-8,0,-6,0,-6,0,0,-11,0,0,0,-6,0,0,0,0,0,0,-11,0
1,7,1,8,0,6,0,6,0,0,11,0,0,0,6,0,0,0,0,0,0,11,0
1,8,-1,-3,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,8,1,3,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,8,-1,-3,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,8,1,3,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,8,-1,-3,1,-4,109,105,3,206,9,-97,3,-1,105,0,0,-4,152,4,38,-151,0
1,8,1,3,1,4,-109,-105,-3,-206,-9,97,-3,1,-105,0,0,4,-152,-4,-38,151,0
1,8,-1,-8,0,-6,0,-6,0,0,-11,0,0,0,-6,0,0,0,0,0,0,-11,0
1,8,1,8,0,6,0,6,0,0,11,0,0,0,6,0,0,0,0,0,0,11,0
1,9,-1,-3,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,9,1,3,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,9,-1,-3,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,9,1,3,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,9,-1,-3,1,-2,157,155,4,251,9,-94,4,-1,155,47,0,0,202,0,42,-196,0
1,9,1,3,1,2,-157,-155,-4,-251,-9,94,-4,1,-155,-47,0,0,-202,0,-42,196,0
1,9,-1,-8,0,-6,0,-6,0,0,-11,0,0,0,-6,0,0,0,0,0,0,-11,0
1,9,1,8,0,6,0,6,0,0,11,0,0,0,6,0,0,0,0,0,0,11,0
1,10,-1,-3,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,10,1,3,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,10,-1,-3,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,10,1,3,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,10,-1,-8,1,-6,0,-6,0,0,-11,0,0,0,-6,0,0,0,0,0,0,-11,0
1,10,1,8,1,6,0,6,0,0,11,0,0,0,6,0,0,0,0,0,0,11,0
1,11,-1,-1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,11,1,1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,11,-1,-1,1,0,0,0,1,152,15,-152,1,-1,0,0,0,0,45,0,44,-40,0
1,11,1,1,1,0,0,0,-1,-152,-15,152,-1,1,0,0,0,0,-45,0,-44,40,0
1,11,-1,-1,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,11,1,1,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,12,-1,-1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,12,1,1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,12,-1,-1,1,8,54,62,2,198,15,-144,2,-1,62,0,0,0,102,0,46,-86,0
1,12,1,1,1,-8,-54,-62,-2,-198,-15,144,-2,1,-62,0,0,0,-102,0,-46,86,0
1,12,-1,-1,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,12,1,1,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,13,-1,-1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,13,1,1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,13,-1,-1,1,6,108,114,3,260,15,-152,3,-1,114,11,0,-9,161,9,48,-140,0
1,13,1,1,1,-6,-108,-114,-3,-260,-15,152,-3,1,-114,-11,0,9,-161,-9,-48,140,0
1,13,-1,-1,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,13,1,1,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,14,-1,-1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,14,1,1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,14,-1,-1,1,1,160,161,4,312,15,-152,4,-1,161,47,0,-11,213,11,50,-192,0
1,14,1,1,1,-1,-160,-161,-4,-312,-15,152,-4,1,-161,-47,0,11,-213,-11,-50,192,0
1,14,-1,-1,0,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,14,1,1,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
1,15,-1,-1,1,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,15,1,1,1,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,15,-1,-1,1,-3,0,-3,0,0,-4,0,0,0,-3,0,0,0,0,0,0,-4,0
1,15,1,1,1,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0
2,0,-1,-1,0,3,0,3,0,0,17,0,0,0,3,3,0,0,0,0,0,17,0
2,0,1,1,0,-3,0,-3,0,0,-17,0,0,0,-3,-3,0,0,0,0,0,-17,0
2,0,-1,-1,0,1,0,1,0,0,9,0,0,0,1,1,0,0,0,0,0,9,0
2,0,1,1,0,-1,0,-1,0,0,-9,0,0,0,-1,-1,0,0,0,0,0,-9,0
2,0,-1,-1,0,3,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0
