PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime,xi.step,xi.totProcTime,xi.totWrm
2001,11,4.2.187,0,579,1,87,187,274,187,0,274,274,-122,175,201,3,2,208,385,288,397,12,1633,1281
2001,11,5.2.157,0,644,3,83,157,240,157,0,240,240,-92,145,171,3,2,184,385,264,397,12,1633,1281
2001,12,0.3.65,0,573,0,97,65,162,65,0,162,272,-65,65,144,4,1,191,430,256,430,13,1633,1188
2001,12,1.2.84,0,573,0,94,84,178,84,0,178,272,-19,72,98,3,2,196,385,237,397,13,1633,1188
2001,12,2.2.120,0,606,2,76,120,196,120,0,196,272,-55,108,134,3,2,203,385,289,397,13,1633,1188
2001,12,3.1.272,1,573,0,72,272,344,272,0,344,344,-85,111,164,2,6,206,72,299,233,13,1633,1188
2001,12,4.2.187,0,579,1,87,187,274,187,0,274,274,-122,175,201,3,2,208,385,288,397,13,1633,1188
2001,12,5.2.157,0,644,3,83,157,240,157,0,240,272,-92,145,171,3,2,184,385,264,397,13,1633,1188
2001,13,0.3.65,1,573,0,97,65,162,65,0,162,344,-65,65,229,4,1,191,430,256,430,14,1633,1116
2001,13,1.2.84,0,573,0,94,84,178,84,0,178,344,-19,72,183,3,2,196,385,237,397,14,1633,1116
2001,13,2.2.120,0,606,2,76,120,196,120,0,196,344,-55,108,219,3,2,203,385,289,397,14,1633,1116
2001,13,3.2.344,0,573,0,45,344,389,344,0,389,389,-279,332,443,3,2,134,385,299,397,14,1633,1116
2001,13,4.2.187,0,579,1,87,187,274,187,0,274,344,-122,175,286,3,2,208,385,288,397,14,1633,1116
2001,13,5.2.157,0,644,3,83,157,240,157,0,240,344,-92,145,256,3,2,184,385,264,397,14,1633,1116
2001,14,0.4.162,1,573,0,94,162,256,162,0,256,344,-162,162,391,5,1,94,301,256,301,15,1633,1019
2001,14,1.2.84,0,573,0,94,84,178,84,0,178,344,-19,72,248,3,2,196,385,237,397,15,1633,1019
2001,14,2.2.120,0,606,2,76,120,196,120,0,196,344,-55,108,284,3,2,203,385,289,397,15,1633,1019
2001,14,3.2.344,0,573,0,45,344,389,344,0,389,389,-279,332,508,3,2,134,385,299,397,15,1633,1019
2001,14,4.2.187,0,579,1,87,187,274,187,0,274,344,-122,175,351,3,2,208,385,288,397,15,1633,1019
2001,14,5.2.157,0,644,3,83,157,240,157,0,240,344,-92,145,321,3,2,184,385,264,397,15,1633,1019
2001,15,1.2.84,0,573,0,94,84,178,84,0,178,344,-19,72,410,3,2,196,385,237,397,16,1633,925
2001,15,2.2.120,1,606,2,76,120,196,120,0,196,344,-55,108,446,3,2,203,385,289,397,16,1633,925
2001,15,3.2.344,0,573,0,45,344,389,344,0,389,389,-279,332,670,3,2,134,385,299,397,16,1633,925
2001,15,4.2.187,0,579,1,87,187,274,187,0,274,344,-122,175,513,3,2,208,385,288,397,16,1633,925
2001,15,5.2.157,0,644,3,83,157,240,157,0,240,344,-92,145,483,3,2,184,385,264,397,16,1633,925
2001,16,1.2.196,0,606,0,94,196,290,84,112,290,344,0,108,446,3,3,196,309,237,397,17,1633,849
2001,16,2.3.196,1,606,0,87,196,283,196,0,283,344,-34,99,480,4,2,127,333,289,430,17,1633,849
2001,16,3.2.344,0,660,2,45,344,389,344,0,389,389,-148,256,594,3,3,134,309,299,397,17,1633,849
2001,16,4.2.196,0,606,0,87,196,283,187,9,283,344,0,108,446,3,3,208,309,288,397,17,1633,849
2001,16,5.2.196,0,607,1,83,196,279,157,39,279,344,0,108,446,3,3,184,309,264,397,17,1633,849
2001,17,1.2.196,0,606,0,94,196,290,84,112,290,344,0,108,480,3,3,196,309,237,397,18,1633,762
2001,17,2.4.283,1,606,0,40,283,323,283,0,323,344,-27,189,507,5,2,40,207,289,301,18,1633,762
2001,17,3.2.344,0,660,2,45,344,389,344,0,389,389,-148,256,628,3,3,134,309,299,397,18,1633,762
2001,17,4.2.196,0,606,0,87,196,283,187,9,283,344,0,108,480,3,3,208,309,288,397,18,1633,762
2001,17,5.2.196,0,607,1,83,196,279,157,39,279,344,0,108,480,3,3,184,309,264,397,18,1633,762
2001,18,1.2.196,1,606,0,94,196,290,84,112,290,344,0,108,507,3,3,196,309,237,397,19,1633,722
2001,18,3.2.344,0,660,2,45,344,389,344,0,389,389,-148,256,655,3,3,134,309,299,397,19,1633,722
2001,18,4.2.196,0,606,0,87,196,283,187,9,283,344,0,108,507,3,3,208,309,288,397,19,1633,722
2001,18,5.2.196,0,607,1,83,196,279,157,39,279,344,0,108,507,3,3,184,309,264,397,19,1633,722
2001,19,1.3.290,0,606,0,65,290,355,290,0,355,355,-7,106,514,4,3,102,246,237,430,20,1633,628
2001,19,3.2.344,0,660,2,45,344,389,344,0,389,389,-54,162,561,3,4,134,215,299,397,20,1633,628
2001,19,4.2.290,0,606,0,87,290,377,187,103,377,377,0,108,507,3,4,208,215,288,397,20,1633,628
2001,19,5.2.290,1,626,1,83,290,373,157,133,373,373,0,108,507,3,4,184,215,264,397,20,1633,628
2001,20,1.3.290,0,626,0,65,290,355,290,0,355,373,-7,106,514,4,3,102,246,237,430,21,1633,545
2001,20,3.2.373,0,626,0,45,373,418,344,29,418,418,0,108,507,3,5,134,132,299,397,21,1633,545
2001,20,4.2.373,1,635,1,87,373,460,187,186,460,460,0,108,507,3,5,208,132,288,397,21,1633,545
2001,20,5.3.373,0,626,0,89,373,462,373,0,462,462,-90,189,597,4,3,101,246,264,430,21,1633,545
2001,21,1.3.290,0,635,0,65,290,355,290,0,355,460,-7,106,514,4,3,102,246,237,430,22,1633,458
2001,21,3.2.460,1,635,0,45,460,505,344,116,505,505,0,108,507,3,6,134,45,299,397,22,1633,458
2001,21,4.3.460,0,673,1,83,460,543,460,0,543,543,-177,276,684,4,3,121,246,288,430,22,1633,458
2001,21,5.3.373,0,635,0,89,373,462,373,0,462,462,-90,189,597,4,3,101,246,264,430,22,1633,458
2001,22,1.3.290,1,635,0,65,290,355,290,0,355,505,-7,106,514,4,3,102,246,237,430,23,1633,413
2001,22,3.3.505,0,635,0,9,505,514,505,0,514,514,-222,321,729,4,3,89,246,299,430,23,1633,413
2001,22,4.3.460,0,673,1,83,460,543,460,0,543,543,-177,276,684,4,3,121,246,288,430,23,1633,413
2001,22,5.3.373,0,635,0,89,373,462,373,0,462,505,-90,189,597,4,3,101,246,264,430,23,1633,413
2001,23,1.4.355,1,635,0,37,355,392,355,0,392,505,-32,221,546,5,3,37,167,237,301,24,1633,348
2001,23,3.3.505,0,635,0,9,505,514,505,0,514,514,-150,256,664,4,4,89,181,299,430,24,1633,348
2001,23,4.3.460,0,673,1,83,460,543,460,0,543,543,-105,211,619,4,4,121,181,288,430,24,1633,348
2001,23,5.3.373,0,635,0,89,373,462,373,0,462,505,-18,124,532,4,4,101,181,264,430,24,1633,348
2001,24,3.3.505,0,635,0,9,505,514,505,0,514,514,-150,256,696,4,4,89,181,299,430,25,1633,311
2001,24,4.3.460,0,673,1,83,460,543,460,0,543,543,-105,211,651,4,4,121,181,288,430,25,1633,311
2001,24,5.3.373,1,635,0,89,373,462,373,0,462,505,-18,124,564,4,4,101,181,264,430,25,1633,311
2001,25,3.3.505,0,635,0,9,505,514,505,0,514,514,-43,167,607,4,5,89,92,299,430,26,1633,222
2001,25,4.3.462,0,663,1,83,462,545,460,2,545,545,0,124,564,4,5,121,92,288,430,26,1633,222
2001,25,5.4.462,1,635,0,12,462,474,462,0,474,505,-70,291,634,5,4,12,130,264,301,26,1633,222
2001,26,3.3.505,1,635,0,9,505,514,505,0,514,514,-43,167,677,4,5,89,92,299,430,27,1633,210
2001,26,4.3.462,0,663,1,83,462,545,460,2,545,545,0,124,634,4,5,121,92,288,430,27,1633,210
2001,27,3.4.514,1,635,0,80,514,594,514,0,594,594,-40,331,717,5,5,80,118,299,301,28,1633,201
2001,27,4.3.514,0,635,0,83,514,597,460,54,597,597,0,167,677,4,6,121,83,288,430,28,1633,201
2001,28,4.3.514,1,635,0,83,514,597,460,54,597,597,0,167,717,4,6,121,83,288,430,29,1633,121
2001,29,4.4.597,1,635,0,38,597,635,597,0,635,635,-3,334,720,5,6,38,38,288,301,30,1633,38
2002,0,0.0.0,1,508,1,17,0,17,0,0,17,17,0,0,0,1,1,102,385,102,385,1,1204,1204
2002,0,1.0.0,0,539,2,85,0,85,0,0,85,85,0,0,0,1,1,237,385,237,385,1,1204,1204
2002,0,2.0.0,0,554,3,95,0,95,0,0,95,95,0,0,0,1,1,215,385,215,385,1,1204,1204
2002,0,3.0.0,0,508,1,46,0,46,0,0,46,46,0,0,0,1,1,158,385,158,385,1,1204,1204
2002,0,4.0.0,0,505,0,94,0,94,0,0,94,94,0,0,0,1,1,325,385,325,385,1,1204,1204
2002,0,5.0.0,0,505,0,48,0,48,0,0,48,48,0,0,0,1,1,167,385,167,385,1,1204,1204
2002,1,0.1.17,1,508,0,18,17,35,17,0,35,35,-17,17,17,2,1,85,236,102,236,2,1204,1187
2002,1,1.0.17,0,552,1,85,17,102,0,17,102,102,0,0,0,1,2,237,368,237,385,2,1204,1187
2002,1,2.0.17,0,554,2,95,17,112,0,17,112,112,0,0,0,1,2,215,368,215,385,2,1204,1187
2002,1,3.0.17,0,508,0,46,17,63,0,17,63,63,0,0,0,1,2,158,368,158,385,2,1204,1187
2002,1,4.0.17,0,508,0,94,17,111,0,17,111,111,0,0,0,1,2,325,368,325,385,2,1204,1187
2002,1,5.0.17,0,508,0,48,17,65,0,17,65,65,0,0,0,1,2,167,368,167,385,2,1204,1187
2002,2,0.2.35,1,508,0,15,35,50,35,0,50,50,-35,35,52,3,1,67,167,102,167,3,1204,1169
2002,2,1.0.17,0,552,1,85,17,102,0,17,102,102,0,0,17,1,2,237,368,237,385,3,1204,1169
2002,2,2.0.17,0,554,2,95,17,112,0,17,112,112,0,0,17,1,2,215,368,215,385,3,1204,1169
2002,2,3.0.17,0,508,0,46,17,63,0,17,63,63,0,0,17,1,2,158,368,158,385,3,1204,1169
2002,2,4.0.17,0,508,0,94,17,111,0,17,111,111,0,0,17,1,2,325,368,325,385,3,1204,1169
2002,2,5.0.17,0,508,0,48,17,65,0,17,65,65,0,0,17,1,2,167,368,167,385,3,1204,1169
2002,3,0.3.50,1,508,0,4,50,54,50,0,54,54,-50,50,102,4,1,52,283,102,283,4,1204,1154
2002,3,1.0.17,0,552,1,85,17,102,0,17,102,102,0,0,52,1,2,237,368,237,385,4,1204,1154
2002,3,2.0.17,0,554,2,95,17,112,0,17,112,112,0,0,52,1,2,215,368,215,385,4,1204,1154
2002,3,3.0.17,0,508,0,46,17,63,0,17,63,63,0,0,52,1,2,158,368,158,385,4,1204,1154
2002,3,4.0.17,0,508,0,94,17,111,0,17,111,111,0,0,52,1,2,325,368,325,385,4,1204,1154
2002,3,5.0.17,0,508,0,48,17,65,0,17,65,65,0,0,52,1,2,167,368,167,385,4,1204,1154
2002,4,0.4.54,1,508,0,48,54,102,54,0,102,102,-54,54,156,5,1,48,133,102,133,5,1204,1150
2002,4,1.0.17,0,552,1,85,17,102,0,17,102,102,0,0,102,1,2,237,368,237,385,5,1204,1150
2002,4,2.0.17,0,554,2,95,17,112,0,17,112,112,0,0,102,1,2,215,368,215,385,5,1204,1150
2002,4,3.0.17,0,508,0,46,17,63,0,17,63,63,0,0,102,1,2,158,368,158,385,5,1204,1150
2002,4,4.0.17,0,508,0,94,17,111,0,17,111,111,0,0,102,1,2,325,368,325,385,5,1204,1150
2002,4,5.0.17,0,508,0,48,17,65,0,17,65,65,0,0,102,1,2,167,368,167,385,5,1204,1150
2002,5,1.0.17,0,552,1,85,17,102,0,17,102,102,0,0,156,1,2,237,368,237,385,6,1204,1102
2002,5,2.0.17,0,554,2,95,17,112,0,17,112,112,0,0,156,1,2,215,368,215,385,6,1204,1102
2002,5,3.0.17,0,508,0,46,17,63,0,17,63,102,0,0,156,1,2,158,368,158,385,6,1204,1102
2002,5,4.0.17,1,508,0,94,17,111,0,17,111,111,0,0,156,1,2,325,368,325,385,6,1204,1102
2002,5,5.0.17,0,508,0,48,17,65,0,17,65,102,0,0,156,1,2,167,368,167,385,6,1204,1102
2002,6,1.0.111,0,540,1,85,111,196,0,111,196,196,0,0,156,1,3,237,274,237,385,7,1204,1008
2002,6,2.0.111,0,553,2,95,111,206,0,111,206,206,0,0,156,1,3,215,274,215,385,7,1204,1008
2002,6,3.0.111,0,508,0,46,111,157,0,111,157,157,0,0,156,1,3,158,274,158,385,7,1204,1008
2002,6,4.1.111,1,508,0,59,111,170,111,0,170,170,-76,93,232,2,2,231,218,325,236,7,1204,1008
2002,6,5.0.111,0,508,0,48,111,159,0,111,159,159,0,0,156,1,3,167,274,167,385,7,1204,1008
2002,7,1.0.111,0,540,1,85,111,196,0,111,196,196,0,0,232,1,3,237,274,237,385,8,1204,949
2002,7,2.0.111,0,553,2,95,111,206,0,111,206,206,0,0,232,1,3,215,274,215,385,8,1204,949
2002,7,3.0.111,0,508,0,46,111,157,0,111,157,170,0,0,232,1,3,158,274,158,385,8,1204,949
2002,7,4.2.170,1,540,1,88,170,258,170,0,258,258,-120,155,352,3,2,172,152,325,167,8,1204,949
2002,7,5.0.111,0,508,0,48,111,159,0,111,159,170,0,0,232,1,3,167,274,167,385,8,1204,949
2002,8,1.0.111,0,540,0,85,111,196,0,111,196,258,0,0,352,1,3,237,274,237,385,9,1204,861
2002,8,2.0.111,0,553,2,95,111,206,0,111,206,258,0,0,352,1,3,215,274,215,385,9,1204,861
2002,8,3.0.111,0,540,0,46,111,157,0,111,157,258,0,0,352,1,3,158,274,158,385,9,1204,861
2002,8,4.3.258,1,540,0,76,258,334,258,0,334,334,-204,254,556,4,2,84,279,325,283,9,1204,861
2002,8,5.0.111,0,543,1,48,111,159,0,111,159,258,0,0,352,1,3,167,274,167,385,9,1204,861
2002,9,1.0.111,0,540,0,85,111,196,0,111,196,334,0,0,556,1,3,237,274,237,385,10,1204,785
2002,9,2.0.111,0,553,2,95,111,206,0,111,206,334,0,0,556,1,3,215,274,215,385,10,1204,785
2002,9,3.0.111,0,540,0,46,111,157,0,111,157,334,0,0,556,1,3,158,274,158,385,10,1204,785
2002,9,4.4.334,1,540,0,8,334,342,334,0,342,342,-232,286,788,5,2,8,85,325,133,10,1204,785
2002,9,5.0.111,0,543,1,48,111,159,0,111,159,334,0,0,556,1,3,167,274,167,385,10,1204,785
2002,10,1.0.111,0,540,0,85,111,196,0,111,196,342,0,0,788,1,3,237,274,237,385,11,1204,777
2002,10,2.0.111,0,553,2,95,111,206,0,111,206,342,0,0,788,1,3,215,274,215,385,11,1204,777
2002,10,3.0.111,0,540,0,46,111,157,0,111,157,342,0,0,788,1,3,158,274,158,385,11,1204,777
2002,10,5.0.111,1,543,1,48,111,159,0,111,159,342,0,0,788,1,3,167,274,167,385,11,1204,777
2002,11,1.0.159,0,543,0,85,159,244,0,159,244,342,0,0,788,1,4,237,226,237,385,12,1204,729
2002,11,2.0.159,0,553,1,95,159,254,0,159,254,342,0,0,788,1,4,215,226,215,385,12,1204,729
2002,11,3.0.159,0,543,0,46,159,205,0,159,205,342,0,0,788,1,4,158,226,158,385,12,1204,729
2002,11,5.1.170,1,543,0,21,170,191,159,11,191,342,0,93,788,2,3,119,159,167,236,12,1204,729
2002,12,1.0.159,0,543,0,85,159,244,0,159,244,342,0,0,788,1,4,237,226,237,385,13,1204,708
2002,12,2.0.159,0,553,1,95,159,254,0,159,254,342,0,0,788,1,4,215,226,215,385,13,1204,708
2002,12,3.0.159,0,543,0,46,159,205,0,159,205,342,0,0,788,1,4,158,226,158,385,13,1204,708
2002,12,5.2.258,1,543,0,22,258,280,191,67,280,342,0,155,788,3,3,98,64,167,167,13,1204,708
2002,13,1.0.159,0,543,0,85,159,244,0,159,244,342,0,0,788,1,4,237,226,237,385,14,1204,686
2002,13,2.0.159,0,553,1,95,159,254,0,159,254,342,0,0,788,1,4,215,226,215,385,14,1204,686
2002,13,3.0.159,0,543,0,46,159,205,0,159,205,342,0,0,788,1,4,158,226,158,385,14,1204,686
2002,13,5.3.334,1,543,0,73,334,407,280,54,407,407,0,254,788,4,3,76,203,167,283,14,1204,686
2002,14,1.0.159,0,543,0,85,159,244,0,159,244,407,0,0,788,1,4,237,226,237,385,15,1204,613
2002,14,2.0.159,0,553,1,95,159,254,0,159,254,407,0,0,788,1,4,215,226,215,385,15,1204,613
2002,14,3.0.159,0,543,0,46,159,205,0,159,205,407,0,0,788,1,4,158,226,158,385,15,1204,613
2002,14,5.4.407,1,543,0,3,407,410,407,0,410,410,-65,351,853,5,3,3,77,167,133,15,1204,613
2002,15,1.0.159,0,543,0,85,159,244,0,159,244,410,0,0,853,1,4,237,226,237,385,16,1204,610
2002,15,2.0.159,0,553,1,95,159,254,0,159,254,410,0,0,853,1,4,215,226,215,385,16,1204,610
2002,15,3.0.159,1,543,0,46,159,205,0,159,205,410,0,0,853,1,4,158,226,158,385,16,1204,610
2002,16,1.0.205,0,543,0,85,205,290,0,205,290,410,0,0,853,1,5,237,180,237,385,17,1204,564
2002,16,2.0.205,0,553,1,95,205,300,0,205,300,410,0,0,853,1,5,215,180,215,385,17,1204,564
2002,16,3.1.205,1,543,0,11,205,216,205,0,216,410,-14,107,867,2,4,112,138,158,236,17,1204,564
2002,17,1.0.205,0,543,0,85,205,290,0,205,290,410,0,0,867,1,5,237,180,237,385,18,1204,553
2002,17,2.0.205,0,553,1,95,205,300,0,205,300,410,0,0,867,1,5,215,180,215,385,18,1204,553
2002,17,3.2.280,1,543,0,12,280,292,216,64,292,410,0,155,867,3,4,101,42,158,167,18,1204,553
2002,18,1.0.205,0,543,0,85,205,290,0,205,290,410,0,0,867,1,5,237,180,237,385,19,1204,541
2002,18,2.0.205,0,553,2,95,205,300,0,205,300,410,0,0,867,1,5,215,180,215,385,19,1204,541
2002,18,3.3.407,1,548,1,67,407,474,292,115,474,474,0,254,867,4,4,89,130,158,283,19,1204,541
2002,19,1.0.205,0,548,0,85,205,290,0,205,290,474,0,0,867,1,5,237,180,237,385,20,1204,474
2002,19,2.0.205,0,553,1,95,205,300,0,205,300,474,0,0,867,1,5,215,180,215,385,20,1204,474
2002,19,3.4.474,1,548,0,22,474,496,474,0,496,496,-64,415,931,5,4,22,74,158,133,20,1204,474
2002,20,1.0.205,1,548,0,85,205,290,0,205,290,496,0,0,931,1,5,237,180,237,385,21,1204,452
2002,20,2.0.205,0,553,1,95,205,300,0,205,300,496,0,0,931,1,5,215,180,215,385,21,1204,452
2002,21,1.1.290,0,548,0,98,290,388,290,0,388,496,-74,181,1005,2,5,152,127,237,236,22,1204,367
2002,21,2.0.290,1,548,0,95,290,385,0,290,385,496,0,0,931,1,6,215,95,215,385,22,1204,367
2002,22,1.1.290,1,548,0,98,290,388,290,0,388,496,-74,181,1005,2,5,152,127,237,236,23,1204,272
2002,22,2.1.385,0,582,1,29,385,414,385,0,414,496,-169,276,1100,2,5,120,127,215,236,23,1204,272
2002,23,1.2.388,1,548,0,1,388,389,388,0,389,496,-96,251,1101,3,5,54,30,237,167,24,1204,174
2002,23,2.1.388,0,548,0,29,388,417,385,3,417,496,0,181,1005,2,6,120,29,215,236,24,1204,174
