PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
1501,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
1501,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0
1501,0,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0
1501,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1501,0,0,-3,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,0,-5,0
1501,0,0,3,1,1,0,1,0,0,1,1,0,0,0,0,0,5,0,5,0
1501,0,1,-4,-1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-12,0,-12,0
1501,0,1,4,1,6,0,6,0,0,6,6,0,0,0,0,0,12,0,12,0
1501,0,1,-4,-1,3,0,3,0,0,3,3,0,0,0,0,0,-2,0,-2,0
1501,0,1,4,1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,2,0,2,0
1501,1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-3,0,-3,0
1501,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,3,0
1501,1,0,-1,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,-5,0,-5,0
1501,1,0,1,1,2,0,2,0,0,2,2,0,0,0,0,0,5,0,5,0
1501,1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,0,-5,0
1501,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,5,0,5,0
1501,1,1,-1,-1,6,0,6,54,-54,6,6,-54,54,54,1,-1,-42,61,12,7
1501,1,1,1,1,-6,0,-6,-54,54,-6,-6,54,-54,-54,-1,1,42,-61,-12,-7
1501,1,0,-6,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,-14,0,-14,0
1501,1,0,6,1,3,0,3,0,0,3,3,0,0,0,0,0,14,0,14,0
1501,2,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,2,0,-1,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
1501,2,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
1501,2,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,2,1,-1,-1,-2,54,52,108,-54,52,46,-108,108,108,2,-1,-96,62,12,8
1501,2,1,1,1,2,-54,-52,-108,54,-52,-46,108,-108,-108,-2,1,96,-62,-12,-8
1501,2,0,-6,-1,-3,0,-3,0,0,-3,0,0,0,0,0,0,-14,0,-14,0
1501,2,0,6,1,3,0,3,0,0,3,0,0,0,0,0,0,14,0,14,0
1501,3,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,3,0,-1,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
1501,3,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
1501,3,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,3,1,-1,-1,5,100,105,154,-54,105,53,-154,154,154,3,-1,-142,71,12,17
1501,3,1,1,1,-5,-100,-105,-154,54,-105,-53,154,-154,-154,-3,1,142,-71,-12,-17
1501,3,0,-6,-1,-3,0,-3,0,0,-3,0,0,0,0,0,0,-14,0,-14,0
1501,3,0,6,1,3,0,3,0,0,3,0,0,0,0,0,0,14,0,14,0
1501,4,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,4,0,-1,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
1501,4,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
1501,4,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,4,1,-1,-1,7,153,160,207,-54,160,55,-207,207,207,4,-1,-195,70,12,16
1501,4,1,1,1,-7,-153,-160,-207,54,-160,-55,207,-207,-207,-4,1,195,-70,-12,-16
1501,4,0,-6,-1,-3,0,-3,0,0,-3,0,0,0,0,0,0,-14,0,-14,0
1501,4,0,6,1,3,0,3,0,0,3,0,0,0,0,0,0,14,0,14,0
1501,5,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,5,0,-1,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
1501,5,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
1501,5,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,5,1,-6,-1,-3,0,-3,0,0,-3,0,0,0,0,0,0,-14,0,-14,0
1501,5,1,6,1,3,0,3,0,0,3,0,0,0,0,0,0,14,0,14,0
1501,6,1,-2,-1,7,3,10,105,-102,10,0,0,54,0,1,-1,-37,58,14,7
1501,6,1,2,1,-7,-3,-10,-105,102,-10,0,0,-54,0,-1,1,37,-58,-14,-7
1501,6,0,-2,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,6,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,6,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,6,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,6,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0
1501,6,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-2,0,-2,0
1501,7,1,-2,-1,6,58,64,163,-105,64,0,-9,117,9,2,-1,-92,67,14,8
1501,7,1,2,1,-6,-58,-64,-163,105,-64,0,9,-117,-9,-2,1,92,-67,-14,-8
1501,7,0,-2,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,7,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,7,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,7,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,7,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0
1501,7,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-2,0,-2,0
1501,8,1,-2,-1,3,112,115,217,-105,115,6,-10,164,10,3,-1,-146,69,14,17
1501,8,1,2,1,-3,-112,-115,-217,105,-115,-6,10,-164,-10,-3,1,146,-69,-14,-17
1501,8,0,-2,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,8,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,8,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,8,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,8,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0
1501,8,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-2,0,-2,0
1501,9,1,-2,-1,5,163,168,268,-105,168,53,-6,213,6,4,-1,-197,66,14,16
1501,9,1,2,1,-5,-163,-168,-268,105,-168,-53,6,-213,-6,-4,1,197,-66,-14,-16
1501,9,0,-2,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-5,0,-5,0
1501,9,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,5,0
1501,9,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0
1501,9,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-3,0,-3,0
1501,9,0,-1,-1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0
