PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime,xi.step,xi.totProcTime,xi.totWrm
601,0,0.9.0,0,801,2,60,0,60,0,0,60,60,0,0,0,1,1,527,618,527,618,1,4823,4823
601,0,1.9.0,0,795,0,55,0,55,0,0,55,55,0,0,0,1,1,448,618,448,618,1,4823,4823
601,0,2.7.0,0,795,0,78,0,78,0,0,78,78,0,0,0,1,1,470,505,470,505,1,4823,4823
601,0,3.8.0,0,795,0,50,0,50,0,0,50,50,0,0,0,1,1,302,405,302,405,1,4823,4823
601,0,4.1.0,1,795,0,19,0,19,0,0,19,19,0,0,0,1,1,580,347,580,347,1,4823,4823
601,0,5.9.0,0,802,3,95,0,95,0,0,95,95,0,0,0,1,1,614,618,614,618,1,4823,4823
601,0,6.4.0,0,796,1,18,0,18,0,0,18,18,0,0,0,1,1,327,529,327,529,1,4823,4823
601,0,7.1.0,0,796,1,6,0,6,0,0,6,6,0,0,0,1,1,396,347,396,347,1,4823,4823
601,0,8.4.0,0,795,0,92,0,92,0,0,92,92,0,0,0,1,1,658,529,658,529,1,4823,4823
601,0,9.4.0,0,802,3,28,0,28,0,0,28,28,0,0,0,1,1,501,529,501,529,1,4823,4823
601,1,0.9.0,0,820,3,60,0,60,0,0,60,60,0,0,0,1,1,527,618,527,618,2,4823,4804
601,1,1.9.0,0,795,0,55,0,55,0,0,55,55,0,0,0,1,1,448,618,448,618,2,4823,4804
601,1,2.7.0,0,795,0,78,0,78,0,0,78,78,0,0,0,1,1,470,505,470,505,2,4823,4804
601,1,3.8.0,0,795,0,50,0,50,0,0,50,50,0,0,0,1,1,302,405,302,405,2,4823,4804
601,1,4.5.19,0,795,0,88,19,107,19,0,107,107,-19,19,19,2,1,561,476,580,476,2,4823,4804
601,1,5.9.0,0,820,3,95,0,95,0,0,95,95,0,0,0,1,1,614,618,614,618,2,4823,4804
601,1,6.4.0,0,796,1,18,0,18,0,0,18,19,0,0,0,1,1,327,529,327,529,2,4823,4804
601,1,7.1.19,1,795,0,6,19,25,0,19,25,25,0,0,0,1,2,396,328,396,347,2,4823,4804
601,1,8.4.0,0,795,0,92,0,92,0,0,92,92,0,0,0,1,1,658,529,658,529,2,4823,4804
601,1,9.4.0,0,802,2,28,0,28,0,0,28,28,0,0,0,1,1,501,529,501,529,2,4823,4804
601,2,0.9.0,0,820,4,60,0,60,0,0,60,60,0,0,0,1,1,527,618,527,618,3,4823,4798
601,2,1.9.0,0,795,0,55,0,55,0,0,55,55,0,0,0,1,1,448,618,448,618,3,4823,4798
601,2,2.7.0,0,795,0,78,0,78,0,0,78,78,0,0,0,1,1,470,505,470,505,3,4823,4798
601,2,3.8.0,0,795,0,50,0,50,0,0,50,50,0,0,0,1,1,302,405,302,405,3,4823,4798
601,2,4.5.19,0,795,0,88,19,107,19,0,107,107,-19,19,19,2,1,561,476,580,476,3,4823,4798
601,2,5.9.0,0,820,4,95,0,95,0,0,95,95,0,0,0,1,1,614,618,614,618,3,4823,4798
