PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-4,0,79,-15,73,-4,22,-7,-1,-5,0,1,1,0
0,0,1,4,0,-79,15,-73,4,-22,7,1,5,0,1,1,0
0,0,-1,-4,0,-4,-15,73,-4,19,-3,2,-8,0,1,1,0
0,0,1,4,0,4,15,-73,4,-19,3,-2,8,0,1,1,0
0,0,-1,-4,0,-4,-15,73,-4,32,-6,5,-5,0,1,1,0
0,0,1,4,0,4,15,-73,4,-32,6,-5,5,0,1,1,0
0,0,-1,-4,0,79,-15,26,-4,20,-3,1,-5,0,1,1,0
0,0,1,4,0,-79,15,-26,4,-20,3,-1,5,0,1,1,0
0,0,-1,-1,1,-84,0,0,-1,8,4,2,0,1,0,0,1
0,0,1,1,1,84,0,0,1,-8,-4,-2,0,1,0,0,1
0,1,-1,-4,0,79,-15,73,-4,23,-7,71,-4,0,1,1,0
0,1,1,4,0,-79,15,-73,4,-23,7,-71,4,0,1,1,0
0,1,-1,-4,0,-4,-15,73,-4,18,-7,1,-5,0,1,1,0
0,1,1,4,0,4,15,-73,4,-18,7,-1,5,0,1,1,0
0,1,-1,-4,0,-4,-15,73,-4,28,-7,78,-5,0,1,1,0
0,1,1,4,0,4,15,-73,4,-28,7,-78,5,0,1,1,0
0,1,-1,-4,0,79,-15,73,-4,27,-9,71,-4,0,1,1,0
0,1,1,4,0,-79,15,-73,4,-27,9,-71,4,0,1,1,0
0,1,-1,-4,1,79,0,0,-4,0,0,0,-1,1,0,0,1
0,1,1,4,1,-79,0,0,4,0,0,0,1,1,0,0,1
0,2,-1,-4,0,79,-15,73,-4,18,-5,8,-4,0,1,1,0
0,2,1,4,0,-79,15,-73,4,-18,5,-8,4,0,1,1,0
0,2,-1,-4,0,-4,-15,73,-4,30,-6,81,-4,0,1,1,0
0,2,1,4,0,4,15,-73,4,-30,6,-81,4,0,1,1,0
0,2,-1,-4,0,-4,-15,73,-4,37,-6,88,-4,0,1,1,0
0,2,1,4,0,4,15,-73,4,-37,6,-88,4,0,1,1,0
0,2,-1,-4,0,79,-15,73,-4,17,-4,9,-4,0,1,1,0
0,2,1,4,0,-79,15,-73,4,-17,4,-9,4,0,1,1,0
0,2,-1,-4,1,79,0,0,-4,-8,2,-2,-4,1,0,0,1
0,2,1,4,1,-79,0,0,4,8,-2,2,4,1,0,0,1
0,3,-1,-4,0,79,-15,73,-4,23,-19,-6,-4,0,1,1,0
0,3,1,4,0,-79,15,-73,4,-23,19,6,4,0,1,1,0
0,3,-1,-4,0,-4,-15,73,-4,23,-21,-6,-4,0,1,1,0
0,3,1,4,0,4,15,-73,4,-23,21,6,4,0,1,1,0
