PID,Step,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
1,24,1,-4,-1,-20,-20,-4,-20,-4,-18,-33,-8
1,24,1,4,1,20,20,4,20,4,18,33,8
2,0,1,-3,-1,0,-36,48,3,8,-35,-13,-2
2,0,1,3,1,0,36,-48,-3,-8,35,13,2
2,0,0,-12,-1,7,-46,-21,0,-7,-14,-15,-2
2,0,0,12,1,-7,46,21,0,7,14,15,2
2,0,0,-17,-1,-31,-74,-38,0,-35,-27,-7,3
2,0,0,17,1,31,74,38,0,35,27,7,-3
2,0,0,-1,-1,-41,25,-39,-28,-9,-10,-33,3
2,0,0,1,1,41,-25,39,28,9,10,33,-3
2,0,0,-27,-1,-54,61,-27,42,-36,3,21,5
2,0,0,27,1,54,-61,27,-42,36,-3,-21,-5
2,1,1,-2,-1,7,48,-44,0,-13,-3,-40,0
2,1,1,2,1,-7,-48,44,0,13,3,40,0
2,1,0,-2,-1,-42,38,27,-127,-10,-24,-120,-13
2,1,0,2,1,42,-38,-27,127,10,24,120,13
2,1,0,-5,-1,4,-101,-12,-28,-13,-40,28,1
2,1,0,5,1,-4,101,12,28,13,40,-28,-1
2,1,0,-8,-1,-35,52,-26,28,23,12,0,-10
2,1,0,8,1,35,-52,26,-28,-23,-12,0,10
2,1,0,-8,-1,-14,63,-15,88,21,35,52,7
2,1,0,8,1,14,-63,15,-88,-21,-35,-52,-7
2,2,1,-2,-1,112,38,-40,-14,0,8,-62,-5
2,2,1,2,1,-112,-38,40,14,0,-8,62,5
2,2,0,-2,-1,-49,38,-40,-127,8,-35,-97,-19
2,2,0,2,1,49,-38,40,127,-8,35,97,19
2,2,0,-4,-1,7,-75,40,0,0,13,47,10
2,2,0,4,1,-7,75,-40,0,0,-13,-47,-10
2,2,0,-1,-1,-65,36,-57,108,-11,-40,-60,-15
2,2,0,1,1,65,-36,57,-108,11,40,60,15
2,2,0,-8,-1,38,-10,62,-108,11,24,62,5
2,2,0,8,1,-38,10,-62,108,-11,-24,-62,-5
2,3,1,-2,-1,-157,38,-54,-85,11,6,37,-6
2,3,1,2,1,157,-38,54,85,-11,-6,-37,6
2,3,0,-2,-1,-109,38,-54,-49,-2,-30,-13,-5
2,3,0,2,1,109,-38,54,49,2,30,13,5
2,3,0,-13,-1,0,-75,54,0,0,1,-11,7
2,3,0,13,1,0,75,-54,0,0,-1,11,-7
2,3,0,-13,-1,195,-49,59,0,0,5,-24,4
2,3,0,13,1,-195,49,-59,0,0,-5,24,-4
2,3,0,-13,-1,0,-61,54,0,-21,-7,0,8
2,3,0,13,1,0,61,-54,0,21,7,0,-8
2,4,0,-10,-1,15,0,-13,36,13,25,40,4
2,4,0,10,1,-15,0,13,-36,-13,-25,-40,-4
2,4,0,-10,-1,39,0,-13,67,0,-17,3,0
2,4,0,10,1,-39,0,13,-67,0,17,-3,0
2,4,1,-10,-1,-67,0,-13,12,13,4,45,5
2,4,1,10,1,67,0,13,-12,-13,-4,-45,-5
2,4,0,-7,-1,67,-37,13,0,-25,-16,-40,-5
2,4,0,7,1,-67,37,-13,0,25,16,40,5
2,4,0,-6,-1,0,14,0,0,0,-12,-12,6
2,4,0,6,1,0,-14,0,0,0,12,12,-6
2,5,1,-17,-1,0,-37,0,0,-23,-14,24,-1
2,5,1,17,1,0,37,0,0,23,14,-24,1
2,5,0,-17,-1,84,-37,0,24,-28,2,14,5
2,5,0,17,1,-84,37,0,-24,28,-2,-14,-5
2,5,0,-17,-1,106,-37,0,0,-35,-32,-25,1
2,5,0,17,1,-106,37,0,0,35,32,25,-1
2,5,0,-6,-1,0,14,0,0,-1,-10,-22,0
2,5,0,6,1,0,-14,0,0,1,10,22,0
2,5,0,-3,-1,0,34,0,0,24,38,55,4
2,5,0,3,1,0,-34,0,0,-24,-38,-55,-4
2,6,1,-13,-1,82,0,6,70,-42,3,-44,-1
2,6,1,13,1,-82,0,-6,-70,42,-3,44,1
2,6,0,-13,-1,106,0,6,0,-42,-35,-51,-5
2,6,0,13,1,-106,0,-6,0,42,35,51,5
2,6,0,-4,-1,0,-37,-6,0,24,3,14,2
2,6,0,4,1,0,37,6,0,-24,-3,-14,-2
2,6,0,-6,-1,0,14,0,0,-7,-11,0,2
2,6,0,6,1,0,-14,0,0,7,11,0,-2
2,6,0,-3,-1,0,34,0,0,7,25,34,8
2,6,0,3,1,0,-34,0,0,-7,-25,-34,-8
2,7,0,-13,-1,-79,0,6,-8,-23,-50,-8,-6
2,7,0,13,1,79,0,-6,8,23,50,8,6
2,7,0,-13,-1,-42,0,-21,25,0,-41,0,0
2,7,0,13,1,42,0,21,-25,0,41,0,0
2,7,1,-13,-1,-13,0,6,-25,-23,-19,-8,-2
2,7,1,13,1,13,0,-6,25,23,19,8,2
2,7,0,-4,-1,13,-37,-6,0,19,-4,23,9
2,7,0,4,1,-13,37,6,0,-19,4,-23,-9
2,7,0,-6,-1,2,14,0,0,-24,-8,-25,-4
2,7,0,6,1,-2,-14,0,0,24,8,25,4
2,8,0,-13,-1,22,0,-21,21,-23,-14,-10,-2
2,8,0,13,1,-22,0,21,-21,23,14,10,2
2,8,1,-13,-1,-53,0,-21,-25,-23,-54,-53,-5
2,8,1,13,1,53,0,21,25,23,54,53,5
2,8,0,-13,-1,24,-11,-21,21,-5,-10,-27,1
2,8,0,13,1,-24,11,21,-21,5,10,27,-1
2,8,0,-4,-1,-22,-37,21,-21,-24,-3,5,6
2,8,0,4,1,22,37,-21,21,24,3,-5,-6
2,8,0,-6,-1,-2,14,0,0,24,-14,0,-1
2,8,0,6,1,2,-14,0,0,-24,14,0,1
2,9,0,-13,-1,-40,0,-21,-18,0,-20,-64,-11
2,9,0,13,1,40,0,21,18,0,20,64,11
2,9,0,-13,-1,-29,0,-21,-18,0,-13,-50,-6
2,9,0,13,1,29,0,21,18,0,13,50,6
2,9,1,-13,-1,-40,0,-21,-117,6,-34,-50,-17
2,9,1,13,1,40,0,21,117,-6,34,50,17
2,9,0,-13,-1,-29,-11,-21,-18,12,-9,-48,-7
2,9,0,13,1,29,11,21,18,-12,9,48,7
2,9,0,-10,-1,12,-23,21,18,-17,-18,10,5
2,9,0,10,1,-12,23,-21,-18,17,18,-10,-5
2,10,0,-13,-1,-22,0,-21,12,0,-15,-71,-13
2,10,0,13,1,22,0,21,-12,0,15,71,13
2,10,0,-13,-1,-22,0,-21,12,7,-10,-86,-21
2,10,0,13,1,22,0,21,-12,-7,10,86,21
2,10,1,-13,-1,-22,-11,-21,5,18,-2,-50,-9
2,10,1,13,1,22,11,21,-5,-18,2,50,9
2,10,0,-10,-1,50,0,21,-105,-10,-8,10,5
2,10,0,10,1,-50,0,-21,105,10,8,-10,-5
2,10,0,-10,-1,86,0,21,-74,-13,15,121,22
2,10,0,10,1,-86,0,-21,74,13,-15,-121,-22
2,11,1,-18,-1,28,0,0,0,7,-20,-70,-8
2,11,1,18,1,-28,0,0,0,-7,20,70,8
2,11,0,-18,-1,11,0,0,2,10,-8,0,-4
2,11,0,18,1,-11,0,0,-2,-10,8,0,4
2,11,0,-5,-1,-28,0,0,-42,-10,-8,8,-2
2,11,0,5,1,28,0,0,42,10,8,-8,2
2,11,0,-5,-1,36,0,0,-23,-5,12,102,18
2,11,0,5,1,-36,0,0,23,5,-12,-102,-18
2,11,0,-8,-1,-7,0,0,29,-3,6,2,4
2,11,0,8,1,7,0,0,-29,3,-6,-2,-4
2,12,0,-18,-1,28,-62,0,0,0,-10,0,5
2,12,0,18,1,-28,62,0,0,0,10,0,-5
2,12,0,-18,-1,11,0,0,2,0,2,-19,0
2,12,0,18,1,-11,0,0,-2,0,-2,19,0
2,12,1,-18,-1,0,0,0,0,10,18,10,5
2,12,1,18,1,0,0,0,0,-10,-18,-10,-5
2,12,0,-5,-1,8,0,0,-23,-7,5,59,10
2,12,0,5,1,-8,0,0,23,7,-5,-59,-10
2,12,0,-8,-1,-43,0,0,10,-6,-14,-69,-14
2,12,0,8,1,43,0,0,-10,6,14,69,14
2,13,0,-18,-1,-28,-29,0,0,0,-18,10,0
2,13,0,18,1,28,29,0,0,0,18,-10,0
2,13,1,-18,-1,-17,0,0,2,0,-12,0,-2
2,13,1,18,1,17,0,0,-2,0,12,0,2
2,13,0,-18,-1,-28,0,0,106,10,1,0,0
2,13,0,18,1,28,0,0,-106,-10,-1,0,0
2,13,0,-5,-1,36,0,0,-23,-13,16,59,13
2,13,0,5,1,-36,0,0,23,13,-16,-59,-13
2,13,0,-8,-1,-43,0,0,10,0,-16,-59,-13
2,13,0,8,1,43,0,0,-10,0,16,59,13
2,14,0,-18,-1,0,-29,0,2,0,-12,10,9
2,14,0,18,1,0,29,0,-2,0,12,-10,-9
2,14,0,-18,-1,0,-29,-19,2,2,-6,-10,-5
2,14,0,18,1,0,29,19,-2,-2,6,10,5
2,14,1,-18,-1,-17,0,0,106,-18,4,10,0
2,14,1,18,1,17,0,0,-106,18,-4,-10,0
2,14,0,-5,-1,64,0,0,-64,-7,9,51,8
2,14,0,5,1,-64,0,0,64,7,-9,-51,-8
2,14,0,-8,-1,-71,0,0,51,-6,-11,-61,-8
2,14,0,8,1,71,0,0,-51,6,11,61,8
2,15,1,-18,-1,0,-29,0,0,0,-9,0,15
2,15,1,18,1,0,29,0,0,0,9,0,-15
2,15,0,-18,-1,-17,-29,-19,0,0,-15,-39,-1
2,15,0,18,1,17,29,19,0,0,15,39,1
2,15,0,-5,-1,64,0,0,65,-10,17,61,7
2,15,0,5,1,-64,0,0,-65,10,-17,-61,-7
2,15,0,-8,-1,-71,0,0,-72,-3,-14,-56,-11
2,15,0,8,1,71,0,0,72,3,14,56,11
2,15,0,-7,-1,24,0,0,7,-7,0,5,5
2,15,0,7,1,-24,0,0,-7,7,0,-5,-5
2,16,1,-18,-1,0,-33,0,0,-18,-16,-10,14
2,16,1,18,1,0,33,0,0,18,16,10,-14
2,16,0,-18,-1,-17,0,-19,0,-18,-9,-12,0
2,16,0,18,1,17,0,19,0,18,9,12,0
2,16,0,-5,-1,64,0,0,65,-5,18,61,12
2,16,0,5,1,-64,0,0,-65,5,-18,-61,-12
2,16,0,-8,-1,-71,0,0,-72,-8,-22,-61,-18
2,16,0,8,1,71,0,0,72,8,22,61,18
2,16,0,-7,-1,24,0,0,7,-7,-4,10,10
2,16,0,7,1,-24,0,0,-7,7,4,-10,-10
2,17,1,-18,-1,11,0,0,0,-18,-6,0,-2
2,17,1,18,1,-11,0,0,0,18,6,0,2
2,17,0,-18,-1,28,-29,-19,0,-18,-18,-20,-8
2,17,0,18,1,-28,29,19,0,18,18,20,8
2,17,0,-18,-1,-59,0,0,-104,-18,-54,-131,-45
2,17,0,18,1,59,0,0,104,18,54,131,45
2,17,0,-13,-1,-35,0,0,-7,-13,-1,0,2
2,17,0,13,1,35,0,0,7,13,1,0,-2
2,17,0,-65,-1,7,-52,-52,7,-65,-40,10,31
2,17,0,65,1,-7,52,52,-7,65,40,-10,-31
2,18,0,-18,-1,28,-29,-19,0,-18,-4,-10,-5
2,18,0,18,1,-28,29,19,0,18,4,10,5
2,18,1,-18,-1,-59,0,0,-104,-18,-52,-121,-43
2,18,1,18,1,59,0,0,104,18,52,121,43
2,18,0,-13,-1,-35,0,0,-7,-13,-7,-10,-5
2,18,0,13,1,35,0,0,7,13,7,10,5
2,18,0,-65,-1,7,-52,-52,7,-65,-37,0,34
2,18,0,65,1,-7,52,52,-7,65,37,0,-34
2,19,0,-18,-1,19,-29,-19,2,-18,-5,-7,1
2,19,0,18,1,-19,29,19,-2,18,5,7,-1
2,19,0,-18,-1,19,0,0,-18,-18,1,0,1
2,19,0,18,1,-19,0,0,18,18,-1,0,-1
2,19,1,-18,-1,19,0,0,2,-18,0,0,1
2,19,1,18,1,-19,0,0,-2,18,0,0,-1
2,19,0,-13,-1,-13,0,0,-13,-13,-5,0,3
2,19,0,13,1,13,0,0,13,13,5,0,-3
2,20,1,-18,-1,19,-29,-19,2,-18,-5,-7,1
2,20,1,18,1,-19,29,19,-2,18,5,7,-1
2,20,0,-18,-1,19,0,0,-18,-18,-2,0,2
2,20,0,18,1,-19,0,0,18,18,2,0,-2
2,20,0,-13,-1,-13,0,0,-13,-13,-4,0,1
2,20,0,13,1,13,0,0,13,13,4,0,-1
2,21,1,-18,-1,19,2,-8,2,-18,-3,0,1
2,21,1,18,1,-19,-2,8,-2,18,3,0,-1
2,21,0,-18,-1,22,0,0,7,-18,4,0,0
2,21,0,18,1,-22,0,0,-7,18,-4,0,0
2,21,0,-18,-1,19,0,0,-18,-18,-2,0,2
2,21,0,18,1,-19,0,0,18,18,2,0,-2
2,22,0,-20,-1,20,0,0,5,-20,4,15,6
2,22,0,20,1,-20,0,0,-5,20,-4,-15,-6
2,22,0,-20,-1,17,0,0,-20,-20,3,15,10
2,22,0,20,1,-17,0,0,20,20,-3,-15,-10
2,22,1,-20,-1,17,0,0,17,-20,7,15,9
2,22,1,20,1,-17,0,0,-17,20,-7,-15,-9
2,23,0,-20,-1,20,0,0,20,-20,7,15,7
2,23,0,20,1,-20,0,0,-20,20,-7,-15,-7
2,23,1,-20,-1,17,0,0,17,-20,4,15,11
2,23,1,20,1,-17,0,0,-17,20,-4,-15,-11
2,23,0,-17,-1,-17,-17,-17,-17,-17,-16,-15,1
2,23,0,17,1,17,17,17,17,17,16,15,-1
2,24,1,-20,-1,20,0,0,20,-20,7,15,10
2,24,1,20,1,-20,0,0,-20,20,-7,-15,-10
2,24,0,-20,-1,17,-20,-20,17,-20,0,15,15
2,24,0,20,1,-17,20,20,-17,20,0,-15,-15
2,24,0,-17,-1,-17,-17,-17,-17,-17,-16,-15,1
2,24,0,17,1,17,17,17,17,17,16,15,-1
2,25,1,-20,-1,15,0,0,15,-20,6,15,10
2,25,1,20,1,-15,0,0,-15,20,-6,-15,-10
2,25,0,-20,-1,15,-20,-20,15,-20,2,15,15
2,25,0,20,1,-15,20,20,-15,20,-2,-15,-15
2,25,0,-17,-1,-15,-17,-17,-15,-17,-16,-15,1
2,25,0,17,1,15,17,17,15,17,16,15,-1
2,26,1,-20,-1,15,-20,-20,15,-20,2,15,11
2,26,1,20,1,-15,20,20,-15,20,-2,-15,-11
2,26,0,-5,-1,-15,-5,-5,-15,-5,-10,-15,-5
2,26,0,5,1,15,5,5,15,5,10,15,5
2,26,0,-12,-1,0,-12,-12,0,-12,-6,0,7
2,26,0,12,1,0,12,12,0,12,6,0,-7
2,27,1,-25,-1,-15,-25,-25,-15,-25,-20,-15,5
2,27,1,25,1,15,25,25,15,25,20,15,-5
2,27,0,-12,-1,0,-12,-12,0,-12,-7,0,6
2,27,0,12,1,0,12,12,0,12,7,0,-6
2,28,1,-25,-1,-25,-25,-25,-25,-25,-25,-25,0
2,28,1,25,1,25,25,25,25,25,25,25,0
3,0,1,-3,-1,76,17,46,49,0,14,24,0
3,0,1,3,1,-76,-17,-46,-49,0,-14,-24,0
3,0,0,-5,-1,0,-17,-23,12,2,1,-1,3
3,0,0,5,1,0,17,23,-12,-2,-1,1,-3
3,0,0,-3,-1,0,-27,-2,-25,6,4,16,3
3,0,0,3,1,0,27,2,25,-6,-4,-16,-3
3,0,0,-2,-1,0,27,47,25,2,13,10,3
3,0,0,2,1,0,-27,-47,-25,-2,-13,-10,-3
3,0,0,-2,-1,-65,-5,1,32,-18,-8,-8,2
3,0,0,2,1,65,5,-1,-32,18,8,8,-2
3,1,1,-3,-1,0,-29,-39,-12,3,-11,15,-1
3,1,1,3,1,0,29,39,12,-3,11,-15,1
3,1,0,-3,-1,-33,-29,-42,-50,21,-18,41,1
3,1,0,3,1,33,29,42,50,-21,18,-41,-1
3,1,0,-1,-1,0,14,-23,12,-26,6,-15,1
3,1,0,1,1,0,-14,23,-12,26,-6,15,-1
3,1,0,-13,-1,-10,15,59,21,-14,-8,-47,-3
3,1,0,13,1,10,-15,-59,-21,14,8,47,3
3,1,0,-3,-1,10,-27,-61,-46,18,4,34,1
3,1,0,3,1,-10,27,61,46,-18,-4,-34,-1
3,2,1,-4,-1,0,-9,-12,12,-6,1,-33,-2
3,2,1,4,1,0,9,12,-12,6,-1,33,2
3,2,0,-4,-1,-26,-15,-12,-37,-28,-17,-37,-4
3,2,0,4,1,26,15,12,37,28,17,37,4
3,2,0,-13,-1,-17,15,4,-6,18,-4,-4,1
3,2,0,13,1,17,-15,-4,6,-18,4,4,-1
3,2,0,-3,-1,82,-27,-6,-19,-16,8,42,1
3,2,0,3,1,-82,27,6,19,16,-8,-42,-1
3,2,0,-18,-1,-65,25,-3,25,-8,-3,-25,1
3,2,0,18,1,65,-25,3,-25,8,3,25,-1
3,3,0,-25,-1,-11,0,0,18,0,13,30,3
3,3,0,25,1,11,0,0,-18,0,-13,-30,-3
3,3,0,-25,-1,-73,0,0,-19,-56,-19,-40,-1
3,3,0,25,1,73,0,0,19,56,19,40,1
3,3,0,-25,-1,-24,0,0,43,-12,3,-30,-1
3,3,0,25,1,24,0,0,-43,12,-3,30,1
3,3,1,-25,-1,6,0,0,24,-27,16,-8,-1
