PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,6,4.1.118,1,820,0,65,118,183,2,118,318,0,1,2,183,283,7,-6,62,569,399,256,1941
1,6,5.0.118,0,820,0,85,118,203,1,0,434,118,0,3,203,283,7,0,0,563,328,434,1941
1,7,0.0.118,0,829,2,89,118,207,1,0,461,118,0,3,207,283,8,0,0,569,328,461,1876
1,7,2.0.118,0,820,0,65,118,183,1,0,337,118,0,3,183,283,8,0,0,569,328,337,1876
1,7,3.0.118,0,823,1,89,118,207,1,0,453,118,0,3,207,283,8,0,0,569,328,453,1876
1,7,4.2.183,1,820,0,65,183,248,3,183,318,0,2,2,248,283,8,-12,124,581,402,191,1876
1,7,5.0.118,0,820,0,85,118,203,1,0,434,118,0,3,203,283,8,0,0,569,328,434,1876
1,8,0.0.118,0,829,2,89,118,207,1,0,461,118,0,3,207,283,9,0,0,581,328,461,1811
1,8,2.0.118,0,820,0,65,118,183,1,0,337,118,0,3,183,283,9,0,0,581,328,337,1811
1,8,3.0.118,0,823,1,89,118,207,1,0,453,118,0,3,207,283,9,0,0,581,328,453,1811
1,8,4.3.248,1,820,0,62,248,310,4,248,318,0,3,2,310,310,9,-24,195,605,406,126,1811
1,8,5.0.118,0,820,0,85,118,203,1,0,434,118,0,3,203,283,9,0,0,581,328,434,1811
1,9,0.0.118,0,829,2,89,118,207,1,0,461,118,0,3,207,310,10,0,0,605,328,461,1749
1,9,2.0.118,0,820,0,65,118,183,1,0,337,118,0,3,183,310,10,0,0,605,328,337,1749
1,9,3.0.118,0,823,1,89,118,207,1,0,453,118,0,3,207,310,10,0,0,605,328,453,1749
1,9,4.4.310,1,820,0,64,310,374,5,310,318,0,4,2,374,374,10,-27,251,632,406,64,1749
1,9,5.0.118,0,820,0,85,118,203,1,0,434,118,0,3,203,310,10,0,0,605,328,434,1749
1,10,0.0.118,0,829,2,89,118,207,1,0,461,118,0,3,207,374,11,0,0,632,328,461,1685
1,10,2.0.118,1,820,0,65,118,183,1,0,337,118,0,3,183,374,11,0,0,632,328,337,1685
1,10,3.0.118,0,823,1,89,118,207,1,0,453,118,0,3,207,374,11,0,0,632,328,453,1685
1,10,5.0.118,0,820,0,85,118,203,1,0,434,118,0,3,203,374,11,0,0,632,328,434,1685
1,11,0.0.183,0,827,2,89,183,272,1,0,461,183,0,4,272,374,12,0,0,632,263,461,1620
1,11,2.1.183,1,820,0,65,183,248,2,183,337,0,1,3,248,374,12,0,62,632,334,272,1620
1,11,3.0.183,0,821,1,89,183,272,1,0,453,183,0,4,272,374,12,0,0,632,263,453,1620
1,11,5.0.183,0,820,0,85,183,268,1,0,434,183,0,4,268,374,12,0,0,632,263,434,1620
1,12,0.0.183,0,827,2,89,183,272,1,0,461,183,0,4,272,374,13,0,0,632,263,461,1555
1,12,2.2.248,1,820,0,71,248,319,3,248,337,0,2,3,319,374,13,0,124,632,337,207,1555
1,12,3.0.183,0,821,1,89,183,272,1,0,453,183,0,4,272,374,13,0,0,632,263,453,1555
1,12,5.0.183,0,820,0,85,183,268,1,0,434,183,0,4,268,374,13,0,0,632,263,434,1555
1,13,0.0.183,0,827,2,89,183,272,1,0,461,183,0,4,272,374,14,0,0,632,263,461,1484
1,13,2.3.319,1,820,0,69,319,388,4,319,337,0,3,3,388,388,14,-9,204,641,344,136,1484
1,13,3.0.183,0,821,1,89,183,272,1,0,453,183,0,4,272,374,14,0,0,632,263,453,1484
1,13,5.0.183,0,820,0,85,183,268,1,0,434,183,0,4,268,374,14,0,0,632,263,434,1484
1,14,0.0.183,0,827,2,89,183,272,1,0,461,183,0,4,272,388,15,0,0,641,263,461,1415
1,14,2.4.388,1,820,0,67,388,455,5,388,337,0,4,3,455,455,15,-14,265,655,342,67,1415
1,14,3.0.183,0,821,1,89,183,272,1,0,453,183,0,4,272,388,15,0,0,641,263,453,1415
1,14,5.0.183,0,820,0,85,183,268,1,0,434,183,0,4,268,388,15,0,0,641,263,434,1415
1,15,0.0.183,0,827,2,89,183,272,1,0,461,183,0,4,272,455,16,0,0,655,263,461,1348
1,15,3.0.183,0,821,1,89,183,272,1,0,453,183,0,4,272,455,16,0,0,655,263,453,1348
1,15,5.0.183,1,820,0,85,183,268,1,0,434,183,0,4,268,455,16,0,0,655,263,434,1348
1,16,0.0.268,0,820,0,89,268,357,1,0,461,268,0,5,357,455,17,0,0,655,178,461,1263
1,16,3.0.268,0,820,0,89,268,357,1,0,453,268,0,5,357,455,17,0,0,655,178,453,1263
1,16,5.1.268,1,820,0,83,268,351,2,268,434,0,1,4,351,455,17,-20,82,675,269,349,1263
1,17,0.0.268,0,820,0,89,268,357,1,0,461,268,0,5,357,455,18,0,0,675,178,461,1180
1,17,3.0.268,0,820,0,89,268,357,1,0,453,268,0,5,357,455,18,0,0,675,178,453,1180
1,17,5.2.351,1,820,0,83,351,434,3,351,434,0,2,4,434,455,18,-32,156,707,266,266,1180
1,18,0.0.268,0,820,0,89,268,357,1,0,461,268,0,5,357,455,19,0,0,707,178,461,1097
1,18,3.0.268,0,820,0,89,268,357,1,0,453,268,0,5,357,455,19,0,0,707,178,453,1097
1,18,5.3.434,1,820,0,91,434,525,4,434,434,0,3,4,525,525,19,-46,250,753,275,183,1097
1,19,0.0.268,0,820,0,89,268,357,1,0,461,268,0,5,357,525,20,0,0,753,178,461,1006
1,19,3.0.268,0,820,0,89,268,357,1,0,453,268,0,5,357,525,20,0,0,753,178,453,1006
1,19,5.4.525,1,820,0,92,525,617,5,525,434,0,4,4,617,617,20,-70,335,823,275,92,1006
1,20,0.0.268,0,820,0,89,268,357,1,0,461,268,0,5,357,617,21,0,0,823,178,461,914
1,20,3.0.268,1,820,0,89,268,357,1,0,453,268,0,5,357,617,21,0,0,823,178,453,914
1,21,0.0.357,0,820,0,89,357,446,1,0,461,357,0,6,446,617,22,0,0,823,89,461,825
1,21,3.1.357,1,820,0,91,357,448,2,357,453,0,1,5,448,617,22,-6,88,829,186,364,825
1,22,0.0.357,0,820,0,89,357,446,1,0,461,357,0,6,446,617,23,0,0,829,89,461,734
1,22,3.2.448,1,820,0,91,448,539,3,448,453,0,2,5,539,617,23,-14,170,843,183,273,734
1,23,0.0.357,0,820,0,89,357,446,1,0,461,357,0,6,446,617,24,0,0,843,89,461,643
1,23,3.3.539,1,820,0,91,539,630,4,539,453,0,3,5,630,630,24,-14,264,857,184,182,643
1,24,0.0.357,0,820,0,89,357,446,1,0,461,357,0,6,446,630,25,0,0,857,89,461,552
1,24,3.4.630,1,820,0,91,630,721,5,630,453,0,4,5,721,721,25,-13,348,870,183,91,552
1,25,0.0.357,1,820,0,89,357,446,1,0,461,357,0,6,446,721,26,0,0,870,89,461,461
1,26,0.1.448,1,820,0,95,448,543,2,446,461,2,1,6,543,721,27,0,88,870,95,372,372
1,27,0.2.543,1,820,0,92,543,635,3,543,461,0,2,6,635,721,28,-4,174,874,92,277,277
1,28,0.3.635,1,820,0,93,635,728,4,635,461,0,3,6,728,728,29,-5,269,879,93,185,185
1,29,0.4.728,1,820,0,92,728,820,5,728,461,0,4,6,820,820,30,-7,355,886,92,92,92
2,0,0.0.0,0,387,0,35,0,35,1,0,181,0,0,1,35,35,1,0,0,0,184,181,910
2,0,1.0.0,0,387,0,41,0,41,1,0,181,0,0,1,41,41,1,0,0,0,184,181,910
2,0,2.0.0,0,394,2,52,0,52,1,0,256,0,0,1,52,52,1,0,0,0,184,256,910
2,0,3.0.0,1,387,0,6,0,6,1,0,38,0,0,1,6,6,1,0,0,0,184,38,910
2,0,4.0.0,0,388,1,23,0,23,1,0,117,0,0,1,23,23,1,0,0,0,184,117,910
2,0,5.0.0,0,387,0,27,0,27,1,0,137,0,0,1,27,27,1,0,0,0,184,137,910
2,1,0.0.6,0,387,0,35,6,41,1,0,181,6,0,2,41,41,2,0,0,0,178,181,904
2,1,1.0.6,0,387,0,41,6,47,1,0,181,6,0,2,47,47,2,0,0,0,178,181,904
2,1,2.0.6,0,390,2,52,6,58,1,0,256,6,0,2,58,58,2,0,0,0,178,256,904
2,1,3.1.6,1,387,0,10,6,16,2,6,38,0,1,1,16,16,2,-6,6,6,180,32,904
2,1,4.0.6,0,388,1,23,6,29,1,0,117,6,0,2,29,29,2,0,0,0,178,117,904
2,1,5.0.6,0,387,0,27,6,33,1,0,137,6,0,2,33,33,2,0,0,0,178,137,904
2,2,0.0.6,0,387,0,35,6,41,1,0,181,6,0,2,41,41,3,0,0,6,178,181,894
2,2,1.0.6,0,387,0,41,6,47,1,0,181,6,0,2,47,47,3,0,0,6,178,181,894
2,2,2.0.6,0,390,2,52,6,58,1,0,256,6,0,2,58,58,3,0,0,6,178,256,894
2,2,3.2.16,1,387,0,8,16,24,3,16,38,0,2,1,24,24,3,-16,16,22,180,22,894
2,2,4.0.6,0,388,1,23,6,29,1,0,117,6,0,2,29,29,3,0,0,6,178,117,894
2,2,5.0.6,0,387,0,27,6,33,1,0,137,6,0,2,33,33,3,0,0,6,178,137,894
2,3,0.0.6,0,387,0,35,6,41,1,0,181,6,0,2,41,41,4,0,0,22,178,181,886
2,3,1.0.6,0,387,0,41,6,47,1,0,181,6,0,2,47,47,4,0,0,22,178,181,886
2,3,2.0.6,0,390,2,52,6,58,1,0,256,6,0,2,58,58,4,0,0,22,178,256,886
2,3,3.3.24,1,387,0,4,24,28,4,24,38,0,3,1,28,28,4,-24,24,46,177,14,886
2,3,4.0.6,0,388,1,23,6,29,1,0,117,6,0,2,29,29,4,0,0,22,178,117,886
2,3,5.0.6,0,387,0,27,6,33,1,0,137,6,0,2,33,33,4,0,0,22,178,137,886
2,4,0.0.6,0,387,0,35,6,41,1,0,181,6,0,2,41,41,5,0,0,46,178,181,882
2,4,1.0.6,0,387,0,41,6,47,1,0,181,6,0,2,47,47,5,0,0,46,178,181,882
2,4,2.0.6,0,390,2,52,6,58,1,0,256,6,0,2,58,58,5,0,0,46,178,256,882
2,4,3.4.28,1,387,0,10,28,38,5,28,38,0,4,1,38,38,5,-28,28,74,189,10,882
2,4,4.0.6,0,388,1,23,6,29,1,0,117,6,0,2,29,29,5,0,0,46,178,117,882
2,4,5.0.6,0,387,0,27,6,33,1,0,137,6,0,2,33,33,5,0,0,46,178,137,882
2,5,0.0.6,0,387,0,35,6,41,1,0,181,6,0,2,41,41,6,0,0,74,178,181,872
2,5,1.0.6,0,387,0,41,6,47,1,0,181,6,0,2,47,47,6,0,0,74,178,181,872
2,5,2.0.6,0,390,2,52,6,58,1,0,256,6,0,2,58,58,6,0,0,74,178,256,872
2,5,4.0.6,1,388,1,23,6,29,1,0,117,6,0,2,29,38,6,0,0,74,178,117,872
2,5,5.0.6,0,387,0,27,6,33,1,0,137,6,0,2,33,38,6,0,0,74,178,137,872
2,6,0.0.29,0,388,0,35,29,64,1,0,181,29,0,3,64,64,7,0,0,74,155,181,849
2,6,1.0.29,0,388,0,41,29,70,1,0,181,29,0,3,70,70,7,0,0,74,155,181,849
2,6,2.0.29,0,391,1,52,29,81,1,0,256,29,0,3,81,81,7,0,0,74,155,256,849
2,6,4.1.29,1,388,0,24,29,53,2,29,117,0,1,2,53,53,7,-13,19,87,170,94,849
2,6,5.0.29,0,388,0,27,29,56,1,0,137,29,0,3,56,56,7,0,0,74,155,137,849
2,7,0.0.29,0,388,0,35,29,64,1,0,181,29,0,3,64,64,8,0,0,87,155,181,825
2,7,1.0.29,0,388,0,41,29,70,1,0,181,29,0,3,70,70,8,0,0,87,155,181,825
2,7,2.0.29,0,391,1,52,29,81,1,0,256,29,0,3,81,81,8,0,0,87,155,256,825
2,7,4.2.53,1,388,0,23,53,76,3,53,117,0,2,2,76,76,8,-29,45,116,172,70,825
2,7,5.0.29,0,388,0,27,29,56,1,0,137,29,0,3,56,56,8,0,0,87,155,137,825
2,8,0.0.29,0,388,0,35,29,64,1,0,181,29,0,3,64,76,9,0,0,116,155,181,802
2,8,1.0.29,0,388,0,41,29,70,1,0,181,29,0,3,70,76,9,0,0,116,155,181,802
2,8,2.0.29,0,391,1,52,29,81,1,0,256,29,0,3,81,81,9,0,0,116,155,256,802
2,8,4.3.76,1,388,0,25,76,101,4,76,117,0,3,2,101,101,9,-48,72,164,173,47,802
2,8,5.0.29,0,388,0,27,29,56,1,0,137,29,0,3,56,76,9,0,0,116,155,137,802
2,9,0.0.29,0,388,0,35,29,64,1,0,181,29,0,3,64,101,10,0,0,164,155,181,777
2,9,1.0.29,0,388,0,41,29,70,1,0,181,29,0,3,70,101,10,0,0,164,155,181,777
2,9,2.0.29,0,391,1,52,29,81,1,0,256,29,0,3,81,101,10,0,0,164,155,256,777
2,9,4.4.101,1,388,0,22,101,123,5,101,117,0,4,2,123,123,10,-63,91,227,179,22,777
2,9,5.0.29,0,388,0,27,29,56,1,0,137,29,0,3,56,101,10,0,0,164,155,137,777
2,10,0.0.29,0,388,0,35,29,64,1,0,181,29,0,3,64,123,11,0,0,227,155,181,755
2,10,1.0.29,0,388,0,41,29,70,1,0,181,29,0,3,70,123,11,0,0,227,155,181,755
2,10,2.0.29,0,391,1,52,29,81,1,0,256,29,0,3,81,123,11,0,0,227,155,256,755
2,10,5.0.29,1,388,0,27,29,56,1,0,137,29,0,3,56,123,11,0,0,227,155,137,755
2,11,0.0.56,0,388,0,35,56,91,1,0,181,56,0,4,91,123,12,0,0,227,128,181,728
2,11,1.0.56,0,388,0,41,56,97,1,0,181,56,0,4,97,123,12,0,0,227,128,181,728
2,11,2.0.56,0,390,1,52,56,108,1,0,256,56,0,4,108,123,12,0,0,227,128,256,728
2,11,5.1.56,1,388,0,27,56,83,2,56,137,0,1,3,83,123,12,-3,22,230,146,110,728
2,12,0.0.56,0,388,0,35,56,91,1,0,181,56,0,4,91,123,13,0,0,230,128,181,701
2,12,1.0.56,0,388,0,41,56,97,1,0,181,56,0,4,97,123,13,0,0,230,128,181,701
2,12,2.0.56,0,390,1,52,56,108,1,0,256,56,0,4,108,123,13,0,0,230,128,256,701
2,12,5.2.83,1,388,0,28,83,111,3,83,137,0,2,3,111,123,13,-7,52,237,149,83,701
2,13,0.0.56,0,388,0,35,56,91,1,0,181,56,0,4,91,123,14,0,0,237,128,181,673
2,13,1.0.56,0,388,0,41,56,97,1,0,181,56,0,4,97,123,14,0,0,237,128,181,673
2,13,2.0.56,0,390,1,52,56,108,1,0,256,56,0,4,108,123,14,0,0,237,128,256,673
2,13,5.3.111,1,388,0,27,111,138,4,111,137,0,3,3,138,138,14,-10,82,247,148,55,673
2,14,0.0.56,0,388,0,35,56,91,1,0,181,56,0,4,91,138,15,0,0,247,128,181,646
2,14,1.0.56,0,388,0,41,56,97,1,0,181,56,0,4,97,138,15,0,0,247,128,181,646
2,14,2.0.56,0,390,1,52,56,108,1,0,256,56,0,4,108,138,15,0,0,247,128,256,646
2,14,5.4.138,1,388,0,28,138,166,5,138,137,0,4,3,166,166,15,-15,106,262,157,28,646
2,15,0.0.56,1,388,0,35,56,91,1,0,181,56,0,4,91,166,16,0,0,262,128,181,618
2,15,1.0.56,0,388,0,41,56,97,1,0,181,56,0,4,97,166,16,0,0,262,128,181,618
2,15,2.0.56,0,390,1,52,56,108,1,0,256,56,0,4,108,166,16,0,0,262,128,256,618
2,16,0.1.91,1,388,0,35,91,126,2,91,181,0,1,4,126,166,17,-8,30,270,119,146,583
2,16,1.0.91,0,388,0,41,91,132,1,0,181,91,0,5,132,166,17,0,0,262,93,181,583
2,16,2.0.91,0,389,1,52,91,143,1,0,256,91,0,5,143,166,17,0,0,262,93,256,583
2,17,0.2.126,1,388,0,37,126,163,3,126,181,0,2,4,163,166,18,-15,67,285,121,111,548
2,17,1.0.91,0,388,0,41,91,132,1,0,181,91,0,5,132,166,18,0,0,270,93,181,548
2,17,2.0.91,0,389,1,52,91,143,1,0,256,91,0,5,143,166,18,0,0,270,93,256,548
2,18,0.3.163,1,388,0,38,163,201,4,163,181,0,3,4,201,201,19,-25,107,310,121,74,511
2,18,1.0.91,0,388,0,41,91,132,1,0,181,91,0,5,132,166,19,0,0,285,93,181,511
2,18,2.0.91,0,389,1,52,91,143,1,0,256,91,0,5,143,166,19,0,0,285,93,256,511
2,19,0.4.201,1,388,0,36,201,237,5,201,181,0,4,4,237,237,20,-35,141,345,129,36,473
2,19,1.0.91,0,388,0,41,91,132,1,0,181,91,0,5,132,201,20,0,0,310,93,181,473
2,19,2.0.91,0,389,1,52,91,143,1,0,256,91,0,5,143,201,20,0,0,310,93,256,473
2,20,1.0.91,1,388,0,41,91,132,1,0,181,91,0,5,132,237,21,0,0,345,93,181,437
2,20,2.0.91,0,389,1,52,91,143,1,0,256,91,0,5,143,237,21,0,0,345,93,256,437
2,21,1.1.132,1,388,0,32,132,164,2,132,181,0,1,5,164,237,22,-6,36,351,84,140,396
2,21,2.0.132,0,388,0,52,132,184,1,0,256,132,0,6,184,237,22,0,0,345,52,256,396
2,22,1.2.164,1,388,0,34,164,198,3,164,181,0,2,5,198,237,23,-1,68,352,84,108,364
2,22,2.0.132,0,388,0,52,132,184,1,0,256,132,0,6,184,237,23,0,0,351,52,256,364
2,23,1.3.201,1,388,0,32,201,233,4,198,181,3,3,5,233,237,24,0,107,352,83,74,330
2,23,2.0.132,0,388,0,52,132,184,1,0,256,132,0,6,184,237,24,0,0,352,52,256,330
2,24,1.4.237,1,388,0,42,237,279,5,233,181,4,4,5,279,279,25,0,141,352,93,42,298
2,24,2.0.132,0,388,0,52,132,184,1,0,256,132,0,6,184,237,25,0,0,352,52,256,298
2,25,2.0.132,1,388,0,52,132,184,1,0,256,132,0,6,184,279,26,0,0,352,52,256,256
2,26,2.1.184,1,388,0,52,184,236,2,184,256,0,1,6,236,279,27,-20,56,372,52,204,204
2,27,2.2.236,1,388,0,50,236,286,3,236,256,0,2,6,286,286,28,-38,106,410,50,152,152
2,28,2.3.286,1,388,0,51,286,337,4,286,256,0,3,6,337,337,29,-53,160,463,51,102,102
2,29,2.4.337,1,388,0,51,337,388,5,337,256,0,4,6,388,388,30,-58,199,521,51,51,51
3,0,0.0.0,0,296,0,30,0,30,1,0,155,0,0,1,30,30,1,0,0,0,157,155,792
3,0,1.0.0,1,297,1,16,0,16,1,0,84,0,0,1,16,16,1,0,0,0,157,84,792
3,0,2.0.0,0,299,2,35,0,35,1,0,175,0,0,1,35,35,1,0,0,0,157,175,792
3,0,3.0.0,0,296,0,24,0,24,1,0,124,0,0,1,24,24,1,0,0,0,157,124,792
3,0,4.0.0,0,296,0,34,0,34,1,0,165,0,0,1,34,34,1,0,0,0,157,165,792
3,0,5.0.0,0,296,0,18,0,18,1,0,89,0,0,1,18,18,1,0,0,0,157,89,792
3,1,0.0.16,0,297,0,30,16,46,1,0,155,16,0,2,46,46,2,0,0,0,141,155,776
3,1,1.1.16,1,297,0,19,16,35,2,16,84,0,1,1,35,35,2,-16,16,16,159,68,776
3,1,2.0.16,0,300,1,35,16,51,1,0,175,16,0,2,51,51,2,0,0,0,141,175,776
3,1,3.0.16,0,297,0,24,16,40,1,0,124,16,0,2,40,40,2,0,0,0,141,124,776
3,1,4.0.16,0,297,0,34,16,50,1,0,165,16,0,2,50,50,2,0,0,0,141,165,776
3,1,5.0.16,0,297,0,18,16,34,1,0,89,16,0,2,34,34,2,0,0,0,141,89,776
3,2,0.0.16,0,297,0,30,16,46,1,0,155,16,0,2,46,46,3,0,0,16,141,155,757
3,2,1.2.35,1,297,0,21,35,56,3,35,84,0,2,1,56,56,3,-35,35,51,161,49,757
3,2,2.0.16,0,300,1,35,16,51,1,0,175,16,0,2,51,51,3,0,0,16,141,175,757
3,2,3.0.16,0,297,0,24,16,40,1,0,124,16,0,2,40,40,3,0,0,16,141,124,757
3,2,4.0.16,0,297,0,34,16,50,1,0,165,16,0,2,50,50,3,0,0,16,141,165,757
3,2,5.0.16,0,297,0,18,16,34,1,0,89,16,0,2,34,35,3,0,0,16,141,89,757
3,3,0.0.16,0,297,0,30,16,46,1,0,155,16,0,2,46,56,4,0,0,51,141,155,736
3,3,1.3.56,1,297,0,13,56,69,4,56,84,0,3,1,69,69,4,-56,56,107,153,28,736
3,3,2.0.16,0,300,1,35,16,51,1,0,175,16,0,2,51,56,4,0,0,51,141,175,736
3,3,3.0.16,0,297,0,24,16,40,1,0,124,16,0,2,40,56,4,0,0,51,141,124,736
3,3,4.0.16,0,297,0,34,16,50,1,0,165,16,0,2,50,56,4,0,0,51,141,165,736
3,3,5.0.16,0,297,0,18,16,34,1,0,89,16,0,2,34,56,4,0,0,51,141,89,736
3,4,0.0.16,0,297,0,30,16,46,1,0,155,16,0,2,46,69,5,0,0,107,141,155,723
3,4,1.4.69,1,297,0,15,69,84,5,69,84,0,4,1,84,84,5,-69,69,176,162,15,723
3,4,2.0.16,0,300,1,35,16,51,1,0,175,16,0,2,51,69,5,0,0,107,141,175,723
3,4,3.0.16,0,297,0,24,16,40,1,0,124,16,0,2,40,69,5,0,0,107,141,124,723
3,4,4.0.16,0,297,0,34,16,50,1,0,165,16,0,2,50,69,5,0,0,107,141,165,723
3,4,5.0.16,0,297,0,18,16,34,1,0,89,16,0,2,34,69,5,0,0,107,141,89,723
3,5,0.0.16,0,297,0,30,16,46,1,0,155,16,0,2,46,84,6,0,0,176,141,155,708
3,5,2.0.16,0,300,1,35,16,51,1,0,175,16,0,2,51,84,6,0,0,176,141,175,708
3,5,3.0.16,0,297,0,24,16,40,1,0,124,16,0,2,40,84,6,0,0,176,141,124,708
3,5,4.0.16,0,297,0,34,16,50,1,0,165,16,0,2,50,84,6,0,0,176,141,165,708
3,5,5.0.16,1,297,0,18,16,34,1,0,89,16,0,2,34,84,6,0,0,176,141,89,708
3,6,0.0.34,0,297,0,30,34,64,1,0,155,34,0,3,64,84,7,0,0,176,123,155,690
3,6,2.0.34,0,300,1,35,34,69,1,0,175,34,0,3,69,84,7,0,0,176,123,175,690
3,6,3.0.34,0,297,0,24,34,58,1,0,124,34,0,3,58,84,7,0,0,176,123,124,690
3,6,4.0.34,0,297,0,34,34,68,1,0,165,34,0,3,68,84,7,0,0,176,123,165,690
3,6,5.1.35,1,297,0,17,35,52,2,34,89,1,1,2,52,84,7,0,16,176,140,71,690
3,7,0.0.34,0,297,0,30,34,64,1,0,155,34,0,3,64,84,8,0,0,176,123,155,673
3,7,2.0.34,0,300,1,35,34,69,1,0,175,34,0,3,69,84,8,0,0,176,123,175,673
3,7,3.0.34,0,297,0,24,34,58,1,0,124,34,0,3,58,84,8,0,0,176,123,124,673
3,7,4.0.34,0,297,0,34,34,68,1,0,165,34,0,3,68,84,8,0,0,176,123,165,673
3,7,5.2.56,1,297,0,18,56,74,3,52,89,4,2,2,74,84,8,0,35,176,140,54,673
3,8,0.0.34,0,297,0,30,34,64,1,0,155,34,0,3,64,84,9,0,0,176,123,155,655
3,8,2.0.34,0,300,1,35,34,69,1,0,175,34,0,3,69,84,9,0,0,176,123,175,655
3,8,3.0.34,0,297,0,24,34,58,1,0,124,34,0,3,58,84,9,0,0,176,123,124,655
3,8,4.0.34,0,297,0,34,34,68,1,0,165,34,0,3,68,84,9,0,0,176,123,165,655
3,8,5.3.74,1,297,0,18,74,92,4,74,89,0,3,2,92,92,9,-5,61,181,140,36,655
