PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-17,0,-65,144,0,50,-10,6,-30,-41,0,1,0,1
0,0,1,17,0,65,-144,0,-50,10,-6,30,41,0,1,0,1
0,0,-1,-17,1,-57,130,0,46,3,11,14,-20,0,1,1,1
0,0,1,17,1,57,-130,0,-46,-3,-11,-14,20,0,1,1,1
0,0,-1,-17,0,-13,124,0,83,-2,10,2,-41,0,0,1,1
0,0,1,17,0,13,-124,0,-83,2,-10,-2,41,0,0,1,1
0,0,-1,-24,0,-57,-212,0,-110,-42,-7,-27,-24,0,1,1,1
0,0,1,24,0,57,212,0,110,42,7,27,24,0,1,1,1
0,0,-1,-24,0,57,64,-46,14,-29,18,-15,-48,1,1,1,0
0,0,1,24,0,-57,-64,46,-14,29,-18,15,48,1,1,1,0
0,1,-1,-2,0,0,126,0,31,36,15,81,0,0,0,1,1
0,1,1,2,0,0,-126,0,-31,-36,-15,-81,0,0,0,1,1
0,1,-1,-2,0,-25,160,0,18,53,21,118,19,0,1,1,1
0,1,1,2,0,25,-160,0,-18,-53,-21,-118,-19,0,1,1,1
0,1,-1,-7,0,49,-126,0,-46,-49,-21,-81,-19,0,1,0,1
0,1,1,7,0,-49,126,0,46,49,21,81,19,0,1,0,1
0,1,-1,-11,1,-90,-50,0,-9,1,10,26,-5,1,1,0,1
0,1,1,11,1,90,50,0,9,-1,-10,-26,5,1,1,0,1
0,1,-1,-39,1,41,64,-38,24,-20,11,21,-47,1,1,1,0
0,1,1,39,1,-41,-64,38,-24,20,-11,-21,47,1,1,1,0
0,2,-1,-1,0,0,98,99,50,45,26,47,0,0,1,1,1
0,2,1,1,0,0,-98,-99,-50,-45,-26,-47,0,0,1,1,1
0,2,-1,-1,0,0,132,99,50,37,16,60,-5,0,0,1,1
0,2,1,1,0,0,-132,-99,-50,-37,-16,-60,5,0,0,1,1
0,2,-1,-1,0,-41,132,0,37,53,16,81,17,0,1,1,1
0,2,1,1,0,41,-132,0,-37,-53,-16,-81,-17,0,1,1,1
0,2,-1,-7,0,72,-152,-99,-54,-54,-17,-14,-15,0,1,0,1
0,2,1,7,0,-72,152,99,54,54,17,14,15,0,1,0,1
0,2,-1,-75,1,-67,55,-36,4,-26,15,-50,-63,1,1,0,0
0,2,1,75,1,67,-55,36,-4,26,-15,50,63,1,1,0,0
0,3,-1,-1,0,-34,0,20,0,-20,-2,-36,-1,1,1,1,1
0,3,1,1,0,34,0,-20,0,20,2,36,1,1,1,1,1
0,3,-1,-1,0,-14,20,20,60,-14,5,-10,-1,1,1,0,1
0,3,1,1,0,14,-20,-20,-60,14,-5,10,1,1,1,0,1
0,3,-1,-1,1,-34,0,20,0,-13,0,-32,0,1,0,1,1
0,3,1,1,1,34,0,-20,0,13,0,32,0,1,0,1,1
0,3,-1,-6,0,34,34,20,0,17,12,22,-13,1,1,1,1
0,3,1,6,0,-34,-34,-20,0,-17,-12,-22,13,1,1,1,1
0,3,-1,-7,0,0,-24,-13,0,1,-13,1,0,0,1,1,0
0,3,1,7,0,0,24,13,0,-1,13,-1,0,0,1,1,0
0,4,-1,-1,0,-34,0,20,0,-8,-6,-29,0,1,1,1,1
0,4,1,1,0,34,0,-20,0,8,6,29,0,1,1,1,1
0,4,-1,-1,0,-14,20,20,60,10,4,-11,-1,1,1,1,1
0,4,1,1,0,14,-20,-20,-60,-10,-4,11,1,1,1,1,1
0,4,-1,-1,0,-34,0,20,0,-7,-2,-34,0,1,0,0,1
0,4,1,1,0,34,0,-20,0,7,2,34,0,1,0,0,1
0,4,-1,-6,1,34,34,20,0,6,15,30,-13,1,1,1,1
0,4,1,6,1,-34,-34,-20,0,-6,-15,-30,13,1,1,1,1
0,4,-1,-7,1,0,-24,-13,0,5,-14,0,0,0,1,1,0
0,4,1,7,1,0,24,13,0,-5,14,0,0,0,1,1,0
0,5,-1,-7,0,0,-23,-13,0,1,-2,13,0,0,1,1,1
0,5,1,7,0,0,23,13,0,-1,2,-13,0,0,1,1,1
0,5,-1,-7,0,0,-23,-13,0,3,-2,-36,0,0,0,0,1
0,5,1,7,0,0,23,13,0,-3,2,36,0,0,0,0,1
0,5,-1,-7,0,34,-23,-13,0,-3,-6,-18,-7,0,1,1,1
0,5,1,7,0,-34,23,13,0,3,6,18,7,0,1,1,1
0,5,-1,-7,0,-20,23,13,-12,1,4,24,-7,0,1,1,1
0,5,1,7,0,20,-23,-13,12,-1,-4,-24,7,0,1,1,1
0,5,-1,-23,1,-21,0,8,12,-3,2,2,-25,1,1,1,0
0,5,1,23,1,21,0,-8,-12,3,-2,-2,25,1,1,1,0
0,6,-1,-2,0,0,0,0,0,0,1,21,0,1,0,1,1
0,6,1,2,0,0,0,0,0,0,-1,-21,0,1,0,1,1
0,6,-1,-2,0,0,0,0,12,-2,2,0,0,1,0,1,1
