PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-2,1,80,0,0,-2,9,1,67,-2,1,0,0,1
0,0,1,2,1,-80,0,0,2,-9,-1,-67,2,1,0,0,1
0,0,-1,-2,0,0,0,0,-2,0,2,68,0,1,0,1,1
0,0,1,2,0,0,0,0,2,0,-2,-68,0,1,0,1,1
0,0,-1,-2,0,0,-15,75,-90,20,-5,82,0,0,0,1,1
0,0,1,2,0,0,15,-75,90,-20,5,-82,0,0,0,1,1
0,0,-1,-1,0,-1,0,0,2,-8,-1,-6,-1,1,0,1,1
0,0,1,1,0,1,0,0,-2,8,1,6,1,1,0,1,1
0,0,-1,-5,0,-7,0,-12,0,-4,2,0,-5,1,1,1,0
0,0,1,5,0,7,0,12,0,4,-2,0,5,1,1,1,0
0,1,-1,-2,1,80,-54,-66,83,-15,-3,-71,0,1,0,0,1
0,1,1,2,1,-80,54,66,-83,15,3,71,0,1,0,0,1
0,1,-1,-2,0,80,-54,-66,77,-16,-4,-71,0,1,1,1,1
0,1,1,2,0,-80,54,66,-77,16,4,71,0,1,1,1,1
0,1,-1,-2,0,80,-69,9,-5,6,-11,-77,0,0,1,1,1
0,1,1,2,0,-80,69,-9,5,-6,11,77,0,0,1,1,1
0,1,-1,-1,0,-89,54,66,-83,15,3,73,-1,1,1,1,1
0,1,1,1,0,89,-54,-66,83,-15,-3,-73,1,1,1,1,1
0,1,-1,-5,0,81,0,-12,0,-6,1,-2,-5,1,1,1,0
0,1,1,5,0,-81,0,12,0,6,-1,2,5,1,1,1,0
0,2,-1,-2,1,80,0,-66,83,-8,-3,-72,0,1,0,0,1
0,2,1,2,1,-80,0,66,-83,8,3,72,0,1,0,0,1
0,2,-1,-2,0,80,0,-66,77,-11,-2,-10,-2,1,1,1,1
0,2,1,2,0,-80,0,66,-77,11,2,10,2,1,1,1,1
0,2,-1,-2,0,80,-15,9,-5,16,-15,-78,0,0,1,1,1
0,2,1,2,0,-80,15,-9,5,-16,15,78,0,0,1,1,1
0,2,-1,-1,0,-89,0,66,-83,15,3,72,-1,1,1,1,1
0,2,1,1,0,89,0,-66,83,-15,-3,-72,1,1,1,1,1
0,2,-1,-5,0,81,0,-12,0,-6,0,6,-6,1,1,1,0
0,2,1,5,0,-81,0,12,0,6,0,-6,6,1,1,1,0
0,3,-1,-2,1,80,0,-66,83,2,1,0,0,1,0,0,1
0,3,1,2,1,-80,0,66,-83,-2,-1,0,0,1,0,0,1
0,3,-1,-2,0,80,0,-66,77,1,0,0,-2,1,1,1,1
0,3,1,2,0,-80,0,66,-77,-1,0,0,2,1,1,1,1
0,3,-1,-2,0,80,-15,9,-5,18,-5,-9,-2,0,1,1,1
0,3,1,2,0,-80,15,-9,5,-18,5,9,2,0,1,1,1
0,3,-1,-1,0,-89,0,66,-83,-1,-1,6,-1,1,1,1,1
0,3,1,1,0,89,0,-66,83,1,1,-6,1,1,1,1,1
0,3,-1,-5,0,81,0,-12,0,-4,1,-6,-5,1,1,1,0
0,3,1,5,0,-81,0,12,0,4,-1,6,5,1,1,1,0
0,4,-1,-2,1,80,0,0,83,11,0,0,-2,1,0,0,1
0,4,1,2,1,-80,0,0,-83,-11,0,0,2,1,0,0,1
0,4,-1,-2,0,80,0,0,77,7,1,4,-2,1,1,1,1
0,4,1,2,0,-80,0,0,-77,-7,-1,-4,2,1,1,1,1
0,4,-1,-2,0,80,-15,75,-5,25,-6,0,-2,0,1,1,1
0,4,1,2,0,-80,15,-75,5,-25,6,0,2,0,1,1,1
0,4,-1,-1,0,-89,0,0,-83,-4,-1,-6,-1,1,1,1,1
0,4,1,1,0,89,0,0,83,4,1,6,1,1,1,1,1
0,4,-1,-5,0,81,0,-12,0,-11,0,0,-5,1,1,1,0
0,4,1,5,0,-81,0,12,0,11,0,0,5,1,1,1,0
0,5,-1,-2,1,80,0,0,77,4,0,4,0,1,0,0,1
0,5,1,2,1,-80,0,0,-77,-4,0,-4,0,1,0,0,1
0,5,-1,-2,0,80,-15,75,-5,23,-4,0,-2,0,0,1,1
0,5,1,2,0,-80,15,-75,5,-23,4,0,2,0,0,1,1
0,5,-1,-1,0,-89,0,0,-83,-4,-1,-6,-1,1,0,1,1
0,5,1,1,0,89,0,0,83,4,1,6,1,1,0,1,1
0,5,-1,-5,0,81,0,-12,0,-6,-1,0,-5,1,1,1,0
0,5,1,5,0,-81,0,12,0,6,1,0,5,1,1,1,0
0,6,-1,-2,1,80,-55,-67,76,-17,-2,-72,0,1,0,0,1
0,6,1,2,1,-80,55,67,-76,17,2,72,0,1,0,0,1
0,6,-1,-2,0,80,-77,8,-11,-12,-2,-72,-2,0,1,1,1
0,6,1,2,0,-80,77,-8,11,12,2,72,2,0,1,1,1
0,6,-1,-1,0,-89,55,67,-2,34,5,72,-1,1,1,1,1
0,6,1,1,0,89,-55,-67,2,-34,-5,-72,1,1,1,1,1
0,6,-1,-5,0,81,0,-12,-74,-2,0,0,-5,1,1,1,0
0,6,1,5,0,-81,0,12,74,2,0,0,5,1,1,1,0
0,7,-1,-2,1,80,0,-67,76,-1,-3,-10,0,1,0,0,1
0,7,1,2,1,-80,0,67,-76,1,3,10,0,1,0,0,1
0,7,-1,-2,0,80,-22,8,-11,21,-11,-10,-2,0,1,1,1
0,7,1,2,0,-80,22,-8,11,-21,11,10,2,0,1,1,1
0,7,-1,-1,0,-89,0,67,-2,9,2,10,-1,1,1,1,1
0,7,1,1,0,89,0,-67,2,-9,-2,-10,1,1,1,1,1
0,7,-1,-5,0,81,0,-12,-74,1,-1,0,-5,1,1,1,0
