PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
0,19,1,1,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,20,-1,-1,1,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,20,1,1,1,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
1,0,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
1,0,1,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2,0
1,0,-1,-2,0,-2,0,-2,0,0,-9,0,0,0,-2,-2,0,0,0,0,0,-9,0
1,0,1,2,0,2,0,2,0,0,9,0,0,0,2,2,0,0,0,0,0,9,0
1,0,-1,-2,0,-1,0,-1,0,0,-6,0,0,0,-1,-1,0,0,0,0,0,-6,0
1,0,1,2,0,1,0,1,0,0,6,0,0,0,1,1,0,0,0,0,0,6,0
1,0,-1,-3,0,-2,0,-2,0,0,-10,0,0,0,-2,-2,0,0,0,0,0,-10,0
1,0,1,3,0,2,0,2,0,0,10,0,0,0,2,2,0,0,0,0,0,10,0
1,0,-1,-1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2,0
1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
1,1,-1,-1,0,2,0,2,0,0,9,0,0,0,2,2,0,0,0,0,0,9,0
1,1,1,1,0,-2,0,-2,0,0,-9,0,0,0,-2,-2,0,0,0,0,0,-9,0
1,1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
1,1,1,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2,0
1,1,-1,-1,1,5,0,5,1,39,27,-39,1,-1,5,5,0,-39,39,39,40,-12,0
1,1,1,1,1,-5,0,-5,-1,-39,-27,39,-1,1,-5,-5,0,39,-39,-39,-40,12,0
1,1,-1,-1,0,5,0,5,0,0,25,0,0,0,5,5,0,0,0,0,0,25,0
1,1,1,1,0,-5,0,-5,0,0,-25,0,0,0,-5,-5,0,0,0,0,0,-25,0
1,1,-1,-1,0,3,0,3,0,0,15,0,0,0,3,3,0,0,0,0,0,15,0
1,1,1,1,0,-3,0,-3,0,0,-15,0,0,0,-3,-3,0,0,0,0,0,-15,0
1,2,-1,-1,0,2,0,2,0,0,9,0,0,0,2,0,0,0,0,0,0,9,0
1,2,1,1,0,-2,0,-2,0,0,-9,0,0,0,-2,0,0,0,0,0,0,-9,0
1,2,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
1,2,1,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2,0
1,2,-1,-1,0,21,39,60,2,78,27,-39,2,-1,60,55,0,-78,78,78,122,-51,0
1,2,1,1,0,-21,-39,-60,-2,-78,-27,39,-2,1,-60,-55,0,78,-78,-78,-122,51,0
1,2,-1,-1,1,5,0,5,0,0,25,0,0,0,5,0,0,0,0,0,0,25,0
1,2,1,1,1,-5,0,-5,0,0,-25,0,0,0,-5,0,0,0,0,0,0,-25,0
1,2,-1,-1,0,3,0,3,0,0,15,0,0,0,3,0,0,0,0,0,0,15,0
1,2,1,1,0,-3,0,-3,0,0,-15,0,0,0,-3,0,0,0,0,0,0,-15,0
1,4,-1,-38,0,-18,-38,-56,-2,-116,-16,78,-2,2,-56,-54,0,116,-116,-116,-161,61,0
1,4,1,38,0,18,38,56,2,116,16,-78,2,-2,56,54,0,-116,116,116,161,-61,0
1,4,-1,-38,0,-20,-38,-58,-2,-116,-25,78,-2,2,-58,-54,0,116,-116,-116,-161,52,0
1,4,1,38,0,20,38,58,2,116,25,-78,2,-2,58,54,0,-116,116,116,161,-52,0
1,4,-1,-38,0,-20,-38,-58,-2,-116,-23,78,-2,2,-58,-54,0,116,-116,-116,-161,54,0
1,4,1,38,0,20,38,58,2,116,23,-78,2,-2,58,54,0,-116,116,116,161,-54,0
1,4,-1,-38,0,1,-38,-37,0,-38,2,0,0,0,-37,-37,0,38,-38,-38,0,1,0
1,4,1,38,0,-1,38,37,0,38,-2,0,0,0,37,37,0,-38,38,38,0,-1,0
1,4,-1,-38,1,-17,-38,-55,-2,-116,-10,78,-2,2,-55,-54,0,116,-116,-116,-161,67,0
1,4,1,38,1,17,38,55,2,116,10,-78,2,-2,55,54,0,-116,116,116,161,-67,0
1,5,-1,-38,1,-18,-1,-19,-2,-116,-16,115,-2,3,-19,-19,0,116,-116,-116,-198,61,0
1,5,1,38,1,18,1,19,2,116,16,-115,2,-3,19,19,0,-116,116,116,198,-61,0
1,5,-1,-38,0,-20,-1,-21,-2,-116,-25,115,-2,3,-21,-21,0,116,-116,-116,-198,52,0
1,5,1,38,0,20,1,21,2,116,25,-115,2,-3,21,21,0,-116,116,116,198,-52,0
1,5,-1,-38,0,-20,-1,-21,-2,-116,-23,115,-2,3,-21,-21,0,116,-116,-116,-198,54,0
1,5,1,38,0,20,1,21,2,116,23,-115,2,-3,21,21,0,-116,116,116,198,-54,0
1,5,-1,-38,0,1,-38,-37,0,-38,2,0,0,0,-37,-37,0,38,-38,-38,0,1,0
1,5,1,38,0,-1,38,37,0,38,-2,0,0,0,37,37,0,-38,38,38,0,-1,0
1,5,-1,-38,0,-17,0,-17,-1,-1,-10,1,-1,2,-17,-17,0,116,-77,-116,-159,30,0
1,5,1,38,0,17,0,17,1,1,10,-1,1,-2,17,17,0,-116,77,116,159,-30,0
1,6,-1,-38,0,-18,35,17,-1,35,-16,0,-1,2,17,17,0,81,-42,-81,-159,25,0
1,6,1,38,0,18,-35,-17,1,-35,16,0,1,-2,-17,-17,0,-81,42,81,159,-25,0
1,6,-1,-38,0,-20,35,15,-2,-116,-25,151,-2,4,15,15,0,116,-116,-116,-234,52,0
1,6,1,38,0,20,-35,-15,2,116,25,-151,2,-4,-15,-15,0,-116,116,116,234,-52,0
1,6,-1,-38,1,-20,35,15,-2,-116,-23,151,-2,4,15,15,0,116,-116,-116,-234,54,0
1,6,1,38,1,20,-35,-15,2,116,23,-151,2,-4,-15,-15,0,-116,116,116,234,-54,0
1,6,-1,-38,0,1,-38,-37,0,-38,2,0,0,0,-37,-19,0,38,-38,-38,0,1,0
1,6,1,38,0,-1,38,37,0,38,-2,0,0,0,37,19,0,-38,38,38,0,-1,0
1,6,-1,-38,0,-17,0,-17,-1,-1,-10,1,-1,2,-17,-17,0,116,-77,-116,-159,30,0
1,6,1,38,0,17,0,17,1,1,10,-1,1,-2,17,17,0,-116,77,116,159,-30,0
1,7,-1,-38,0,-18,35,17,-1,35,-16,0,-1,2,17,2,0,81,-42,-81,-159,25,0
1,7,1,38,0,18,-35,-17,1,-35,16,0,1,-2,-17,-2,0,-81,42,81,159,-25,0
1,7,-1,-38,1,-20,69,49,-2,-116,-25,185,-2,5,49,34,0,116,-116,-116,-268,52,0
1,7,1,38,1,20,-69,-49,2,116,25,-185,2,-5,-49,-34,0,-116,116,116,268,-52,0
1,7,-1,-38,0,-19,69,50,-1,69,-23,0,-1,2,50,35,0,47,-8,-47,-159,20,0
1,7,1,38,0,19,-69,-50,1,-69,23,0,1,-2,-50,-35,0,-47,8,47,159,-20,0
1,7,-1,-38,0,1,-38,-37,0,-38,2,0,0,0,-37,0,0,38,-38,-38,0,1,0
1,7,1,38,0,-1,38,37,0,38,-2,0,0,0,37,0,0,-38,38,38,0,-1,0
1,7,-1,-38,0,-17,0,-17,-1,-1,-10,1,-1,2,-17,0,0,116,-77,-116,-159,30,0
1,7,1,38,0,17,0,17,1,1,10,-1,1,-2,17,0,0,-116,77,116,159,-30,0
1,8,-1,-1,0,1,-68,-67,0,-68,9,0,0,0,-67,-35,0,68,-68,-68,0,7,0
1,8,1,1,0,-1,68,67,0,68,-9,0,0,0,67,35,0,-68,68,68,0,-7,0
1,8,-1,-1,0,0,-34,-34,0,-34,2,0,0,0,-34,-34,0,34,-34,-34,0,2,0
1,8,1,1,0,0,34,34,0,34,-2,0,0,0,34,34,0,-34,34,34,0,-2,0
1,8,-1,-1,0,20,-141,-121,1,-141,27,0,1,-2,-121,-35,0,25,-64,-25,159,-17,0
1,8,1,1,0,-20,141,121,-1,141,-27,0,-1,2,121,35,0,-25,64,25,-159,17,0
1,8,-1,-1,1,2,-103,-101,0,-104,15,1,0,0,-101,-35,0,103,-103,-103,0,12,0
1,8,1,1,1,-2,103,101,0,104,-15,-1,0,0,101,35,0,-103,103,103,0,-12,0
1,8,-1,-37,0,-19,103,84,-1,103,-25,0,-1,2,84,35,0,13,26,-13,-159,18,0
1,8,1,37,0,19,-103,-84,1,-103,25,0,1,-2,-84,-35,0,-13,-26,13,159,-18,0
1,9,-1,-1,1,1,-66,-65,0,-68,9,2,0,0,-65,-35,0,66,-66,-66,0,7,0
1,9,1,1,1,-1,66,65,0,68,-9,-2,0,0,65,35,0,-66,66,66,0,-7,0
1,9,-1,-1,0,0,-34,-34,0,-34,2,0,0,0,-34,-34,0,34,-34,-34,0,2,0
1,9,1,1,0,0,34,34,0,34,-2,0,0,0,34,34,0,-34,34,34,0,-2,0
1,9,-1,-1,0,20,-141,-121,1,-141,27,0,1,-3,-121,-35,0,-12,-27,12,196,-17,0
1,9,1,1,0,-20,141,121,-1,141,-27,0,-1,3,121,35,0,12,27,-12,-196,17,0
1,9,-1,-19,0,-16,66,50,-1,66,-15,0,-1,3,50,35,0,87,-48,-87,-196,25,0
1,9,1,19,0,16,-66,-50,1,-66,15,0,1,-3,-50,-35,0,-87,48,87,196,-25,0
1,9,-1,-18,0,-3,37,34,0,37,-10,0,0,0,34,0,0,-37,37,37,0,-7,0
1,9,1,18,0,3,-37,-34,0,-37,10,0,0,0,-34,0,0,37,-37,-37,0,7,0
1,10,-1,-1,1,0,-30,-30,0,-34,2,4,0,0,-30,-30,0,30,-30,-30,0,2,0
1,10,1,1,1,0,30,30,0,34,-2,-4,0,0,30,30,0,-30,30,30,0,-2,0
1,10,-1,-1,0,20,-141,-121,1,-141,27,0,1,-4,-121,-35,0,-48,9,48,232,-17,0
1,10,1,1,0,-20,141,121,-1,141,-27,0,-1,4,121,35,0,48,-9,-48,-232,17,0
1,10,-1,-1,0,-14,30,16,-1,30,-9,0,-1,4,16,16,0,159,-120,-159,-232,29,0
1,10,1,1,0,14,-30,-16,1,-30,9,0,1,-4,-16,-16,0,-159,120,159,232,-29,0
1,10,-1,-18,0,-2,36,34,0,36,-6,0,0,0,34,19,0,-36,36,36,0,-4,0
1,10,1,18,0,2,-36,-34,0,-36,6,0,0,0,-34,-19,0,36,-36,-36,0,4,0
1,10,-1,-18,0,-3,37,34,0,37,-10,0,0,0,34,0,0,-37,37,37,0,-7,0
1,10,1,18,0,3,-37,-34,0,-37,10,0,0,0,-34,0,0,37,-37,-37,0,7,0
1,11,-1,-2,1,-14,35,21,-1,30,-9,5,-1,5,21,21,0,189,-150,-189,-267,29,0
1,11,1,2,1,14,-35,-21,1,-30,9,-5,1,-5,-21,-21,0,-189,150,189,267,-29,0
1,11,-1,-2,0,6,-111,-105,0,-111,18,0,0,0,-105,-14,0,111,-111,-111,0,12,0
1,11,1,2,0,-6,111,105,0,111,-18,0,0,0,105,14,0,-111,111,111,0,-12,0
1,11,-1,-18,0,-2,36,34,0,36,-6,0,0,0,34,14,0,-36,36,36,0,-4,0
1,11,1,18,0,2,-36,-34,0,-36,6,0,0,0,-34,-14,0,36,-36,-36,0,4,0
1,11,-1,-17,0,4,-71,-67,0,-71,13,0,0,0,-67,-47,0,71,-71,-71,0,8,0
1,11,1,17,0,-4,71,67,0,71,-13,0,0,0,67,47,0,-71,71,71,0,-8,0
1,11,-1,-1,0,-7,108,101,0,108,-23,0,0,0,101,47,0,-108,108,108,0,-15,0
1,11,1,1,0,7,-108,-101,0,-108,23,0,0,0,-101,-47,0,108,-108,-108,0,15,0
1,12,-1,-2,1,6,-111,-105,0,-111,18,0,0,0,-105,0,0,111,-111,-111,0,12,0
1,12,1,2,1,-6,111,105,0,111,-18,0,0,0,105,0,0,-111,111,111,0,-12,0
1,12,-1,-18,0,-2,36,34,0,36,-6,0,0,0,34,0,0,-36,36,36,0,-4,0
1,12,1,18,0,2,-36,-34,0,-36,6,0,0,0,-34,0,0,36,-36,-36,0,4,0
1,12,-1,-2,0,5,-106,-101,0,-106,15,0,0,0,-101,-46,0,106,-106,-106,0,10,0
1,12,1,2,0,-5,106,101,0,106,-15,0,0,0,101,46,0,-106,106,106,0,-10,0
1,12,-1,-15,0,-1,35,34,0,35,-2,0,0,0,34,34,0,-35,35,35,0,-2,0
1,12,1,15,0,1,-35,-34,0,-35,2,0,0,0,-34,-34,0,35,-35,-35,0,2,0
1,12,-1,-1,0,-7,108,101,0,108,-23,0,0,0,101,12,0,-108,108,108,0,-15,0
1,12,1,1,0,7,-108,-101,0,-108,23,0,0,0,-101,-12,0,108,-108,-108,0,15,0
1,13,-1,-2,1,-42,-56,-98,1,-56,18,0,1,-1,-98,0,0,-77,-1,77,-211,-43,0
1,13,1,2,1,42,56,98,-1,56,-18,0,-1,1,98,0,0,77,1,-77,211,43,0
