PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,4,1,9,1,-16,-114,-130,1,60,-54,-174,1,-4,-130,-88,0,-60,60,60,199,-94,0
1,4,0,-34,-1,28,-34,-6,0,-34,38,0,0,0,-6,0,0,34,-34,-34,0,32,0
1,4,0,34,1,-28,34,6,0,34,-38,0,0,0,6,0,0,-34,34,34,0,-32,0
1,5,1,-9,-1,24,202,226,-1,-60,87,262,-1,5,226,96,0,60,-60,-60,-287,127,0
1,5,1,9,1,-24,-202,-226,1,60,-87,-262,1,-5,-226,-96,0,-60,60,60,287,-127,0
1,5,0,-9,-1,-1,202,201,0,202,54,0,0,0,201,71,0,-202,202,202,0,6,0
1,5,0,9,1,1,-202,-201,0,-202,-54,0,0,0,-201,-71,0,202,-202,-202,0,-6,0
1,5,0,-9,-1,24,-40,-16,0,-40,21,0,0,0,-16,0,0,40,-40,-40,0,41,0
1,5,0,9,1,-24,40,16,0,40,-21,0,0,0,16,0,0,-40,40,40,0,-41,0
1,5,0,-9,-1,-48,114,66,0,114,127,0,0,0,66,0,0,-114,114,114,0,87,0
1,5,0,9,1,48,-114,-66,0,-114,-127,0,0,0,-66,0,0,114,-114,-114,0,-87,0
1,5,0,-34,-1,28,-34,-6,0,-34,38,0,0,0,-6,0,0,34,-34,-34,0,32,0
1,5,0,34,1,-28,34,6,0,34,-38,0,0,0,6,0,0,-34,34,34,0,-32,0
1,6,1,-9,-1,4,298,302,0,298,87,0,0,0,302,76,0,-298,298,298,0,31,0
1,6,1,9,1,-4,-298,-302,0,-298,-87,0,0,0,-302,-76,0,298,-298,-298,0,-31,0
1,6,0,-9,-1,-1,202,201,0,202,54,0,0,0,201,0,0,-202,202,202,0,6,0
1,6,0,9,1,1,-202,-201,0,-202,-54,0,0,0,-201,0,0,202,-202,-202,0,-6,0
1,6,0,-9,-1,24,-40,-16,0,-40,21,0,0,0,-16,0,0,40,-40,-40,0,41,0
1,6,0,9,1,-24,40,16,0,40,-21,0,0,0,16,0,0,-40,40,40,0,-41,0
1,6,0,-9,-1,-48,114,66,0,114,127,0,0,0,66,0,0,-114,114,114,0,87,0
1,6,0,9,1,48,-114,-66,0,-114,-127,0,0,0,-66,0,0,114,-114,-114,0,-87,0
1,6,0,-34,-1,28,-34,-6,0,-34,38,0,0,0,-6,0,0,34,-34,-34,0,32,0
1,6,0,34,1,-28,34,6,0,34,-38,0,0,0,6,0,0,-34,34,34,0,-32,0
1,7,1,-45,-1,24,374,398,1,374,87,0,1,-1,96,96,0,-506,148,506,-108,-45,0
1,7,1,45,1,-24,-374,-398,-1,-374,-87,0,-1,1,-96,-96,0,506,-148,-506,108,45,0
1,7,0,-45,-1,-1,202,201,0,202,54,0,0,0,0,0,0,-1,1,1,0,6,0
1,7,0,45,1,1,-202,-201,0,-202,-54,0,0,0,0,0,0,1,-1,-1,0,-6,0
1,7,0,-45,-1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,7,0,45,1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,7,0,-45,-1,-48,114,66,0,114,127,0,0,0,0,0,0,-48,48,48,0,87,0
1,7,0,45,1,48,-114,-66,0,-114,-127,0,0,0,0,0,0,48,-48,-48,0,-87,0
1,7,0,-29,-1,28,-34,-6,0,-34,38,0,0,0,0,0,0,28,-28,-28,0,32,0
1,7,0,29,1,-28,34,6,0,34,-38,0,0,0,0,0,0,-28,28,28,0,-32,0
1,8,1,-75,-1,-43,470,427,2,470,87,0,2,-1,125,29,0,-602,244,602,-12,-141,0
1,8,1,75,1,43,-470,-427,-2,-470,-87,0,-2,1,-125,-29,0,602,-244,-602,12,141,0
1,8,0,-75,-1,-1,202,201,0,202,54,0,0,0,0,0,0,-1,1,1,0,6,0
1,8,0,75,1,1,-202,-201,0,-202,-54,0,0,0,0,0,0,1,-1,-1,0,-6,0
1,8,0,-75,-1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,8,0,75,1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,8,0,-75,-1,-48,114,66,0,114,127,0,0,0,0,0,0,-48,48,48,0,87,0
1,8,0,75,1,48,-114,-66,0,-114,-127,0,0,0,0,0,0,48,-48,-48,0,-87,0
1,8,0,-4,-1,28,-34,-6,0,-34,38,0,0,0,0,0,0,28,-28,-28,0,32,0
1,8,0,4,1,-28,34,6,0,34,-38,0,0,0,0,0,0,-28,28,28,0,-32,0
1,9,1,-83,-1,-34,465,431,3,465,125,0,3,-1,135,10,0,-603,245,603,29,-138,0
1,9,1,83,1,34,-465,-431,-3,-465,-125,0,-3,1,-135,-10,0,603,-245,-603,-29,138,0
1,9,0,-83,-1,27,168,195,0,168,92,0,0,0,0,0,0,27,-27,-27,0,38,0
1,9,0,83,1,-27,-168,-195,0,-168,-92,0,0,0,0,0,0,-27,27,27,0,-38,0
1,9,0,-83,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,9,0,83,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
1,9,0,-83,-1,-20,80,60,0,80,165,0,0,0,0,0,0,-20,20,20,0,119,0
1,9,0,83,1,20,-80,-60,0,-80,-165,0,0,0,0,0,0,20,-20,-20,0,-119,0
1,9,0,-3,-1,-28,34,6,0,34,-38,0,0,0,0,0,0,-28,28,28,0,-32,0
1,9,0,3,1,28,-34,-6,0,-34,38,0,0,0,0,0,0,28,-28,-28,0,32,0
1,10,1,-83,-1,27,168,195,0,168,92,0,0,0,0,0,0,27,-27,-27,0,38,0
1,10,1,83,1,-27,-168,-195,0,-168,-92,0,0,0,0,0,0,-27,27,27,0,-38,0
1,10,0,-83,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,10,0,83,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
1,10,0,-83,-1,-20,80,60,0,80,165,0,0,0,0,0,0,-20,20,20,0,119,0
1,10,0,83,1,20,-80,-60,0,-80,-165,0,0,0,0,0,0,20,-20,-20,0,-119,0
1,10,0,-3,-1,-28,34,6,0,34,-38,0,0,0,0,0,0,-28,28,28,0,-32,0
1,10,0,3,1,28,-34,-6,0,-34,38,0,0,0,0,0,0,28,-28,-28,0,32,0
1,11,1,-83,-1,-21,159,138,1,159,-73,0,1,-1,96,0,0,-21,168,21,-133,-152,0
1,11,1,83,1,21,-159,-138,-1,-159,73,0,-1,1,-96,0,0,21,-168,-21,133,152,0
1,11,1,-83,-1,-41,239,198,1,239,92,0,1,-1,96,0,0,-41,188,41,-133,-33,0
1,11,1,83,1,41,-239,-198,-1,-239,-92,0,-1,1,-96,0,0,41,-188,-41,133,33,0
1,11,0,-83,-1,72,-154,-82,0,-154,-106,0,0,0,0,0,0,72,-72,-72,0,-46,0
1,11,0,83,1,-72,154,82,0,154,106,0,0,0,0,0,0,-72,72,72,0,46,0
1,11,0,-3,-1,-48,114,66,0,114,127,0,0,0,0,0,0,-48,48,48,0,87,0
1,11,0,3,1,48,-114,-66,0,-114,-127,0,0,0,0,0,0,48,-48,-48,0,-87,0
1,12,0,-83,-1,72,-154,-82,0,-154,-106,0,0,0,0,0,0,72,-72,-72,0,-46,0
1,12,0,83,1,-72,154,82,0,154,106,0,0,0,0,0,0,-72,72,72,0,46,0
1,12,0,-83,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,12,0,83,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
1,12,0,-3,-1,-48,114,66,0,114,127,0,0,0,0,0,0,-48,48,48,0,87,0
1,12,0,3,1,48,-114,-66,0,-114,-127,0,0,0,0,0,0,48,-48,-48,0,-87,0
1,12,1,-13,-1,4,-276,-272,-2,-276,-54,0,-2,1,-125,0,0,4,-247,-4,-30,68,0
1,12,1,13,1,-4,276,272,2,276,54,0,2,-1,125,0,0,-4,247,4,30,-68,0
1,13,1,-47,-1,-28,344,316,3,344,54,0,3,-1,135,0,0,-28,300,28,90,-136,0
1,13,1,47,1,28,-344,-316,-3,-344,-54,0,-3,1,-135,0,0,28,-300,-28,-90,136,0
1,13,0,-47,-1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,13,0,47,1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,13,0,-9,-1,48,-114,-66,0,-114,-127,0,0,0,0,0,0,48,-48,-48,0,-87,0
1,13,0,9,1,-48,114,66,0,114,127,0,0,0,0,0,0,-48,48,48,0,87,0
1,13,0,-9,-1,28,-34,-6,0,-34,38,0,0,0,0,0,0,28,-28,-28,0,32,0
1,13,0,9,1,-28,34,6,0,34,-38,0,0,0,0,0,0,-28,28,28,0,-32,0
1,14,0,-47,-1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,14,0,47,1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,14,1,-9,-1,48,-114,-66,0,-114,-127,0,0,0,0,0,0,48,-48,-48,0,-87,0
1,14,1,9,1,-48,114,66,0,114,127,0,0,0,0,0,0,-48,48,48,0,87,0
1,14,0,-9,-1,28,-34,-6,0,-34,38,0,0,0,0,0,0,28,-28,-28,0,32,0
1,14,0,9,1,-28,34,6,0,34,-38,0,0,0,0,0,0,-28,28,28,0,-32,0
1,15,0,-24,-1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,15,0,24,1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,15,1,-24,-1,-48,178,130,1,178,106,0,1,-1,96,0,0,-48,216,48,-112,22,0
1,15,1,24,1,48,-178,-130,-1,-178,-106,0,-1,1,-96,0,0,48,-216,-48,112,-22,0
1,15,0,-56,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,15,0,56,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
1,16,0,-24,-1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,16,0,24,1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,16,1,-24,-1,0,384,384,2,226,106,158,2,-1,125,0,0,0,199,0,-14,-26,0
1,16,1,24,1,0,-384,-384,-2,-226,-106,-158,-2,1,-125,0,0,0,-199,0,14,26,0
1,16,0,-56,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,16,0,56,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
1,17,0,-24,-1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,17,0,24,1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,17,1,-24,-1,3,549,552,3,480,106,69,3,-1,234,99,0,-96,348,96,70,-122,0
1,17,1,24,1,-3,-549,-552,-3,-480,-106,-69,-3,1,-234,-99,0,96,-348,-96,-70,122,0
1,17,0,-56,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,17,0,56,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
1,18,0,-24,-1,-24,40,16,0,40,-21,0,0,0,0,0,0,-24,24,24,0,-41,0
1,18,0,24,1,24,-40,-16,0,-40,21,0,0,0,0,0,0,24,-24,-24,0,41,0
1,18,1,-56,-1,52,-74,-22,0,-74,59,0,0,0,0,0,0,52,-52,-52,0,73,0
1,18,1,56,1,-52,74,22,0,74,-59,0,0,0,0,0,0,-52,52,52,0,-73,0
2,0,1,-3,-1,-7,0,-7,0,0,133,0,0,0,-7,-7,0,0,0,0,0,133,0
2,0,1,3,1,7,0,7,0,0,-133,0,0,0,7,7,0,0,0,0,0,-133,0
2,0,0,-12,-1,-29,0,-29,0,0,-30,0,0,0,-29,-29,0,0,0,0,0,-30,0
2,0,0,12,1,29,0,29,0,0,30,0,0,0,29,29,0,0,0,0,0,30,0
2,0,0,-17,-1,-25,0,-25,0,0,8,0,0,0,-25,-25,0,0,0,0,0,8,0
2,0,0,17,1,25,0,25,0,0,-8,0,0,0,25,25,0,0,0,0,0,-8,0
2,0,0,-1,-1,-1,0,-1,0,0,-93,0,0,0,-1,-1,0,0,0,0,0,-93,0
2,0,0,1,1,1,0,1,0,0,93,0,0,0,1,1,0,0,0,0,0,93,0
2,0,0,-27,-1,-27,0,-27,0,0,-12,0,0,0,-27,-27,0,0,0,0,0,-12,0
2,0,0,27,1,27,0,27,0,0,12,0,0,0,27,27,0,0,0,0,0,12,0
2,1,0,-2,-1,-29,0,-29,0,0,-30,0,0,0,-29,-29,0,0,0,0,0,-30,0
2,1,0,2,1,29,0,29,0,0,30,0,0,0,29,29,0,0,0,0,0,30,0
2,1,1,-2,-1,37,0,37,1,3,103,-3,1,-1,37,37,0,-3,3,3,18,100,0
2,1,1,2,1,-37,0,-37,-1,-3,-103,3,-1,1,-37,-37,0,3,-3,-3,-18,-100,0
2,1,0,-5,-1,-26,0,-26,0,0,-85,0,0,0,-26,-26,0,0,0,0,0,-85,0
2,1,0,5,1,26,0,26,0,0,85,0,0,0,26,26,0,0,0,0,0,85,0
2,1,0,-8,-1,1,0,1,0,0,93,0,0,0,1,1,0,0,0,0,0,93,0
2,1,0,8,1,-1,0,-1,0,0,-93,0,0,0,-1,-1,0,0,0,0,0,-93,0
2,1,0,-8,-1,-27,0,-27,0,0,-12,0,0,0,-27,-27,0,0,0,0,0,-12,0
2,1,0,8,1,27,0,27,0,0,12,0,0,0,27,27,0,0,0,0,0,12,0
2,2,0,-2,-1,-29,0,-29,0,0,-30,0,0,0,-29,0,0,0,0,0,0,-30,0
2,2,0,2,1,29,0,29,0,0,30,0,0,0,29,0,0,0,0,0,0,30,0
2,2,1,-2,-1,9,76,85,2,79,103,-3,2,-1,85,48,0,-79,79,79,-3,24,0
2,2,1,2,1,-9,-76,-85,-2,-79,-103,3,-2,1,-85,-48,0,79,-79,-79,3,-24,0
2,2,0,-5,-1,-26,0,-26,0,0,-85,0,0,0,-26,0,0,0,0,0,0,-85,0
2,2,0,5,1,26,0,26,0,0,85,0,0,0,26,0,0,0,0,0,0,85,0
2,2,0,-8,-1,1,0,1,0,0,93,0,0,0,1,0,0,0,0,0,0,93,0
2,2,0,8,1,-1,0,-1,0,0,-93,0,0,0,-1,0,0,0,0,0,0,-93,0
2,2,0,-8,-1,-27,0,-27,0,0,-12,0,0,0,-27,-16,0,0,0,0,0,-12,0
2,2,0,8,1,27,0,27,0,0,12,0,0,0,27,16,0,0,0,0,0,12,0
2,3,0,-2,-1,-29,0,-29,0,0,-30,0,0,0,-29,0,0,0,0,0,0,-30,0
2,3,0,2,1,29,0,29,0,0,30,0,0,0,29,0,0,0,0,0,0,30,0
2,3,0,-5,-1,-26,0,-26,0,0,-85,0,0,0,-26,0,0,0,0,0,0,-85,0
2,3,0,5,1,26,0,26,0,0,85,0,0,0,26,0,0,0,0,0,0,85,0
2,3,0,-8,-1,1,0,1,0,0,93,0,0,0,1,0,0,0,0,0,0,93,0
2,3,0,8,1,-1,0,-1,0,0,-93,0,0,0,-1,0,0,0,0,0,0,-93,0
2,3,0,-8,-1,-27,0,-27,0,0,-12,0,0,0,-27,0,0,0,0,0,0,-12,0
2,3,0,8,1,27,0,27,0,0,12,0,0,0,27,0,0,0,0,0,0,12,0
2,3,1,-8,-1,-25,-124,-149,-3,-127,-111,3,-3,1,-149,-89,0,127,-127,-127,21,16,0
2,3,1,8,1,25,124,149,3,127,111,-3,3,-1,149,89,0,-127,127,127,-21,-16,0
2,11,0,-3,-1,28,0,28,0,0,105,0,0,0,28,0,0,0,0,0,0,105,0
2,11,0,3,1,-28,0,-28,0,0,-105,0,0,0,-28,0,0,0,0,0,0,-105,0
2,11,0,-3,-1,-25,0,-25,0,0,8,0,0,0,-25,0,0,0,0,0,0,8,0
2,11,0,3,1,25,0,25,0,0,-8,0,0,0,25,0,0,0,0,0,0,-8,0
2,11,1,-3,-1,-26,-45,-71,-1,-78,-93,33,-1,1,-71,0,0,0,-3,0,27,-28,0
2,11,1,3,1,26,45,71,1,78,93,-33,1,-1,71,0,0,0,3,0,-27,28,0
2,12,0,-6,-1,-28,0,-28,0,0,-105,0,0,0,-28,0,0,0,0,0,0,-105,0
2,12,0,6,1,28,0,28,0,0,105,0,0,0,28,0,0,0,0,0,0,105,0
2,12,0,-6,-1,-53,0,-53,0,0,-97,0,0,0,-53,0,0,0,0,0,0,-97,0
2,12,0,6,1,53,0,53,0,0,97,0,0,0,53,0,0,0,0,0,0,97,0
2,12,1,-30,-1,3,-135,-132,-2,-213,12,78,-2,1,-132,0,0,85,-164,-85,-23,167,0
2,12,1,30,1,-3,135,132,2,213,-12,-78,2,-1,132,0,0,-85,164,85,23,-167,0
2,22,1,-10,-1,-18,-132,-150,-2,-251,-105,119,-2,1,-150,-4,0,0,-164,0,-26,-2,0
2,22,1,10,1,18,132,150,2,251,105,-119,2,-1,150,4,0,0,164,0,26,2,0
2,23,1,-35,-1,-8,-214,-222,-3,-423,-105,209,-3,1,-222,-72,0,42,-256,-42,-18,80,0
2,23,1,35,1,8,214,222,3,423,105,-209,3,-1,222,72,0,-42,256,42,18,-80,0
3,0,1,-3,-1,34,0,34,0,0,-56,0,0,0,34,34,0,0,0,0,0,-56,0
3,0,1,3,1,-34,0,-34,0,0,56,0,0,0,-34,-34,0,0,0,0,0,56,0
3,0,1,-5,-1,-11,0,-11,0,0,198,0,0,0,-11,-11,0,0,0,0,0,198,0
3,0,1,5,1,11,0,11,0,0,-198,0,0,0,11,11,0,0,0,0,0,-198,0
3,0,0,-3,-1,-2,0,-2,0,0,-127,0,0,0,-2,-2,0,0,0,0,0,-127,0
3,0,0,3,1,2,0,2,0,0,127,0,0,0,2,2,0,0,0,0,0,127,0
3,0,0,-2,-1,-15,0,-15,0,0,50,0,0,0,-15,-15,0,0,0,0,0,50,0
3,0,0,2,1,15,0,15,0,0,-50,0,0,0,15,15,0,0,0,0,0,-50,0
3,0,0,-2,-1,-18,0,-18,0,0,38,0,0,0,-18,-18,0,0,0,0,0,38,0
3,0,0,2,1,18,0,18,0,0,-38,0,0,0,18,18,0,0,0,0,0,-38,0
3,1,0,-2,-1,-23,0,-23,0,0,-142,0,0,0,-23,-23,0,0,0,0,0,-142,0
3,1,0,2,1,23,0,23,0,0,142,0,0,0,23,23,0,0,0,0,0,142,0
3,1,0,-2,-1,-6,0,-6,0,0,-65,0,0,0,-6,-6,0,0,0,0,0,-65,0
3,1,0,2,1,6,0,6,0,0,65,0,0,0,6,6,0,0,0,0,0,65,0
3,1,0,-2,-1,38,0,38,1,12,56,-12,1,-1,38,38,0,-12,12,12,16,44,0
3,1,0,2,1,-38,0,-38,-1,-12,-56,12,-1,1,-38,-38,0,12,-12,-12,-16,-44,0
3,1,1,-2,-1,-21,0,-21,0,0,-15,0,0,0,-21,-21,0,0,0,0,0,-15,0
3,1,1,2,1,21,0,21,0,0,15,0,0,0,21,21,0,0,0,0,0,15,0
3,1,0,-2,-1,-3,0,-3,0,0,-53,0,0,0,-3,-3,0,0,0,0,0,-53,0
3,1,0,2,1,3,0,3,0,0,53,0,0,0,3,3,0,0,0,0,0,53,0
3,2,0,-4,-1,17,0,17,0,0,77,0,0,0,17,17,0,0,0,0,0,77,0
3,2,0,4,1,-17,0,-17,0,0,-77,0,0,0,-17,-17,0,0,0,0,0,-77,0
3,2,0,-4,-1,61,-25,36,1,12,198,-37,1,-2,36,36,0,-12,12,12,41,186,0
3,2,0,4,1,-61,25,-36,-1,-12,-198,37,-1,2,-36,-36,0,12,-12,-12,-41,-186,0
3,2,0,-16,-1,-23,0,-23,0,0,-142,0,0,0,-23,-23,0,0,0,0,0,-142,0
3,2,0,16,1,23,0,23,0,0,142,0,0,0,23,23,0,0,0,0,0,142,0
3,2,1,-16,-1,-5,0,-5,-1,-37,-127,37,-1,2,-5,-5,0,37,-37,-37,-41,-102,0
3,2,1,16,1,5,0,5,1,37,127,-37,1,-2,5,5,0,-37,37,37,41,102,0
3,2,0,-4,-1,3,0,3,0,0,53,0,0,0,3,3,0,0,0,0,0,53,0
3,2,0,4,1,-3,0,-3,0,0,-53,0,0,0,-3,-3,0,0,0,0,0,-53,0
3,3,0,-3,-1,-17,0,-17,0,0,-77,0,0,0,-17,-12,0,0,0,0,0,-77,0
3,3,0,3,1,17,0,17,0,0,77,0,0,0,17,12,0,0,0,0,0,77,0
3,3,0,-3,-1,6,0,6,0,0,65,0,0,0,6,6,0,0,0,0,0,65,0
3,3,0,3,1,-6,0,-6,0,0,-65,0,0,0,-6,-6,0,0,0,0,0,-65,0
3,3,1,-3,-1,9,28,37,2,65,50,-37,2,-2,37,37,0,-65,65,65,82,-3,0
3,3,1,3,1,-9,-28,-37,-2,-65,-50,37,-2,2,-37,-37,0,65,-65,-65,-82,3,0
3,3,0,-2,-1,-3,0,-3,0,0,-12,0,0,0,-3,-3,0,0,0,0,0,-12,0
3,3,0,2,1,3,0,3,0,0,12,0,0,0,3,3,0,0,0,0,0,12,0
3,3,0,-6,-1,-41,-28,-69,-1,-12,-109,-16,-1,1,-69,-69,0,0,-37,0,-13,-97,0
3,3,0,6,1,41,28,69,1,12,109,16,1,-1,69,69,0,0,37,0,13,97,0
3,4,0,-5,-1,-20,0,-20,0,0,-89,0,0,0,-20,0,0,0,0,0,0,-89,0
3,4,0,5,1,20,0,20,0,0,89,0,0,0,20,0,0,0,0,0,0,89,0
3,4,0,-5,-1,3,0,3,0,0,53,0,0,0,3,0,0,0,0,0,0,53,0
3,4,0,5,1,-3,0,-3,0,0,-53,0,0,0,-3,0,0,0,0,0,0,-53,0
3,4,1,-5,-1,39,77,116,3,114,38,-37,3,-2,116,82,0,-114,114,114,149,-64,0
3,4,1,5,1,-39,-77,-116,-3,-114,-38,37,-3,2,-116,-82,0,114,-114,-114,-149,64,0
3,4,0,-1,-1,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
3,4,0,1,1,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
