PID,Step,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
1,4,0,4,1,-143,55,-3,13,3,2,14,-2
1,4,0,-4,-1,49,0,3,-111,-4,-2,7,4
1,4,0,4,1,-49,0,-3,111,4,2,-7,-4
1,4,0,-4,-1,99,0,3,-16,-3,13,9,8
1,4,0,4,1,-99,0,-3,16,3,-13,-9,-8
1,4,1,-4,-1,45,95,3,-111,-4,-12,-12,6
1,4,1,4,1,-45,-95,-3,111,4,12,12,-6
1,4,0,-3,-1,-45,-50,-3,103,-2,6,22,0
1,4,0,3,1,45,50,3,-103,2,-6,-22,0
1,5,0,-7,-1,-101,45,-7,-47,-7,-21,-44,-9
1,5,0,7,1,101,-45,7,47,7,21,44,9
1,5,1,-7,-1,-98,-161,0,11,-7,-1,-20,-2
1,5,1,7,1,98,161,0,-11,7,1,20,2
1,5,0,-7,-1,-43,45,0,-87,-6,-1,-23,-4
1,5,0,7,1,43,-45,0,87,6,1,23,4
1,5,0,-7,-1,-96,45,0,8,-6,8,-12,-3
1,5,0,7,1,96,-45,0,-8,6,-8,12,3
1,5,0,-7,-1,0,45,0,-87,-7,0,-46,-4
1,5,0,7,1,0,-45,0,87,7,0,46,4
1,6,1,-7,-1,-3,-7,-7,3,-7,-21,-56,1
1,6,1,7,1,3,7,7,-3,7,21,56,-1
1,6,0,-7,-1,98,46,0,-36,-6,9,1,7
1,6,0,7,1,-98,-46,0,36,6,-9,-1,-7
1,6,0,-7,-1,52,-7,0,60,-7,10,-14,12
1,6,0,7,1,-52,7,0,-60,7,-10,14,-12
1,6,0,-7,-1,0,-7,0,-51,-5,8,-15,2
1,6,0,7,1,0,7,0,51,5,-8,15,-2
1,6,0,-7,-1,98,-7,0,60,-2,1,1,6
1,6,0,7,1,-98,7,0,-60,2,-1,-1,-6
1,8,0,-5,-1,-56,0,44,-46,-5,-14,-16,-6
1,8,0,5,1,56,0,-44,46,5,14,16,6
1,8,1,-5,-1,-15,0,44,-46,-5,-3,-5,-6
1,8,1,5,1,15,0,-44,46,5,3,5,6
1,8,0,-5,-1,-14,0,44,48,-4,6,-2,-4
1,8,0,5,1,14,0,-44,-48,4,-6,2,4
1,8,0,-5,-1,-47,-53,44,42,-5,-14,-43,-8
1,8,0,5,1,47,53,-44,-42,5,14,43,8
1,8,0,-5,-1,-14,0,44,-6,-5,1,-3,1
1,8,0,5,1,14,0,-44,6,5,-1,3,-1
1,9,0,-5,-1,-57,0,44,-46,-5,-5,-13,-3
1,9,0,5,1,57,0,-44,46,5,5,13,3
1,9,0,-5,-1,-15,-52,43,-46,-5,7,-6,-1
1,9,0,5,1,15,52,-43,46,5,-7,6,1
1,9,1,-5,-1,-15,0,44,48,-5,20,-4,-3
1,9,1,5,1,15,0,-44,-48,5,-20,4,3
1,9,0,-5,-1,-47,-53,44,46,-5,-4,-42,-11
1,9,0,5,1,47,53,-44,-46,5,4,42,11
1,9,0,-5,-1,-15,0,44,-46,-5,8,-5,-1
1,9,0,5,1,15,0,-44,46,5,-8,5,1
1,10,0,-5,-1,-57,0,44,-1,-5,-10,-44,-9
1,10,0,5,1,57,0,-44,1,5,10,44,9
1,10,0,-5,-1,-15,-52,43,44,-5,-5,-45,-5
1,10,0,5,1,15,52,-43,-44,5,5,45,5
1,10,0,-5,-1,-15,0,44,32,-5,2,-45,-13
1,10,0,5,1,15,0,-44,-32,5,-2,45,13
1,10,0,-5,-1,-47,-53,44,42,-5,-13,-49,-6
1,10,0,5,1,47,53,-44,-42,5,13,49,6
1,10,1,-5,-1,-15,0,44,44,-5,-1,5,0
1,10,1,5,1,15,0,-44,-44,5,1,-5,0
1,11,1,-5,-1,-57,0,44,-45,-5,-6,-12,-8
1,11,1,5,1,57,0,-44,45,5,6,12,8
1,11,0,-5,-1,-15,-52,43,0,-5,-5,0,-2
1,11,0,5,1,15,52,-43,0,5,5,0,2
1,11,0,-5,-1,-15,0,44,-12,-5,18,5,-8
1,11,0,5,1,15,0,-44,12,5,-18,-5,8
1,11,0,-5,-1,-47,-53,44,-2,-5,-13,7,-4
1,11,0,5,1,47,53,-44,2,5,13,-7,4
1,11,0,-5,-1,-15,0,92,0,-5,21,36,-2
1,11,0,5,1,15,0,-92,0,5,-21,-36,2
1,12,0,-5,-1,-15,0,44,0,-5,-1,-6,-1
1,12,0,5,1,15,0,-44,0,5,1,6,1
1,12,1,-5,-1,-15,-52,43,0,-5,-9,-47,-3
1,12,1,5,1,15,52,-43,0,5,9,47,3
1,12,0,-5,-1,-15,0,44,33,-5,11,-9,-6
1,12,0,5,1,15,0,-44,-33,5,-11,9,6
1,12,0,-5,-1,-5,-53,44,43,-5,-17,-6,-6
1,12,0,5,1,5,53,-44,-43,5,17,6,6
1,12,0,-5,-1,-15,0,44,0,-5,-1,-13,-3
1,12,0,5,1,15,0,-44,0,5,1,13,3
1,13,0,-5,-1,-15,0,47,0,-5,-7,34,-2
1,13,0,5,1,15,0,-47,0,5,7,-34,2
1,13,0,-5,-1,-15,0,47,0,-5,1,0,-1
1,13,0,5,1,15,0,-47,0,5,-1,0,1
1,13,1,-5,-1,-15,0,47,33,-5,6,34,-7
1,13,1,5,1,15,0,-47,-33,5,-6,-34,7
1,13,0,-5,-1,-5,46,47,43,-5,9,-1,-5
1,13,0,5,1,5,-46,-47,-43,5,-9,1,5
1,13,0,-5,-1,-15,0,47,0,-5,-8,0,-5
1,13,0,5,1,15,0,-47,0,5,8,0,5
1,14,0,-5,-1,-15,0,47,33,-5,-5,34,1
1,14,0,5,1,15,0,-47,-33,5,5,-34,-1
1,14,1,-5,-1,-15,0,47,33,-5,-11,34,-2
1,14,1,5,1,15,0,-47,-33,5,11,-34,2
1,14,0,-5,-1,-5,-1,47,42,-5,-17,-1,-6
1,14,0,5,1,5,1,-47,-42,5,17,1,6
1,14,0,-5,-1,-15,0,47,33,-5,-5,34,-1
1,14,0,5,1,15,0,-47,-33,5,5,-34,1
1,14,0,-34,-1,15,-82,-34,-33,-34,-15,-34,6
1,14,0,34,1,-15,82,34,33,34,15,34,-6
1,15,0,-5,-1,-15,0,47,33,-5,-7,34,2
1,15,0,5,1,15,0,-47,-33,5,7,-34,-2
1,15,0,-5,-1,-15,0,47,33,-5,-8,34,-1
1,15,0,5,1,15,0,-47,-33,5,8,-34,1
1,15,1,-5,-1,-5,-1,47,42,-5,-19,-1,-8
1,15,1,5,1,5,1,-47,-42,5,19,1,8
1,15,0,-5,-1,-15,0,47,33,-5,0,34,-1
1,15,0,5,1,15,0,-47,-33,5,0,-34,1
1,15,0,-34,-1,15,-82,-34,-33,-34,-9,-34,7
1,15,0,34,1,-15,82,34,33,34,9,34,-7
1,16,0,-4,-1,45,0,0,-1,-4,-7,0,-3
1,16,0,4,1,-45,0,0,1,4,7,0,3
1,16,0,-4,-1,45,0,0,-1,-4,-2,0,-5
1,16,0,4,1,-45,0,0,1,4,2,0,5
1,16,0,-4,-1,45,45,-52,-48,-4,-6,-6,-13
1,16,0,4,1,-45,-45,52,48,4,6,6,13
1,16,0,-4,-1,45,0,0,-48,-4,2,0,-5
1,16,0,4,1,-45,0,0,48,4,-2,0,5
1,16,1,-4,-1,45,0,0,-1,-4,3,0,-1
1,16,1,4,1,-45,0,0,1,4,-3,0,1
1,17,1,-4,-1,-3,0,0,-1,-4,-5,0,-3
1,17,1,4,1,3,0,0,1,4,5,0,3
1,17,0,-4,-1,-3,0,0,-1,-4,6,0,-2
1,17,0,4,1,3,0,0,1,4,-6,0,2
1,17,0,-4,-1,-3,45,-52,-48,-4,-5,-6,-10
1,17,0,4,1,3,-45,52,48,4,5,6,10
1,17,0,-4,-1,-3,0,0,-48,-4,0,0,-6
1,17,0,4,1,3,0,0,48,4,0,0,6
1,17,0,-4,-1,-3,0,0,-1,-4,9,-3,1
1,17,0,4,1,3,0,0,1,4,-9,3,-1
1,18,0,-4,-1,45,0,0,-1,-4,8,0,-2
1,18,0,4,1,-45,0,0,1,4,-8,0,2
1,18,0,-4,-1,45,0,0,-1,-4,6,0,-5
1,18,0,4,1,-45,0,0,1,4,-6,0,5
1,18,1,-4,-1,45,45,-52,-48,-4,-1,-6,-9
1,18,1,4,1,-45,-45,52,48,4,1,6,9
1,18,0,-4,-1,45,0,0,-48,-4,13,0,-8
1,18,0,4,1,-45,0,0,48,4,-13,0,8
1,18,0,-4,-1,45,0,0,-1,-4,18,-3,1
1,18,0,4,1,-45,0,0,1,4,-18,3,-1
1,23,0,-49,-1,0,-49,-49,0,-49,-24,0,24
1,23,0,49,1,0,49,49,0,49,24,0,-24
1,23,0,-49,-1,0,-49,-49,0,-49,-20,0,24
1,23,0,49,1,0,49,49,0,49,20,0,-24
1,23,1,-49,-1,0,-49,-49,0,-49,-24,0,25
1,23,1,49,1,0,49,49,0,49,24,0,-25
1,23,0,-49,-1,0,-49,-49,0,-49,-19,0,24
1,23,0,49,1,0,49,49,0,49,19,0,-24
1,24,0,-49,-1,-49,-49,-49,-49,-49,-49,-49,0
1,24,0,49,1,49,49,49,49,49,49,49,0
1,24,0,-49,-1,0,-49,-49,0,-49,-30,0,24
1,24,0,49,1,0,49,49,0,49,30,0,-24
1,24,0,-49,-1,0,-49,-49,0,-49,-30,0,24
1,24,0,49,1,0,49,49,0,49,30,0,-24
1,24,1,-49,-1,0,-49,-49,0,-49,-24,0,24
1,24,1,49,1,0,49,49,0,49,24,0,-24
1,25,0,-49,-1,-49,-49,-49,-49,-49,-49,-49,0
1,25,0,49,1,49,49,49,49,49,49,49,0
1,25,1,-49,-1,0,-49,-49,0,-49,-23,0,24
1,25,1,49,1,0,49,49,0,49,23,0,-24
1,25,0,-49,-1,0,-49,-49,0,-49,-24,0,25
1,25,0,49,1,0,49,49,0,49,24,0,-25
1,26,1,-49,-1,-49,-49,-49,-49,-49,-49,-49,0
1,26,1,49,1,49,49,49,49,49,49,49,0
1,26,0,-49,-1,0,-49,-49,0,-49,-23,0,24
1,26,0,49,1,0,49,49,0,49,23,0,-24
2,0,1,-30,-1,-49,-96,0,-2,-1,18,31,7
2,0,1,30,1,49,96,0,2,1,-18,-31,-7
2,0,0,-30,-1,0,-44,0,2,-6,32,86,17
2,0,0,30,1,0,44,0,-2,6,-32,-86,-17
2,0,0,-30,-1,-49,-49,0,6,-4,26,48,11
2,0,0,30,1,49,49,0,-6,4,-26,-48,-11
2,0,0,-30,-1,-49,-96,0,-4,1,24,2,10
2,0,0,30,1,49,96,0,4,-1,-24,-2,-10
2,0,0,-30,-1,0,-96,0,0,2,20,40,7
2,0,0,30,1,0,96,0,0,-2,-20,-40,-7
2,2,0,-26,-1,1,52,1,-2,-11,-8,-1,4
2,2,0,26,1,-1,-52,-1,2,11,8,1,-4
2,2,0,-26,-1,-49,55,1,0,0,-11,-1,0
2,2,0,26,1,49,-55,-1,0,0,11,1,0
2,2,1,-26,-1,1,-61,1,-8,-12,-15,3,5
2,2,1,26,1,-1,61,-1,8,12,15,-3,-5
2,2,0,-26,-1,-44,48,1,2,-13,-11,-2,3
2,2,0,26,1,44,-48,-1,-2,13,11,2,-3
2,2,0,-26,-1,1,-6,1,37,-11,-13,-1,2
2,2,0,26,1,-1,6,-1,-37,11,13,1,-2
2,3,0,-26,-1,-48,-62,1,0,-39,-12,9,8
2,3,0,26,1,48,62,-1,0,39,12,-9,-8
2,3,0,-26,-1,-49,-93,1,0,-3,-19,-3,-2
2,3,0,26,1,49,93,-1,0,3,19,3,2
2,3,0,-26,-1,-48,-88,1,60,-39,-10,10,7
2,3,0,26,1,48,88,-1,-60,39,10,-10,-7
2,3,1,-26,-1,-44,0,1,-4,-7,-19,6,7
2,3,1,26,1,44,0,-1,4,7,19,-6,-7
2,3,0,-26,-1,-49,-150,1,-3,-2,-25,-33,-2
2,3,0,26,1,49,150,-1,3,2,25,33,2
2,4,0,-26,-1,5,7,0,1,-1,-13,-38,-2
2,4,0,26,1,-5,-7,0,-1,1,13,38,2
2,4,0,-26,-1,0,44,-4,0,-3,-6,0,3
2,4,0,26,1,0,-44,4,0,3,6,0,-3
2,4,1,-26,-1,5,-27,0,51,2,-1,-3,3
2,4,1,26,1,-5,27,0,-51,-2,1,3,-3
2,4,0,-26,-1,4,-91,0,7,5,-14,-6,-4
2,4,0,26,1,-4,91,0,-7,-5,14,6,4
2,4,0,-2,-1,-5,-10,1,-49,-3,-11,-8,-10
2,4,0,2,1,5,10,-1,49,3,11,8,10
2,5,0,-26,-1,-41,6,0,42,2,0,-41,1
2,5,0,26,1,41,-6,0,-42,-2,0,41,-1
2,5,0,-26,-1,-44,-71,0,49,2,-6,-48,-3
2,5,0,26,1,44,71,0,-49,-2,6,48,3
2,5,0,-26,-1,0,59,-4,1,9,21,-46,4
2,5,0,26,1,0,-59,4,-1,-9,-21,46,-4
2,5,1,-26,-1,3,-41,0,-46,-33,-36,-94,-12
2,5,1,26,1,-3,41,0,46,33,36,94,12
2,5,0,-50,-1,-54,-6,-5,-42,-43,-28,-21,1
2,5,0,50,1,54,6,5,42,43,28,21,-1
2,6,1,-28,-1,7,28,0,20,-33,3,-33,-2
2,6,1,28,1,-7,-28,0,-20,33,-3,33,2
2,6,0,-28,-1,-45,28,-46,20,-33,-4,-35,3
2,6,0,28,1,45,-28,46,-20,33,4,35,-3
2,6,0,-28,-1,-42,-33,2,-34,-33,12,1,4
2,6,0,28,1,42,33,-2,34,33,-12,-1,-4
2,6,0,-4,-1,0,39,0,35,-2,-15,-3,-3
2,6,0,4,1,0,-39,0,-35,2,15,3,3
2,6,0,-4,-1,42,-15,0,-8,0,-7,42,3
2,6,0,4,1,-42,15,0,8,0,7,-42,-3
2,7,1,-28,-1,49,62,0,20,2,2,0,-2
2,7,1,28,1,-49,-62,0,-20,-2,-2,0,2
2,7,0,-28,-1,0,25,0,-36,-33,-3,47,2
2,7,0,28,1,0,-25,0,36,33,3,-47,-2
2,7,0,-28,-1,4,74,-46,20,-33,-11,42,9
2,7,0,28,1,-4,-74,46,-20,33,11,-42,-9
2,7,0,-28,-1,0,71,2,-34,-33,-6,3,1
2,7,0,28,1,0,-71,-2,34,33,6,-3,-1
2,7,0,-4,-1,0,-71,0,-8,-3,-7,-50,-3
2,7,0,4,1,0,71,0,8,3,7,50,3
2,8,0,-28,-1,0,67,0,20,2,6,2,-2
2,8,0,28,1,0,-67,0,-20,-2,-6,-2,2
2,8,1,-28,-1,0,21,0,-36,-33,4,42,3
2,8,1,28,1,0,-21,0,36,33,-4,-42,-3
2,8,0,-28,-1,-3,70,-46,20,3,-6,7,3
2,8,0,28,1,3,-70,46,-20,-3,6,-7,-3
2,8,0,-28,-1,49,70,2,-34,-2,-1,7,1
2,8,0,28,1,-49,-70,-2,34,2,1,-7,-1
2,8,0,-4,-1,-49,-46,0,-8,0,-3,4,-1
2,8,0,4,1,49,46,0,8,0,3,-4,1
2,9,0,-28,-1,49,18,0,-42,-7,-3,46,4
2,9,0,28,1,-49,-18,0,42,7,3,-46,-4
2,9,0,-28,-1,49,70,0,-31,2,2,50,4
2,9,0,28,1,-49,-70,0,31,-2,-2,-50,-4
2,9,1,-28,-1,-3,18,-46,-42,-4,-14,46,5
2,9,1,28,1,3,-18,46,42,4,14,-46,-5
2,9,0,-28,-1,49,18,2,-40,-40,-13,4,7
2,9,0,28,1,-49,-18,-2,40,40,13,-4,-7
2,9,0,-4,-1,0,31,0,-13,5,-2,0,1
2,9,0,4,1,0,-31,0,13,-5,2,0,-1
2,10,0,-32,-1,45,32,0,-68,4,6,-31,-2
2,10,0,32,1,-45,-32,0,68,-4,-6,31,2
2,10,0,-32,-1,58,0,6,-68,-32,-6,-38,-3
2,10,0,32,1,-58,0,-6,68,32,6,38,3
2,10,0,-32,-1,0,49,0,-68,-32,-9,-38,-5
2,10,0,32,1,0,-49,0,68,32,9,38,5
2,10,0,-32,-1,45,-22,0,-69,-32,-9,-42,-5
2,10,0,32,1,-45,22,0,69,32,9,42,5
2,10,1,-32,-1,0,0,52,-68,-32,1,3,3
2,10,1,32,1,0,0,-52,68,32,-1,-3,-3
2,12,0,-38,-1,6,17,-48,0,-38,-9,38,6
2,12,0,38,1,-6,-17,48,0,38,9,-38,-6
2,12,1,-38,-1,97,17,-48,68,-38,2,35,5
2,12,1,38,1,-97,-17,48,-68,38,-2,-35,-5
2,12,0,-38,-1,42,0,-100,0,0,-6,5,1
2,12,0,38,1,-42,0,100,0,0,6,-5,-1
2,12,0,-38,-1,52,-52,-48,-1,-2,-7,-5,2
2,12,0,38,1,-52,52,48,1,2,7,5,-2
2,12,0,-38,-1,42,17,-48,2,-38,-4,5,6
2,12,0,38,1,-42,-17,48,-2,38,4,-5,-6
2,13,0,-38,-1,6,13,-48,0,0,-11,30,5
2,13,0,38,1,-6,-13,48,0,0,11,-30,-5
2,13,0,-38,-1,45,13,-100,0,-3,-19,0,3
2,13,0,38,1,-45,-13,100,0,3,19,0,-3
2,13,0,-38,-1,0,-3,-48,-12,-3,-16,-8,6
2,13,0,38,1,0,3,48,12,3,16,8,-6
2,13,1,-38,-1,42,0,-48,-66,-39,-14,33,9
2,13,1,38,1,-42,0,48,66,39,14,-33,-9
2,13,0,-44,-1,-90,0,48,13,-43,-10,-34,0
2,13,0,44,1,90,0,-48,-13,43,10,34,0
2,14,1,-38,-1,-91,0,-48,0,-1,-3,10,4
2,14,1,38,1,91,0,48,0,1,3,-10,-4
2,14,0,-38,-1,-52,13,-100,66,-38,-16,3,1
2,14,0,38,1,52,-13,100,-66,38,16,-3,-1
2,14,0,-38,-1,-52,-6,-48,0,-38,-14,46,7
2,14,0,38,1,52,6,48,0,38,14,-46,-7
2,14,0,-1,-1,97,53,97,0,-1,10,-46,-11
2,14,0,1,1,-97,-53,-97,0,1,-10,46,11
2,14,0,-43,-1,-90,-53,-49,-53,-43,-22,3,16
2,14,0,43,1,90,53,49,53,43,22,-3,-16
2,15,0,-39,-1,-32,-36,5,107,-2,-10,0,1
2,15,0,39,1,32,36,-5,-107,2,10,0,-1
2,15,1,-39,-1,-32,13,0,66,-39,-15,-41,1
2,15,1,39,1,32,-13,0,-66,39,15,41,-1
2,15,0,-39,-1,-32,-6,0,0,-39,-3,0,6
2,15,0,39,1,32,6,0,0,39,3,0,-6
2,15,0,-2,-1,32,53,-3,0,-2,7,0,-11
2,15,0,2,1,-32,-53,3,0,2,-7,0,11
2,15,0,-41,-1,-33,-53,3,-53,-41,-22,-38,15
2,15,0,41,1,33,53,-3,53,41,22,38,-15
2,16,1,-37,-1,0,-49,-44,0,-37,-18,-39,2
2,16,1,37,1,0,49,44,0,37,18,39,-2
2,16,0,-37,-1,0,0,0,0,-37,-6,7,12
2,16,0,37,1,0,0,0,0,37,6,-7,-12
2,16,0,-37,-1,0,-19,0,-68,-37,0,0,4
2,16,0,37,1,0,19,0,68,37,0,0,-4
2,16,0,-37,-1,0,0,-46,0,-37,0,0,11
2,16,0,37,1,0,0,46,0,37,0,0,-11
2,16,0,-2,-1,-32,0,0,0,-2,-10,-7,-4
2,16,0,2,1,32,0,0,0,2,10,7,4
2,17,0,-37,-1,0,0,0,49,-37,5,49,19
2,17,0,37,1,0,0,0,-49,37,-5,-49,-19
2,17,0,-37,-1,0,0,0,49,-37,-1,49,22
2,17,0,37,1,0,0,0,-49,37,1,-49,-22
2,17,1,-37,-1,0,-14,0,-9,-37,-6,49,18
2,17,1,37,1,0,14,0,9,37,6,-49,-18
2,17,0,-37,-1,0,49,-44,49,-37,18,49,29
2,17,0,37,1,0,-49,44,-49,37,-18,-49,-29
2,17,0,-12,-1,0,0,-5,-49,-12,-7,-49,-16
2,17,0,12,1,0,0,5,49,12,7,49,16
2,18,0,-37,-1,0,0,0,-9,-37,-3,49,10
2,18,0,37,1,0,0,0,9,37,3,-49,-10
2,18,1,-37,-1,0,14,0,-9,-37,-5,49,21
2,18,1,37,1,0,-14,0,9,37,5,-49,-21
2,18,0,-37,-1,-12,0,0,-21,-37,-12,0,11
2,18,0,37,1,12,0,0,21,37,12,0,-11
2,18,0,-37,-1,0,-44,-44,-9,-37,-1,49,26
2,18,0,37,1,0,44,44,9,37,1,-49,-26
2,18,0,-12,-1,0,-14,-5,9,-12,-5,-49,-13
2,18,0,12,1,0,14,5,-9,12,5,49,13
2,19,0,-37,-1,0,14,0,-9,-37,-3,49,19
2,19,0,37,1,0,-14,0,9,37,3,-49,-19
2,19,0,-37,-1,-12,0,0,-21,-37,-18,0,14
2,19,0,37,1,12,0,0,21,37,18,0,-14
2,19,1,-37,-1,0,-44,-44,-9,-37,-4,49,33
2,19,1,37,1,0,44,44,9,37,4,-49,-33
2,19,0,-12,-1,0,-5,-5,9,-12,-4,-49,-10
2,19,0,12,1,0,5,5,-9,12,4,49,10
2,20,1,-49,-1,0,-49,-49,0,-49,-15,0,11
2,20,1,49,1,0,49,49,0,49,15,0,-11
2,20,0,-49,-1,0,-49,-49,58,-49,-19,0,16
2,20,0,49,1,0,49,49,-58,49,19,0,-16
2,20,0,-49,-1,-49,-49,-49,-49,-49,-57,-60,-9
2,20,0,49,1,49,49,49,49,49,57,60,9
2,20,0,-49,-1,0,-49,-49,0,-49,-26,0,15
2,20,0,49,1,0,49,49,0,49,26,0,-15
2,21,0,-37,-1,0,-47,-47,58,-37,-3,0,16
2,21,0,37,1,0,47,47,-58,37,3,0,-16
2,21,1,-37,-1,-12,-47,-47,-12,-37,-34,-60,-5
2,21,1,37,1,12,47,47,12,37,34,60,5
2,21,0,-37,-1,0,-47,-47,0,-37,-14,0,13
2,21,0,37,1,0,47,47,0,37,14,0,-13
2,21,0,-12,-1,0,-2,-2,0,-12,-16,0,-2
2,21,0,12,1,0,2,2,0,12,16,0,2
2,22,0,-37,-1,0,-47,-47,0,-37,-16,0,16
2,22,0,37,1,0,47,47,0,37,16,0,-16
2,22,1,-37,-1,0,-47,-47,0,-37,-22,0,17
2,22,1,37,1,0,47,47,0,37,22,0,-17
2,22,0,-37,-1,0,-47,-47,0,-37,-18,0,18
2,22,0,37,1,0,47,47,0,37,18,0,-18
2,22,0,-37,-1,-37,-47,-47,-37,-37,-40,-47,-4
2,22,0,37,1,37,47,47,37,37,40,47,4
2,23,0,-37,-1,0,-47,-47,0,-37,-17,0,16
2,23,0,37,1,0,47,47,0,37,17,0,-16
2,23,0,-37,-1,0,-47,-47,0,-37,-17,0,17
2,23,0,37,1,0,47,47,0,37,17,0,-17
2,23,0,-37,-1,0,-47,-47,0,-37,-19,0,18
2,23,0,37,1,0,47,47,0,37,19,0,-18
2,23,1,-37,-1,-37,-47,-47,-37,-37,-39,-47,-4
2,23,1,37,1,37,47,47,37,37,39,47,4
3,0,1,-1,-1,52,-6,0,60,2,3,2,1
3,0,1,1,1,-52,6,0,-60,-2,-3,-2,-1
3,0,0,-1,-1,0,-1,0,3,34,-3,-5,3
3,0,0,1,1,0,1,0,-3,-34,3,5,-3
3,0,0,-1,-1,52,-96,-50,49,-3,-19,-55,-5
3,0,0,1,1,-52,96,50,-49,3,19,55,5
3,0,0,-6,-1,41,-40,47,-51,-4,11,2,1
3,0,0,6,1,-41,40,-47,51,4,-11,-2,-1
3,0,0,-4,-1,-59,46,-47,51,-37,-12,36,4
3,0,0,4,1,59,-46,47,-51,37,12,-36,-4
3,1,0,-1,-1,52,-6,0,100,-4,6,-45,-4
3,1,0,1,1,-52,6,0,-100,4,-6,45,4
3,1,1,-1,-1,0,-1,0,127,-6,-6,-91,-12
3,1,1,1,1,0,1,0,-127,6,6,91,12
3,1,0,-1,-1,52,-96,-50,42,-10,-10,-44,0
3,1,0,1,1,-52,96,50,-42,10,10,44,0
3,1,0,-6,-1,41,-40,47,-100,-36,5,2,8
3,1,0,6,1,-41,40,-47,100,36,-5,-2,-8
3,1,0,-4,-1,-4,46,-47,105,39,-8,49,1
3,1,0,4,1,4,-46,47,-105,-39,8,-49,-1
3,2,0,-1,-1,0,5,0,-23,5,15,38,1
3,2,0,1,1,0,-5,0,23,-5,-15,-38,-1
3,2,0,-1,-1,0,0,0,1,42,8,25,-1
3,2,0,1,1,0,0,0,-1,-42,-8,-25,1
3,2,1,-1,-1,0,-90,-50,-39,-5,-15,-30,-5
3,2,1,1,1,0,90,50,39,5,15,30,5
3,2,0,-6,-1,-55,-46,47,-28,0,10,41,3
3,2,0,6,1,55,46,-47,28,0,-10,-41,-3
3,2,0,-4,-1,59,46,-47,155,-41,-19,-30,3
3,2,0,4,1,-59,-46,47,-155,41,19,30,-3
3,3,0,-7,-1,93,0,-7,-138,-4,-4,39,-1
3,3,0,7,1,-93,0,7,138,4,4,-39,1
3,3,1,-7,-1,93,22,-7,-102,-47,-23,-15,-9
3,3,1,7,1,-93,-22,7,102,47,23,15,9
3,3,0,-7,-1,93,54,-7,-141,-42,-5,38,2
3,3,0,7,1,-93,-54,7,141,42,5,-38,-2
3,3,0,-7,-1,93,0,-7,-138,-42,6,89,10
3,3,0,7,1,-93,0,7,138,42,-6,-89,-10
3,3,0,-1,-1,-97,0,3,51,4,8,1,6
3,3,0,1,1,97,0,-3,-51,-4,-8,-1,-6
