PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime,xi.step,xi.totProcTime,xi.totWrm
1001,6,5.0.75,0,568,0,53,75,128,0,75,128,165,0,0,325,1,3,270,225,270,300,7,1537,1329
1001,7,0.0.75,0,568,0,49,75,124,0,75,124,165,0,0,337,1,3,245,225,245,300,8,1537,1283
1001,7,1.0.75,0,573,1,63,75,138,0,75,138,165,0,0,337,1,3,331,225,331,300,8,1537,1283
1001,7,3.0.75,0,568,0,60,75,135,0,75,135,165,0,0,337,1,3,305,225,305,300,8,1537,1283
1001,7,4.2.121,1,568,0,46,121,167,121,0,167,167,-23,86,360,3,2,132,277,221,312,8,1537,1283
1001,7,5.0.75,0,568,0,53,75,128,0,75,128,165,0,0,337,1,3,270,225,270,300,8,1537,1283
1001,8,0.0.75,0,568,0,49,75,124,0,75,124,167,0,0,360,1,3,245,225,245,300,9,1537,1237
1001,8,1.0.75,0,573,1,63,75,138,0,75,138,167,0,0,360,1,3,331,225,331,300,9,1537,1237
1001,8,3.0.75,0,568,0,60,75,135,0,75,135,167,0,0,360,1,3,305,225,305,300,9,1537,1237
1001,8,4.3.167,1,568,0,45,167,212,167,0,212,212,-35,133,395,4,2,86,276,221,310,9,1537,1237
1001,8,5.0.75,0,568,0,53,75,128,0,75,128,167,0,0,360,1,3,270,225,270,300,9,1537,1237
1001,9,0.0.75,0,568,0,49,75,124,0,75,124,212,0,0,395,1,3,245,225,245,300,10,1537,1192
1001,9,1.0.75,0,573,1,63,75,138,0,75,138,212,0,0,395,1,3,331,225,331,300,10,1537,1192
1001,9,3.0.75,0,568,0,60,75,135,0,75,135,212,0,0,395,1,3,305,225,305,300,10,1537,1192
1001,9,4.4.212,1,568,0,41,212,253,212,0,253,253,-47,179,442,5,2,41,279,221,312,10,1537,1192
1001,9,5.0.75,0,568,0,53,75,128,0,75,128,212,0,0,395,1,3,270,225,270,300,10,1537,1192
1001,10,0.0.75,0,568,0,49,75,124,0,75,124,253,0,0,442,1,3,245,225,245,300,11,1537,1151
1001,10,1.0.75,1,573,1,63,75,138,0,75,138,253,0,0,442,1,3,331,225,331,300,11,1537,1151
1001,10,3.0.75,0,568,0,60,75,135,0,75,135,253,0,0,442,1,3,305,225,305,300,11,1537,1151
1001,10,5.0.75,0,568,0,53,75,128,0,75,128,253,0,0,442,1,3,270,225,270,300,11,1537,1151
1001,11,0.0.138,0,573,0,49,138,187,0,138,187,253,0,0,442,1,4,245,162,245,300,12,1537,1088
1001,11,1.1.138,1,573,0,63,138,201,138,0,201,253,-17,61,459,2,3,268,226,331,303,12,1537,1088
1001,11,3.0.138,0,573,0,60,138,198,0,138,198,253,0,0,442,1,4,305,162,305,300,12,1537,1088
1001,11,5.0.138,0,573,0,53,138,191,0,138,191,253,0,0,442,1,4,270,162,270,300,12,1537,1088
1001,12,0.0.138,0,573,0,49,138,187,0,138,187,253,0,0,459,1,4,245,162,245,300,13,1537,1025
1001,12,1.2.201,1,573,0,67,201,268,201,0,268,268,-34,120,493,3,3,205,231,331,312,13,1537,1025
1001,12,3.0.138,0,573,0,60,138,198,0,138,198,253,0,0,459,1,4,305,162,305,300,13,1537,1025
1001,12,5.0.138,0,573,0,53,138,191,0,138,191,253,0,0,459,1,4,270,162,270,300,13,1537,1025
1001,13,0.0.138,0,573,0,49,138,187,0,138,187,268,0,0,493,1,4,245,162,245,300,14,1537,958
1001,13,1.3.268,1,573,0,67,268,335,268,0,335,335,-56,189,549,4,3,138,231,331,310,14,1537,958
1001,13,3.0.138,0,573,0,60,138,198,0,138,198,268,0,0,493,1,4,305,162,305,300,14,1537,958
1001,13,5.0.138,0,573,0,53,138,191,0,138,191,268,0,0,493,1,4,270,162,270,300,14,1537,958
1001,14,0.0.138,0,573,0,49,138,187,0,138,187,335,0,0,549,1,4,245,162,245,300,15,1537,891
1001,14,1.4.335,1,573,0,71,335,406,335,0,406,406,-82,261,631,5,3,71,238,331,312,15,1537,891
1001,14,3.0.138,0,573,0,60,138,198,0,138,198,335,0,0,549,1,4,305,162,305,300,15,1537,891
1001,14,5.0.138,0,573,0,53,138,191,0,138,191,335,0,0,549,1,4,270,162,270,300,15,1537,891
1001,15,0.0.138,0,573,0,49,138,187,0,138,187,406,0,0,631,1,4,245,162,245,300,16,1537,820
1001,15,3.0.138,0,573,0,60,138,198,0,138,198,406,0,0,631,1,4,305,162,305,300,16,1537,820
1001,15,5.0.138,1,573,0,53,138,191,0,138,191,406,0,0,631,1,4,270,162,270,300,16,1537,820
1001,16,0.0.191,0,573,0,49,191,240,0,191,240,406,0,0,631,1,5,245,109,245,300,17,1537,767
1001,16,3.0.191,0,573,0,60,191,251,0,191,251,406,0,0,631,1,5,305,109,305,300,17,1537,767
1001,16,5.1.201,1,573,0,53,201,254,191,10,254,406,0,61,631,2,4,217,163,270,303,17,1537,767
1001,17,0.0.191,0,573,0,49,191,240,0,191,240,406,0,0,631,1,5,245,109,245,300,18,1537,714
1001,17,3.0.191,0,573,0,60,191,251,0,191,251,406,0,0,631,1,5,305,109,305,300,18,1537,714
1001,17,5.2.268,1,573,0,55,268,323,254,14,323,406,0,120,631,3,4,164,164,270,312,18,1537,714
1001,18,0.0.191,0,573,0,49,191,240,0,191,240,406,0,0,631,1,5,245,109,245,300,19,1537,659
1001,18,3.0.191,0,573,0,60,191,251,0,191,251,406,0,0,631,1,5,305,109,305,300,19,1537,659
1001,18,5.3.335,1,573,0,54,335,389,323,12,389,406,0,189,631,4,4,109,164,270,310,19,1537,659
1001,19,0.0.191,0,573,0,49,191,240,0,191,240,406,0,0,631,1,5,245,109,245,300,20,1537,605
1001,19,3.0.191,0,573,0,60,191,251,0,191,251,406,0,0,631,1,5,305,109,305,300,20,1537,605
1001,19,5.4.406,1,573,0,55,406,461,389,17,461,461,0,261,631,5,4,55,167,270,312,20,1537,605
1001,20,0.0.191,1,573,0,49,191,240,0,191,240,461,0,0,631,1,5,245,109,245,300,21,1537,550
1001,20,3.0.191,0,573,0,60,191,251,0,191,251,461,0,0,631,1,5,305,109,305,300,21,1537,550
1001,21,0.1.254,1,573,0,48,254,302,240,14,302,461,0,61,631,2,5,196,110,245,303,22,1537,501
1001,21,3.0.240,0,573,0,60,240,300,0,240,300,461,0,0,631,1,6,305,60,305,300,22,1537,501
1001,22,0.2.323,1,573,0,49,323,372,302,21,372,461,0,120,631,3,5,148,109,245,312,23,1537,453
1001,22,3.0.240,0,573,0,60,240,300,0,240,300,461,0,0,631,1,6,305,60,305,300,23,1537,453
1001,23,0.3.389,1,573,0,50,389,439,372,17,439,461,0,189,631,4,5,99,110,245,310,24,1537,404
1001,23,3.0.240,0,573,0,60,240,300,0,240,300,461,0,0,631,1,6,305,60,305,300,24,1537,404
1001,24,0.4.461,1,573,0,49,461,510,439,22,510,510,0,261,631,5,5,49,112,245,312,25,1537,354
1001,24,3.0.240,0,573,0,60,240,300,0,240,300,461,0,0,631,1,6,305,60,305,300,25,1537,354
1001,25,3.0.240,1,573,0,60,240,300,0,240,300,510,0,0,631,1,6,305,60,305,300,26,1537,305
1001,26,3.1.302,1,573,0,62,302,364,300,2,364,510,0,61,631,2,6,245,62,305,303,27,1537,245
1001,27,3.2.372,1,573,0,60,372,432,364,8,432,510,0,120,631,3,6,183,60,305,312,28,1537,183
1001,28,3.3.439,1,573,0,60,439,499,432,7,499,510,0,189,631,4,6,123,60,305,310,29,1537,123
1001,29,3.4.510,1,573,0,63,510,573,499,11,573,573,0,261,631,5,6,63,63,305,312,30,1537,63
1002,0,0.0.0,0,660,1,44,0,44,0,0,44,44,0,0,0,1,1,217,342,217,342,1,1682,1682
1002,0,1.0.0,0,661,2,48,0,48,0,0,48,48,0,0,0,1,1,234,342,234,342,1,1682,1682
1002,0,2.0.0,0,661,2,70,0,70,0,0,70,70,0,0,0,1,1,335,342,335,342,1,1682,1682
1002,0,3.0.0,0,659,0,80,0,80,0,0,80,80,0,0,0,1,1,404,342,404,342,1,1682,1682
1002,0,4.0.0,0,660,1,55,0,55,0,0,55,55,0,0,0,1,1,268,342,268,342,1,1682,1682
1002,0,5.0.0,1,660,1,45,0,45,0,0,45,45,0,0,0,1,1,224,342,224,342,1,1682,1682
1002,1,0.0.45,0,661,1,44,45,89,0,45,89,89,0,0,0,1,2,217,297,217,342,2,1682,1637
1002,1,1.0.45,0,662,2,48,45,93,0,45,93,93,0,0,0,1,2,234,297,234,342,2,1682,1637
1002,1,2.0.45,0,662,2,70,45,115,0,45,115,115,0,0,0,1,2,335,297,335,342,2,1682,1637
1002,1,3.0.45,0,660,0,80,45,125,0,45,125,125,0,0,0,1,2,404,297,404,342,2,1682,1637
1002,1,4.0.45,0,661,1,55,45,100,0,45,100,100,0,0,0,1,2,268,297,268,342,2,1682,1637
1002,1,5.1.45,1,660,0,47,45,92,45,0,92,92,-45,45,45,2,1,179,342,224,342,2,1682,1637
1002,2,0.0.45,0,661,1,44,45,89,0,45,89,92,0,0,45,1,2,217,297,217,342,3,1682,1590
1002,2,1.0.45,0,662,2,48,45,93,0,45,93,93,0,0,45,1,2,234,297,234,342,3,1682,1590
1002,2,2.0.45,0,662,2,70,45,115,0,45,115,115,0,0,45,1,2,335,297,335,342,3,1682,1590
1002,2,3.0.45,0,660,0,80,45,125,0,45,125,125,0,0,45,1,2,404,297,404,342,3,1682,1590
1002,2,4.0.45,0,661,1,55,45,100,0,45,100,100,0,0,45,1,2,268,297,268,342,3,1682,1590
1002,2,5.2.92,1,660,0,44,92,136,92,0,136,136,-92,92,137,3,1,132,331,224,331,3,1682,1590
1002,3,0.0.45,0,661,1,44,45,89,0,45,89,136,0,0,137,1,2,217,297,217,342,4,1682,1546
1002,3,1.0.45,0,662,2,48,45,93,0,45,93,136,0,0,137,1,2,234,297,234,342,4,1682,1546
1002,3,2.0.45,0,662,2,70,45,115,0,45,115,136,0,0,137,1,2,335,297,335,342,4,1682,1546
1002,3,3.0.45,0,660,0,80,45,125,0,45,125,136,0,0,137,1,2,404,297,404,342,4,1682,1546
1002,3,4.0.45,0,661,1,55,45,100,0,45,100,136,0,0,137,1,2,268,297,268,342,4,1682,1546
1002,3,5.3.136,1,660,0,44,136,180,136,0,180,180,-136,136,273,4,1,88,331,224,331,4,1682,1546
1002,4,0.0.45,0,661,1,44,45,89,0,45,89,180,0,0,273,1,2,217,297,217,342,5,1682,1502
1002,4,1.0.45,0,662,2,48,45,93,0,45,93,180,0,0,273,1,2,234,297,234,342,5,1682,1502
1002,4,2.0.45,0,662,2,70,45,115,0,45,115,180,0,0,273,1,2,335,297,335,342,5,1682,1502
1002,4,3.0.45,0,660,0,80,45,125,0,45,125,180,0,0,273,1,2,404,297,404,342,5,1682,1502
1002,4,4.0.45,0,661,1,55,45,100,0,45,100,180,0,0,273,1,2,268,297,268,342,5,1682,1502
1002,4,5.4.180,1,660,0,44,180,224,180,0,224,224,-180,180,453,5,1,44,336,224,336,5,1682,1502
1002,5,0.0.45,1,661,1,44,45,89,0,45,89,224,0,0,453,1,2,217,297,217,342,6,1682,1458
1002,5,1.0.45,0,662,2,48,45,93,0,45,93,224,0,0,453,1,2,234,297,234,342,6,1682,1458
1002,5,2.0.45,0,662,2,70,45,115,0,45,115,224,0,0,453,1,2,335,297,335,342,6,1682,1458
1002,5,3.0.45,0,660,0,80,45,125,0,45,125,224,0,0,453,1,2,404,297,404,342,6,1682,1458
1002,5,4.0.45,0,661,1,55,45,100,0,45,100,224,0,0,453,1,2,268,297,268,342,6,1682,1458
1002,6,0.1.92,1,661,0,45,92,137,89,3,137,224,0,45,453,2,2,173,295,217,342,7,1682,1414
1002,6,1.0.89,0,663,2,48,89,137,0,89,137,224,0,0,453,1,3,234,253,234,342,7,1682,1414
1002,6,2.0.89,0,663,2,70,89,159,0,89,159,224,0,0,453,1,3,335,253,335,342,7,1682,1414
1002,6,3.0.89,0,661,0,80,89,169,0,89,169,224,0,0,453,1,3,404,253,404,342,7,1682,1414
1002,6,4.0.89,0,662,1,55,89,144,0,89,144,224,0,0,453,1,3,268,253,268,342,7,1682,1414
1002,7,0.2.137,1,661,0,44,137,181,137,0,181,224,-1,93,454,3,2,128,287,217,331,8,1682,1369
1002,7,1.0.89,0,663,2,48,89,137,0,89,137,224,0,0,453,1,3,234,253,234,342,8,1682,1369
1002,7,2.0.89,0,663,2,70,89,159,0,89,159,224,0,0,453,1,3,335,253,335,342,8,1682,1369
1002,7,3.0.89,0,661,0,80,89,169,0,89,169,224,0,0,453,1,3,404,253,404,342,8,1682,1369
1002,7,4.0.89,0,662,1,55,89,144,0,89,144,224,0,0,453,1,3,268,253,268,342,8,1682,1369
1002,8,0.3.181,1,661,0,41,181,222,181,0,222,224,-1,137,455,4,2,84,287,217,331,9,1682,1325
1002,8,1.0.89,0,663,2,48,89,137,0,89,137,224,0,0,454,1,3,234,253,234,342,9,1682,1325
1002,8,2.0.89,0,663,2,70,89,159,0,89,159,224,0,0,454,1,3,335,253,335,342,9,1682,1325
1002,8,3.0.89,0,661,0,80,89,169,0,89,169,224,0,0,454,1,3,404,253,404,342,9,1682,1325
1002,8,4.0.89,0,662,1,55,89,144,0,89,144,224,0,0,454,1,3,268,253,268,342,9,1682,1325
1002,9,0.4.224,1,661,0,43,224,267,222,2,267,267,0,180,455,5,2,43,292,217,336,10,1682,1284
1002,9,1.0.89,0,663,2,48,89,137,0,89,137,224,0,0,455,1,3,234,253,234,342,10,1682,1284
1002,9,2.0.89,0,663,2,70,89,159,0,89,159,224,0,0,455,1,3,335,253,335,342,10,1682,1284
1002,9,3.0.89,0,661,0,80,89,169,0,89,169,224,0,0,455,1,3,404,253,404,342,10,1682,1284
1002,9,4.0.89,0,662,1,55,89,144,0,89,144,224,0,0,455,1,3,268,253,268,342,10,1682,1284
1002,10,1.0.89,1,663,2,48,89,137,0,89,137,267,0,0,455,1,3,234,253,234,342,11,1682,1241
1002,10,2.0.89,0,663,2,70,89,159,0,89,159,267,0,0,455,1,3,335,253,335,342,11,1682,1241
1002,10,3.0.89,0,661,0,80,89,169,0,89,169,267,0,0,455,1,3,404,253,404,342,11,1682,1241
1002,10,4.0.89,0,662,1,55,89,144,0,89,144,267,0,0,455,1,3,268,253,268,342,11,1682,1241
1002,11,1.1.137,1,663,0,49,137,186,137,0,186,267,0,45,455,2,3,186,250,234,342,12,1682,1193
1002,11,2.0.137,0,665,2,70,137,207,0,137,207,267,0,0,455,1,4,335,205,335,342,12,1682,1193
1002,11,3.0.137,0,663,0,80,137,217,0,137,217,267,0,0,455,1,4,404,205,404,342,12,1682,1193
1002,11,4.0.137,0,664,1,55,137,192,0,137,192,267,0,0,455,1,4,268,205,268,342,12,1682,1193
1002,12,1.2.186,1,663,0,44,186,230,186,0,230,267,-5,98,460,3,3,137,243,234,331,13,1682,1144
1002,12,2.0.137,0,665,2,70,137,207,0,137,207,267,0,0,455,1,4,335,205,335,342,13,1682,1144
1002,12,3.0.137,0,663,0,80,137,217,0,137,217,267,0,0,455,1,4,404,205,404,342,13,1682,1144
1002,12,4.0.137,0,664,1,55,137,192,0,137,192,267,0,0,455,1,4,268,205,268,342,13,1682,1144
1002,13,1.3.230,1,663,0,47,230,277,230,0,277,277,-8,145,468,4,3,93,246,234,331,14,1682,1100
1002,13,2.0.137,0,665,2,70,137,207,0,137,207,267,0,0,460,1,4,335,205,335,342,14,1682,1100
1002,13,3.0.137,0,663,0,80,137,217,0,137,217,267,0,0,460,1,4,404,205,404,342,14,1682,1100
1002,13,4.0.137,0,664,1,55,137,192,0,137,192,267,0,0,460,1,4,268,205,268,342,14,1682,1100
1002,14,1.4.277,1,663,0,46,277,323,277,0,323,323,-10,190,478,5,3,46,249,234,336,15,1682,1053
1002,14,2.0.137,0,665,2,70,137,207,0,137,207,277,0,0,468,1,4,335,205,335,342,15,1682,1053
1002,14,3.0.137,0,663,0,80,137,217,0,137,217,277,0,0,468,1,4,404,205,404,342,15,1682,1053
1002,14,4.0.137,0,664,1,55,137,192,0,137,192,277,0,0,468,1,4,268,205,268,342,15,1682,1053
1002,15,2.0.137,0,665,2,70,137,207,0,137,207,323,0,0,478,1,4,335,205,335,342,16,1682,1007
1002,15,3.0.137,0,663,0,80,137,217,0,137,217,323,0,0,478,1,4,404,205,404,342,16,1682,1007
1002,15,4.0.137,1,664,1,55,137,192,0,137,192,323,0,0,478,1,4,268,205,268,342,16,1682,1007
1002,16,2.0.192,0,666,1,70,192,262,0,192,262,323,0,0,478,1,5,335,150,335,342,17,1682,952
1002,16,3.0.192,0,664,0,80,192,272,0,192,272,323,0,0,478,1,5,404,150,404,342,17,1682,952
1002,16,4.1.192,1,664,0,53,192,245,192,0,245,323,-6,51,484,2,4,213,201,268,342,17,1682,952
1002,17,2.0.192,0,666,1,70,192,262,0,192,262,323,0,0,484,1,5,335,150,335,342,18,1682,899
1002,17,3.0.192,0,664,0,80,192,272,0,192,272,323,0,0,484,1,5,404,150,404,342,18,1682,899
1002,17,4.2.245,1,664,0,54,245,299,245,0,299,323,-15,113,499,3,4,160,199,268,331,18,1682,899
1002,18,2.0.192,0,666,1,70,192,262,0,192,262,323,0,0,499,1,5,335,150,335,342,19,1682,845
1002,18,3.0.192,0,664,0,80,192,272,0,192,272,323,0,0,499,1,5,404,150,404,342,19,1682,845
1002,18,4.3.299,1,664,0,52,299,351,299,0,351,351,-22,167,521,4,4,106,199,268,331,19,1682,845
1002,19,2.0.192,0,666,1,70,192,262,0,192,262,351,0,0,521,1,5,335,150,335,342,20,1682,793
1002,19,3.0.192,0,664,0,80,192,272,0,192,272,351,0,0,521,1,5,404,150,404,342,20,1682,793
1002,19,4.4.351,1,664,0,54,351,405,351,0,405,405,-28,218,549,5,4,54,203,268,336,20,1682,793
1002,20,2.0.192,0,666,1,70,192,262,0,192,262,405,0,0,549,1,5,335,150,335,342,21,1682,739
1002,20,3.0.192,1,664,0,80,192,272,0,192,272,405,0,0,549,1,5,404,150,404,342,21,1682,739
1002,21,2.0.272,0,664,0,70,272,342,0,272,342,405,0,0,549,1,6,335,70,335,342,22,1682,659
1002,21,3.1.272,1,664,0,80,272,352,272,0,352,405,-27,78,576,2,5,324,148,404,342,22,1682,659
1002,22,2.0.272,0,664,0,70,272,342,0,272,342,405,0,0,576,1,6,335,70,335,342,23,1682,579
1002,22,3.2.352,1,664,0,82,352,434,352,0,434,434,-53,166,629,3,5,244,145,404,331,23,1682,579
1002,23,2.0.272,0,664,0,70,272,342,0,272,342,434,0,0,629,1,6,335,70,335,342,24,1682,497
1002,23,3.3.434,1,664,0,81,434,515,434,0,515,515,-83,250,712,4,5,162,147,404,331,24,1682,497
1002,24,2.0.272,0,664,0,70,272,342,0,272,342,515,0,0,712,1,6,335,70,335,342,25,1682,416
1002,24,3.4.515,1,664,0,81,515,596,515,0,596,596,-110,328,822,5,5,81,149,404,336,25,1682,416
1002,25,2.0.272,1,664,0,70,272,342,0,272,342,596,0,0,822,1,6,335,70,335,342,26,1682,335
1002,26,2.1.352,1,664,0,68,352,420,342,10,420,596,0,78,822,2,6,265,68,335,342,27,1682,265
1002,27,2.2.434,1,664,0,63,434,497,420,14,497,596,0,166,822,3,6,197,63,335,331,28,1682,197
1002,28,2.3.515,1,664,0,66,515,581,497,18,581,596,0,250,822,4,6,134,66,335,331,29,1682,134
1002,29,2.4.596,1,664,0,68,596,664,581,15,664,664,0,328,822,5,6,68,68,335,336,30,1682,68
1003,0,0.0.0,0,714,1,39,0,39,0,0,39,39,0,0,0,1,1,196,358,196,358,1,1831,1831
1003,0,1.0.0,0,713,0,74,0,74,0,0,74,74,0,0,0,1,1,385,358,385,358,1,1831,1831
1003,0,2.0.0,0,713,0,52,0,52,0,0,52,52,0,0,0,1,1,254,358,254,358,1,1831,1831
1003,0,3.0.0,1,713,0,46,0,46,0,0,46,46,0,0,0,1,1,244,358,244,358,1,1831,1831
1003,0,4.0.0,0,713,0,61,0,61,0,0,61,61,0,0,0,1,1,310,358,310,358,1,1831,1831
1003,0,5.0.0,0,724,2,86,0,86,0,0,86,86,0,0,0,1,1,442,358,442,358,1,1831,1831
1003,1,0.0.46,0,714,1,39,46,85,0,46,85,85,0,0,0,1,2,196,312,196,358,2,1831,1785
1003,1,1.0.46,0,713,0,74,46,120,0,46,120,120,0,0,0,1,2,385,312,385,358,2,1831,1785
1003,1,2.0.46,0,713,0,52,46,98,0,46,98,98,0,0,0,1,2,254,312,254,358,2,1831,1785
1003,1,3.1.46,1,713,0,47,46,93,46,0,93,93,-46,46,46,2,1,198,359,244,359,2,1831,1785
1003,1,4.0.46,0,713,0,61,46,107,0,46,107,107,0,0,0,1,2,310,312,310,358,2,1831,1785
1003,1,5.0.46,0,721,2,86,46,132,0,46,132,132,0,0,0,1,2,442,312,442,358,2,1831,1785
1003,2,0.0.46,0,714,1,39,46,85,0,46,85,93,0,0,46,1,2,196,312,196,358,3,1831,1738
1003,2,1.0.46,0,713,0,74,46,120,0,46,120,120,0,0,46,1,2,385,312,385,358,3,1831,1738
1003,2,2.0.46,0,713,0,52,46,98,0,46,98,98,0,0,46,1,2,254,312,254,358,3,1831,1738
1003,2,3.2.93,1,713,0,50,93,143,93,0,143,143,-93,93,139,3,1,151,373,244,373,3,1831,1738
1003,2,4.0.46,0,713,0,61,46,107,0,46,107,107,0,0,46,1,2,310,312,310,358,3,1831,1738
1003,2,5.0.46,0,721,2,86,46,132,0,46,132,132,0,0,46,1,2,442,312,442,358,3,1831,1738
1003,3,0.0.46,0,714,1,39,46,85,0,46,85,143,0,0,139,1,2,196,312,196,358,4,1831,1688
1003,3,1.0.46,0,713,0,74,46,120,0,46,120,143,0,0,139,1,2,385,312,385,358,4,1831,1688
1003,3,2.0.46,0,713,0,52,46,98,0,46,98,143,0,0,139,1,2,254,312,254,358,4,1831,1688
1003,3,3.3.143,1,713,0,52,143,195,143,0,195,195,-143,143,282,4,1,101,368,244,368,4,1831,1688
1003,3,4.0.46,0,713,0,61,46,107,0,46,107,143,0,0,139,1,2,310,312,310,358,4,1831,1688
1003,3,5.0.46,0,721,2,86,46,132,0,46,132,143,0,0,139,1,2,442,312,442,358,4,1831,1688
1003,4,0.0.46,0,714,1,39,46,85,0,46,85,195,0,0,282,1,2,196,312,196,358,5,1831,1636
1003,4,1.0.46,0,713,0,74,46,120,0,46,120,195,0,0,282,1,2,385,312,385,358,5,1831,1636
1003,4,2.0.46,0,713,0,52,46,98,0,46,98,195,0,0,282,1,2,254,312,254,358,5,1831,1636
1003,4,3.4.195,1,713,0,49,195,244,195,0,244,244,-195,195,477,5,1,49,373,244,373,5,1831,1636
1003,4,4.0.46,0,713,0,61,46,107,0,46,107,195,0,0,282,1,2,310,312,310,358,5,1831,1636
