PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
1,6,1,-2,-1,-9,0,-9,46,-46,-9,0,0,0,0,1,0,-60,0,-14,0
1,6,1,2,1,9,0,9,-46,46,9,0,0,0,0,-1,0,60,0,14,0
1,10,0,-41,-1,-10,0,-10,0,0,0,0,-10,10,10,0,0,-5,0,-5,0
1,10,0,41,1,10,0,10,0,0,0,0,10,-10,-10,0,0,5,0,5,0
1,10,1,-41,-1,0,-46,-46,0,-46,7,0,0,-3,0,0,0,-8,9,-8,19
1,10,1,41,1,0,46,46,0,46,-7,0,0,3,0,0,0,8,-9,8,-19
1,10,0,-41,-1,0,51,51,0,51,-91,0,-55,-97,55,0,0,3,5,3,11
1,10,0,41,1,0,-51,-51,0,-51,91,0,55,97,-55,0,0,-3,-5,-3,-11
1,11,0,-41,-1,-10,0,-10,0,0,0,0,-10,10,10,0,0,-5,0,-5,0
1,11,0,41,1,10,0,10,0,0,0,0,10,-10,-10,0,0,5,0,5,0
1,11,0,-41,-1,0,51,51,0,51,-91,0,-55,-97,55,0,0,3,5,3,11
1,11,0,41,1,0,-51,-51,0,-51,91,0,55,97,-55,0,0,-3,-5,-3,-11
1,11,1,-2,-1,7,-9,-2,-55,46,0,0,7,-7,-7,-1,0,63,0,8,0
1,11,1,2,1,-7,9,2,55,-46,0,0,-7,7,7,1,0,-63,0,-8,0
1,12,0,-6,-1,-10,0,-10,0,0,0,0,-10,10,10,0,0,-5,0,-5,0
1,12,0,6,1,10,0,10,0,0,0,0,10,-10,-10,0,0,5,0,5,0
1,12,1,-6,-1,-8,45,37,103,-58,-48,0,-55,2,55,2,-1,-111,59,-8,17
1,12,1,6,1,8,-45,-37,-103,58,48,0,55,-2,-55,-2,1,111,-59,8,-17
1,12,0,-6,-1,0,-6,-6,0,-6,-91,0,-55,-49,55,0,-1,3,53,3,11
1,12,0,6,1,0,6,6,0,6,91,0,55,49,-55,0,1,-3,-53,-3,-11
1,13,0,-6,-1,-10,0,-10,0,0,0,0,-10,10,10,0,0,-5,0,-5,0
1,13,0,6,1,10,0,10,0,0,0,0,10,-10,-10,0,0,5,0,5,0
1,13,1,-6,-1,-6,-92,-98,-195,103,-60,0,-6,-90,6,-3,1,153,-51,3,-15
1,13,1,6,1,6,92,98,195,-103,60,0,6,90,-6,3,-1,-153,51,-3,15
1,13,0,-6,-1,0,-6,-6,0,-6,-91,0,-55,-49,55,0,-1,3,53,3,11
1,13,0,6,1,0,6,6,0,6,91,0,55,49,-55,0,1,-3,-53,-3,-11
1,14,0,-43,-1,10,0,10,0,0,0,0,10,-10,-10,0,0,5,0,5,0
1,14,0,43,1,-10,0,-10,0,0,0,0,-10,10,10,0,0,-5,0,-5,0
1,14,1,-43,-1,3,143,146,246,-103,51,0,-194,90,194,4,-1,-204,53,-3,11
1,14,1,43,1,-3,-143,-146,-246,103,-51,0,194,-90,-194,-4,1,204,-53,3,-11
1,14,0,-43,-1,10,-6,4,0,-6,-91,0,-45,-59,45,0,-1,8,53,8,11
1,14,0,43,1,-10,6,-4,0,6,91,0,45,59,-45,0,1,-8,-53,-8,-11
1,15,1,-43,-1,10,0,10,0,0,0,0,10,-10,-10,0,0,5,0,5,0
1,15,1,43,1,-10,0,-10,0,0,0,0,-10,10,10,0,0,-5,0,-5,0
1,15,1,-43,-1,10,-6,4,0,-6,51,0,10,35,-10,0,0,8,5,8,11
1,15,1,43,1,-10,6,-4,0,6,-51,0,-10,-35,10,0,0,-8,-5,-8,-11
1,17,1,-55,-1,1,-109,-108,-352,243,-108,-54,157,-149,-157,-2,1,99,-57,5,-17
1,17,1,55,1,-1,109,108,352,-243,108,54,-157,149,157,2,-1,-99,57,-5,17
1,17,1,-55,-1,1,-255,-254,-352,97,-112,-54,212,-114,-212,-2,0,102,-7,8,-6
1,17,1,55,1,-1,255,254,352,-97,112,54,-212,114,212,2,0,-102,7,-8,6
2,0,1,-30,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,-4,0,-4,0
2,0,1,30,1,3,0,3,0,0,3,3,0,0,0,0,0,4,0,4,0
2,0,0,-30,-1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-1,-2,-1,-2
2,0,0,30,1,4,0,4,0,0,4,4,0,0,0,0,0,1,2,1,2
2,0,0,-30,-1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,9,-5,9,-5
2,0,0,30,1,4,0,4,0,0,4,4,0,0,0,0,0,-9,5,-9,5
2,0,0,-30,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,11,-1,11,-1
2,0,0,30,1,3,0,3,0,0,3,3,0,0,0,0,0,-11,1,-11,1
2,0,0,-30,-1,1,0,1,0,0,1,1,0,0,0,0,0,11,-2,11,-2
2,0,0,30,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-11,2,-11,2
2,4,1,-37,-1,-6,-188,-194,-188,0,-148,-51,233,-187,-233,-4,1,191,-44,3,1
2,4,1,37,1,6,188,194,188,0,148,51,-233,187,233,4,-1,-191,44,-3,-1
2,4,1,-37,-1,-6,-188,-194,-188,0,-51,-51,233,-93,-233,-4,1,201,-50,13,-2
2,4,1,37,1,6,188,194,188,0,51,51,-233,93,233,4,-1,-201,50,-13,2
2,4,1,-37,-1,-5,-188,-193,-188,0,-99,-51,234,-143,-234,-4,1,203,-47,15,2
2,4,1,37,1,5,188,193,188,0,99,51,-234,143,234,4,-1,-203,47,-15,-2
2,4,1,-37,-1,-1,-97,-98,-188,91,-98,-51,188,-142,-188,-4,1,203,-44,15,1
2,4,1,37,1,1,97,98,188,-91,98,51,-188,142,188,4,-1,-203,44,-15,-1
2,4,1,-37,-1,-2,-142,-144,-188,46,-144,-51,188,-188,-188,-4,1,192,-43,4,3
2,4,1,37,1,2,142,144,188,-46,144,51,-188,188,188,4,-1,-192,43,-4,-3
2,6,1,-82,-1,-7,-46,-53,-45,-1,90,0,45,95,-45,-1,0,55,-7,10,-5
2,6,1,82,1,7,46,53,45,1,-90,0,-45,-95,45,1,0,-55,7,-10,5
2,6,1,-82,-1,-6,-46,-52,-45,-1,42,0,46,45,-46,-1,0,57,-4,12,-1
2,6,1,82,1,6,46,52,45,1,-42,0,-46,-45,46,1,0,-57,4,-12,1
2,6,1,-82,-1,-2,45,43,-45,90,43,0,0,1,0,-1,1,57,-46,12,-2
2,6,1,82,1,2,-45,-43,45,-90,-43,0,0,-1,0,1,-1,-57,46,-12,2
2,6,1,-82,-1,-3,0,-3,-45,45,-3,0,0,0,0,-1,0,46,0,1,0
2,6,1,82,1,3,0,3,45,-45,3,0,0,0,0,1,0,-46,0,-1,0
2,11,1,-9,-1,-4,-239,-243,-147,-92,-45,-45,45,-34,-45,-1,0,58,5,9,-2
2,11,1,9,1,4,239,243,147,92,45,45,-45,34,45,1,0,-58,-5,-9,2
2,11,1,-9,-1,-3,-239,-242,-147,-92,-91,-45,46,-85,-46,-1,0,60,5,11,2
2,11,1,9,1,3,239,242,147,92,91,45,-46,85,46,1,0,-60,-5,-11,-2
2,11,1,-9,-1,1,-148,-147,-147,-1,-147,-45,0,-137,0,-1,0,60,12,11,1
2,11,1,9,1,-1,148,147,147,1,147,45,0,137,0,1,0,-60,-12,-11,-1
2,13,1,-3,-1,-4,-335,-339,-335,0,-141,-49,289,-141,-289,-3,0,154,-7,9,-3
2,13,1,3,1,4,335,339,335,0,141,49,-289,141,289,3,0,-154,7,-9,3
2,13,1,-3,-1,-3,-335,-338,-335,0,-49,-49,290,-101,-290,-3,1,156,-54,11,1
2,13,1,3,1,3,335,338,335,0,49,49,-290,101,290,3,-1,-156,54,-11,-1
2,13,1,-3,-1,1,-244,-243,-335,91,-243,-49,244,-244,-244,-3,0,156,0,11,0
2,13,1,3,1,-1,244,243,335,-91,243,49,-244,244,244,3,0,-156,0,-11,0
2,16,1,-2,-1,-1,-45,-46,-45,0,47,0,-1,53,1,-1,0,47,7,2,2
2,16,1,2,1,1,45,46,45,0,-47,0,1,-53,-1,1,0,-47,-7,-2,-2
2,16,1,-2,-1,3,46,49,-45,91,96,0,3,104,-3,-1,0,47,12,2,1
2,16,1,2,1,-3,-46,-49,45,-91,-96,0,-3,-104,3,1,0,-47,-12,-2,-1
2,24,1,-4,-1,-2,-298,-300,-444,146,-52,-52,61,-109,-61,-4,1,202,-56,0,3
2,24,1,4,1,2,298,300,444,-146,52,52,-61,109,61,4,-1,-202,56,0,-3
3,0,0,-1,-1,6,0,6,0,0,6,6,0,0,0,0,0,5,0,5,0
3,0,0,1,1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-5,0,-5,0
3,0,0,-1,-1,2,0,2,0,0,2,2,0,0,0,0,0,-2,-7,-2,-7
3,0,0,1,1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,2,7,2,7
3,0,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-7,0,-7,0
3,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,7,0,7,0
3,0,1,-6,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,17,0,17,0
3,0,1,6,1,1,0,1,0,0,1,1,0,0,0,0,0,-17,0,-17,0
3,0,1,-4,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-8,0,-8,0
3,0,1,4,1,1,0,1,0,0,1,1,0,0,0,0,0,8,0,8,0
3,1,1,-2,-1,-4,0,-4,49,-49,-4,-4,-49,49,49,1,-1,-57,38,-8,-11
3,1,1,2,1,4,0,4,-49,49,4,4,49,-49,-49,-1,1,57,-38,8,11
3,1,0,-2,-1,4,-49,-45,0,-49,-45,-45,0,0,0,0,-1,14,49,14,0
3,1,0,2,1,-4,49,45,0,49,45,45,0,0,0,0,1,-14,-49,-14,0
3,1,0,-2,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,9,0,9,0
3,1,0,2,1,2,0,2,0,0,2,2,0,0,0,0,0,-9,0,-9,0
3,1,0,-2,-1,0,-49,-49,0,-49,-49,-49,0,0,0,0,-1,7,42,7,-7
3,1,0,2,1,0,49,49,0,49,49,49,0,0,0,0,1,-7,-42,-7,7
3,1,0,-2,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,2,0,2,0
3,1,0,2,1,3,0,3,0,0,3,3,0,0,0,0,0,-2,0,-2,0
3,2,1,-2,-1,-3,46,43,95,-49,43,43,-95,95,95,2,-1,-103,37,-8,-12
3,2,1,2,1,3,-46,-43,-95,49,-43,-43,95,-95,-95,-2,1,103,-37,8,12
3,2,0,-2,-1,4,-49,-45,0,-49,-45,-4,0,0,0,0,-1,14,49,14,0
3,2,0,2,1,-4,49,45,0,49,45,4,0,0,0,0,1,-14,-49,-14,0
3,2,0,-2,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,9,0,9,0
3,2,0,2,1,2,0,2,0,0,2,2,0,0,0,0,0,-9,0,-9,0
3,2,0,-2,-1,0,-49,-49,0,-49,-49,-4,0,0,0,0,-1,7,42,7,-7
3,2,0,2,1,0,49,49,0,49,49,4,0,0,0,0,1,-7,-42,-7,7
3,2,0,-2,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,2,0,2,0
3,2,0,2,1,3,0,3,0,0,3,3,0,0,0,0,0,-2,0,-2,0
3,3,1,-3,-1,-5,93,88,142,-49,88,45,-142,142,142,3,-1,-150,42,-8,-7
3,3,1,3,1,5,-93,-88,-142,49,-88,-45,142,-142,-142,-3,1,150,-42,8,7
3,3,1,-3,-1,-2,93,91,142,-49,91,45,-142,142,142,3,-1,-152,42,-10,-7
3,3,1,3,1,2,-93,-91,-142,49,-91,-45,142,-142,-142,-3,1,152,-42,10,7
3,3,0,-3,-1,4,-49,-45,0,-49,-45,0,0,0,0,0,-1,14,49,14,0
3,3,0,3,1,-4,49,45,0,49,45,0,0,0,0,0,1,-14,-49,-14,0
3,3,0,-3,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,9,0,9,0
3,3,0,3,1,2,0,2,0,0,2,0,0,0,0,0,0,-9,0,-9,0
3,3,0,-3,-1,0,-49,-49,0,-49,-49,0,0,0,0,0,-1,7,42,7,-7
3,3,0,3,1,0,49,49,0,49,49,0,0,0,0,0,1,-7,-42,-7,7
3,4,0,-3,-1,4,-49,-45,0,-49,-45,0,0,0,0,0,-1,14,49,14,0
3,4,0,3,1,-4,49,45,0,49,45,0,0,0,0,0,1,-14,-49,-14,0
3,4,0,-3,-1,7,-49,-42,0,-49,-42,0,0,0,0,0,-1,12,49,12,0
3,4,0,3,1,-7,49,42,0,49,42,0,0,0,0,0,1,-12,-49,-12,0
3,4,0,-3,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,9,0,9,0
3,4,0,3,1,2,0,2,0,0,2,0,0,0,0,0,0,-9,0,-9,0
3,4,0,-3,-1,0,-49,-49,0,-49,88,0,50,92,-50,0,0,7,-3,7,-7
3,4,0,3,1,0,49,49,0,49,-88,0,-50,-92,50,0,0,-7,3,-7,7
3,4,1,-33,-1,4,-138,-134,-187,49,-134,-46,187,-187,-187,-4,1,195,-49,8,0
3,4,1,33,1,-4,138,134,187,-49,134,46,-187,187,187,4,-1,-195,49,-8,0
3,5,1,-52,-1,4,-49,-45,0,-49,134,0,54,133,-54,0,0,14,3,14,0
3,5,1,52,1,-4,49,45,0,49,-134,0,-54,-133,54,0,0,-14,-3,-14,0
3,5,0,-52,-1,7,-49,-42,0,-49,137,0,54,133,-54,0,0,12,3,12,0
3,5,0,52,1,-7,49,42,0,49,-137,0,-54,-133,54,0,0,-12,-3,-12,0
3,5,1,-52,-1,-2,0,-2,0,0,-2,0,0,0,0,0,0,9,0,9,0
3,5,1,52,1,2,0,2,0,0,2,0,0,0,0,0,0,-9,0,-9,0
3,5,1,-52,-1,0,-49,-49,0,-49,88,0,50,92,-50,0,0,7,-3,7,-7
3,5,1,52,1,0,49,49,0,49,-88,0,-50,-92,50,0,0,-7,3,-7,7
3,7,1,-9,-1,3,-233,-230,-191,-42,-51,-51,54,-54,-54,-2,0,113,0,14,0
3,7,1,9,1,-3,233,230,191,42,51,51,-54,54,54,2,0,-113,0,-14,0
3,7,1,-9,-1,-3,-134,-137,-191,57,-137,-51,0,-187,0,-2,1,108,-53,9,0
3,7,1,9,1,3,134,137,191,-57,137,51,0,187,0,2,-1,-108,53,-9,0
3,7,1,-9,-1,-1,-233,-234,-191,-42,-97,-51,50,-95,-50,-2,0,106,-6,7,-7
3,7,1,9,1,1,233,234,191,42,97,51,-50,95,50,2,0,-106,6,-7,7
3,7,1,-9,-1,-4,-134,-138,-191,57,-138,-51,0,-187,0,-2,1,101,-53,2,0
3,7,1,9,1,4,134,138,191,-57,138,51,0,187,0,2,-1,-101,53,-2,0
3,9,1,-38,-1,8,-329,-321,-329,0,-91,-46,196,-151,-196,-4,1,209,-45,14,7
3,9,1,38,1,-8,329,321,329,0,91,46,-196,151,196,4,-1,-209,45,-14,-7
3,9,1,-38,-1,2,-230,-228,-329,99,-228,-46,142,-284,-142,-4,1,204,-47,9,7
3,9,1,38,1,-2,230,228,329,-99,228,46,-142,284,142,4,-1,-204,47,-9,-7
3,9,1,-38,-1,4,-329,-325,-329,0,-188,-46,192,-192,-192,-4,0,202,0,7,0
3,9,1,38,1,-4,329,325,329,0,188,46,-192,192,192,4,0,-202,0,-7,0
3,9,1,-38,-1,1,-230,-229,-329,99,-229,-46,142,-284,-142,-4,1,197,-47,2,7
3,9,1,38,1,-1,230,229,329,-99,229,46,-142,284,142,4,-1,-197,47,-2,-7
3,10,0,-1,-1,6,-99,-93,0,-99,137,0,54,133,-54,0,0,5,2,5,0
3,10,0,1,1,-6,99,93,0,99,-137,0,-54,-133,54,0,0,-5,-2,-5,0
3,10,0,-1,-1,2,-99,-97,0,-99,228,0,50,234,-50,0,0,-2,1,-2,-7
3,10,0,1,1,-2,99,97,0,99,-228,0,-50,-234,50,0,0,2,-1,2,7
3,10,1,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-7,0,-7,0
3,10,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,7,0,7,0
3,14,1,-20,-1,6,-294,-288,-294,0,-58,0,64,-64,-64,-4,0,207,0,12,0
3,14,1,20,1,-6,294,288,294,0,58,0,-64,64,64,4,0,-207,0,-12,0
3,14,1,-20,-1,0,-148,-148,-294,146,-148,0,10,-197,-10,-4,1,202,-49,7,0
3,14,1,20,1,0,148,148,294,-146,148,0,-10,197,10,4,-1,-202,49,-7,0
3,14,1,-20,-1,2,-294,-292,-294,0,33,0,60,-16,-60,-4,1,200,-54,5,-7
3,14,1,20,1,-2,294,292,294,0,-33,0,-60,16,60,4,-1,-200,54,-5,7
3,17,1,-48,-1,5,-342,-337,-288,-54,-49,-16,54,-54,-54,-2,0,104,0,7,0
3,17,1,48,1,-5,342,337,288,54,49,16,-54,54,54,2,0,-104,0,-7,0
3,17,1,-48,-1,-1,-196,-197,-288,92,-197,-16,0,-197,0,-2,0,99,-1,2,0
3,17,1,48,1,1,196,197,288,-92,197,16,0,197,0,2,0,-99,1,-2,0
4,0,0,-4,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,-5,15,-5,15
4,0,0,4,1,2,0,2,0,0,2,2,0,0,0,0,0,5,-15,5,-15
4,0,0,-4,-1,1,0,1,0,0,1,1,0,0,0,0,0,5,29,5,29
4,0,0,4,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,-29,-5,-29
4,0,0,-4,-1,3,0,3,0,0,3,3,0,0,0,0,0,1,8,1,8
4,0,0,4,1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,-1,-8,-1,-8
4,0,0,-4,-1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-1,0,-1,0
4,0,0,4,1,6,0,6,0,0,6,6,0,0,0,0,0,1,0,1,0
4,0,1,-4,-1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-9,-3,-9,-3
4,0,1,4,1,6,0,6,0,0,6,6,0,0,0,0,0,9,3,9,3
4,1,0,-4,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,-5,15,-5,15
4,1,0,4,1,2,0,2,0,0,2,2,0,0,0,0,0,5,-15,5,-15
4,1,0,-4,-1,1,0,1,0,0,1,1,0,0,0,0,0,5,29,5,29
4,1,0,4,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,-29,-5,-29
4,1,0,-4,-1,3,0,3,0,0,3,3,0,0,0,0,0,1,8,1,8
4,1,0,4,1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,-1,-8,-1,-8
4,1,0,-4,-1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-1,0,-1,0
4,1,0,4,1,6,0,6,0,0,6,6,0,0,0,0,0,1,0,1,0
4,1,1,-4,-1,-5,46,41,46,0,41,41,-46,46,46,1,0,-55,0,-9,0
4,1,1,4,1,5,-46,-41,-46,0,-41,-41,46,-46,-46,-1,0,55,0,9,0
4,2,1,-3,-1,4,-93,-89,-93,0,-89,-46,93,-93,-93,-2,0,97,0,4,0
4,2,1,3,1,-4,93,89,93,0,89,46,-93,93,93,2,0,-97,0,-4,0
4,2,1,-3,-1,6,0,6,-93,93,6,6,93,-47,-93,-2,1,102,-62,9,-15
4,2,1,3,1,-6,0,-6,93,-93,-6,-6,-93,47,93,2,-1,-102,62,-9,15
4,2,1,-3,-1,7,-93,-86,-93,0,-86,-46,93,-93,-93,-2,0,107,14,14,14
4,2,1,3,1,-7,93,86,93,0,86,46,-93,93,93,2,0,-107,-14,-14,-14
4,2,1,-3,-1,9,-93,-84,-93,0,-84,-46,93,-93,-93,-2,0,103,-7,10,-7
4,2,1,3,1,-9,93,84,93,0,84,46,-93,93,93,2,0,-103,7,-10,7
4,2,1,-3,-1,0,-93,-93,-93,0,-46,-46,139,-93,-139,-2,1,101,-62,8,-15
4,2,1,3,1,0,93,93,93,0,46,46,-139,93,139,2,-1,-101,62,-8,15
4,3,0,-1,-1,-2,-93,-95,0,-93,-6,-6,50,-3,-50,0,0,-5,16,-5,15
4,3,0,1,1,2,93,95,0,93,6,6,-50,3,50,0,0,5,-16,5,-15
4,3,0,-1,-1,1,-93,-92,0,-93,-92,-6,0,-46,0,0,-1,5,76,5,29
4,3,0,1,1,-1,93,92,0,93,92,6,0,46,0,0,1,-5,-76,-5,-29
4,3,0,-1,-1,3,-93,-90,0,-93,-90,-6,0,-46,0,0,-1,1,55,1,8
4,3,0,1,1,-3,93,90,0,93,90,6,0,46,0,0,1,-1,-55,-1,-8
4,3,0,-1,-1,-6,-93,-99,0,-93,-52,-6,46,-46,-46,0,0,-1,0,-1,0
4,3,0,1,1,6,93,99,0,93,52,6,-46,46,46,0,0,1,0,1,0
4,3,1,-1,-1,3,46,49,139,-93,49,49,-139,93,139,3,-1,-148,76,-9,29
4,3,1,1,1,-3,-46,-49,-139,93,-49,-49,139,-93,-139,-3,1,148,-76,9,-29
