PID,Step,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
1,5,0,6,1,12,-13,87,134,6,53,39,4
1,6,0,-18,-1,37,-54,-57,63,-18,3,17,2
1,6,0,18,1,-37,54,57,-63,18,-3,-17,-2
1,6,0,-18,-1,37,0,-57,63,-18,6,0,0
1,6,0,18,1,-37,0,57,-63,18,-6,0,0
1,6,0,-18,-1,37,-66,-74,73,-18,-15,22,5
1,6,0,18,1,-37,66,74,-73,18,15,-22,-5
1,6,1,-18,-1,37,0,-57,63,-18,7,-30,3
1,6,1,18,1,-37,0,57,-63,18,-7,30,-3
1,6,0,-6,-1,-46,13,-87,-193,-6,-33,3,2
1,6,0,6,1,46,-13,87,193,6,33,-3,-2
1,7,1,-18,-1,88,-54,-57,-78,-18,-18,-37,7
1,7,1,18,1,-88,54,57,78,18,18,37,-7
1,7,0,-18,-1,88,0,-57,-78,-18,-1,24,7
1,7,0,18,1,-88,0,57,78,18,1,-24,-7
1,7,0,-18,-1,88,-66,-74,-78,-18,-24,-34,2
1,7,0,18,1,-88,66,74,78,18,24,34,-2
1,7,0,-18,-1,88,164,7,-78,-18,3,-23,0
1,7,0,18,1,-88,-164,-7,78,18,-3,23,0
1,7,0,-6,-1,-25,13,-87,-11,-6,-34,32,-1
1,7,0,6,1,25,-13,87,11,6,34,-32,1
1,8,0,-18,-1,-14,-39,-57,-134,-18,-47,-52,-12
1,8,0,18,1,14,39,57,134,18,47,52,12
1,8,1,-18,-1,88,0,-57,-78,-18,-5,-3,-1
1,8,1,18,1,-88,0,57,78,18,5,3,1
1,8,0,-18,-1,88,-39,-74,-78,-18,-32,-3,-3
1,8,0,18,1,-88,39,74,78,18,32,3,3
1,8,0,-18,-1,88,143,7,-78,-18,-5,39,-2
1,8,0,18,1,-88,-143,-7,78,18,5,-39,2
1,8,0,-6,-1,-25,-41,-87,-11,-6,-30,-56,-3
1,8,0,6,1,25,41,87,11,6,30,56,3
1,9,1,-18,-1,-176,-39,-57,-134,-18,-43,-33,-2
1,9,1,18,1,176,39,57,134,18,43,33,2
1,9,0,-18,-1,-74,38,-24,-78,-18,1,29,16
1,9,0,18,1,74,-38,24,78,18,-1,-29,-16
1,9,0,-18,-1,-74,-39,-74,-78,-18,-28,22,4
1,9,0,18,1,74,39,74,78,18,28,-22,-4
1,9,0,-18,-1,-74,143,7,-78,-18,-17,11,3
1,9,0,18,1,74,-143,-7,78,18,17,-11,-3
1,9,0,-6,-1,137,-41,-134,-11,-6,-36,-32,-3
1,9,0,6,1,-137,41,134,11,6,36,32,3
1,11,1,-39,-1,-31,-39,-22,-19,-39,-38,-174,-14
1,11,1,39,1,31,39,22,19,39,38,174,14
1,11,0,-39,-1,111,0,-2,-19,-39,-5,-81,3
1,11,0,39,1,-111,0,2,19,39,5,81,-3
1,11,0,-39,-1,-31,0,40,11,-39,-4,-57,-1
1,11,0,39,1,31,0,-40,-11,39,4,57,1
1,11,0,-39,-1,-16,0,-22,120,-39,-3,-24,8
1,11,0,39,1,16,0,22,-120,39,3,24,-8
1,11,0,-39,-1,-31,79,12,5,-39,0,-95,0
1,11,0,39,1,31,-79,-12,-5,39,0,95,0
1,17,1,-125,-1,-74,-124,-125,-114,-125,-116,-114,8
1,17,1,125,1,74,124,125,114,125,116,114,-8
1,17,0,-125,-1,0,-97,-54,0,-125,-65,0,28
1,17,0,125,1,0,97,54,0,125,65,0,-28
1,17,0,-125,-1,0,-203,-74,0,-125,-81,-55,15
1,17,0,125,1,0,203,74,0,125,81,55,-15
1,17,0,-125,-1,0,-105,-74,-55,-125,-64,-55,24
1,17,0,125,1,0,105,74,55,125,64,55,-24
1,18,0,-1,-1,0,9,-1,0,-1,0,0,6
1,18,0,1,1,0,-9,1,0,1,0,0,-6
1,18,0,-1,-1,0,27,-1,0,-1,6,0,8
1,18,0,1,1,0,-27,1,0,1,-6,0,-8
1,18,1,-1,-1,0,-79,-1,0,-1,-22,-28,-6
1,18,1,1,1,0,79,1,0,1,22,28,6
1,18,0,-1,-1,-9,19,-1,-65,-1,27,-46,-7
1,18,0,1,1,9,-19,1,65,1,-27,46,7
1,19,1,-1,-1,0,0,-1,0,-1,11,38,11
1,19,1,1,1,0,0,1,0,1,-11,-38,-11
1,19,0,-1,-1,0,0,-1,0,-1,2,38,5
1,19,0,1,1,0,0,1,0,1,-2,-38,-5
1,19,0,-1,-1,-88,0,-1,-144,-1,-17,-106,-34
1,19,0,1,1,88,0,1,144,1,17,106,34
1,19,0,-1,-1,-9,-1,-1,-65,-1,20,-8,7
1,19,0,1,1,9,1,1,65,1,-20,8,-7
1,20,1,-1,-1,0,0,-1,0,-1,-4,-56,-4
1,20,1,1,1,0,0,1,0,1,4,56,4
1,20,0,-1,-1,0,0,-1,0,-1,0,0,7
1,20,0,1,1,0,0,1,0,1,0,0,-7
1,20,0,-1,-1,-88,0,-1,-144,-1,-25,-144,-42
1,20,0,1,1,88,0,1,144,1,25,144,42
1,20,0,-1,-1,0,-1,-1,-56,-1,18,-56,2
1,20,0,1,1,0,1,1,56,1,-18,56,-2
1,21,1,-1,-1,0,0,-1,0,-1,3,0,6
1,21,1,1,1,0,0,1,0,1,-3,0,-6
1,21,0,-1,-1,-88,0,-1,-144,-1,-22,-144,-42
1,21,0,1,1,88,0,1,144,1,22,144,42
1,21,0,-1,-1,0,-1,-1,-56,-1,22,-56,2
1,21,0,1,1,0,1,1,56,1,-22,56,-2
1,22,0,-1,-1,56,0,-1,0,-1,17,0,19
1,22,0,1,1,-56,0,1,0,1,-17,0,-19
1,22,1,-1,-1,-88,0,-1,-144,-1,-25,-144,-46
1,22,1,1,1,88,0,1,144,1,25,144,46
1,22,0,-1,-1,0,-1,-1,-56,-1,19,-56,-2
1,22,0,1,1,0,1,1,56,1,-19,56,2
1,23,0,-1,-1,0,0,-1,0,-1,0,0,0
1,23,0,1,1,0,0,1,0,1,0,0,0
1,23,0,-1,-1,0,0,-1,0,-1,0,0,0
1,23,0,1,1,0,0,1,0,1,0,0,0
1,23,1,-1,-1,0,-1,-1,0,-1,0,0,0
1,23,1,1,1,0,1,1,0,1,0,0,0
1,24,0,-1,-1,0,-1,-1,0,-1,-1,0,0
1,24,0,1,1,0,1,1,0,1,1,0,0
1,24,1,-1,-1,0,-1,-1,0,-1,0,0,0
1,24,1,1,1,0,1,1,0,1,0,0,0
1,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,24,0,1,1,1,1,1,1,1,1,1,0
1,25,0,-1,-1,0,-1,-1,0,-1,0,0,0
1,25,0,1,1,0,1,1,0,1,0,0,0
1,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1,25,1,1,1,1,1,1,1,1,1,1,0
2,0,0,-27,-1,-28,-51,-10,51,-17,1,19,8
2,0,0,27,1,28,51,10,-51,17,-1,-19,-8
2,0,0,-27,-1,-28,83,-2,10,-19,17,20,5
2,0,0,27,1,28,-83,2,-10,19,-17,-20,-5
2,0,1,-27,-1,-28,128,0,51,-1,22,62,6
2,0,1,27,1,28,-128,0,-51,1,-22,-62,-6
2,0,0,-27,-1,-28,0,0,162,-6,22,20,9
2,0,0,27,1,28,0,0,-162,6,-22,-20,-9
2,0,0,-1,-1,-11,0,0,-162,6,-7,13,-7
2,0,0,1,1,11,0,0,162,-6,7,-13,7
2,1,0,-27,-1,-28,-19,-10,51,-25,-16,21,-4
2,1,0,27,1,28,19,10,-51,25,16,-21,4
2,1,0,-27,-1,-28,-71,-2,10,18,14,7,-11
2,1,0,27,1,28,71,2,-10,-18,-14,-7,11
2,1,0,-27,-1,-28,-72,0,51,5,17,23,-5
2,1,0,27,1,28,72,0,-51,-5,-17,-23,5
2,1,1,-27,-1,-28,0,0,162,6,3,19,1
2,1,1,27,1,28,0,0,-162,-6,-3,-19,-1
2,1,0,-1,-1,-11,0,0,-162,-11,-18,-61,-4
2,1,0,1,1,11,0,0,162,11,18,61,4
2,2,1,-27,-1,-28,-12,-10,162,5,6,66,1
2,2,1,27,1,28,12,10,-162,-5,-6,-66,-1
2,2,0,-27,-1,-28,-62,-2,21,30,37,54,3
2,2,0,27,1,28,62,2,-21,-30,-37,-54,-3
2,2,0,-27,-1,-28,-72,0,62,-20,19,49,4
2,2,0,27,1,28,72,0,-62,20,-19,-49,-4
2,2,0,-27,-1,-28,82,6,162,8,37,73,11
2,2,0,27,1,28,-82,-6,-162,-8,-37,-73,-11
2,2,0,-1,-1,-11,0,0,-162,-1,-13,-69,-7
2,2,0,1,1,11,0,0,162,1,13,69,7
2,3,0,-27,-1,-28,23,-77,162,-27,7,1,6
2,3,0,27,1,28,-23,77,-162,27,-7,-1,-6
2,3,0,-27,-1,-28,-48,8,21,-25,0,-36,-2
2,3,0,27,1,28,48,-8,-21,25,0,36,2
2,3,0,-27,-1,-28,-60,0,62,-25,-1,-14,-6
2,3,0,27,1,28,60,0,-62,25,1,14,6
2,3,0,-27,-1,-28,45,16,162,0,33,27,10
2,3,0,27,1,28,-45,-16,-162,0,-33,-27,-10
2,3,1,-27,-1,-28,0,1,162,-17,0,-22,-3
2,3,1,27,1,28,0,-1,-162,17,0,22,3
2,4,0,-27,-1,5,23,-78,221,-27,5,9,4
2,4,0,27,1,-5,-23,78,-221,27,-5,-9,-4
2,4,0,-27,-1,5,-30,7,221,-12,8,9,-8
2,4,0,27,1,-5,30,-7,-221,12,-8,-9,8
2,4,0,-27,-1,5,-60,0,89,5,17,-18,-8
2,4,0,27,1,-5,60,0,-89,-5,-17,18,8
2,4,0,-27,-1,5,0,15,221,-25,25,28,1
2,4,0,27,1,-5,0,-15,-221,25,-25,-28,-1
2,4,1,-27,-1,5,0,-19,221,7,10,9,-1
2,4,1,27,1,-5,0,19,-221,-7,-10,-9,1
2,5,0,-27,-1,5,23,-34,221,-17,17,33,8
2,5,0,27,1,-5,-23,34,-221,17,-17,-33,-8
2,5,0,-27,-1,5,-30,0,221,-27,15,17,3
2,5,0,27,1,-5,30,0,-221,27,-15,-17,-3
2,5,1,-27,-1,5,-60,0,89,-27,0,17,0
2,5,1,27,1,-5,60,0,-89,27,0,-17,0
2,5,0,-27,-1,5,0,-12,221,-2,18,33,12
2,5,0,27,1,-5,0,12,-221,2,-18,-33,-12
2,5,0,-38,-1,-5,0,0,-221,-38,-29,-17,-8
2,5,0,38,1,5,0,0,221,38,29,17,8
2,6,0,-2,-1,13,-98,-23,0,0,-15,20,-4
2,6,0,2,1,-13,98,23,0,0,15,-20,4
2,6,0,-2,-1,13,0,11,0,3,13,66,5
2,6,0,2,1,-13,0,-11,0,-3,-13,-66,-5
2,6,1,-2,-1,13,28,11,0,58,18,69,-1
2,6,1,2,1,-13,-28,-11,0,-58,-18,-69,1
2,6,0,-25,-1,-8,-53,-11,89,-40,2,-100,-8
2,6,0,25,1,8,53,11,-89,40,-2,100,8
2,6,0,-38,-1,-5,53,0,-89,-18,-24,42,6
2,6,0,38,1,5,-53,0,89,18,24,-42,-6
2,7,0,-2,-1,13,-98,-23,0,0,-1,57,10
2,7,0,2,1,-13,98,23,0,0,1,-57,-10
2,7,1,-2,-1,13,0,11,0,0,15,26,6
2,7,1,2,1,-13,0,-11,0,0,-15,-26,-6
2,7,0,-25,-1,-8,-1,-11,89,-30,-10,-64,-13
2,7,0,25,1,8,1,11,-89,30,10,64,13
2,7,0,-23,-1,1,1,-57,-118,-23,-15,0,4
2,7,0,23,1,-1,-1,57,118,23,15,0,-4
2,7,0,-15,-1,-6,0,57,29,-5,-6,7,5
2,7,0,15,1,6,0,-57,-29,5,6,-7,-5
2,8,1,-2,-1,13,-82,-63,-25,8,-17,-25,-9
2,8,1,2,1,-13,82,63,25,-8,17,25,9
2,8,1,-2,-1,13,-98,-23,0,-23,-9,30,6
2,8,1,2,1,-13,98,23,0,23,9,-30,-6
2,8,0,-33,-1,-10,-20,29,26,-43,10,25,3
2,8,0,33,1,10,20,-29,-26,43,-10,-25,-3
2,8,0,-15,-1,3,4,-57,-30,-5,-19,-61,4
2,8,0,15,1,-3,-4,57,30,5,19,61,-4
2,8,0,-15,-1,-6,0,57,29,-15,9,36,12
2,8,0,15,1,6,0,-57,-29,15,-9,-36,-12
2,9,1,-2,-1,7,16,25,7,-2,-14,-30,3
2,9,1,2,1,-7,-16,-25,-7,2,14,30,-3
2,9,1,-2,-1,7,0,-23,32,-7,-17,8,-1
2,9,1,2,1,-7,0,23,-32,7,17,-8,1
2,9,0,-2,-1,13,23,25,-26,-2,-7,3,15
2,9,0,2,1,-13,-23,-25,26,2,7,-3,-15
2,9,0,-48,-1,-7,-16,-28,-4,-48,-31,25,2
2,9,0,48,1,7,16,28,4,48,31,-25,-2
2,9,0,-15,-1,-6,-52,-31,29,-15,5,-41,0
2,9,0,15,1,6,52,31,-29,15,-5,41,0
2,10,0,-2,-1,43,16,25,0,8,22,63,-1
2,10,0,2,1,-43,-16,-25,0,-8,-22,-63,1
2,10,0,-2,-1,0,0,-23,0,8,5,13,-5
2,10,0,2,1,0,0,23,0,-8,-5,-13,5
2,10,0,-2,-1,43,23,25,-89,-2,12,63,15
2,10,0,2,1,-43,-23,-25,89,2,-12,-63,-15
2,10,1,-2,-1,43,16,-22,0,-2,16,63,5
2,10,1,2,1,-43,-16,22,0,2,-16,-63,-5
2,10,0,-48,-1,-43,-16,-28,0,-48,-51,-104,-3
2,10,0,48,1,43,16,28,0,48,51,104,3
2,11,1,-2,-1,43,16,-22,0,8,23,53,9
2,11,1,2,1,-43,-16,22,0,-8,-23,-53,-9
2,11,1,-2,-1,0,0,-70,0,3,13,13,8
2,11,1,2,1,0,0,70,0,-3,-13,-13,-8
2,11,0,-2,-1,43,23,-22,-89,-2,5,53,17
2,11,0,2,1,-43,-23,22,89,2,-5,-53,-17
2,11,0,-2,-1,43,16,-22,0,8,21,48,9
2,11,0,2,1,-43,-16,22,0,-8,-21,-48,-9
2,11,0,-48,-1,-43,-16,-28,0,-48,-48,-53,-1
2,11,0,48,1,43,16,28,0,48,48,53,1
2,12,0,-2,-1,43,-57,-22,-89,-2,2,5,9
2,12,0,2,1,-43,57,22,89,2,-2,-5,-9
2,12,0,-2,-1,0,7,-70,-89,-7,-7,5,3
2,12,0,2,1,0,-7,70,89,7,7,-5,-3
2,12,1,-2,-1,43,-64,-22,0,-2,22,-1,2
2,12,1,2,1,-43,64,22,0,2,-22,1,-2
2,12,0,-31,-1,-43,64,-92,0,-31,-39,-5,-4
2,12,0,31,1,43,-64,92,0,31,39,5,4
2,12,0,-17,-1,0,0,64,0,-17,-4,0,-2
2,12,0,17,1,0,0,-64,0,17,4,0,2
2,13,0,-2,-1,43,-57,-22,-89,-2,-12,0,-2
2,13,0,2,1,-43,57,22,89,2,12,0,2
2,13,0,-2,-1,0,7,-70,-89,-2,-5,0,0
2,13,0,2,1,0,-7,70,89,2,5,0,0
2,13,1,-2,-1,43,-64,-22,0,0,10,-1,-5
2,13,1,2,1,-43,64,22,0,0,-10,1,5
2,13,0,-31,-1,-43,64,-92,0,-59,-31,8,12
2,13,0,31,1,43,-64,92,0,59,31,-8,-12
2,13,0,-17,-1,0,0,64,0,11,2,0,2
2,13,0,17,1,0,0,-64,0,-11,-2,0,-2
2,14,1,-2,-1,43,-57,-22,-89,-2,16,58,4
2,14,1,2,1,-43,57,22,89,2,-16,-58,-4
2,14,1,-2,-1,0,7,-70,-89,-33,7,8,0
2,14,1,2,1,0,-7,70,89,33,-7,-8,0
2,14,0,-31,-1,-43,64,-92,0,-31,-31,-58,4
2,14,0,31,1,43,-64,92,0,31,31,58,-4
2,14,0,-17,-1,0,0,64,0,-17,-6,8,-1
2,14,0,17,1,0,0,-64,0,17,6,-8,1
2,15,0,-2,-1,43,-57,-22,89,-2,-4,0,3
2,15,0,2,1,-43,57,22,-89,2,4,0,-3
2,15,1,-2,-1,43,-185,-22,0,-2,-32,5,17
2,15,1,2,1,-43,185,22,0,2,32,-5,-17
2,15,0,-48,-1,-43,57,-28,0,-48,-14,0,2
2,15,0,48,1,43,-57,28,0,48,14,0,-2
2,15,0,-18,-1,0,0,-64,0,-18,-14,0,4
2,15,0,18,1,0,0,64,0,18,14,0,-4
2,16,1,-68,-1,-30,-114,-114,0,-68,-51,0,22
2,16,1,68,1,30,114,114,0,68,51,0,-22
2,16,0,-68,-1,0,-114,-114,89,-68,-52,0,23
2,16,0,68,1,0,114,114,-89,68,52,0,-23
2,16,0,-68,-1,10,-114,-114,10,-68,-45,5,35
2,16,0,68,1,-10,114,114,-10,68,45,-5,-35
2,16,0,-68,-1,11,-114,-114,11,-68,-103,-38,16
2,16,0,68,1,-11,114,114,-11,68,103,38,-16
2,17,0,-15,-1,0,-5,-85,119,-15,25,108,27
2,17,0,15,1,0,5,85,-119,15,-25,-108,-27
2,17,0,-15,-1,0,-5,-85,30,-15,30,108,25
2,17,0,15,1,0,5,85,-30,15,-30,-108,-25
2,17,1,-15,-1,-21,-5,-85,41,-15,-50,70,11
2,17,1,15,1,21,5,85,-41,15,50,-70,-11
2,17,0,-53,-1,-30,-109,-29,-30,-53,-65,-108,-2
2,17,0,53,1,30,109,29,30,53,65,108,2
2,23,1,-138,-1,-100,0,-128,-11,-138,-45,0,51
2,23,1,138,1,100,0,128,11,138,45,0,-51
2,23,0,-138,-1,-100,0,-128,-11,-138,-67,0,50
2,23,0,138,1,100,0,128,11,138,67,0,-50
2,23,0,-138,-1,-208,-128,-128,-208,-138,-160,-208,-31
2,23,0,138,1,208,128,128,208,138,160,208,31
2,24,1,-108,-1,0,-59,-98,0,-108,-38,21,44
2,24,1,108,1,0,59,98,0,108,38,-21,-44
2,24,0,-108,-1,-108,-187,-98,-197,-108,-143,-187,-39
2,24,0,108,1,108,187,98,197,108,143,187,39
2,24,0,-30,-1,-100,59,-30,-11,-30,-31,-21,8
2,24,0,30,1,100,-59,30,11,30,31,21,-8
2,25,1,-108,-1,-108,-187,-98,-197,-108,-147,-187,-39
2,25,1,108,1,108,187,98,197,108,147,187,39
2,25,0,-30,-1,-100,59,-30,-11,-30,-32,-21,10
2,25,0,30,1,100,-59,30,11,30,32,21,-10
2,26,0,-10,-1,-10,-10,-10,-10,-10,-10,-10,0
2,26,0,10,1,10,10,10,10,10,10,10,0
2,26,1,-10,-1,-10,0,0,-10,-10,-5,0,5
2,26,1,10,1,10,0,0,10,10,5,0,-5
2,27,1,-10,-1,-10,-10,-10,-10,-10,-10,-10,0
2,27,1,10,1,10,10,10,10,10,10,10,0
3,0,0,-12,-1,-40,43,-26,43,-15,-7,23,2
3,0,0,12,1,40,-43,26,-43,15,7,-23,-2
3,0,0,-12,-1,-51,0,0,43,-15,-41,-24,-18
3,0,0,12,1,51,0,0,-43,15,41,24,18
3,0,0,-12,-1,-19,-40,0,-8,-15,-12,-20,-9
3,0,0,12,1,19,40,0,8,15,12,20,9
3,0,1,-12,-1,-19,0,0,43,-15,6,5,-1
3,0,1,12,1,19,0,0,-43,15,-6,-5,1
3,0,0,-12,-1,-51,-86,0,66,-15,-14,-5,2
3,0,0,12,1,51,86,0,-66,15,14,5,-2
3,1,1,-12,-1,4,43,-26,43,-15,-26,-6,-2
3,1,1,12,1,-4,-43,26,-43,15,26,6,2
3,1,0,-12,-1,13,0,0,43,-15,-48,-48,-8
3,1,0,12,1,-13,0,0,-43,15,48,48,8
3,1,0,-12,-1,25,-40,0,-8,-15,-18,-17,-6
3,1,0,12,1,-25,40,0,8,15,18,17,6
3,1,0,-12,-1,25,56,0,-28,-15,6,57,5
3,1,0,12,1,-25,-56,0,28,15,-6,-57,-5
3,1,0,-12,-1,25,-86,0,66,-15,-13,6,3
3,1,0,12,1,-25,86,0,-66,15,13,-6,-3
3,2,0,-11,-1,43,0,-22,0,-22,-21,-46,-8
3,2,0,11,1,-43,0,22,0,22,21,46,8
3,2,1,-11,-1,24,0,-22,0,-9,-55,-66,-17
3,2,1,11,1,-24,0,22,0,9,55,66,17
3,2,0,-11,-1,47,-83,-22,-63,-22,-18,-26,0
3,2,0,11,1,-47,83,22,63,22,18,26,0
3,2,0,-11,-1,24,13,-22,-71,-22,-8,25,2
3,2,0,11,1,-24,-13,22,71,22,8,-25,-2
3,2,0,-11,-1,24,-147,-22,37,-22,-39,-37,3
3,2,0,11,1,-24,147,22,-37,22,39,37,-3
3,3,0,-11,-1,43,0,-22,0,-11,1,8,5
3,3,0,11,1,-43,0,22,0,11,-1,-8,-5
3,3,0,-11,-1,24,0,-22,-92,-11,-22,68,-4
3,3,0,11,1,-24,0,22,92,11,22,-68,4
3,3,0,-11,-1,47,-83,-22,-63,-11,-6,-2,1
3,3,0,11,1,-47,83,22,63,11,6,2,-1
3,3,0,-11,-1,24,13,-22,-71,-11,-1,32,2
3,3,0,11,1,-24,-13,22,71,11,1,-32,-2
3,3,1,-11,-1,24,-147,-22,37,-11,-6,94,8
3,3,1,11,1,-24,147,22,-37,11,6,-94,-8
3,7,0,-8,-1,-10,0,-8,-22,-8,7,16,0
3,7,0,8,1,10,0,8,22,8,-7,-16,0
3,7,0,-8,-1,0,-57,-8,-106,-8,-31,-60,-23
3,7,0,8,1,0,57,8,106,8,31,60,23
3,7,1,-8,-1,-19,0,-8,0,-8,17,-4,-2
3,7,1,8,1,19,0,8,0,8,-17,4,2
3,7,0,-8,-1,0,0,-8,-39,-8,27,-11,5
3,7,0,8,1,0,0,8,39,8,-27,11,-5
3,7,0,-8,-1,0,0,-8,0,-8,11,43,8
3,7,0,8,1,0,0,8,0,8,-11,-43,-8
3,8,1,-8,-1,0,0,-8,-22,-8,1,31,-3
3,8,1,8,1,0,0,8,22,8,-1,-31,3
3,8,0,-8,-1,0,-57,-8,-224,-8,-28,-15,-18
3,8,0,8,1,0,57,8,224,8,28,15,18
3,8,0,-8,-1,0,0,-8,15,-8,10,43,-16
3,8,0,8,1,0,0,8,-15,8,-10,-43,16
3,8,0,-8,-1,0,0,-8,-12,-8,19,43,4
3,8,0,8,1,0,0,8,12,8,-19,-43,-4
3,8,0,-8,-1,0,0,-8,0,-8,-9,43,-5
3,8,0,8,1,0,0,8,0,8,9,-43,5
3,9,0,-8,-1,0,0,-8,0,-8,31,0,1
3,9,0,8,1,0,0,8,0,8,-31,0,-1
3,9,0,-8,-1,0,-57,-8,0,-8,-35,-16,-15
3,9,0,8,1,0,57,8,0,8,35,16,15
3,9,0,-8,-1,0,0,-8,-30,-8,6,-16,-20
3,9,0,8,1,0,0,8,30,8,-6,16,20
3,9,1,-8,-1,0,0,-8,-30,-8,27,0,7
3,9,1,8,1,0,0,8,30,8,-27,0,-7
3,9,0,-8,-1,0,0,-8,0,-8,20,-5,0
3,9,0,8,1,0,0,8,0,8,-20,5,0
3,10,0,-8,-1,0,0,-8,0,-8,17,-16,-7
3,10,0,8,1,0,0,8,0,8,-17,16,7
3,10,1,-8,-1,0,-82,-8,0,-8,-29,-16,-4
3,10,1,8,1,0,82,8,0,8,29,16,4
3,10,0,-8,-1,0,0,-8,0,-8,21,0,-17
3,10,0,8,1,0,0,8,0,8,-21,0,17
3,10,0,-8,-1,-4,126,-8,20,-8,22,0,13
3,10,0,8,1,4,-126,8,-20,8,-22,0,-13
3,10,0,-8,-1,0,0,-8,0,-8,7,42,-2
3,10,0,8,1,0,0,8,0,8,-7,-42,2
3,15,0,-92,-1,68,-82,-82,68,-92,-32,73,46
3,15,0,92,1,-68,82,82,-68,92,32,-73,-46
3,15,0,-92,-1,68,-82,-82,68,-92,-21,73,50
3,15,0,92,1,-68,82,82,-68,92,21,-73,-50
3,15,0,-92,-1,-118,-82,-82,-118,-92,-92,-118,-11
3,15,0,92,1,118,82,82,118,92,92,118,11
3,15,0,-92,-1,73,-82,-82,73,-92,19,73,55
3,15,0,92,1,-73,82,82,-73,92,-19,-73,-55
3,15,1,-92,-1,68,-82,-82,68,-92,-26,57,41
3,15,1,92,1,-68,82,82,-68,92,26,-57,-41
3,16,1,-92,-1,68,-82,-82,68,-92,-31,73,40
3,16,1,92,1,-68,82,82,-68,92,31,-73,-40
3,16,0,-92,-1,68,-82,-82,68,-92,-21,68,47
3,16,0,92,1,-68,82,82,-68,92,21,-68,-47
3,16,0,-92,-1,-118,-82,-82,-118,-92,-96,-118,-12
3,16,0,92,1,118,82,82,118,92,96,118,12
3,16,0,-92,-1,73,-82,-82,73,-92,1,73,56
3,16,0,92,1,-73,82,82,-73,92,-1,-73,-56
3,16,0,-92,-1,68,-82,-82,68,-92,-34,68,46
3,16,0,92,1,-68,82,82,-68,92,34,-68,-46
3,17,0,-92,-1,68,-82,-82,68,-92,-16,73,41
3,17,0,92,1,-68,82,82,-68,92,16,-73,-41
3,17,0,-92,-1,-118,-82,-82,-118,-92,-93,-118,-12
3,17,0,92,1,118,82,82,118,92,93,118,12
3,17,1,-92,-1,73,-82,-82,73,-92,9,73,52
3,17,1,92,1,-73,82,82,-73,92,-9,-73,-52
3,17,0,-92,-1,68,-82,-82,68,-92,-21,73,52
3,17,0,92,1,-68,82,82,-68,92,21,-73,-52
3,18,1,-92,-1,73,-82,-82,73,-92,-8,73,56
3,18,1,92,1,-73,82,82,-73,92,8,-73,-56
