PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-4,1,79,-15,73,-4,16,3,10,-5,0,1,1,0
0,0,1,4,1,-79,15,-73,4,-16,-3,-10,5,0,1,1,0
0,0,-1,-4,1,-4,-15,73,-4,16,-3,5,-9,0,1,1,0
0,0,1,4,1,4,15,-73,4,-16,3,-5,9,0,1,1,0
0,0,-1,-4,1,-4,-15,73,-4,31,0,10,-10,0,1,1,0
0,0,1,4,1,4,15,-73,4,-31,0,-10,10,0,1,1,0
0,0,-1,-4,1,79,-15,26,-4,9,5,6,-5,0,1,1,0
0,0,1,4,1,-79,15,-26,4,-9,-5,-6,5,0,1,1,0
0,0,-1,-1,0,-84,0,0,-1,7,-7,-12,0,1,0,0,1
0,0,1,1,0,84,0,0,1,-7,7,12,0,1,0,0,1
0,1,-1,-1,1,-85,12,-2,-85,20,13,-2,4,1,1,1,0
0,1,1,1,1,85,-12,2,85,-20,-13,2,-4,1,1,1,0
0,1,-1,-1,0,-2,-64,0,-85,-4,15,-1,0,1,0,0,1
0,1,1,1,0,2,64,0,85,4,-15,1,0,1,0,0,1
0,1,-1,-1,0,1,10,0,2,15,11,2,7,1,1,1,1
0,1,1,1,0,-1,-10,0,-2,-15,-11,-2,-7,1,1,1,1
0,1,-1,-1,0,1,3,0,1,3,-1,-10,4,1,1,1,1
0,1,1,1,0,-1,-3,0,-1,-3,1,10,-4,1,1,1,1
0,1,-1,-1,0,-2,13,-24,-2,11,17,-7,-1,0,1,1,1
0,1,1,1,0,2,-13,24,2,-11,-17,7,1,0,1,1,1
0,2,-1,-1,0,-85,12,22,-2,10,8,-6,3,1,0,0,1
0,2,1,1,0,85,-12,-22,2,-10,-8,6,-3,1,0,0,1
0,2,-1,-1,0,-85,-64,22,-85,-3,3,-8,2,1,1,1,1
0,2,1,1,0,85,64,-22,85,3,-3,8,-2,1,1,1,1
0,2,-1,-1,0,2,14,15,2,19,14,-7,-1,1,1,1,1
0,2,1,1,0,-2,-14,-15,-2,-19,-14,7,1,1,1,1,1
0,2,-1,-1,0,1,3,3,1,-1,3,-5,-1,1,1,1,1
0,2,1,1,0,-1,-3,-3,-1,1,-3,5,1,1,1,1,1
0,2,-1,-1,1,-85,16,99,-85,15,10,-2,0,0,1,1,0
0,2,1,1,1,85,-16,-99,85,-15,-10,2,0,0,1,1,0
0,3,-1,-1,0,-1,-80,0,82,-2,3,-6,-1,1,0,0,1
0,3,1,1,0,1,80,0,-82,2,-3,6,1,1,0,0,1
0,3,-1,-1,0,-1,-164,0,-1,-9,1,0,-1,1,1,1,1
0,3,1,1,0,1,164,0,1,9,-1,0,1,1,1,1,1
0,3,-1,-1,1,-1,-79,-78,-1,10,0,-8,-1,0,1,1,0
0,3,1,1,1,1,79,78,1,-10,0,8,1,0,1,1,0
0,3,-1,-1,0,-1,3,4,-1,8,4,0,-1,1,1,1,1
0,3,1,1,0,1,-3,-4,1,-8,-4,0,1,1,1,1,1
0,3,-1,-1,0,-1,-80,0,83,12,1,-7,-1,1,1,1,1
0,3,1,1,0,1,80,0,-83,-12,-1,7,1,1,1,1,1
0,4,-1,-1,0,-82,-82,-81,1,-4,1,0,-78,1,1,1,1
0,4,1,1,0,82,82,81,-1,4,-1,0,78,1,1,1,1
0,4,-1,-1,0,-82,-86,-81,-82,-7,1,-3,-79,1,1,1,1
0,4,1,1,0,82,86,81,82,7,-1,3,79,1,1,1,1
