PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-3,0,0,0,-35,56,8,1,-36,5,1,1,0,1
0,0,1,3,0,0,0,35,-56,-8,-1,36,-5,1,1,0,1
0,0,-1,-3,0,0,0,-3,71,-12,-3,-75,-37,1,1,0,1
0,0,1,3,0,0,0,3,-71,12,3,75,37,1,1,0,1
0,0,-1,-20,0,0,-42,11,-56,-15,0,-2,-13,0,1,0,1
0,0,1,20,0,0,42,-11,56,15,0,2,13,0,1,0,1
0,0,-1,-20,1,5,0,37,83,11,-2,38,23,1,0,0,1
0,0,1,20,1,-5,0,-37,-83,-11,2,-38,-23,1,0,0,1
0,0,-1,-26,0,0,76,-11,0,10,1,69,8,0,1,1,0
0,0,1,26,0,0,-76,11,0,-10,-1,-69,-8,0,1,1,0
0,1,-1,-9,0,-27,0,0,13,0,-4,-12,-22,1,1,0,1
0,1,1,9,0,27,0,0,-13,0,4,12,22,1,1,0,1
0,1,-1,-9,1,-27,0,0,28,-10,-3,-21,-15,1,0,0,1
0,1,1,9,1,27,0,0,-28,10,3,21,15,1,0,0,1
0,1,-1,-9,0,0,0,40,-15,4,0,-5,-22,1,1,1,1
0,1,1,9,0,0,0,-40,15,-4,0,5,22,1,1,1,1
0,1,-1,-9,0,0,-30,32,-15,20,0,16,-23,0,1,1,1
0,1,1,9,0,0,30,-32,15,-20,0,-16,23,0,1,1,1
0,1,-1,-30,0,0,34,-37,15,-4,0,13,7,1,1,1,0
0,1,1,30,0,0,-34,37,-15,4,0,-13,-7,1,1,1,0
0,2,-1,-30,0,0,34,-37,28,0,5,10,-28,1,1,0,0
0,2,1,30,0,0,-34,37,-28,0,-5,-10,28,1,1,0,0
0,2,-1,-30,0,0,34,3,0,2,0,11,-6,1,1,1,0
0,2,1,30,0,0,-34,-3,0,-2,0,-11,6,1,1,1,0
0,2,-1,-30,0,0,34,-37,15,10,3,-29,5,1,1,1,0
0,2,1,30,0,0,-34,37,-15,-10,-3,29,-5,1,1,1,0
0,2,-1,-30,0,0,4,-5,0,17,-1,7,12,0,1,1,0
0,2,1,30,0,0,-4,5,0,-17,1,-7,-12,0,1,1,0
0,2,-1,-30,1,0,34,-37,0,7,2,11,-15,1,0,1,0
0,2,1,30,1,0,-34,37,0,-7,-2,-11,15,1,0,1,0
0,3,-1,-30,0,0,34,-51,28,2,-8,-87,-15,1,1,0,0
0,3,1,30,0,0,-34,51,-28,-2,8,87,15,1,1,0,0
0,3,-1,-30,0,0,34,-11,0,-2,-4,-62,-30,1,1,1,0
0,3,1,30,0,0,-34,11,0,2,4,62,30,1,1,1,0
0,3,-1,-30,0,0,34,-51,15,-17,-6,-71,-15,1,1,1,0
0,3,1,30,0,0,-34,51,-15,17,6,71,15,1,1,1,0
0,3,-1,-30,0,0,4,-19,0,11,-6,-55,-17,0,1,1,0
0,3,1,30,0,0,-4,19,0,-11,6,55,17,0,1,1,0
0,3,-1,-30,1,0,34,-51,0,-1,-8,-95,-15,1,0,1,0
0,3,1,30,1,0,-34,51,0,1,8,95,15,1,0,1,0
0,4,-1,-30,0,0,34,-51,28,-1,-3,1,-17,1,1,1,0
0,4,1,30,0,0,-34,51,-28,1,3,-1,17,1,1,1,0
0,4,-1,-30,0,0,34,-11,0,7,1,-3,-30,1,1,1,0
0,4,1,30,0,0,-34,11,0,-7,-1,3,30,1,1,1,0
0,4,-1,-30,0,0,34,-51,15,-11,-4,-28,-17,1,1,1,0
0,4,1,30,0,0,-34,51,-15,11,4,28,17,1,1,1,0
0,4,-1,-30,0,0,4,-19,0,14,-6,-3,5,0,1,1,0
0,4,1,30,0,0,-4,19,0,-14,6,3,-5,0,1,1,0
0,4,-1,-30,1,0,34,-51,0,8,-4,8,11,1,0,0,0
0,4,1,30,1,0,-34,51,0,-8,4,-8,-11,1,0,0,0
0,5,-1,-30,0,0,34,-51,28,8,-1,-1,5,1,1,0,0
0,5,1,30,0,0,-34,51,-28,-8,1,1,-5,1,1,0,0
0,5,-1,-30,0,0,34,-11,0,2,1,9,-28,1,1,1,0
0,5,1,30,0,0,-34,11,0,-2,-1,-9,28,1,1,1,0
0,5,-1,-30,1,0,34,-51,15,-5,-8,1,5,1,0,1,0
0,5,1,30,1,0,-34,51,-15,5,8,-1,-5,1,0,1,0
0,5,-1,-30,0,0,4,-19,0,16,0,11,0,0,1,1,0
0,5,1,30,0,0,-4,19,0,-16,0,-11,0,0,1,1,0
0,6,-1,-17,0,0,40,-31,28,-4,2,39,-31,1,1,0,0
0,6,1,17,0,0,-40,31,-28,4,-2,-39,31,1,1,0,0
0,6,-1,-17,0,0,40,9,0,6,4,44,-7,1,1,1,0
0,6,1,17,0,0,-40,-9,0,-6,-4,-44,7,1,1,1,0
0,6,-1,-17,1,-27,40,-31,74,-20,-5,6,-29,1,0,1,0
0,6,1,17,1,27,-40,31,-74,20,5,-6,29,1,0,1,0
0,6,-1,-17,0,0,10,1,0,19,0,51,22,0,1,1,0
0,6,1,17,0,0,-10,-1,0,-19,0,-51,-22,0,1,1,0
