PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,2,0,-24,-1,16,0,16,0,0,12,0,0,0,16,16,0,0,0,0,0,12,0
1,2,0,24,1,-16,0,-16,0,0,-12,0,0,0,-16,-16,0,0,0,0,0,-12,0
1,2,1,-24,-1,-77,0,-77,-1,-96,-26,96,2,1,-77,-77,0,96,-96,-96,-255,70,0
1,2,1,24,1,77,0,77,1,96,26,-96,-2,-1,77,77,0,-96,96,96,255,-70,0
1,2,0,-24,-1,112,-96,16,-1,-96,-34,0,1,0,16,16,0,96,-96,-96,408,62,0
1,2,0,24,1,-112,96,-16,1,96,34,0,-1,0,-16,-16,0,-96,96,96,-408,-62,0
1,2,0,-24,-1,-65,0,-65,-1,-96,-79,96,2,1,-65,-65,0,96,-96,-96,-255,17,0
1,2,0,24,1,65,0,65,1,96,79,-96,-2,-1,65,65,0,-96,96,96,255,-17,0
1,2,0,-24,-1,-24,0,-24,-1,-96,-145,96,3,1,-24,-24,0,96,-96,-96,-159,-49,0
1,2,0,24,1,24,0,24,1,96,145,-96,-3,-1,24,24,0,-96,96,96,159,49,0
1,3,0,-24,-1,16,0,16,0,0,12,0,0,0,16,16,0,0,0,0,0,12,0
1,3,0,24,1,-16,0,-16,0,0,-12,0,0,0,-16,-16,0,0,0,0,0,-12,0
1,3,1,-24,-1,-36,3,-33,0,3,-26,0,4,0,-33,-33,0,-3,3,3,-22,67,0
1,3,1,24,1,36,-3,33,0,-3,26,0,-4,0,33,33,0,3,-3,-3,22,-67,0
1,3,0,-24,-1,112,-96,16,-1,-96,-34,0,1,0,16,16,0,96,-96,-96,408,62,0
1,3,0,24,1,-112,96,-16,1,96,34,0,-1,0,-16,-16,0,-96,96,96,-408,-62,0
1,3,0,-24,-1,-65,3,-62,-1,-96,-79,99,2,2,-62,-62,0,96,-96,-96,-258,17,0
1,3,0,24,1,65,-3,62,1,96,79,-99,-2,-2,62,62,0,-96,96,96,258,-17,0
1,3,0,-24,-1,-24,0,-24,-1,-96,-145,96,3,1,-24,-24,0,96,-96,-96,-159,-49,0
1,3,0,24,1,24,0,24,1,96,145,-96,-3,-1,24,24,0,-96,96,96,159,49,0
1,4,0,-24,-1,16,0,16,0,0,12,0,0,0,16,16,0,0,0,0,0,12,0
1,4,0,24,1,-16,0,-16,0,0,-12,0,0,0,-16,-16,0,0,0,0,0,-12,0
1,4,1,-24,-1,112,-96,16,-1,-96,-34,0,1,0,16,16,0,96,-96,-96,408,62,0
1,4,1,24,1,-112,96,-16,1,96,34,0,-1,0,-16,-16,0,-96,96,96,-408,-62,0
1,4,0,-24,-1,-65,3,-62,-1,-96,-79,99,2,2,-62,-33,0,96,-96,-96,-258,17,0
1,4,0,24,1,65,-3,62,1,96,79,-99,-2,-2,62,33,0,-96,96,96,258,-17,0
1,4,0,-24,-1,-24,0,-24,-1,-96,-145,96,3,1,-24,-24,0,96,-96,-96,-159,-49,0
1,4,0,24,1,24,0,24,1,96,145,-96,-3,-1,24,24,0,-96,96,96,159,49,0
1,4,0,-15,-1,-8,-47,-55,-1,-47,26,0,0,0,-55,-55,0,47,-47,-47,0,-23,0
1,4,0,15,1,8,47,55,1,47,-26,0,0,0,55,55,0,-47,47,47,0,23,0
1,5,0,-24,-1,16,0,16,0,0,12,0,0,0,16,0,0,0,0,0,0,12,0
1,5,0,24,1,-16,0,-16,0,0,-12,0,0,0,-16,0,0,0,0,0,0,-12,0
1,5,0,-24,-1,-44,96,52,0,96,-34,0,2,2,52,36,0,3,-3,-3,-258,-130,0
1,5,0,24,1,44,-96,-52,0,-96,34,0,-2,-2,-52,-36,0,-3,3,3,258,130,0
1,5,0,-24,-1,-65,3,-62,-1,-96,-79,99,2,2,-62,0,0,96,-96,-96,-258,17,0
1,5,0,24,1,65,-3,62,1,96,79,-99,-2,-2,62,0,0,-96,96,96,258,-17,0
1,5,0,-24,-1,-24,0,-24,-1,-96,-145,96,3,1,-24,0,0,96,-96,-96,-159,-49,0
1,5,0,24,1,24,0,24,1,96,145,-96,-3,-1,24,0,0,-96,96,96,159,49,0
1,5,1,-15,-1,-8,-47,-55,-1,-47,26,0,0,0,-55,-39,0,47,-47,-47,0,-23,0
1,5,1,15,1,8,47,55,1,47,-26,0,0,0,55,39,0,-47,47,47,0,23,0
1,8,0,-96,-1,-10,-96,-106,1,-96,-38,0,0,0,-106,-106,0,96,-96,-96,0,19,0
1,8,0,96,1,10,96,106,-1,96,38,0,0,0,106,106,0,-96,96,96,0,-19,0
1,8,0,-96,-1,-116,-135,-251,-1,-135,-46,0,1,2,-251,-152,0,57,-57,-57,-489,-46,0
1,8,0,96,1,116,135,251,1,135,46,0,-1,-2,251,152,0,-57,57,57,489,46,0
1,8,1,-96,-1,-139,-213,-352,-1,-213,-91,0,2,0,-352,-152,0,117,-117,-117,-375,86,0
1,8,1,96,1,139,213,352,1,213,91,0,-2,0,352,152,0,-117,117,117,375,-86,0
1,8,0,-96,-1,-72,0,-72,-1,-231,-12,231,-1,1,-72,-72,0,135,8,-135,-400,84,0
1,8,0,96,1,72,0,72,1,231,12,-231,1,-1,72,72,0,-135,-8,135,400,-84,0
1,8,0,-96,-1,-96,-231,-327,-2,-327,-157,96,2,0,-327,-152,0,135,-135,-135,-375,35,0
1,8,0,96,1,96,231,327,2,327,157,-96,-2,0,327,152,0,-135,135,135,375,-35,0
1,9,0,-96,-1,-10,-96,-106,1,-96,-38,0,0,0,-106,-106,0,96,-96,-96,0,19,0
1,9,0,96,1,10,96,106,-1,96,38,0,0,0,106,106,0,-96,96,96,0,-19,0
1,9,0,-96,-1,-116,-135,-251,-1,-135,-46,0,1,2,-251,-152,0,57,-57,-57,-489,-46,0
1,9,0,96,1,116,135,251,1,135,46,0,-1,-2,251,152,0,-57,57,57,489,46,0
1,9,0,-96,-1,-112,0,-112,0,-200,-91,200,-1,1,-112,-112,0,135,8,-135,-400,73,0
1,9,0,96,1,112,0,112,0,200,91,-200,1,-1,112,112,0,-135,-8,135,400,-73,0
1,9,1,-96,-1,-72,0,-72,-1,-231,-12,231,-1,1,-72,-72,0,135,8,-135,-400,84,0
1,9,1,96,1,72,0,72,1,231,12,-231,1,-1,72,72,0,-135,-8,135,400,-84,0
1,9,0,-96,-1,-96,-200,-296,-2,-327,-157,127,2,1,-296,-152,0,135,-117,-135,-388,35,0
1,9,0,96,1,96,200,296,2,327,157,-127,-2,-1,296,152,0,-135,117,135,388,-35,0
1,10,0,-96,-1,-10,-96,-106,1,-96,-38,0,0,0,-106,-72,0,96,-96,-96,0,19,0
1,10,0,96,1,10,96,106,-1,96,38,0,0,0,106,72,0,-96,96,96,0,-19,0
1,10,0,-96,-1,-116,-135,-251,-1,-135,-46,0,1,2,-251,-72,0,57,-57,-57,-489,-46,0
1,10,0,96,1,116,135,251,1,135,46,0,-1,-2,251,72,0,-57,57,57,489,46,0
1,10,1,-96,-1,-112,80,-32,0,-200,-91,280,-1,2,-32,-32,0,135,8,-135,-480,73,0
1,10,1,96,1,112,-80,32,0,200,91,-280,1,-2,32,32,0,-135,-8,135,480,-73,0
1,10,0,-96,-1,-104,80,-24,0,80,-12,0,1,2,-24,-24,0,-158,158,158,-489,4,0
1,10,0,96,1,104,-80,24,0,-80,12,0,-1,-2,24,24,0,158,-158,-158,489,-4,0
1,10,0,-96,-1,-96,-200,-296,-2,-327,-157,127,2,1,-296,-72,0,135,-117,-135,-388,35,0
1,10,0,96,1,96,200,296,2,327,157,-127,-2,-1,296,72,0,-135,117,135,388,-35,0
1,11,0,-74,-1,-2,-216,-218,0,-216,53,0,0,0,-218,-144,0,216,-216,-216,0,-14,0
1,11,0,74,1,2,216,218,0,216,-53,0,0,0,218,144,0,-216,216,216,0,14,0
1,11,0,-74,-1,-108,-255,-363,-2,-255,45,0,1,2,-363,-144,0,177,-177,-177,-489,-79,0
1,11,0,74,1,108,255,363,2,255,-45,0,-1,-2,363,144,0,-177,177,177,489,79,0
1,11,0,-74,-1,-96,-40,-136,-1,-40,79,0,1,2,-136,-136,0,-38,38,38,-489,-29,0
1,11,0,74,1,96,40,136,1,40,-79,0,-1,-2,136,136,0,38,-38,-38,489,29,0
1,11,1,-74,-1,-88,-320,-408,-3,-447,-66,127,2,1,-408,-144,0,255,-237,-255,-388,2,0
1,11,1,74,1,88,320,408,3,447,66,-127,-2,-1,408,144,0,-255,237,255,388,-2,0
1,11,0,-22,-1,-8,120,112,1,120,-91,0,0,0,112,112,0,-120,120,120,0,33,0
1,11,0,22,1,8,-120,-112,-1,-120,91,0,0,0,-112,-112,0,120,-120,-120,0,-33,0
1,12,1,-74,-1,-2,-216,-218,0,-216,53,0,0,0,-218,-144,0,216,-216,-216,0,-14,0
1,12,1,74,1,2,216,218,0,216,-53,0,0,0,218,144,0,-216,216,216,0,14,0
1,12,1,-74,-1,-108,-255,-363,-2,-255,45,0,1,2,-363,-144,0,177,-177,-177,-489,-79,0
1,12,1,74,1,108,255,363,2,255,-45,0,-1,-2,363,144,0,-177,177,177,489,79,0
1,12,1,-74,-1,-96,-40,-136,-1,-40,79,0,1,2,-136,-136,0,-38,38,38,-489,-29,0
1,12,1,74,1,96,40,136,1,40,-79,0,-1,-2,136,136,0,38,-38,-38,489,29,0
1,12,1,-74,-1,-110,0,-110,-2,-264,-66,264,-1,3,-110,-110,0,255,-112,-255,-520,-54,0
1,12,1,74,1,110,0,110,2,264,66,-264,1,-3,110,110,0,-255,112,255,520,54,0
1,12,1,-22,-1,-8,120,112,1,120,-91,0,0,0,112,112,0,-120,120,120,0,33,0
1,12,1,22,1,8,-120,-112,-1,-120,91,0,0,0,-112,-112,0,120,-120,-120,0,-33,0
1,18,0,-1,-1,-38,0,-38,-1,189,12,-189,3,-2,-38,-38,0,-189,487,189,57,-9,0
1,18,0,1,1,38,0,38,1,-189,-12,189,-3,2,38,38,0,189,-487,-189,-57,9,0
1,18,0,-1,-1,20,-370,-350,0,-181,-26,-189,2,-1,-350,-48,0,-190,95,190,-6,20,0
1,18,0,1,1,-20,370,350,0,181,26,189,-2,1,350,48,0,190,-95,-190,6,-20,0
1,18,1,-1,-1,-12,-551,-563,-3,-362,-34,-189,1,0,-336,-48,0,36,144,-36,-99,97,0
1,18,1,1,1,12,551,563,3,362,34,189,-1,0,336,48,0,-36,-144,36,99,-97,0
1,18,0,-1,-1,32,-152,-120,0,37,-79,-189,3,-2,-120,-48,0,-37,335,37,57,32,0
1,18,0,1,1,-32,152,120,0,-37,79,189,-3,2,120,48,0,37,-335,-37,-57,-32,0
1,18,0,-1,-1,-1,-189,-190,-2,-73,-145,-116,3,-2,-190,-48,0,0,298,0,57,88,0
1,18,0,1,1,1,189,190,2,73,145,116,-3,2,190,48,0,0,-298,0,-57,-88,0
1,19,0,-1,-1,-38,0,-38,-1,189,12,-189,3,-2,-38,-38,0,-189,487,189,57,-9,0
1,19,0,1,1,38,0,38,1,-189,-12,189,-3,2,38,38,0,189,-487,-189,-57,9,0
1,19,0,-1,-1,20,-370,-350,0,-181,-26,-189,2,-1,-350,-48,0,-190,95,190,-6,20,0
1,19,0,1,1,-20,370,350,0,181,26,189,-2,1,350,48,0,190,-95,-190,6,-20,0
1,19,0,-1,-1,-28,-262,-290,-2,-326,-34,64,-1,1,-290,-48,0,0,30,0,-116,61,0
1,19,0,1,1,28,262,290,2,326,34,-64,1,-1,290,48,0,0,-30,0,116,-61,0
1,19,0,-1,-1,32,-152,-120,0,37,-79,-189,3,-2,-120,-48,0,-37,335,37,57,32,0
1,19,0,1,1,-32,152,120,0,-37,79,189,-3,2,120,48,0,37,-335,-37,-57,-32,0
1,19,1,-1,-1,-1,-189,-190,-2,-73,-145,-116,3,-2,-190,-48,0,0,298,0,57,88,0
1,19,1,1,1,1,189,190,2,73,145,116,-3,2,190,48,0,0,-298,0,-57,-88,0
1,20,0,-1,-1,-38,0,-38,-1,189,12,-189,3,-1,-38,-38,0,-142,440,142,10,-9,0
1,20,0,1,1,38,0,38,1,-189,-12,189,-3,1,38,38,0,142,-440,-142,-10,9,0
1,20,0,-1,-1,20,-370,-350,0,-181,-26,-189,2,-1,-350,-48,0,-190,95,190,-6,20,0
1,20,0,1,1,-20,370,350,0,181,26,189,-2,1,350,48,0,190,-95,-190,6,-20,0
1,20,1,-1,-1,-28,-262,-290,-2,-326,-34,64,-1,1,-290,-48,0,0,30,0,-116,61,0
1,20,1,1,1,28,262,290,2,326,34,-64,1,-1,290,48,0,0,-30,0,116,-61,0
1,20,0,-1,-1,32,-142,-110,0,37,-79,-179,3,-1,-110,-48,0,0,298,0,10,32,0
1,20,0,1,1,-32,142,110,0,-37,79,179,-3,1,110,48,0,0,-298,0,-10,-32,0
1,20,0,-1,-1,40,0,40,-1,47,-145,-47,0,0,40,40,0,0,0,0,0,41,0
1,20,0,1,1,-40,0,-40,1,-47,145,47,0,0,-40,-40,0,0,0,0,0,-41,0
1,21,0,-1,-1,-38,0,-38,-1,189,12,-189,3,-1,-38,-38,0,-142,440,142,10,-9,0
1,21,0,1,1,38,0,38,1,-189,-12,189,-3,1,38,38,0,142,-440,-142,-10,9,0
1,21,0,-1,-1,20,-370,-350,0,-181,-26,-189,2,-1,-350,-48,0,-190,95,190,-6,20,0
1,21,0,1,1,-20,370,350,0,181,26,189,-2,1,350,48,0,190,-95,-190,6,-20,0
1,21,1,-1,-1,8,-142,-134,-1,-53,-34,-89,3,-1,-134,-48,0,0,298,0,10,41,0
1,21,1,1,1,-8,142,134,1,53,34,89,-3,1,134,48,0,0,-298,0,-10,-41,0
1,21,0,-1,-1,32,-142,-110,0,37,-79,-179,3,-1,-110,-48,0,0,298,0,10,32,0
1,21,0,1,1,-32,142,110,0,-37,79,179,-3,1,110,48,0,0,-298,0,-10,-32,0
1,21,0,-1,-1,40,0,40,-1,47,-145,-47,0,0,40,40,0,0,0,0,0,41,0
1,21,0,1,1,-40,0,-40,1,-47,145,47,0,0,-40,-40,0,0,0,0,0,-41,0
1,22,0,-1,-1,-38,0,-38,-1,189,12,-189,3,0,-38,-38,0,-86,384,86,-46,-9,0
1,22,0,1,1,38,0,38,1,-189,-12,189,-3,0,38,38,0,86,-384,-86,46,9,0
1,22,0,-1,-1,20,-370,-350,0,-181,-26,-189,2,-1,-350,-48,0,-190,95,190,-6,20,0
1,22,0,1,1,-20,370,350,0,181,26,189,-2,1,350,48,0,190,-95,-190,6,-20,0
1,22,0,-1,-1,-15,-86,-101,0,103,-34,-189,2,-1,-101,-48,0,-474,379,474,-6,-15,0
1,22,0,1,1,15,86,101,0,-103,34,189,-2,1,101,48,0,474,-379,-474,6,15,0
1,22,0,-1,-1,32,-86,-54,0,37,-79,-123,3,0,-54,-48,0,0,298,0,-46,32,0
1,22,0,1,1,-32,86,54,0,-37,79,123,-3,0,54,48,0,0,-298,0,46,-32,0
1,22,1,-1,-1,40,0,40,-1,47,-145,-47,0,0,40,40,0,0,0,0,0,41,0
1,22,1,1,1,-40,0,-40,1,-47,145,47,0,0,-40,-40,0,0,0,0,0,-41,0
2,0,1,-27,-1,-38,0,-38,0,0,-165,0,-2,0,-38,-38,0,0,0,0,6,-165,0
2,0,1,27,1,38,0,38,0,0,165,0,2,0,38,38,0,0,0,0,-6,165,0
2,0,1,-27,-1,-40,0,-40,0,0,-147,0,0,0,-40,-40,0,0,0,0,0,-147,0
2,0,1,27,1,40,0,40,0,0,147,0,0,0,40,40,0,0,0,0,0,147,0
2,0,1,-27,-1,-46,0,-46,0,0,-4,0,1,0,-46,-46,0,0,0,0,-18,-4,0
2,0,1,27,1,46,0,46,0,0,4,0,-1,0,46,46,0,0,0,0,18,4,0
2,0,1,-27,-1,-26,0,-26,0,0,-71,0,-1,0,-26,-26,0,0,0,0,309,-71,0
2,0,1,27,1,26,0,26,0,0,71,0,1,0,26,26,0,0,0,0,-309,71,0
2,0,1,-1,-1,9,0,9,0,0,152,0,2,0,9,9,0,0,0,0,-6,152,0
2,0,1,1,1,-9,0,-9,0,0,-152,0,-2,0,-9,-9,0,0,0,0,6,-152,0
2,1,0,-1,-1,-29,0,-29,0,0,-13,0,0,0,-29,0,0,0,0,0,0,-13,0
2,1,0,1,1,29,0,29,0,0,13,0,0,0,29,0,0,0,0,0,0,13,0
2,1,1,-1,-1,-37,0,-37,0,0,148,0,3,0,-37,0,0,0,0,0,-24,148,0
2,1,1,1,1,37,0,37,0,0,-148,0,-3,0,37,0,0,0,0,0,24,-148,0
2,1,0,-1,-1,-17,0,-17,0,0,81,0,1,0,-17,0,0,0,0,0,303,81,0
2,1,0,1,1,17,0,17,0,0,-81,0,-1,0,17,0,0,0,0,0,-303,-81,0
2,1,0,-1,-1,-36,48,12,1,48,152,0,0,0,12,3,0,-48,48,48,0,104,0
2,1,0,1,1,36,-48,-12,-1,-48,-152,0,0,0,-12,-3,0,48,-48,-48,0,-104,0
2,1,0,-7,-1,31,-48,-17,0,0,-5,-48,-2,-1,-17,-8,0,0,0,0,54,-5,0
2,1,0,7,1,-31,48,17,0,0,5,48,2,1,17,8,0,0,0,0,-54,5,0
2,2,0,-1,-1,-29,0,-29,0,0,-13,0,0,0,-29,0,0,0,0,0,0,-13,0
2,2,0,1,1,29,0,29,0,0,13,0,0,0,29,0,0,0,0,0,0,13,0
2,2,1,-1,-1,-17,2,-15,1,2,148,0,4,0,-15,0,0,-2,2,2,-5,146,0
2,2,1,1,1,17,-2,15,-1,-2,-148,0,-4,0,15,0,0,2,-2,-2,5,-146,0
2,2,0,-1,-1,-17,0,-17,0,0,81,0,1,0,-17,0,0,0,0,0,303,81,0
2,2,0,1,1,17,0,17,0,0,-81,0,-1,0,17,0,0,0,0,0,-303,-81,0
2,2,0,-1,-1,-36,48,12,1,48,152,0,0,0,12,3,0,-48,48,48,0,104,0
2,2,0,1,1,36,-48,-12,-1,-48,-152,0,0,0,-12,-3,0,48,-48,-48,0,-104,0
2,2,0,-7,-1,31,-48,-17,0,0,-5,-48,-2,-1,-17,-8,0,0,0,0,54,-5,0
2,2,0,7,1,-31,48,17,0,0,5,48,2,1,17,8,0,0,0,0,-54,5,0
2,3,0,-1,-1,-29,0,-29,0,0,-13,0,0,0,-29,0,0,0,0,0,0,-13,0
2,3,0,1,1,29,0,29,0,0,13,0,0,0,29,0,0,0,0,0,0,13,0
2,3,0,-1,-1,-17,0,-17,0,0,81,0,1,0,-17,0,0,0,0,0,303,81,0
2,3,0,1,1,17,0,17,0,0,-81,0,-1,0,17,0,0,0,0,0,-303,-81,0
2,3,0,-1,-1,-36,48,12,1,48,152,0,0,0,12,3,0,-48,48,48,0,104,0
2,3,0,1,1,36,-48,-12,-1,-48,-152,0,0,0,-12,-3,0,48,-48,-48,0,-104,0
2,3,0,-7,-1,31,-48,-17,0,0,-5,-48,-2,-1,-17,-8,0,0,0,0,54,-5,0
2,3,0,7,1,-31,48,17,0,0,5,48,2,1,17,8,0,0,0,0,-54,5,0
2,3,1,-27,-1,-81,0,-81,-2,-24,-143,24,0,0,-81,-81,0,0,0,0,0,-119,0
2,3,1,27,1,81,0,81,2,24,143,-24,0,0,81,81,0,0,0,0,0,119,0
2,4,0,-3,-1,55,137,192,3,137,161,0,0,0,192,65,0,-137,137,137,0,48,0
2,4,0,3,1,-55,-137,-192,-3,-137,-161,0,0,0,-192,-65,0,137,-137,-137,0,-48,0
2,4,0,-3,-1,12,0,12,0,0,94,0,1,0,12,0,0,0,0,0,303,94,0
2,4,0,3,1,-12,0,-12,0,0,-94,0,-1,0,-12,0,0,0,0,0,-303,-94,0
2,4,1,-3,-1,-7,48,41,1,48,165,0,0,0,41,0,0,-48,48,48,0,117,0
2,4,1,3,1,7,-48,-41,-1,-48,-165,0,0,0,-41,0,0,48,-48,-48,0,-117,0
2,4,0,-3,-1,29,0,29,0,0,13,0,0,0,29,0,0,0,0,0,0,13,0
2,4,0,3,1,-29,0,-29,0,0,-13,0,0,0,-29,0,0,0,0,0,0,-13,0
2,4,0,-5,-1,2,-137,-135,0,0,-18,-137,-2,-2,-135,-8,0,0,0,0,143,-18,0
2,4,0,5,1,-2,137,135,0,0,18,137,2,2,135,8,0,0,0,0,-143,18,0
2,5,0,-8,-1,57,0,57,3,137,143,-137,-2,-1,57,57,0,-86,134,86,140,30,0
2,5,0,8,1,-57,0,-57,-3,-137,-143,137,2,1,-57,-57,0,86,-134,-86,-140,-30,0
2,5,0,-8,-1,14,-137,-123,0,0,76,-137,-1,-2,-123,-8,0,0,0,0,446,76,0
2,5,0,8,1,-14,137,123,0,0,-76,137,1,2,123,8,0,0,0,0,-446,-76,0
2,5,0,-8,-1,31,-137,-106,0,0,-5,-137,-2,-1,-94,-8,0,39,9,-39,140,-5,0
2,5,0,8,1,-31,137,106,0,0,5,137,2,1,94,8,0,-39,-9,39,-140,5,0
2,5,0,-29,-1,-2,137,135,0,0,18,137,2,1,94,8,0,-10,-38,10,-140,18,0
2,5,0,29,1,2,-137,-135,0,0,-18,-137,-2,-1,-94,-8,0,10,38,-10,140,-18,0
2,5,1,-29,-1,-62,86,24,-2,-51,-147,137,-2,1,24,8,0,27,-29,-27,-116,-96,0
2,5,1,29,1,62,-86,-24,2,51,147,-137,2,-1,-24,-8,0,-27,29,27,116,96,0
2,10,0,-97,-1,-170,-208,-378,-4,-208,-161,0,-1,2,-180,-180,0,196,-148,-196,-441,17,0
2,10,0,97,1,170,208,378,4,208,161,0,1,-2,180,180,0,-196,148,196,441,-17,0
2,10,0,-97,-1,-172,-71,-243,-4,-208,-143,137,1,1,-243,-180,0,186,-186,-186,-424,35,0
2,10,0,97,1,172,71,243,4,208,143,-137,-1,-1,243,180,0,-186,186,186,424,-35,0
2,10,0,-97,-1,-98,-65,-163,-1,-65,-67,0,1,1,-163,-163,0,180,-180,-180,-424,-26,0
2,10,0,97,1,98,65,163,1,65,67,0,-1,-1,163,163,0,-180,180,180,424,26,0
2,10,1,-97,-1,-28,-87,-115,-1,-87,4,0,0,0,-115,-115,0,87,-87,-87,0,61,0
2,10,1,97,1,28,87,115,1,87,-4,0,0,0,115,115,0,-87,87,87,0,-61,0
2,10,0,-97,-1,-141,-208,-349,-4,-208,-148,0,-1,2,-180,-180,0,225,-177,-225,-441,30,0
2,10,0,97,1,141,208,349,4,208,148,0,1,-2,180,180,0,-225,177,225,441,-30,0
2,11,0,-10,-1,-170,-273,-443,-4,-208,-161,-65,-1,1,-245,-180,0,10,-61,-10,-289,17,0
2,11,0,10,1,170,273,443,4,208,161,65,1,-1,245,180,0,-10,61,10,289,-17,0
2,11,1,-10,-1,-172,-136,-308,-4,-208,-143,72,1,0,-308,-180,0,0,-99,0,-272,35,0
2,11,1,10,1,172,136,308,4,208,143,-72,-1,0,308,180,0,0,99,0,272,-35,0
2,11,0,-10,-1,-98,-130,-228,-1,-65,-67,-65,1,0,-228,-180,0,-6,-93,6,-272,-26,0
2,11,0,10,1,98,130,228,1,65,67,65,-1,0,228,180,0,6,93,-6,272,26,0
2,11,0,-10,-1,-91,0,-91,0,65,4,-65,2,-1,-91,-91,0,-271,172,271,-155,-91,0
2,11,0,10,1,91,0,91,0,-65,-4,65,-2,1,91,91,0,271,-172,-271,155,91,0
2,11,0,-10,-1,-141,-273,-414,-4,-208,-148,-65,-1,1,-245,-180,0,39,-90,-39,-289,30,0
2,11,0,10,1,141,273,414,4,208,148,65,1,-1,245,180,0,-39,90,39,289,-30,0
2,12,0,-10,-1,-170,-273,-443,-4,-208,-161,-65,-1,1,-245,-180,0,10,-61,-10,-289,17,0
2,12,0,10,1,170,273,443,4,208,161,65,1,-1,245,180,0,-10,61,10,289,-17,0
2,12,0,-10,-1,-116,-65,-181,-3,-63,-143,-2,-1,1,-181,-180,0,0,-51,0,-289,27,0
2,12,0,10,1,116,65,181,3,63,143,2,1,-1,181,180,0,0,51,0,289,-27,0
2,12,0,-10,-1,-98,-128,-226,-1,-65,-67,-63,1,1,-226,-180,0,0,-99,0,-280,-26,0
2,12,0,10,1,98,128,226,1,65,67,63,-1,-1,226,180,0,0,99,0,280,26,0
2,12,0,-10,-1,-91,0,-91,0,65,4,-65,2,-1,-91,-91,0,-271,172,271,-155,-91,0
2,12,0,10,1,91,0,91,0,-65,-4,65,-2,1,91,91,0,271,-172,-271,155,91,0
2,12,1,-10,-1,-141,-273,-414,-4,-208,-148,-65,-1,1,-245,-180,0,39,-90,-39,-289,30,0
2,12,1,10,1,141,273,414,4,208,148,65,1,-1,245,180,0,-39,90,39,289,-30,0
2,13,0,-10,-1,-170,-65,-235,-4,-208,-161,143,-1,2,-235,-180,0,0,-90,0,-328,17,0
2,13,0,10,1,170,65,235,4,208,161,-143,1,-2,235,180,0,0,90,0,328,-17,0
2,13,1,-10,-1,-116,-65,-181,-3,-63,-143,-2,-1,2,-181,-180,0,0,-90,0,-328,27,0
2,13,1,10,1,116,65,181,3,63,143,2,1,-2,181,180,0,0,90,0,328,-27,0
2,13,0,-10,-1,-98,-128,-226,-1,-65,-67,-63,1,1,-226,-180,0,0,-99,0,-280,-26,0
2,13,0,10,1,98,128,226,1,65,67,63,-1,-1,226,180,0,0,99,0,280,26,0
2,13,0,-10,-1,-91,0,-91,0,65,4,-65,2,-1,-91,-91,0,-271,172,271,-155,-91,0
2,13,0,10,1,91,0,91,0,-65,-4,65,-2,1,91,91,0,271,-172,-271,155,91,0
2,13,0,-10,-1,-142,-152,-294,-3,-169,-148,17,3,1,-294,-180,0,0,-93,0,-249,-9,0
2,13,0,10,1,142,152,294,3,169,148,-17,-3,-1,294,180,0,0,93,0,249,9,0
2,14,1,-10,-1,-170,-1,-171,-4,-208,-161,207,-1,3,-171,-171,0,0,-90,0,-392,17,0
2,14,1,10,1,170,1,171,4,208,161,-207,1,-3,171,171,0,0,90,0,392,-17,0
2,14,0,-10,-1,-127,-1,-128,-2,64,-143,-65,3,1,-128,-128,0,-151,58,151,-249,-37,0
2,14,0,10,1,127,1,128,2,-64,143,65,-3,-1,128,128,0,151,-58,-151,249,37,0
2,14,0,-10,-1,-98,-128,-226,-1,-65,-67,-63,1,1,-226,-180,0,0,-99,0,-280,-26,0
2,14,0,10,1,98,128,226,1,65,67,63,-1,-1,226,180,0,0,99,0,280,26,0
2,14,0,-10,-1,-91,0,-91,0,65,4,-65,2,-1,-91,-91,0,-271,172,271,-155,-91,0
2,14,0,10,1,91,0,91,0,-65,-4,65,-2,1,91,91,0,271,-172,-271,155,91,0
2,14,0,-10,-1,-142,-152,-294,-3,-169,-148,17,3,1,-294,-180,0,0,-93,0,-249,-9,0
2,14,0,10,1,142,152,294,3,169,148,-17,-3,-1,294,180,0,0,93,0,249,9,0
2,15,1,-10,-1,-179,9,-170,-3,74,-161,-65,1,1,-170,-170,0,-137,38,137,-280,7,0
2,15,1,10,1,179,-9,170,3,-74,161,65,-1,-1,170,170,0,137,-38,-137,280,-7,0
2,15,0,-10,-1,-127,-1,-128,-2,64,-143,-65,3,1,-128,-128,0,-151,58,151,-249,-37,0
2,15,0,10,1,127,1,128,2,-64,143,65,-3,-1,128,128,0,151,-58,-151,249,37,0
2,15,0,-10,-1,-98,-128,-226,-1,-65,-67,-63,1,1,-226,-171,0,0,-99,0,-280,-26,0
2,15,0,10,1,98,128,226,1,65,67,63,-1,-1,226,171,0,0,99,0,280,26,0
2,15,0,-10,-1,-91,0,-91,0,65,4,-65,2,-1,-91,-91,0,-271,172,271,-155,-91,0
2,15,0,10,1,91,0,91,0,-65,-4,65,-2,1,91,91,0,271,-172,-271,155,91,0
