PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
1,0,0,-6,-1,90,0,90,0,0,90,90,0,0,0,0,0,-307,252,-307,252
1,0,0,6,1,-90,0,-90,0,0,-90,-90,0,0,0,0,0,307,-252,307,-252
1,0,0,-6,-1,9,0,9,0,0,9,9,0,0,0,0,0,-328,0,-328,0
1,0,0,6,1,-9,0,-9,0,0,-9,-9,0,0,0,0,0,328,0,328,0
1,0,1,-6,-1,-50,0,-50,0,0,-50,-50,0,0,0,0,0,366,-161,366,-161
1,0,1,6,1,50,0,50,0,0,50,50,0,0,0,0,0,-366,161,-366,161
1,0,1,-49,-1,-40,0,-40,0,0,-40,-40,0,0,0,0,0,-165,0,-165,0
1,0,1,49,1,40,0,40,0,0,40,40,0,0,0,0,0,165,0,165,0
1,0,0,-7,-1,0,0,0,0,0,0,0,0,0,0,0,0,40,161,40,161
1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,-40,-161,-40,-161
1,1,0,-19,-1,-90,-56,-146,0,-56,-146,-96,0,0,0,0,-1,201,-105,201,-161
1,1,0,19,1,90,56,146,0,56,146,96,0,0,0,0,1,-201,105,-201,161
1,1,0,-19,-1,0,-56,-56,0,-56,-56,-56,0,0,0,0,-1,-106,147,-106,91
1,1,0,19,1,0,56,56,0,56,56,56,0,0,0,0,1,106,-147,106,-91
1,1,0,-19,-1,-81,-56,-137,0,-56,-137,-96,0,0,0,0,-1,-127,-105,-127,-161
1,1,0,19,1,81,56,137,0,56,137,96,0,0,0,0,1,127,105,127,161
1,1,1,-19,-1,-62,0,-62,56,-56,-62,-62,-56,56,56,1,-1,-221,139,-165,83
1,1,1,19,1,62,0,62,-56,56,62,62,56,-56,-56,-1,1,221,-139,165,-83
1,1,0,-37,-1,0,56,56,0,56,56,56,0,0,0,0,1,40,105,40,161
1,1,0,37,1,0,-56,-56,0,-56,-56,-56,0,0,0,0,-1,-40,-105,-40,-161
1,2,0,-19,-1,-90,-56,-146,0,-56,-146,-62,0,0,0,0,-1,201,-105,201,-161
1,2,0,19,1,90,56,146,0,56,146,62,0,0,0,0,1,-201,105,-201,161
1,2,0,-19,-1,0,-56,-56,0,-56,-56,-56,0,0,0,0,-1,-106,147,-106,91
1,2,0,19,1,0,56,56,0,56,56,56,0,0,0,0,1,106,-147,106,-91
1,2,0,-19,-1,-81,-56,-137,0,-56,-137,-62,0,0,0,0,-1,-127,-105,-127,-161
1,2,0,19,1,81,56,137,0,56,137,62,0,0,0,0,1,127,105,127,161
1,2,0,-37,-1,0,56,56,0,56,56,56,0,0,0,0,1,40,105,40,161
1,2,0,37,1,0,-56,-56,0,-56,-56,-56,0,0,0,0,-1,-40,-105,-40,-161
1,2,1,-7,-1,49,-90,-41,-90,0,-41,-41,90,-90,-90,-2,0,215,-178,125,-178
1,2,1,7,1,-49,90,41,90,0,41,41,-90,90,90,2,0,-215,178,-125,178
1,3,0,-6,-1,-90,0,-90,0,0,-90,0,0,0,0,0,0,241,0,241,0
1,3,0,6,1,90,0,90,0,0,90,0,0,0,0,0,0,-241,0,-241,0
1,3,0,-6,-1,-90,-56,-146,0,-56,-146,-15,0,0,0,0,-1,201,-105,201,-161
1,3,0,6,1,90,56,146,0,56,146,15,0,0,0,0,1,-201,105,-201,161
1,3,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,-66,252,-66,252
1,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,-252,66,-252
1,3,0,-6,-1,-81,0,-81,0,0,-81,0,0,0,0,0,0,-87,0,-87,0
1,3,0,6,1,81,0,81,0,0,81,0,0,0,0,0,0,87,0,87,0
1,3,1,-6,-1,-52,137,85,137,0,85,44,-137,137,137,3,0,-262,252,-125,252
1,3,1,6,1,52,-137,-85,-137,0,-85,-44,137,-137,-137,-3,0,262,-252,125,-252
1,4,0,-6,-1,-90,0,-90,0,0,-90,0,0,0,0,0,0,241,0,241,0
1,4,0,6,1,90,0,90,0,0,90,0,0,0,0,0,0,-241,0,-241,0
1,4,0,-6,-1,-90,-56,-146,0,-56,-146,0,0,0,0,0,-1,201,-105,201,-161
1,4,0,6,1,90,56,146,0,56,146,0,0,0,0,0,1,-201,105,-201,161
1,4,0,-6,-1,0,0,0,0,0,85,0,96,41,-96,0,1,-66,208,-66,252
1,4,0,6,1,0,0,0,0,0,-85,0,-96,-41,96,0,-1,66,-208,66,-252
1,4,0,-6,-1,-81,0,-81,0,0,-81,0,0,0,0,0,0,-87,0,-87,0
1,4,0,6,1,81,0,81,0,0,81,0,0,0,0,0,0,87,0,87,0
1,4,1,-6,-1,-95,181,86,181,0,86,1,-181,181,181,4,0,-306,0,-125,0
1,4,1,6,1,95,-181,-86,-181,0,-86,-1,181,-181,-181,-4,0,306,0,125,0
1,5,0,-6,-1,-90,0,-90,0,0,0,0,-90,90,90,0,0,241,0,241,0
1,5,0,6,1,90,0,90,0,0,0,0,90,-90,-90,0,0,-241,0,-241,0
1,5,0,-6,-1,-90,-56,-146,0,-56,30,0,6,175,-6,0,0,201,-106,201,-161
1,5,0,6,1,90,56,146,0,56,-30,0,-6,-175,6,0,0,-201,106,-201,161
1,5,0,-6,-1,0,0,0,0,0,-1,0,0,-44,0,0,0,-66,209,-66,252
1,5,0,6,1,0,0,0,0,0,1,0,0,44,0,0,0,66,-209,66,-252
1,5,1,-6,-1,-81,0,-81,0,0,0,0,-81,81,81,0,0,-87,0,-87,0
1,5,1,6,1,81,0,81,0,0,0,0,81,-81,-81,0,0,87,0,87,0
1,6,0,-21,-1,0,-41,-41,0,-41,30,0,96,70,-96,0,1,-40,-121,-40,-161
1,6,0,21,1,0,41,41,0,41,-30,0,-96,-70,96,0,-1,40,121,40,161
1,6,0,-21,-1,-90,-41,-131,0,-41,30,0,6,160,-6,0,1,201,-121,201,-161
1,6,0,21,1,90,41,131,0,41,-30,0,-6,-160,6,0,-1,-201,121,-201,161
1,6,0,-21,-1,0,-56,-56,0,-56,29,0,96,41,-96,0,0,-106,103,-106,91
1,6,0,21,1,0,56,56,0,56,-29,0,-96,-41,96,0,0,106,-103,106,-91
1,6,1,-21,-1,-83,0,-83,15,-15,-83,0,0,0,0,1,0,-142,0,-127,0
1,6,1,21,1,83,0,83,-15,15,83,0,0,0,0,-1,0,142,0,127,0
1,11,1,-28,-1,60,-81,-21,-96,15,0,0,60,-60,-60,-1,0,162,0,66,0
1,11,1,28,1,-60,81,21,96,-15,0,0,-60,60,60,1,0,-162,0,-66,0
1,11,1,-28,-1,-30,-81,-111,-96,15,0,0,-30,30,30,-1,0,403,0,307,0
1,11,1,28,1,30,81,111,96,-15,0,0,30,-30,-30,1,0,-403,0,-307,0
1,11,1,-28,-1,60,-27,33,-96,69,-17,0,-36,-130,36,-1,0,202,108,106,161
1,11,1,28,1,-60,27,-33,96,-69,17,0,36,130,-36,1,0,-202,-108,-106,-161
1,13,1,-167,-1,40,30,70,-152,182,-55,0,-56,-20,56,-3,1,218,-103,66,-178
1,13,1,167,1,-40,-30,-70,152,-182,55,0,56,20,-56,3,-1,-218,103,-66,178
1,13,1,-167,-1,-50,-137,-187,-152,15,-151,0,-50,-26,50,-3,1,459,-103,307,-178
1,13,1,167,1,50,137,187,152,-15,151,0,50,26,-50,3,-1,-459,103,-307,178
1,13,1,-167,-1,40,-83,-43,-152,69,-168,0,-56,-150,56,-3,0,258,41,106,-17
1,13,1,167,1,-40,83,43,152,-69,168,0,56,150,-56,3,0,-258,-41,-106,17
1,23,1,-127,-1,-93,-318,-411,-326,8,-134,0,-93,-44,93,-3,1,425,-181,201,-178
1,23,1,127,1,93,318,411,326,-8,134,0,93,44,-93,3,-1,-425,181,-201,178
2,0,1,-3,-1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-197,62,-197,62
2,0,1,3,1,6,0,6,0,0,6,6,0,0,0,0,0,197,-62,197,-62
2,0,0,-3,-1,-14,0,-14,0,0,-14,-14,0,0,0,0,0,-82,-16,-82,-16
2,0,0,3,1,14,0,14,0,0,14,14,0,0,0,0,0,82,16,82,16
2,0,0,-3,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-70,53,-70,53
2,0,0,3,1,5,0,5,0,0,5,5,0,0,0,0,0,70,-53,70,-53
2,0,0,-3,-1,32,0,32,0,0,32,32,0,0,0,0,0,-64,0,-64,0
2,0,0,3,1,-32,0,-32,0,0,-32,-32,0,0,0,0,0,64,0,64,0
2,0,0,-3,-1,23,0,23,0,0,23,23,0,0,0,0,0,-167,62,-167,62
2,0,0,3,1,-23,0,-23,0,0,-23,-23,0,0,0,0,0,167,-62,167,-62
2,1,0,-3,-1,-14,0,-14,0,0,-14,-6,0,0,0,0,0,-82,-16,-82,-16
2,1,0,3,1,14,0,14,0,0,14,6,0,0,0,0,0,82,16,82,16
2,1,0,-3,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-70,53,-70,53
2,1,0,3,1,5,0,5,0,0,5,5,0,0,0,0,0,70,-53,70,-53
2,1,0,-3,-1,32,0,32,0,0,32,32,0,0,0,0,0,-64,0,-64,0
2,1,0,3,1,-32,0,-32,0,0,-32,-32,0,0,0,0,0,64,0,64,0
2,1,0,-3,-1,23,10,33,0,10,33,33,0,0,0,0,1,-167,52,-167,62
2,1,0,3,1,-23,-10,-33,0,-10,-33,-33,0,0,0,0,-1,167,-52,167,-62
2,1,1,-8,-1,15,-10,5,-10,0,5,5,10,-10,-10,-1,0,207,0,197,0
2,1,1,8,1,-15,10,-5,10,0,-5,-5,-10,10,10,1,0,-207,0,-197,0
2,2,1,-3,-1,28,0,28,11,-11,28,28,-11,1,11,2,-1,-208,54,-197,53
2,2,1,3,1,-28,0,-28,-11,11,-28,-28,11,-1,-11,-2,1,208,-54,197,-53
2,2,0,-3,-1,-14,-11,-25,0,-11,-25,-16,0,-10,0,0,-1,-82,-15,-82,-16
2,2,0,3,1,14,11,25,0,11,25,16,0,10,0,0,1,82,15,82,16
2,2,0,-3,-1,-5,-11,-16,0,-11,-16,-16,0,-10,0,0,-1,-70,54,-70,53
2,2,0,3,1,5,11,16,0,11,16,16,0,10,0,0,1,70,-54,70,-53
2,2,0,-3,-1,32,0,32,0,0,32,32,0,0,0,0,0,-64,0,-64,0
2,2,0,3,1,-32,0,-32,0,0,-32,-32,0,0,0,0,0,64,0,64,0
2,2,0,-3,-1,23,-1,22,0,-1,22,22,0,-10,0,0,0,-167,53,-167,62
2,2,0,3,1,-23,1,-22,0,1,-22,-22,0,10,0,0,0,167,-53,167,-62
2,3,1,-3,-1,20,44,64,55,-11,64,36,-55,45,55,3,-1,-252,-15,-197,-16
2,3,1,3,1,-20,-44,-64,-55,11,-64,-36,55,-45,-55,-3,1,252,15,197,16
2,3,0,-3,-1,-14,-11,-25,0,-11,-25,0,0,-10,0,0,-1,-82,-15,-82,-16
2,3,0,3,1,14,11,25,0,11,25,0,0,10,0,0,1,82,15,82,16
2,3,0,-3,-1,-5,-11,-16,0,-11,28,0,11,-10,-11,0,0,-70,10,-70,53
2,3,0,3,1,5,11,16,0,11,-28,0,-11,10,11,0,0,70,-10,70,-53
2,3,0,-3,-1,32,0,32,0,0,32,4,0,0,0,0,0,-64,0,-64,0
2,3,0,3,1,-32,0,-32,0,0,-32,-4,0,0,0,0,0,64,0,64,0
2,3,0,-3,-1,23,-1,22,0,-1,22,0,0,-10,0,0,0,-167,53,-167,62
2,3,0,3,1,-23,1,-22,0,1,-22,0,0,10,0,0,0,167,-53,167,-62
2,4,0,-3,-1,-14,-11,-25,0,-11,64,0,2,43,-2,0,0,-82,-51,-82,-16
2,4,0,3,1,14,11,25,0,11,-64,0,-2,-43,2,0,0,82,51,82,16
2,4,0,-3,-1,-5,-11,-16,0,-11,28,0,11,-10,-11,0,0,-70,10,-70,53
2,4,0,3,1,5,11,16,0,11,-28,0,-11,10,11,0,0,70,-10,70,-53
