PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,2,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,2,-1,-5,0,-29,0,-29,0,0,-139,0,0,0,-29,-17,0,0,0,0,0,-139,0
1,2,1,5,0,29,0,29,0,0,139,0,0,0,29,17,0,0,0,0,0,139,0
1,3,-1,-1,1,15,72,87,3,107,64,-35,3,-1,87,38,0,-107,107,107,28,-43,0
1,3,1,1,1,-15,-72,-87,-3,-107,-64,35,-3,1,-87,-38,0,107,-107,-107,-28,43,0
1,3,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,3,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,3,-1,-1,0,-17,0,-17,0,0,-79,0,0,0,-17,0,0,0,0,0,0,-79,0
1,3,1,1,0,17,0,17,0,0,79,0,0,0,17,0,0,0,0,0,0,79,0
1,3,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,3,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,3,-1,-5,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,3,1,5,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,4,-1,-1,1,13,110,123,4,145,64,-35,4,-1,123,36,0,-145,145,145,40,-81,0
1,4,1,1,1,-13,-110,-123,-4,-145,-64,35,-4,1,-123,-36,0,145,-145,-145,-40,81,0
1,4,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,4,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,4,-1,-1,0,-17,0,-17,0,0,-79,0,0,0,-17,0,0,0,0,0,0,-79,0
1,4,1,1,0,17,0,17,0,0,79,0,0,0,17,0,0,0,0,0,0,79,0
1,4,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,4,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,4,-1,-5,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,4,1,5,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,5,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,5,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,5,-1,-1,1,-17,0,-17,0,0,-79,0,0,0,-17,0,0,0,0,0,0,-79,0
1,5,1,1,1,17,0,17,0,0,79,0,0,0,17,0,0,0,0,0,0,79,0
1,5,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,5,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,5,-1,-5,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,5,1,5,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,6,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,6,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,6,-1,-1,1,-13,29,16,1,41,-79,-12,1,-1,16,0,0,0,35,0,2,-85,0
1,6,1,1,1,13,-29,-16,-1,-41,79,12,-1,1,-16,0,0,0,-35,0,-2,85,0
1,6,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,6,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,6,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,6,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,7,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,7,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,7,-1,-1,1,-15,66,51,2,80,-79,-14,2,-1,51,0,0,0,70,0,0,-95,0
1,7,1,1,1,15,-66,-51,-2,-80,79,14,-2,1,-51,0,0,0,-70,0,0,95,0
1,7,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,7,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,7,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,7,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,8,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,8,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,8,-1,-1,1,-19,104,85,3,115,-79,-11,3,-1,85,0,0,0,107,0,-4,-103,0
1,8,1,1,1,19,-104,-85,-3,-115,79,11,-3,1,-85,0,0,0,-107,0,4,103,0
1,8,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,8,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,8,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,8,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,9,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,9,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,9,-1,-1,1,-13,140,127,4,149,-79,-9,4,-1,127,10,0,0,145,0,10,-107,0
1,9,1,1,1,13,-140,-127,-4,-149,79,9,-4,1,-127,-10,0,0,-145,0,-10,107,0
1,9,-1,-1,0,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,9,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,9,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,9,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,10,-1,-1,1,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,10,1,1,1,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,10,-1,-1,1,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
1,10,1,1,1,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
1,10,-1,-1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,10,1,1,1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,11,-1,-2,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,11,1,2,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,11,-1,-2,1,-28,16,-12,1,64,-139,-48,1,-1,-12,0,0,0,35,0,15,-162,0
1,11,1,2,1,28,-16,12,-1,-64,139,48,-1,1,12,0,0,0,-35,0,-15,162,0
1,11,-1,-2,0,-25,0,-25,0,0,-119,0,0,0,-25,0,0,0,0,0,0,-119,0
1,11,1,2,0,25,0,25,0,0,119,0,0,0,25,0,0,0,0,0,0,119,0
1,12,-1,-2,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,12,1,2,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,12,-1,-2,1,-29,51,22,2,104,-139,-53,2,-1,22,0,0,0,70,0,15,-186,0
1,12,1,2,1,29,-51,-22,-2,-104,139,53,-2,1,-22,0,0,0,-70,0,-15,186,0
1,12,-1,-2,0,-25,0,-25,0,0,-119,0,0,0,-25,0,0,0,0,0,0,-119,0
1,12,1,2,0,25,0,25,0,0,119,0,0,0,25,0,0,0,0,0,0,119,0
1,13,-1,-2,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,13,1,2,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,13,-1,-2,1,-27,85,58,3,138,-139,-53,3,-1,58,0,0,0,107,0,15,-209,0
1,13,1,2,1,27,-85,-58,-3,-138,139,53,-3,1,-58,0,0,0,-107,0,-15,209,0
1,13,-1,-2,0,-25,0,-25,0,0,-119,0,0,0,-25,0,0,0,0,0,0,-119,0
1,13,1,2,0,25,0,25,0,0,119,0,0,0,25,0,0,0,0,0,0,119,0
1,14,-1,-2,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,14,1,2,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,14,-1,-2,1,-30,127,97,4,174,-139,-47,4,-1,97,22,0,0,145,0,23,-234,0
1,14,1,2,1,30,-127,-97,-4,-174,139,47,-4,1,-97,-22,0,0,-145,0,-23,234,0
1,14,-1,-2,0,-25,0,-25,0,0,-119,0,0,0,-25,0,0,0,0,0,0,-119,0
1,14,1,2,0,25,0,25,0,0,119,0,0,0,25,0,0,0,0,0,0,119,0
1,15,-1,-2,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,15,1,2,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,15,-1,-2,1,-25,0,-25,0,0,-119,0,0,0,-25,0,0,0,0,0,0,-119,0
1,15,1,2,1,25,0,25,0,0,119,0,0,0,25,0,0,0,0,0,0,119,0
1,16,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,16,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,16,-1,-1,1,-25,13,-12,1,91,-119,-78,1,-1,-12,0,0,0,35,0,18,-146,0
1,16,1,1,1,25,-13,12,-1,-91,119,78,-1,1,12,0,0,0,-35,0,-18,146,0
1,17,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,17,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,17,-1,-1,1,-24,47,23,2,131,-119,-84,2,-1,23,0,0,0,70,0,19,-173,0
1,17,1,1,1,24,-47,-23,-2,-131,119,84,-2,1,-23,0,0,0,-70,0,-19,173,0
1,18,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,18,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,18,-1,-1,1,-25,83,58,3,166,-119,-83,3,-1,58,0,0,0,107,0,17,-201,0
1,18,1,1,1,25,-83,-58,-3,-166,119,83,-3,1,-58,0,0,0,-107,0,-17,201,0
1,19,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,19,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,19,-1,-1,1,-24,122,98,4,201,-119,-79,4,-1,98,28,0,0,145,0,28,-228,0
1,19,1,1,1,24,-122,-98,-4,-201,119,79,-4,1,-98,-28,0,0,-145,0,-28,228,0
1,20,-1,-1,1,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,20,1,1,1,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
2,0,-1,-1,1,14,0,14,0,0,71,0,0,0,14,14,0,0,0,0,0,71,0
2,0,1,1,1,-14,0,-14,0,0,-71,0,0,0,-14,-14,0,0,0,0,0,-71,0
2,0,-1,-1,1,8,0,8,0,0,40,0,0,0,8,8,0,0,0,0,0,40,0
2,0,1,1,1,-8,0,-8,0,0,-40,0,0,0,-8,-8,0,0,0,0,0,-40,0
2,0,-1,-1,1,18,0,18,0,0,81,0,0,0,18,18,0,0,0,0,0,81,0
2,0,1,1,1,-18,0,-18,0,0,-81,0,0,0,-18,-18,0,0,0,0,0,-81,0
2,0,-1,-1,1,2,0,2,0,0,5,0,0,0,2,2,0,0,0,0,0,5,0
2,0,1,1,1,-2,0,-2,0,0,-5,0,0,0,-2,-2,0,0,0,0,0,-5,0
2,0,-1,-2,1,-19,0,-19,0,0,-91,0,0,0,-19,-19,0,0,0,0,0,-91,0
2,0,1,2,1,19,0,19,0,0,91,0,0,0,19,19,0,0,0,0,0,91,0
2,1,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,-5,0,0,0,0,0,-20,0
2,1,1,3,0,5,0,5,0,0,20,0,0,0,5,5,0,0,0,0,0,20,0
2,1,-1,-3,1,-16,0,-16,1,16,-91,-16,1,-1,-16,-16,0,-16,16,16,18,-107,0
2,1,1,3,1,16,0,16,-1,-16,91,16,-1,1,16,16,0,16,-16,-16,-18,107,0
2,1,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,-11,0,0,0,0,0,-51,0
2,1,1,3,0,11,0,11,0,0,51,0,0,0,11,11,0,0,0,0,0,51,0
2,1,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,-1,0,0,0,0,0,-10,0
2,1,1,3,0,1,0,1,0,0,10,0,0,0,1,1,0,0,0,0,0,10,0
2,1,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,-17,0,0,0,0,0,-86,0
2,1,1,3,0,17,0,17,0,0,86,0,0,0,17,17,0,0,0,0,0,86,0
2,2,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,-5,0,0,0,0,0,-20,0
2,2,1,3,0,5,0,5,0,0,20,0,0,0,5,5,0,0,0,0,0,20,0
2,2,-1,-3,1,-14,19,5,2,35,-91,-16,2,-1,5,5,0,-35,35,35,20,-126,0
2,2,1,3,1,14,-19,-5,-2,-35,91,16,-2,1,-5,-5,0,35,-35,-35,-20,126,0
2,2,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,-11,0,0,0,0,0,-51,0
2,2,1,3,0,11,0,11,0,0,51,0,0,0,11,11,0,0,0,0,0,51,0
2,2,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,-1,0,0,0,0,0,-10,0
2,2,1,3,0,1,0,1,0,0,10,0,0,0,1,1,0,0,0,0,0,10,0
2,2,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,-16,0,0,0,0,0,-86,0
2,2,1,3,0,17,0,17,0,0,86,0,0,0,17,16,0,0,0,0,0,86,0
2,3,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,0,0,0,0,0,0,-20,0
2,3,1,3,0,5,0,5,0,0,20,0,0,0,5,0,0,0,0,0,0,20,0
2,3,-1,-3,1,-22,40,18,3,56,-91,-16,3,-1,18,13,0,-56,56,56,12,-147,0
2,3,1,3,1,22,-40,-18,-3,-56,91,16,-3,1,-18,-13,0,56,-56,-56,-12,147,0
2,3,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,3,1,3,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,3,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,3,1,3,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,3,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,3,1,3,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,4,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,0,0,0,0,0,0,-20,0
2,4,1,3,0,5,0,5,0,0,20,0,0,0,5,0,0,0,0,0,0,20,0
2,4,-1,-3,1,-20,53,33,4,69,-91,-16,4,-1,33,15,0,-69,69,69,21,-160,0
2,4,1,3,1,20,-53,-33,-4,-69,91,16,-4,1,-33,-15,0,69,-69,-69,-21,160,0
2,4,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,4,1,3,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,4,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,4,1,3,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,4,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,4,1,3,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,5,-1,-3,1,-5,0,-5,0,0,-20,0,0,0,-5,0,0,0,0,0,0,-20,0
2,5,1,3,1,5,0,5,0,0,20,0,0,0,5,0,0,0,0,0,0,20,0
2,5,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,5,1,3,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,5,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,5,1,3,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,5,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,5,1,3,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,6,-1,-2,1,-4,0,-4,1,46,-20,-46,1,-1,-4,0,0,-11,27,11,29,-50,0
2,6,1,2,1,4,0,4,-1,-46,20,46,-1,1,4,0,0,11,-27,-11,-29,50,0
2,6,-1,-2,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,6,1,2,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,6,-1,-2,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,6,1,2,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,6,-1,-2,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,6,1,2,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,7,-1,-2,1,-4,31,27,2,77,-20,-46,2,-1,27,24,0,-21,56,21,29,-81,0
2,7,1,2,1,4,-31,-27,-2,-77,20,46,-2,1,-27,-24,0,21,-56,-21,-29,81,0
2,7,-1,-2,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,7,1,2,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,7,-1,-2,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
