PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
1,0,1,-2,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,2,0,2,0
1,0,1,2,1,3,0,3,0,0,3,3,0,0,0,0,0,-2,0,-2,0
1,0,0,-2,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,3,0,3,0
1,0,0,2,1,2,0,2,0,0,2,2,0,0,0,0,0,-3,0,-3,0
1,0,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,21,0,21,0
1,0,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-21,0,-21,0
1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
1,0,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
1,1,1,-2,-1,-32,0,-32,89,-89,-32,-32,-89,89,89,1,-1,-87,-121,2,-210
1,1,1,2,1,32,0,32,-89,89,32,32,89,-89,-89,-1,1,87,121,-2,210
1,1,0,-2,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,3,0,3,0
1,1,0,2,1,2,0,2,0,0,2,2,0,0,0,0,0,-3,0,-3,0
1,1,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,21,0,21,0
1,1,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-21,0,-21,0
1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
1,1,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
1,2,0,-2,-1,-25,60,35,149,-89,35,35,-149,149,149,2,-1,-147,-51,2,-140
1,2,0,2,1,25,-60,-35,-149,89,-35,-35,149,-149,-149,-2,1,147,51,-2,140
1,2,1,-2,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,3,0,3,0
1,2,1,2,1,2,0,2,0,0,2,2,0,0,0,0,0,-3,0,-3,0
1,2,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,21,0,21,0
1,2,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-21,0,-21,0
1,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
1,2,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
1,3,1,-2,-1,-25,-30,-55,149,-179,-55,-55,-149,149,149,2,-2,-147,39,2,-140
1,3,1,2,1,25,30,55,-149,179,55,55,149,-149,-149,-2,2,147,-39,-2,140
1,3,0,-2,-1,-37,0,-37,179,-179,-37,-37,-30,119,30,1,-1,-87,-91,3,-210
1,3,0,2,1,37,0,37,-179,179,37,37,30,-119,-30,-1,1,87,91,-3,210
1,3,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,21,0,21,0
1,3,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-21,0,-21,0
1,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
1,3,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
1,4,0,-2,-1,-3,37,34,216,-179,34,34,-216,216,216,3,-2,-214,157,2,-22
1,4,0,2,1,3,-37,-34,-216,179,-34,-34,216,-216,-216,-3,2,214,-157,-2,22
1,4,1,-2,-1,-37,0,-37,179,-179,-37,-37,-30,119,30,1,-1,-87,-91,3,-210
1,4,1,2,1,37,0,37,-179,179,37,37,30,-119,-30,-1,1,87,91,-3,210
1,4,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,21,0,21,0
1,4,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-21,0,-21,0
1,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
1,4,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
1,5,1,-2,-1,-3,37,34,216,-179,34,34,-216,216,216,3,-2,-214,157,2,-22
1,5,1,2,1,3,-37,-34,-216,179,-34,-34,216,-216,-216,-3,2,214,-157,-2,22
1,5,0,-2,-1,-21,55,34,234,-179,34,34,-18,167,18,2,-1,-142,-28,3,-140
1,5,0,2,1,21,-55,-34,-234,179,-34,-34,18,-167,-18,-2,1,142,28,-3,140
1,5,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,21,0,21,0
1,5,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-21,0,-21,0
1,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
1,5,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
1,6,0,-2,-1,-28,126,98,305,-179,98,64,-305,305,305,4,-2,-303,16,2,-163
1,6,0,2,1,28,-126,-98,-305,179,-98,-64,305,-305,-305,-4,2,303,-16,-2,163
1,6,1,-2,-1,-21,55,34,234,-179,34,0,-18,167,18,2,-1,-142,-28,3,-140
1,6,1,2,1,21,-55,-34,-234,179,-34,0,18,-167,-18,-2,1,142,28,-3,140
1,6,0,-2,-1,1,0,1,0,0,1,0,0,0,0,0,0,21,0,21,0
1,6,0,2,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-21,0,-21,0
1,6,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
1,6,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
1,7,0,-2,-1,-28,126,98,305,-179,98,64,-305,305,305,4,-2,-303,16,2,-163
1,7,0,2,1,28,-126,-98,-305,179,-98,-64,305,-305,-305,-4,2,303,-16,-2,163
1,7,1,-2,-1,-2,126,124,305,-179,124,90,0,216,0,3,-1,-213,68,3,-22
1,7,1,2,1,2,-126,-124,-305,179,-124,-90,0,-216,0,-3,1,213,-68,-3,22
1,7,0,-2,-1,1,0,1,0,0,1,0,0,0,0,0,0,21,0,21,0
1,7,0,2,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-21,0,-21,0
1,7,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
1,7,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
1,8,1,-2,-1,-28,126,98,305,-179,98,0,-305,305,305,4,-2,-303,16,2,-163
1,8,1,2,1,28,-126,-98,-305,179,-98,0,305,-305,-305,-4,2,303,-16,-2,163
1,8,0,-2,-1,-28,216,188,395,-179,188,64,-395,395,395,4,-2,-303,16,3,-163
1,8,0,2,1,28,-216,-188,-395,179,-188,-64,395,-395,-395,-4,2,303,-16,-3,163
1,8,0,-2,-1,1,0,1,0,0,1,0,0,0,0,0,0,21,0,21,0
1,8,0,2,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-21,0,-21,0
1,8,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
1,8,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
1,9,1,-2,-1,-28,216,188,395,-179,188,64,-26,331,26,4,-1,-303,-48,3,-163
1,9,1,2,1,28,-216,-188,-395,179,-188,-64,26,-331,-26,-4,1,303,48,-3,163
1,9,0,-2,-1,1,0,1,0,0,1,0,0,0,0,0,0,21,0,21,0
1,9,0,2,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-21,0,-21,0
1,9,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
1,9,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
1,10,1,-2,-1,1,0,1,0,0,1,0,0,0,0,0,0,21,0,21,0
1,10,1,2,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,-21,0,-21,0
1,10,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
1,10,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
1,11,0,-2,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
1,11,0,2,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
1,11,0,-2,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
