PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
1,0,0,-1,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,3,0,3,0
1,0,0,1,1,2,0,2,0,0,2,2,0,0,0,0,0,-3,0,-3,0
1,0,1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-3,0,-3,0
1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,3,0
1,0,0,-1,-1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-14,0,-14,0
1,0,0,1,1,4,0,4,0,0,4,4,0,0,0,0,0,14,0,14,0
1,0,0,-2,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,8,0,8,0
1,0,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,-8,0,-8,0
1,0,0,-7,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,0,-5,0
1,0,0,7,1,1,0,1,0,0,1,1,0,0,0,0,0,5,0,5,0
1,1,0,-1,-1,6,0,6,0,0,6,6,0,0,0,0,0,11,0,11,0
1,1,0,1,1,-6,0,-6,0,0,-6,-6,0,0,0,0,0,-11,0,-11,0
1,1,0,-1,-1,4,0,4,0,0,4,4,0,0,0,0,0,14,0,14,0
1,1,0,1,1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-14,0,-14,0
1,1,1,-1,-1,2,0,2,48,-48,2,2,-48,48,48,1,-1,-54,50,-6,2
1,1,1,1,1,-2,0,-2,-48,48,-2,-2,48,-48,-48,-1,1,54,-50,6,-2
1,1,0,-2,-1,-7,0,-7,0,0,-7,-7,0,0,0,0,0,-3,0,-3,0
1,1,0,2,1,7,0,7,0,0,7,7,0,0,0,0,0,3,0,3,0
1,1,0,-7,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,0,-5,0
1,1,0,7,1,1,0,1,0,0,1,1,0,0,0,0,0,5,0,5,0
1,2,0,-1,-1,6,0,6,0,0,6,4,0,0,0,0,0,11,0,11,0
1,2,0,1,1,-6,0,-6,0,0,-6,-4,0,0,0,0,0,-11,0,-11,0
1,2,0,-1,-1,4,0,4,0,0,4,4,0,0,0,0,0,14,0,14,0
1,2,0,1,1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-14,0,-14,0
1,2,1,-1,-1,-2,49,47,97,-48,47,45,-97,97,97,2,-1,-103,31,-6,-17
1,2,1,1,1,2,-49,-47,-97,48,-47,-45,97,-97,-97,-2,1,103,-31,6,17
