PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-2,0,80,0,0,-2,11,0,2,0,1,0,0,1
0,0,1,2,0,-80,0,0,2,-11,0,-2,0,1,0,0,1
0,0,-1,-2,0,0,0,0,-2,10,2,75,0,1,0,1,1
0,0,1,2,0,0,0,0,2,-10,-2,-75,0,1,0,1,1
0,0,-1,-2,1,0,-15,75,-90,30,-9,69,0,0,0,1,1
0,0,1,2,1,0,15,-75,90,-30,9,-69,0,0,0,1,1
0,0,-1,-1,0,-1,0,0,2,-7,-1,-5,-1,1,0,1,1
0,0,1,1,0,1,0,0,-2,7,1,5,1,1,0,1,1
0,0,-1,-5,0,-7,0,-12,0,-10,0,-74,-7,1,1,1,0
0,0,1,5,0,7,0,12,0,10,0,74,7,1,1,1,0
0,1,-1,-2,0,84,-2,-12,88,13,-23,-76,0,1,1,1,0
0,1,1,2,0,-84,2,12,-88,-13,23,76,0,1,1,1,0
0,1,-1,-2,0,80,-1,-12,0,7,-14,-76,0,1,1,1,0
0,1,1,2,0,-80,1,12,0,-7,14,76,0,1,1,1,0
0,1,-1,-2,0,88,0,-9,88,20,-15,6,5,1,1,1,0
0,1,1,2,0,-88,0,9,-88,-20,15,-6,-5,1,1,1,0
0,1,-1,-2,1,0,-1,-12,88,11,-19,-8,0,0,1,1,0
0,1,1,2,1,0,1,12,-88,-11,19,8,0,0,1,1,0
0,1,-1,-2,0,0,-72,-12,0,-6,-1,0,-2,1,0,0,0
0,1,1,2,0,0,72,12,0,6,1,0,2,1,0,0,0
0,2,-1,-2,1,0,-5,-16,0,10,-21,0,0,0,1,1,0
0,2,1,2,1,0,5,16,0,-10,21,0,0,0,1,1,0
0,2,-1,-2,1,80,2,-12,-6,13,-11,79,0,0,1,1,0
0,2,1,2,1,-80,-2,12,6,-13,11,-79,0,0,1,1,0
0,2,-1,-2,1,88,0,-9,0,12,-22,0,5,0,1,1,0
0,2,1,2,1,-88,0,9,0,-12,22,0,-5,0,1,1,0
0,2,-1,-2,1,0,-1,-12,0,11,-15,71,0,0,0,0,0
0,2,1,2,1,0,1,12,0,-11,15,-71,0,0,0,0,0
0,2,-1,-2,1,0,-72,-12,0,3,-8,0,0,0,1,1,0
0,2,1,2,1,0,72,12,0,-3,8,0,0,0,1,1,0
0,3,-1,-1,0,83,-2,-3,0,1,-7,0,-1,1,1,1,0
0,3,1,1,0,-83,2,3,0,-1,7,0,1,1,1,1,0
0,3,-1,-1,0,-1,-12,-3,0,3,-11,0,-1,1,0,1,1
0,3,1,1,0,1,12,3,0,-3,11,0,1,1,0,1,1
0,3,-1,-1,1,-1,0,-3,-6,-7,3,-4,-1,0,1,1,1
0,3,1,1,1,1,0,3,6,7,-3,4,1,0,1,1,1
0,3,-1,-1,0,-1,-12,-3,0,-6,3,0,-1,1,1,0,1
0,3,1,1,0,1,12,3,0,6,-3,0,1,1,1,0,1
0,3,-1,-1,0,-1,-15,-3,0,-7,3,-4,-1,1,1,1,1
0,3,1,1,0,1,15,3,0,7,-3,4,1,1,1,1,1
0,14,-1,-77,1,-81,1,0,0,-6,19,0,-77,0,0,1,1
0,14,1,77,1,81,-1,0,0,6,-19,0,77,0,0,1,1
0,14,-1,-77,0,-81,0,0,0,-6,19,0,-77,1,0,0,1
0,14,1,77,0,81,0,0,0,6,-19,0,77,1,0,0,1
0,14,-1,-77,0,-81,0,0,-88,-31,38,0,-77,1,0,1,1
0,14,1,77,0,81,0,0,88,31,-38,0,77,1,0,1,1
0,14,-1,-77,0,-81,0,0,0,-18,33,0,-77,1,0,1,1
0,14,1,77,0,81,0,0,0,18,-33,0,77,1,0,1,1
0,14,-1,-77,0,-81,-87,0,0,-36,39,-6,-77,1,0,1,0
0,14,1,77,0,81,87,0,0,36,-39,6,77,1,0,1,0
0,15,-1,-77,0,-81,0,0,0,-5,20,6,-77,1,1,0,1
0,15,1,77,0,81,0,0,0,5,-20,-6,77,1,1,0,1
0,15,-1,-77,1,-81,-4,0,-4,-11,28,6,-77,0,1,1,1
0,15,1,77,1,81,4,0,4,11,-28,-6,77,0,1,1,1
0,15,-1,-77,0,-81,0,0,0,-7,24,6,-77,1,1,1,1
0,15,1,77,0,81,0,0,0,7,-24,-6,77,1,1,1,1
0,15,-1,-77,0,-81,0,0,0,-14,30,0,-77,1,1,1,0
0,15,1,77,0,81,0,0,0,14,-30,0,77,1,1,1,0
0,15,-1,-7,0,-3,0,0,0,0,1,1,-7,1,0,1,1
0,15,1,7,0,3,0,0,0,0,-1,-1,7,1,0,1,1
0,16,-1,-77,0,-81,0,0,0,-7,23,0,-77,1,1,0,1
0,16,1,77,0,81,0,0,0,7,-23,0,77,1,1,0,1
0,16,-1,-77,0,-81,-3,7,-84,-25,38,0,-77,1,1,1,1
0,16,1,77,0,81,3,-7,84,25,-38,0,77,1,1,1,1
0,16,-1,-77,1,-81,4,0,0,-15,31,0,-77,0,1,1,1
0,16,1,77,1,81,-4,0,0,15,-31,0,77,0,1,1,1
0,16,-1,-77,0,-81,0,0,0,-34,39,-6,-77,1,1,1,0
0,16,1,77,0,81,0,0,0,34,-39,6,77,1,1,1,0
0,16,-1,-7,0,-3,0,0,0,1,2,7,-7,1,0,1,1
0,16,1,7,0,3,0,0,0,-1,-2,-7,7,1,0,1,1
0,17,-1,-77,1,-81,0,0,0,-7,21,0,-81,0,1,0,1
0,17,1,77,1,81,0,0,0,7,-21,0,81,0,1,0,1
0,17,-1,-77,0,-81,-1,7,-84,-26,39,0,-81,1,1,1,1
0,17,1,77,0,81,1,-7,84,26,-39,0,81,1,1,1,1
0,17,-1,-77,0,-81,0,0,4,-13,30,0,-81,1,0,1,1
0,17,1,77,0,81,0,0,-4,13,-30,0,81,1,0,1,1
0,17,-1,-77,0,-81,0,0,0,-40,41,-6,-81,1,1,1,0
0,17,1,77,0,81,0,0,0,40,-41,6,81,1,1,1,0
0,17,-1,-7,0,-3,0,0,0,1,1,7,-3,1,1,1,1
0,17,1,7,0,3,0,0,0,-1,-1,-7,3,1,1,1,1
0,18,-1,-75,0,-75,7,7,-84,-21,35,0,-75,1,1,0,1
0,18,1,75,0,75,-7,-7,84,21,-35,0,75,1,1,0,1
0,18,-1,-75,0,-75,0,0,4,-8,22,0,-75,1,0,0,1
0,18,1,75,0,75,0,0,-4,8,-22,0,75,1,0,0,1
0,18,-1,-75,1,-75,0,0,0,-17,30,-6,-75,0,1,0,0
0,18,1,75,1,75,0,0,0,17,-30,6,75,0,1,0,0
0,18,-1,-2,0,-6,0,0,0,1,0,0,-2,1,1,0,1
0,18,1,2,0,6,0,0,0,-1,0,0,2,1,1,0,1
0,18,-1,-7,0,-3,0,0,0,1,2,7,-7,1,1,1,1
0,18,1,7,0,3,0,0,0,-1,-2,-7,7,1,1,1,1
0,19,-1,-75,0,-75,1,1,-84,-42,42,0,-75,1,1,1,1
0,19,1,75,0,75,-1,-1,84,42,-42,0,75,1,1,1,1
0,19,-1,-75,0,-75,0,0,4,-19,35,0,-75,1,1,1,1
0,19,1,75,0,75,0,0,-4,19,-35,0,75,1,1,1,1
0,19,-1,-75,1,-75,0,0,0,-49,41,-1,-75,0,1,1,0
0,19,1,75,1,75,0,0,0,49,-41,1,75,0,1,1,0
0,19,-1,-75,0,-75,0,0,0,-26,37,0,-75,1,0,0,1
0,19,1,75,0,75,0,0,0,26,-37,0,75,1,0,0,1
0,19,-1,-9,0,-9,0,0,0,0,1,1,-9,1,1,1,1
0,19,1,9,0,9,0,0,0,0,-1,-1,9,1,1,1,1
0,20,-1,-84,0,-84,0,0,0,-41,42,0,-84,1,1,1,0
0,20,1,84,0,84,0,0,0,41,-42,0,84,1,1,1,0
0,20,-1,-84,1,-84,-88,-88,-84,-85,-1,-88,-84,0,1,1,0
0,20,1,84,1,84,88,88,84,85,1,88,84,0,1,1,0
0,20,-1,-84,0,-84,0,0,4,-38,42,0,-84,1,1,1,0
0,20,1,84,0,84,0,0,-4,38,-42,0,84,1,1,1,0
0,20,-1,-84,0,-84,0,0,0,-35,41,0,-84,1,0,0,0
0,20,1,84,0,84,0,0,0,35,-41,0,84,1,0,0,0
0,20,-1,-84,0,-84,0,0,0,-52,41,0,-84,1,1,1,0
0,20,1,84,0,84,0,0,0,52,-41,0,84,1,1,1,0
1,0,-1,-1,0,0,-1,51,-3,-2,1,-4,-2,1,1,0,1
1,0,1,1,0,0,1,-51,3,2,-1,4,2,1,1,0,1
1,0,-1,-1,0,-23,-2,0,0,-5,0,-10,-1,1,0,1,1
1,0,1,1,0,23,2,0,0,5,0,10,1,1,0,1,1
1,0,-1,-4,0,-1,-4,-17,-15,-4,-1,9,-3,1,1,1,0
1,0,1,4,0,1,4,17,15,4,1,-9,3,1,1,1,0
1,0,-1,-1,1,48,1,29,16,6,0,-33,-3,0,1,1,0
1,0,1,1,1,-48,-1,-29,-16,-6,0,33,3,0,1,1,0
