PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-4,0,79,-15,73,-4,16,3,-1,-3,0,1,1,0
0,0,1,4,0,-79,15,-73,4,-16,-3,1,3,0,1,1,0
0,0,-1,-4,1,-4,-15,73,-4,9,1,-3,-2,0,1,1,0
0,0,1,4,1,4,15,-73,4,-9,-1,3,2,0,1,1,0
0,0,-1,-4,0,-4,-15,73,-4,27,-3,-6,-3,0,1,1,0
0,0,1,4,0,4,15,-73,4,-27,3,6,3,0,1,1,0
0,0,-1,-4,0,79,-15,26,-4,12,4,2,-6,0,1,1,0
0,0,1,4,0,-79,15,-26,4,-12,-4,-2,6,0,1,1,0
0,0,-1,-1,0,-84,0,0,-1,11,-4,1,-5,1,0,0,1
0,0,1,1,0,84,0,0,1,-11,4,-1,5,1,0,0,1
0,1,-1,-4,0,79,-15,73,-4,17,0,7,-3,0,1,1,0
0,1,1,4,0,-79,15,-73,4,-17,0,-7,3,0,1,1,0
0,1,-1,-4,1,-4,-64,24,-4,4,5,8,-3,0,1,1,0
0,1,1,4,1,4,64,-24,4,-4,-5,-8,3,0,1,1,0
0,1,-1,-4,0,79,-15,22,-4,18,4,79,-3,0,1,1,0
0,1,1,4,0,-79,15,-22,4,-18,-4,-79,3,0,1,1,0
0,1,-1,-4,0,79,0,0,-4,-1,-1,-4,1,1,0,0,1
0,1,1,4,0,-79,0,0,4,1,1,4,-1,1,0,0,1
0,1,-1,-1,0,-84,-46,-46,-1,-4,-9,-3,-1,1,1,1,1
0,1,1,1,0,84,46,46,1,4,9,3,1,1,1,1,1
0,2,-1,-4,0,79,-2,24,-4,6,-6,-18,-4,0,1,1,0
0,2,1,4,0,-79,2,-24,4,-6,6,18,4,0,1,1,0
0,2,-1,-4,1,79,-2,18,-4,13,-1,-2,-4,0,1,1,0
0,2,1,4,1,-79,2,-18,4,-13,1,2,4,0,1,1,0
0,2,-1,-4,0,79,-49,0,-4,-10,-10,-14,-4,1,1,1,1
0,2,1,4,0,-79,49,0,4,10,10,14,4,1,1,1,1
0,2,-1,-4,0,79,0,0,84,8,-12,-18,-2,1,0,0,1
0,2,1,4,0,-79,0,0,-84,-8,12,18,2,1,0,0,1
0,2,-1,-2,0,-85,-1,-1,-2,-4,14,13,-2,1,1,1,1
0,2,1,2,0,85,1,1,2,4,-14,-13,2,1,1,1,1
0,3,-1,-4,0,-4,-20,12,-4,19,-9,-19,-4,0,1,1,0
0,3,1,4,0,4,20,-12,4,-19,9,19,4,0,1,1,0
0,3,-1,-4,0,-4,-67,-12,-4,2,-8,-17,-4,1,1,1,1
0,3,1,4,0,4,67,12,4,-2,8,17,4,1,1,1,1
0,3,-1,-4,0,-4,-18,-12,84,22,-13,-1,-4,1,0,0,1
0,3,1,4,0,4,18,12,-84,-22,13,1,4,1,0,0,1
0,3,-1,-4,1,-4,-4,-12,-4,9,-7,-1,-4,1,1,1,1
