PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
1,0,0,-1,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,3,0,3,0
1,0,0,1,1,2,0,2,0,0,2,2,0,0,0,0,0,-3,0,-3,0
1,0,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-3,0,-3,0
1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,3,0
1,0,0,-1,-1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-14,0,-14,0
1,0,0,1,1,4,0,4,0,0,4,4,0,0,0,0,0,14,0,14,0
1,0,0,-2,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,8,0,8,0
1,0,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,-8,0,-8,0
1,0,1,-7,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-5,0,-5,0
1,0,1,7,1,1,0,1,0,0,1,1,0,0,0,0,0,5,0,5,0
1,1,0,-2,-1,6,0,6,55,-55,6,6,-55,55,55,1,-1,-47,57,8,2
1,1,0,2,1,-6,0,-6,-55,55,-6,-6,55,-55,-55,-1,1,47,-57,-8,-2
1,1,0,-2,-1,5,0,5,55,-55,5,5,-55,55,55,1,-1,-41,57,14,2
1,1,0,2,1,-5,0,-5,-55,55,-5,-5,55,-55,-55,-1,1,41,-57,-14,-2
1,1,0,-2,-1,2,0,2,0,0,2,2,0,0,0,0,0,-3,0,-3,0
1,1,0,2,1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,3,0,3,0
1,1,1,-1,-1,-7,0,-7,0,0,-7,-7,0,0,0,0,0,-3,0,-3,0
1,1,1,1,1,7,0,7,0,0,7,7,0,0,0,0,0,3,0,3,0
1,1,1,-5,-1,1,0,1,0,0,1,1,0,0,0,0,0,-8,0,-8,0
1,1,1,5,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,8,0,8,0
1,2,1,-2,-1,5,-54,-49,55,-109,-49,-48,-55,55,55,1,-2,-41,111,14,2
1,2,1,2,1,-5,54,49,-55,109,49,48,55,-55,-55,-1,2,41,-111,-14,-2
1,2,0,-2,-1,4,0,4,109,-109,4,4,-109,109,109,1,-2,-45,111,9,2
1,2,0,2,1,-4,0,-4,-109,109,-4,-4,109,-109,-109,-1,2,45,-111,-9,-2
1,2,0,-2,-1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,3,0
1,2,0,2,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-3,0,-3,0
