PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-2,1,80,0,0,-2,9,1,6,0,1,0,0,1
0,0,1,2,1,-80,0,0,2,-9,-1,-6,0,1,0,0,1
0,0,-1,-2,1,0,0,0,-2,15,-2,66,0,1,0,1,1
0,0,1,2,1,0,0,0,2,-15,2,-66,0,1,0,1,1
0,0,-1,-2,1,0,-15,75,-90,30,-17,0,0,0,0,1,1
0,0,1,2,1,0,15,-75,90,-30,17,0,0,0,0,1,1
0,0,-1,-1,1,-1,0,0,2,-10,-1,-82,-1,1,0,1,1
0,0,1,1,1,1,0,0,-2,10,1,82,1,1,0,1,1
0,0,-1,-5,0,-7,0,-12,0,-11,2,5,-7,1,1,1,0
0,0,1,5,0,7,0,12,0,11,-2,-5,7,1,1,1,0
0,1,-1,-5,1,-5,0,0,0,8,0,0,-5,1,0,0,1
0,1,1,5,1,5,0,0,0,-8,0,0,5,1,0,0,1
0,1,-1,-5,0,-5,0,0,-85,0,0,0,-5,1,1,1,1
0,1,1,5,0,5,0,0,85,0,0,0,5,1,1,1,1
0,1,-1,-5,0,-5,0,0,-4,0,-1,0,-5,1,1,1,1
0,1,1,5,0,5,0,0,4,0,1,0,5,1,1,1,1
0,1,-1,-5,0,-5,-15,75,-90,25,-4,0,-5,0,1,1,1
0,1,1,5,0,5,15,-75,90,-25,4,0,5,0,1,1,1
0,1,-1,-5,0,-6,0,-12,0,-14,-1,0,-5,1,1,1,0
0,1,1,5,0,6,0,12,0,14,1,0,5,1,1,1,0
0,2,-1,-5,1,-5,0,0,0,-5,0,0,-5,1,0,0,1
0,2,1,5,1,5,0,0,0,5,0,0,5,1,0,0,1
0,2,-1,-5,0,-5,0,0,-85,-18,-3,0,-5,1,1,1,1
0,2,1,5,0,5,0,0,85,18,3,0,5,1,1,1,1
0,2,-1,-5,0,-5,0,0,-4,-7,0,0,-5,1,1,1,1
0,2,1,5,0,5,0,0,4,7,0,0,5,1,1,1,1
0,2,-1,-5,0,-5,-15,75,-90,13,-2,0,-5,0,1,1,1
0,2,1,5,0,5,15,-75,90,-13,2,0,5,0,1,1,1
0,2,-1,-5,0,-6,0,-12,0,6,1,0,-5,1,1,1,0
0,2,1,5,0,6,0,12,0,-6,-1,0,5,1,1,1,0
0,3,-1,-5,1,-5,0,0,0,16,5,0,-5,1,0,0,1
0,3,1,5,1,5,0,0,0,-16,-5,0,5,1,0,0,1
0,3,-1,-5,0,-5,0,0,-85,9,4,0,-5,1,1,1,1
0,3,1,5,0,5,0,0,85,-9,-4,0,5,1,1,1,1
0,3,-1,-5,0,-5,0,0,-4,6,3,0,-5,1,1,1,1
0,3,1,5,0,5,0,0,4,-6,-3,0,5,1,1,1,1
0,3,-1,-5,0,-5,-15,75,-90,27,3,0,-5,0,1,1,1
0,3,1,5,0,5,15,-75,90,-27,-3,0,5,0,1,1,1
0,3,-1,-5,0,-6,0,-12,0,-18,-4,0,-5,1,1,1,0
0,3,1,5,0,6,0,12,0,18,4,0,5,1,1,1,0
0,4,-1,-5,1,-5,0,0,0,-3,2,0,-5,1,0,0,1
0,4,1,5,1,5,0,0,0,3,-2,0,5,1,0,0,1
0,4,-1,-5,0,-5,0,0,-85,-6,-2,0,-5,1,1,1,1
0,4,1,5,0,5,0,0,85,6,2,0,5,1,1,1,1
0,4,-1,-5,0,-5,0,0,-4,-3,1,0,-5,1,1,1,1
0,4,1,5,0,5,0,0,4,3,-1,0,5,1,1,1,1
0,4,-1,-5,0,-5,-15,75,-90,13,2,0,-5,0,1,1,1
0,4,1,5,0,5,15,-75,90,-13,-2,0,5,0,1,1,1
0,4,-1,-5,0,-6,0,-12,0,-3,0,0,-5,1,1,1,0
0,4,1,5,0,6,0,12,0,3,0,0,5,1,1,1,0
0,5,-1,-5,1,-5,0,0,-85,-7,-2,0,-5,1,0,0,1
0,5,1,5,1,5,0,0,85,7,2,0,5,1,0,0,1
0,5,-1,-5,1,-5,0,0,-4,-2,0,0,-5,1,0,1,1
0,5,1,5,1,5,0,0,4,2,0,0,5,1,0,1,1
0,5,-1,-5,1,-5,-15,75,-90,13,0,0,-5,0,0,1,1
0,5,1,5,1,5,15,-75,90,-13,0,0,5,0,0,1,1
0,5,-1,-5,1,-6,0,-12,0,-10,-1,0,-5,1,0,1,0
0,5,1,5,1,6,0,12,0,10,1,0,5,1,0,1,0
0,6,-1,-12,0,-9,0,-12,-78,-6,-1,0,-12,1,1,1,0
0,6,1,12,0,9,0,12,78,6,1,0,12,1,1,1,0
0,6,-1,-12,1,-12,0,-12,0,1,1,0,-12,1,0,0,0
0,6,1,12,1,12,0,12,0,-1,-1,0,12,1,0,0,0
0,6,-1,-12,0,-12,0,-12,-78,-10,-3,0,-12,1,1,1,0
0,6,1,12,0,12,0,12,78,10,3,0,12,1,1,1,0
0,6,-1,-12,0,-12,-15,69,-90,20,0,0,-12,0,1,1,0
0,6,1,12,0,12,15,-69,90,-20,0,0,12,0,1,1,0
0,7,-1,-12,0,-9,0,-12,-78,-5,0,0,-12,1,1,1,0
0,7,1,12,0,9,0,12,78,5,0,0,12,1,1,1,0
0,7,-1,-12,1,-12,0,-12,0,3,4,0,-12,1,0,0,0
0,7,1,12,1,12,0,12,0,-3,-4,0,12,1,0,0,0
0,7,-1,-12,0,-12,0,-12,-78,0,3,0,-12,1,1,1,0
0,7,1,12,0,12,0,12,78,0,-3,0,12,1,1,1,0
0,7,-1,-12,0,-12,-15,69,-90,24,6,0,-12,0,1,1,0
0,7,1,12,0,12,15,-69,90,-24,-6,0,12,0,1,1,0
0,8,-1,-12,0,-9,0,-12,-78,-14,-4,0,-12,1,1,1,0
0,8,1,12,0,9,0,12,78,14,4,0,12,1,1,1,0
0,8,-1,-12,1,-12,0,-12,0,0,1,0,-12,1,0,0,0
0,8,1,12,1,12,0,12,0,0,-1,0,12,1,0,0,0
0,8,-1,-12,0,-12,0,-12,-78,-12,-3,0,-12,1,1,1,0
0,8,1,12,0,12,0,12,78,12,3,0,12,1,1,1,0
0,8,-1,-12,0,-12,-15,69,-90,13,3,0,-12,0,1,1,0
0,8,1,12,0,12,15,-69,90,-13,-3,0,12,0,1,1,0
0,9,-1,-12,0,-9,0,-12,-78,-4,-1,0,-12,1,1,1,0
0,9,1,12,0,9,0,12,78,4,1,0,12,1,1,1,0
0,9,-1,-12,1,-12,0,-12,0,-3,-1,0,-12,1,0,0,0
0,9,1,12,1,12,0,12,0,3,1,0,12,1,0,0,0
0,9,-1,-12,0,-12,0,-12,-78,-7,-3,0,-12,1,1,1,0
0,9,1,12,0,12,0,12,78,7,3,0,12,1,1,1,0
0,9,-1,-12,0,-12,-15,69,-90,24,-1,0,-12,0,1,1,0
0,9,1,12,0,12,15,-69,90,-24,1,0,12,0,1,1,0
0,10,-1,-12,1,-9,0,-12,-78,-6,-2,0,-12,1,0,0,0
0,10,1,12,1,9,0,12,78,6,2,0,12,1,0,0,0
