PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
1,0,1,1,0,-40,0,0,2,9,-4,-27,18,1,0,1,1
1,0,-1,-2,0,-103,-14,2,-9,2,-3,-10,3,1,1,0,1
1,0,1,2,0,103,14,-2,9,-2,3,10,-3,1,1,0,1
1,0,-1,-5,1,2,1,-10,0,-14,3,-5,-12,0,1,1,0
1,0,1,5,1,-2,-1,10,0,14,-3,5,12,0,1,1,0
1,0,-1,-2,1,6,6,52,-36,-1,-1,-13,5,0,1,1,0
1,0,1,2,1,-6,-6,-52,36,1,1,13,-5,0,1,1,0
1,1,-1,-2,0,-3,-1,0,-44,-10,2,21,-36,1,1,1,1
1,1,1,2,0,3,1,0,44,10,-2,-21,36,1,1,1,1
1,1,-1,-2,0,2,-36,-61,-43,-14,4,3,-41,1,0,1,1
1,1,1,2,0,-2,36,61,43,14,-4,-3,41,1,0,1,1
1,1,-1,-1,1,-3,7,56,43,14,3,25,31,1,1,1,0
1,1,1,1,1,3,-7,-56,-43,-14,-3,-25,-31,1,1,1,0
1,1,-1,-2,1,-48,37,5,-86,-18,-9,-41,-17,0,1,0,0
1,1,1,2,1,48,-37,-5,86,18,9,41,17,0,1,0,0
1,1,-1,-5,0,48,-5,44,48,18,1,2,25,0,1,0,1
1,1,1,5,0,-48,5,-44,-48,-18,-1,-2,-25,0,1,0,1
1,2,-1,-4,0,-4,-2,-3,2,-15,-6,-14,34,0,1,0,1
1,2,1,4,0,4,2,3,-2,15,6,14,-34,0,1,0,1
1,2,-1,-4,0,1,-5,0,-84,-20,-5,2,-2,0,0,0,1
1,2,1,4,0,-1,5,0,84,20,5,-2,2,0,0,0,1
1,2,-1,-4,0,0,-34,0,-84,-24,-7,-18,3,0,1,0,1
1,2,1,4,0,0,34,0,84,24,7,18,-3,0,1,0,1
1,2,-1,-4,0,-1,0,2,-43,-25,-12,-54,-2,0,1,0,1
1,2,1,4,0,1,0,-2,43,25,12,54,2,0,1,0,1
1,2,-1,-6,1,-2,5,4,84,21,7,5,-8,0,1,0,0
1,2,1,6,1,2,-5,-4,-84,-21,-7,-5,8,0,1,0,0
1,3,-1,-1,0,-3,0,-2,42,-9,-5,28,1,1,1,1,1
1,3,1,1,0,3,0,2,-42,9,5,-28,-1,1,1,1,1
1,3,-1,-1,0,7,-20,-51,0,-4,-1,3,-1,1,0,1,1
1,3,1,1,0,-7,20,51,0,4,1,-3,1,1,0,1,1
1,3,-1,-1,1,12,0,-51,0,-12,-1,-3,-1,1,1,1,0
1,3,1,1,1,-12,0,51,0,12,1,3,1,1,1,1,0
1,3,-1,-1,0,7,-49,-51,0,-4,-2,31,23,1,1,1,1
1,3,1,1,0,-7,49,51,0,4,2,-31,-23,1,1,1,1
1,3,-1,-4,0,-7,17,51,-4,0,5,-8,-4,0,1,0,1
1,3,1,4,0,7,-17,-51,4,0,-5,8,4,0,1,0,1
1,4,-1,-1,0,-3,-4,-2,42,-3,-3,-7,-1,1,1,1,1
1,4,1,1,0,3,4,2,-42,3,3,7,1,1,1,1,1
1,4,-1,-1,0,12,-4,-47,0,0,-5,0,0,1,1,1,1
1,4,1,1,0,-12,4,47,0,0,5,0,0,1,1,1,1
1,4,-1,-1,1,8,-4,-47,0,3,-1,2,-1,1,0,1,0
1,4,1,1,1,-8,4,47,0,-3,1,-2,1,1,0,1,0
1,4,-1,-1,0,12,-53,-47,0,-6,-3,-15,-1,1,1,1,1
1,4,1,1,0,-12,53,47,0,6,3,15,1,1,1,1,1
1,4,-1,-4,0,-12,1,47,-4,-10,5,2,-4,0,1,0,1
1,4,1,4,0,12,-1,-47,4,10,-5,-2,4,0,1,0,1
1,5,-1,-1,0,-3,-4,3,42,-14,1,-34,-1,1,1,1,1
1,5,1,1,0,3,4,-3,-42,14,-1,34,1,1,1,1,1
1,5,-1,-1,1,8,-4,3,0,2,-1,-26,-1,1,1,1,0
1,5,1,1,1,-8,4,-3,0,-2,1,26,1,1,1,1,0
1,5,-1,-1,0,8,-4,3,0,-4,-4,-34,1,1,0,0,1
1,5,1,1,0,-8,4,-3,0,4,4,34,-1,1,0,0,1
1,5,-1,-1,0,8,-53,3,0,-15,1,-28,-1,1,1,1,1
1,5,1,1,0,-8,53,-3,0,15,-1,28,1,1,1,1,1
1,5,-1,-4,0,-8,1,-3,-4,7,1,28,-4,0,1,1,1
1,5,1,4,0,8,-1,3,4,-7,-1,-28,4,0,1,1,1
1,6,-1,-1,1,-3,-4,3,42,-4,5,-2,1,1,1,1,0
1,6,1,1,1,3,4,-3,-42,4,-5,2,-1,1,1,1,0
1,6,-1,-1,1,8,-4,3,45,5,-4,-32,25,1,1,0,0
1,6,1,1,1,-8,4,-3,-45,-5,4,32,-25,1,1,0,0
1,6,-1,-1,1,8,-4,3,0,-2,5,0,-1,1,0,1,0
1,6,1,1,1,-8,4,-3,0,2,-5,0,1,1,0,1,0
1,6,-1,-1,1,8,-4,3,0,-13,4,-40,-1,1,1,1,0
1,6,1,1,1,-8,4,-3,0,13,-4,40,1,1,1,1,0
1,6,-1,-4,1,-8,1,-3,-4,-1,1,33,-4,0,1,1,0
1,6,1,4,1,8,-1,3,4,1,-1,-33,4,0,1,1,0
1,7,-1,-4,0,8,32,52,-3,-3,-3,-33,-4,0,1,1,1
1,7,1,4,0,-8,-32,-52,3,3,3,33,4,0,1,1,1
1,7,-1,-4,0,0,-3,0,2,-2,-2,-27,-4,0,1,0,1
1,7,1,4,0,0,3,0,-2,2,2,27,4,0,1,0,1
1,7,-1,-4,0,0,-3,0,-43,-2,-3,-28,0,0,0,1,1
1,7,1,4,0,0,3,0,43,2,3,28,0,0,0,1,1
1,7,-1,-4,0,0,-7,0,-43,-13,0,-33,-4,0,1,1,1
1,7,1,4,0,0,7,0,43,13,0,33,4,0,1,1,1
1,7,-1,-4,1,7,-3,0,-43,-15,-1,-36,-4,0,1,1,0
1,7,1,4,1,-7,3,0,43,15,1,36,4,0,1,1,0
1,8,-1,-4,0,1,-3,52,-50,7,-3,-7,-4,0,1,1,1
1,8,1,4,0,-1,3,-52,50,-7,3,7,4,0,1,1,1
1,8,-1,-4,0,0,-3,0,-5,7,-5,2,-4,0,1,0,1
1,8,1,4,0,0,3,0,5,-7,5,-2,4,0,1,0,1
1,8,-1,-4,0,0,-3,0,-50,1,-2,2,-4,0,0,1,1
1,8,1,4,0,0,3,0,50,-1,2,-2,4,0,0,1,1
1,8,-1,-4,0,0,-3,0,-50,-7,-5,-13,-4,0,1,1,1
1,8,1,4,0,0,3,0,50,7,5,13,4,0,1,1,1
1,8,-1,-4,1,-35,-3,0,-50,-8,-4,-1,-4,0,1,1,0
1,8,1,4,1,35,3,0,50,8,4,1,4,0,1,1,0
1,9,-1,-4,0,36,-3,58,-4,9,8,42,-4,0,1,1,1
1,9,1,4,0,-36,3,-58,4,-9,-8,-42,4,0,1,1,1
1,9,-1,-4,0,0,-3,0,41,3,-3,31,-4,0,1,0,1
1,9,1,4,0,0,3,0,-41,-3,3,-31,4,0,1,0,1
1,9,-1,-4,0,0,-3,0,-4,0,1,34,-4,0,0,1,1
1,9,1,4,0,0,3,0,4,0,-1,-34,4,0,0,1,1
1,9,-1,-4,0,0,-3,0,-4,-8,5,40,-4,0,1,1,1
1,9,1,4,0,0,3,0,4,8,-5,-40,4,0,1,1,1
1,9,-1,-4,1,0,-3,0,-4,-4,3,43,-4,0,1,1,0
1,9,1,4,1,0,3,0,4,4,-3,-43,4,0,1,1,0
1,10,-1,-4,0,36,-3,-28,-4,-1,2,-2,-4,0,1,1,1
1,10,1,4,0,-36,3,28,4,1,-2,2,4,0,1,1,1
1,10,-1,-4,0,0,-3,0,41,5,-3,-2,-4,0,1,0,1
1,10,1,4,0,0,3,0,-41,-5,3,2,4,0,1,0,1
1,10,-1,-4,0,0,-3,0,-4,-1,-4,-1,-4,0,1,1,1
1,10,1,4,0,0,3,0,4,1,4,1,4,0,1,1,1
1,10,-1,-4,0,0,-3,0,-4,-12,-1,-34,-4,0,1,1,1
1,10,1,4,0,0,3,0,4,12,1,34,4,0,1,1,1
1,10,-1,-4,1,0,-3,0,-4,-2,2,8,-4,0,0,1,0
1,10,1,4,1,0,3,0,4,2,-2,-8,4,0,0,1,0
1,11,-1,-4,1,36,-3,-28,-4,-3,5,3,-4,0,1,1,0
1,11,1,4,1,-36,3,28,4,3,-5,-3,4,0,1,1,0
1,11,-1,-4,0,0,-3,0,41,2,-6,0,-4,0,1,0,1
1,11,1,4,0,0,3,0,-41,-2,6,0,4,0,1,0,1
1,11,-1,-4,0,0,-3,0,-4,-10,-2,0,-4,0,0,1,1
1,11,1,4,0,0,3,0,4,10,2,0,4,0,0,1,1
1,11,-1,-4,0,0,-3,0,-4,-16,0,-6,-4,0,1,1,1
1,11,1,4,0,0,3,0,4,16,0,6,4,0,1,1,1
2,0,-1,-1,1,7,1,41,49,25,5,8,2,1,0,1,0
2,0,1,1,1,-7,-1,-41,-49,-25,-5,-8,-2,1,0,1,0
2,0,-1,-1,1,14,1,41,51,20,5,5,5,1,1,1,0
2,0,1,1,1,-14,-1,-41,-51,-20,-5,-5,-5,1,1,1,0
2,0,-1,-1,1,3,1,90,3,13,9,6,-27,1,1,1,0
2,0,1,1,1,-3,-1,-90,-3,-13,-9,-6,27,1,1,1,0
2,0,-1,-1,1,9,1,-5,46,7,8,14,-28,1,1,1,0
2,0,1,1,1,-9,-1,5,-46,-7,-8,-14,28,1,1,1,0
2,0,-1,-2,0,1,1,0,-42,-33,-3,-49,-26,0,0,0,1
2,0,1,2,0,-1,-1,0,42,33,3,49,26,0,0,0,1
2,1,-1,-1,0,-38,0,-49,49,-3,-7,-49,4,1,1,1,1
2,1,1,1,0,38,0,49,-49,3,7,49,-4,1,1,1,1
2,1,-1,-1,1,-43,-48,-54,49,-20,-5,-50,-15,1,0,1,0
2,1,1,1,1,43,48,54,-49,20,5,50,15,1,0,1,0
2,1,-1,-2,0,-2,-3,4,-3,-10,-2,4,2,1,1,1,1
2,1,1,2,0,2,3,-4,3,10,2,-4,-2,1,1,1,1
2,1,-1,-2,0,-5,51,50,-37,12,8,50,4,0,1,0,1
2,1,1,2,0,5,-51,-50,37,-12,-8,-50,-4,0,1,0,1
2,1,-1,-2,0,2,49,45,3,8,3,17,-1,1,1,1,1
2,1,1,2,0,-2,-49,-45,-3,-8,-3,-17,1,1,1,1,1
2,2,-1,-1,0,-38,0,3,49,-6,4,15,-8,1,1,1,1
2,2,1,1,0,38,0,-3,-49,6,-4,-15,8,1,1,1,1
2,2,-1,-1,1,-43,0,0,49,-10,6,43,-8,1,0,1,0
2,2,1,1,1,43,0,0,-49,10,-6,-43,8,1,0,1,0
2,2,-1,-2,0,-2,-5,4,-3,3,-3,-12,8,1,1,1,1
2,2,1,2,0,2,5,-4,3,-3,3,12,-8,1,1,1,1
2,2,-1,-2,0,45,5,-4,-39,3,-4,4,23,0,1,0,1
2,2,1,2,0,-45,-5,4,39,-3,4,-4,-23,0,1,0,1
2,2,-1,-2,0,2,3,90,3,-3,1,-1,-11,1,1,1,1
2,2,1,2,0,-2,-3,-90,-3,3,-1,1,11,1,1,1,1
2,3,-1,-1,1,-38,0,-43,49,4,4,10,5,1,1,1,0
2,3,1,1,1,38,0,43,-49,-4,-4,-10,-5,1,1,1,0
2,3,-1,-1,0,-43,0,0,49,1,2,2,1,1,0,1,1
2,3,1,1,0,43,0,0,-49,-1,-2,-2,-1,1,0,1,1
2,3,-1,-2,0,-2,-5,4,-3,3,2,4,-5,1,1,1,1
2,3,1,2,0,2,5,-4,3,-3,-2,-4,5,1,1,1,1
2,3,-1,-2,0,45,5,-4,-39,-10,-3,4,-2,0,1,0,1
2,3,1,2,0,-45,-5,4,39,10,3,-4,2,0,1,0,1
2,3,-1,-2,0,2,3,90,3,-9,-6,-7,-34,1,1,1,1
2,3,1,2,0,-2,-3,-90,-3,9,6,7,34,1,1,1,1
2,4,-1,-1,0,2,-42,0,-2,4,-3,-4,3,1,1,0,1
2,4,1,1,0,-2,42,0,2,-4,3,4,-3,1,1,0,1
2,4,-1,-1,1,47,-1,0,-51,-8,0,-2,-31,1,1,0,0
2,4,1,1,1,-47,1,0,51,8,0,2,31,1,1,0,0
2,4,-1,-1,0,2,-47,0,40,14,-1,3,33,0,1,1,1
2,4,1,1,0,-2,47,0,-40,-14,1,-3,-33,0,1,1,1
2,4,-1,-1,0,-9,-42,0,49,6,1,-5,-2,1,0,1,1
2,4,1,1,0,9,42,0,-49,-6,-1,5,2,1,0,1,1
2,4,-1,-2,0,-38,42,2,-46,-21,-2,-29,-27,1,1,1,1
2,4,1,2,0,38,-42,-2,46,21,2,29,27,1,1,1,1
2,5,-1,-1,0,-44,-44,-49,-51,3,-2,-33,-8,1,1,0,1
2,5,1,1,0,44,44,49,51,-3,2,33,8,1,1,0,1
2,5,-1,-1,0,-44,-47,-49,-7,-1,-1,4,-8,0,1,1,1
2,5,1,1,0,44,47,49,7,1,1,-4,8,0,1,1,1
2,5,-1,-1,1,-44,-44,-49,0,-4,0,7,-3,1,0,1,0
2,5,1,1,1,44,44,49,0,4,0,-7,3,1,0,1,0
2,5,-1,-1,0,-44,4,-49,0,6,-4,-5,0,1,1,1,1
2,5,1,1,0,44,-4,49,0,-6,4,5,0,1,1,1,1
2,5,-1,-5,0,0,41,56,5,-12,5,-2,0,1,1,1,1
2,5,1,5,0,0,-41,-56,-5,12,-5,2,0,1,1,1,1
2,6,-1,-1,0,-44,-44,-49,-51,-2,-7,-47,0,1,1,0,1
2,6,1,1,0,44,44,49,51,2,7,47,0,1,1,0,1
2,6,-1,-1,0,-44,-47,-49,-7,11,-3,-13,-8,0,1,1,1
2,6,1,1,0,44,47,49,7,-11,3,13,8,0,1,1,1
2,6,-1,-1,1,-44,-44,-49,0,4,-2,-6,-8,1,0,1,0
2,6,1,1,1,44,44,49,0,-4,2,6,8,1,0,1,0
2,6,-1,-1,0,-44,4,-49,0,4,-4,-4,-41,1,1,1,1
2,6,1,1,0,44,-4,49,0,-4,4,4,41,1,1,1,1
2,6,-1,-5,0,0,41,56,5,-10,2,6,38,1,1,1,1
2,6,1,5,0,0,-41,-56,-5,10,-2,-6,-38,1,1,1,1
2,7,-1,-1,1,-44,-44,-49,-51,1,0,2,30,1,0,0,0
2,7,1,1,1,44,44,49,51,-1,0,-2,-30,1,0,0,0
2,7,-1,-1,1,-44,-47,-49,-7,13,-5,-39,30,0,1,1,0
2,7,1,1,1,44,47,49,7,-13,5,39,-30,0,1,1,0
2,7,-1,-1,1,-44,4,-49,0,10,2,-3,-6,1,1,1,0
2,7,1,1,1,44,-4,49,0,-10,-2,3,6,1,1,1,0
2,7,-1,-5,1,0,41,56,5,-9,4,2,-38,1,1,1,0
2,7,1,5,1,0,-41,-56,-5,9,-4,-2,38,1,1,1,0
2,8,-1,-5,1,2,0,46,0,-11,-5,9,38,1,0,1,0
2,8,1,5,1,-2,0,-46,0,11,5,-9,-38,1,0,1,0
2,8,-1,-5,1,2,0,46,-51,-17,-7,-38,0,1,1,0,0
2,8,1,5,1,-2,0,-46,51,17,7,38,0,1,1,0,0
2,8,-1,-5,1,2,-6,46,-46,-12,-4,48,38,0,1,1,0
2,8,1,5,1,-2,6,-46,46,12,4,-48,-38,0,1,1,0
2,8,-1,-5,1,2,4,46,0,6,-1,4,38,1,1,1,0
2,8,1,5,1,-2,-4,-46,0,-6,1,-4,-38,1,1,1,0
2,10,-1,-41,1,0,0,0,0,-8,0,-3,0,1,0,1,0
2,10,1,41,1,0,0,0,0,8,0,3,0,1,0,1,0
2,10,-1,-41,1,0,0,0,-51,-10,-5,-2,-41,1,0,0,0
2,10,1,41,1,0,0,0,51,10,5,2,41,1,0,0,0
2,10,-1,-41,1,0,0,0,0,8,0,3,0,0,0,1,0
2,10,1,41,1,0,0,0,0,-8,0,-3,0,0,0,1,0
2,10,-1,-41,1,0,51,0,0,22,4,5,0,1,0,1,0
2,10,1,41,1,0,-51,0,0,-22,-4,-5,0,1,0,1,0
2,14,-1,-2,0,49,0,0,-2,12,14,88,-2,1,0,0,1
2,14,1,2,0,-49,0,0,2,-12,-14,-88,2,1,0,0,1
2,14,-1,-2,1,49,0,0,49,21,23,92,-2,0,0,0,0
2,14,1,2,1,-49,0,0,-49,-21,-23,-92,2,0,0,0,0
2,14,-1,-2,0,49,0,0,49,33,25,92,-2,1,0,0,1
2,14,1,2,0,-49,0,0,-49,-33,-25,-92,2,1,0,0,1
2,15,-1,-2,0,49,0,0,-2,5,8,49,-2,1,0,0,1
2,15,1,2,0,-49,0,0,2,-5,-8,-49,2,1,0,0,1
2,15,-1,-2,1,49,0,47,49,18,20,87,-2,0,0,0,0
2,15,1,2,1,-49,0,-47,-49,-18,-20,-87,2,0,0,0,0
2,15,-1,-2,0,49,0,0,49,37,28,92,0,1,0,0,1
2,15,1,2,0,-49,0,0,-49,-37,-28,-92,0,1,0,0,1
2,16,-1,-2,0,49,0,0,-2,15,20,95,-2,1,0,0,1
2,16,1,2,0,-49,0,0,2,-15,-20,-95,2,1,0,0,1
2,16,-1,-2,1,49,0,0,49,11,12,52,-2,1,0,0,0
2,16,1,2,1,-49,0,0,-49,-11,-12,-52,2,1,0,0,0
2,16,-1,-2,0,49,0,0,49,39,29,99,-2,0,0,0,1
2,16,1,2,0,-49,0,0,-49,-39,-29,-99,2,0,0,0,1
2,17,-1,-2,0,49,0,0,-2,8,10,85,-2,1,1,0,1
2,17,1,2,0,-49,0,0,2,-8,-10,-85,2,1,1,0,1
2,17,-1,-2,1,49,0,0,49,6,9,52,-2,1,0,0,0
2,17,1,2,1,-49,0,0,-49,-6,-9,-52,2,1,0,0,0
2,17,-1,-2,0,49,0,0,49,32,19,85,-2,0,1,0,1
2,17,1,2,0,-49,0,0,-49,-32,-19,-85,2,0,1,0,1
2,18,-1,-2,0,49,0,0,-2,7,14,52,-2,1,1,0,1
2,18,1,2,0,-49,0,0,2,-7,-14,-52,2,1,1,0,1
2,18,-1,-2,1,49,0,-47,49,9,17,85,-2,1,0,0,0
2,18,1,2,1,-49,0,47,-49,-9,-17,-85,2,1,0,0,0
2,18,-1,-2,0,49,0,0,49,27,23,52,-2,0,1,0,1
2,18,1,2,0,-49,0,0,-49,-27,-23,-52,2,0,1,0,1
2,19,-1,-2,0,49,0,0,-2,7,22,94,-2,1,0,0,1
2,19,1,2,0,-49,0,0,2,-7,-22,-94,2,1,0,0,1
2,19,-1,-2,1,49,0,0,49,25,31,94,-2,0,0,0,0
2,19,1,2,1,-49,0,0,-49,-25,-31,-94,2,0,0,0,0
2,20,-1,-2,0,49,0,0,49,30,34,132,-2,0,0,0,1
2,20,1,2,0,-49,0,0,-49,-30,-34,-132,2,0,0,0,1
2,20,-1,-49,1,-49,-49,-49,-49,-57,-18,-132,-49,1,0,0,0
2,20,1,49,1,49,49,49,49,57,18,132,49,1,0,0,0
3,0,-1,-4,0,-53,-4,98,-11,-1,0,-17,-2,1,1,0,1
3,0,1,4,0,53,4,-98,11,1,0,17,2,1,1,0,1
3,0,-1,-1,0,2,2,5,2,-4,-5,-40,2,1,1,1,1
3,0,1,1,0,-2,-2,-5,-2,4,5,40,-2,1,1,1,1
3,0,-1,-2,0,48,1,-5,-3,1,10,84,-29,0,1,1,1
3,0,1,2,0,-48,-1,5,3,-1,-10,-84,29,0,1,1,1
3,0,-1,-4,1,6,-8,-103,-2,-2,-3,-53,29,0,1,1,0
3,0,1,4,1,-6,8,103,2,2,3,53,-29,0,1,1,0
3,0,-1,-4,0,-50,-3,-55,-49,2,-6,-41,30,0,0,1,1
3,0,1,4,0,50,3,55,49,-2,6,41,-30,0,0,1,1
3,1,-1,-2,0,-46,0,3,-7,2,7,18,0,1,1,0,1
3,1,1,2,0,46,0,-3,7,-2,-7,-18,0,1,1,0,1
3,1,-1,-2,0,-54,3,-45,0,3,4,15,28,0,1,1,1
3,1,1,2,0,54,-3,45,0,-3,-4,-15,-28,0,1,1,1
3,1,-1,-2,1,-54,0,3,0,-21,-3,-34,26,1,0,1,0
3,1,1,2,1,54,0,-3,0,21,3,34,-26,1,0,1,0
3,1,-1,-2,0,5,0,-5,0,-4,-7,-65,-26,1,1,1,1
3,1,1,2,0,-5,0,5,0,4,7,65,26,1,1,1,1
3,1,-1,-4,0,46,-50,44,-102,1,3,4,29,1,1,1,1
3,1,1,4,0,-46,50,-44,102,-1,-3,-4,-29,1,1,1,1
3,2,-1,-2,0,-48,0,82,-7,-4,3,6,-35,1,1,0,1
3,2,1,2,0,48,0,-82,7,4,-3,-6,35,1,1,0,1
3,2,-1,-2,1,-5,3,-20,0,4,-3,0,-27,0,1,1,0
3,2,1,2,1,5,-3,20,0,-4,3,0,27,0,1,1,0
3,2,-1,-2,0,-5,0,82,0,1,2,5,-23,1,0,1,1
3,2,1,2,0,5,0,-82,0,-1,-2,-5,23,1,0,1,1
3,2,-1,-2,0,3,0,16,0,2,4,5,22,1,1,1,1
3,2,1,2,0,-3,0,-16,0,-2,-4,-5,-22,1,1,1,1
3,2,-1,-4,0,-1,0,-56,-52,6,-3,-5,5,1,1,1,1
3,2,1,4,0,1,0,56,52,-6,3,5,-5,1,1,1,1
3,3,-1,-1,0,-5,10,62,9,-1,0,-2,0,0,1,0,1
3,3,1,1,0,5,-10,-62,-9,1,0,2,0,0,1,0,1
3,3,-1,-1,1,3,-35,0,-36,-12,2,-6,-1,0,1,0,0
3,3,1,1,1,-3,35,0,36,12,-2,6,1,0,1,0,0
3,3,-1,-1,0,0,-35,0,-36,-4,2,3,0,0,0,0,1
3,3,1,1,0,0,35,0,36,4,-2,-3,0,0,0,0,1
3,3,-1,-6,0,3,-9,-52,36,-9,-2,-45,-1,0,1,0,1
3,3,1,6,0,-3,9,52,-36,9,2,45,1,0,1,0,1
3,3,-1,-1,0,0,-3,49,-99,0,-3,5,-33,1,1,1,1
3,3,1,1,0,0,3,-49,99,0,3,-5,33,1,1,1,1
