PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime
501,0,0,-1,-1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,1,0,1,0
501,0,0,1,1,2,0,2,0,0,2,2,0,0,0,0,0,-1,0,-1,0
501,0,0,-1,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,-3,0,-3,0
501,0,0,1,1,3,0,3,0,0,3,3,0,0,0,0,0,3,0,3,0
501,0,0,-1,-1,-3,0,-3,0,0,-3,-3,0,0,0,0,0,-12,0,-12,0
501,0,0,1,1,3,0,3,0,0,3,3,0,0,0,0,0,12,0,12,0
501,0,0,-1,-1,1,0,1,0,0,1,1,0,0,0,0,0,-2,0,-2,0
501,0,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,2,0,2,0
501,0,1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-14,0,-14,0
501,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,14,0,14,0
501,1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,2,0,2,0
501,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,-2,0,-2,0
501,1,0,-1,-1,2,0,2,0,0,2,2,0,0,0,0,0,5,0,5,0
501,1,0,1,1,-2,0,-2,0,0,-2,-2,0,0,0,0,0,-5,0,-5,0
501,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0
501,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0
501,1,0,-1,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
501,1,0,1,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
501,1,1,-1,-1,2,0,2,54,-54,2,2,-54,54,54,1,-1,-40,48,14,-6
501,1,1,1,1,-2,0,-2,-54,54,-2,-2,54,-54,-54,-1,1,40,-48,-14,6
501,2,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,2,0,2,0
501,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-2,0,-2,0
501,2,0,-1,-1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
501,2,0,1,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
501,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0
501,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0
501,2,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
501,2,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
501,2,1,-1,-1,-1,55,54,109,-54,54,52,-109,109,109,2,-1,-95,43,14,-11
501,2,1,1,1,1,-55,-54,-109,54,-54,-52,109,-109,-109,-2,1,95,-43,-14,11
501,3,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,2,0,2,0
501,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-2,0,-2,0
501,3,0,-1,-1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
501,3,0,1,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
501,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0
501,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0
501,3,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
501,3,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
501,3,1,-1,-1,-1,107,106,161,-54,106,52,-161,161,161,3,-1,-147,46,14,-8
501,3,1,1,1,1,-107,-106,-161,54,-106,-52,161,-161,-161,-3,1,147,-46,-14,8
501,4,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,2,0,2,0
501,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-2,0,-2,0
501,4,0,-1,-1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
501,4,0,1,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
501,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0
501,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0
501,4,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
501,4,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
501,4,1,-1,-1,-2,159,157,213,-54,157,51,-213,213,213,4,-1,-199,49,14,-5
501,4,1,1,1,2,-159,-157,-213,54,-157,-51,213,-213,-213,-4,1,199,-49,-14,5
501,5,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,2,0,2,0
501,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-2,0,-2,0
501,5,0,-1,-1,2,0,2,0,0,2,0,0,0,0,0,0,5,0,5,0
501,5,0,1,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,-5,0,-5,0
501,5,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0
501,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0
501,5,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
501,5,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
502,0,1,-1,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-3,0,-3,0
502,0,1,1,1,5,0,5,0,0,5,5,0,0,0,0,0,3,0,3,0
502,0,0,-1,-1,1,0,1,0,0,1,1,0,0,0,0,0,6,0,6,0
502,0,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-6,0,-6,0
502,0,0,-1,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
502,0,0,1,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
502,0,1,-1,-1,4,0,4,0,0,4,4,0,0,0,0,0,12,0,12,0
502,0,1,1,1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-12,0,-12,0
502,0,0,-4,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-8,0,-8,0
502,0,0,4,1,5,0,5,0,0,5,5,0,0,0,0,0,8,0,8,0
502,1,1,-1,-1,0,0,0,54,-54,0,0,-54,54,54,1,-1,-53,47,1,-7
502,1,1,1,1,0,0,0,-54,54,0,0,54,-54,-54,-1,1,53,-47,-1,7
502,1,0,-1,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-2,0,-2,0
502,1,0,1,1,5,0,5,0,0,5,5,0,0,0,0,0,2,0,2,0
502,1,0,-1,-1,4,0,4,0,0,4,4,0,0,0,0,0,11,0,11,0
502,1,0,1,1,-4,0,-4,0,0,-4,-4,0,0,0,0,0,-11,0,-11,0
502,1,0,-5,-1,-5,0,-5,0,0,-5,-5,0,0,0,0,0,-8,0,-8,0
502,1,0,5,1,5,0,5,0,0,5,5,0,0,0,0,0,8,0,8,0
502,1,0,-1,-1,7,0,7,0,0,7,7,0,0,0,0,0,5,0,5,0
502,1,0,1,1,-7,0,-7,0,0,-7,-7,0,0,0,0,0,-5,0,-5,0
502,2,1,-1,-1,-6,54,48,108,-54,48,48,-108,108,108,2,-1,-107,41,1,-13
502,2,1,1,1,6,-54,-48,-108,54,-48,-48,108,-108,-108,-2,1,107,-41,-1,13
502,2,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
502,2,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
502,2,0,-1,-1,4,0,4,0,0,4,0,0,0,0,0,0,11,0,11,0
502,2,0,1,1,-4,0,-4,0,0,-4,0,0,0,0,0,0,-11,0,-11,0
502,2,0,-5,-1,-5,0,-5,0,0,-5,-1,0,0,0,0,0,-8,0,-8,0
502,2,0,5,1,5,0,5,0,0,5,1,0,0,0,0,0,8,0,8,0
502,2,0,-1,-1,7,0,7,0,0,7,1,0,0,0,0,0,5,0,5,0
502,2,0,1,1,-7,0,-7,0,0,-7,-1,0,0,0,0,0,-5,0,-5,0
502,3,1,-1,-1,-1,102,101,156,-54,101,53,-156,156,156,3,-1,-155,43,1,-11
502,3,1,1,1,1,-102,-101,-156,54,-101,-53,156,-156,-156,-3,1,155,-43,-1,11
502,3,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
502,3,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
502,3,0,-1,-1,4,0,4,0,0,4,0,0,0,0,0,0,11,0,11,0
502,3,0,1,1,-4,0,-4,0,0,-4,0,0,0,0,0,0,-11,0,-11,0
502,3,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
502,3,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,8,0,8,0
502,3,0,-1,-1,7,0,7,0,0,7,0,0,0,0,0,0,5,0,5,0
502,3,0,1,1,-7,0,-7,0,0,-7,0,0,0,0,0,0,-5,0,-5,0
502,4,1,-1,-1,-9,155,146,209,-54,146,45,-209,209,209,4,-1,-208,30,1,-24
502,4,1,1,1,9,-155,-146,-209,54,-146,-45,209,-209,-209,-4,1,208,-30,-1,24
502,4,0,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
502,4,0,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
502,4,0,-1,-1,4,0,4,0,0,4,0,0,0,0,0,0,11,0,11,0
502,4,0,1,1,-4,0,-4,0,0,-4,0,0,0,0,0,0,-11,0,-11,0
502,4,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
502,4,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,8,0,8,0
502,4,0,-1,-1,7,0,7,0,0,7,0,0,0,0,0,0,5,0,5,0
502,4,0,1,1,-7,0,-7,0,0,-7,0,0,0,0,0,0,-5,0,-5,0
502,5,1,-1,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-2,0,-2,0
502,5,1,1,1,5,0,5,0,0,5,0,0,0,0,0,0,2,0,2,0
502,5,1,-1,-1,4,0,4,0,0,4,0,0,0,0,0,0,11,0,11,0
502,5,1,1,1,-4,0,-4,0,0,-4,0,0,0,0,0,0,-11,0,-11,0
502,5,0,-5,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
502,5,0,5,1,5,0,5,0,0,5,0,0,0,0,0,0,8,0,8,0
502,5,0,-1,-1,7,0,7,0,0,7,0,0,0,0,0,0,5,0,5,0
502,5,0,1,1,-7,0,-7,0,0,-7,0,0,0,0,0,0,-5,0,-5,0
502,6,0,-4,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,9,0,9,0
502,6,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,-9,0,-9,0
502,6,1,-4,-1,3,0,3,108,-108,3,0,0,54,0,1,-1,-43,47,11,-7
502,6,1,4,1,-3,0,-3,-108,108,-3,0,0,-54,0,-1,1,43,-47,-11,7
502,6,0,-6,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
502,6,0,6,1,5,0,5,0,0,5,0,0,0,0,0,0,8,0,8,0
502,6,0,-6,-1,2,0,2,0,0,2,0,0,0,0,0,0,-3,0,-3,0
502,6,0,6,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,3,0,3,0
502,7,0,-4,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,9,0,9,0
502,7,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,-9,0,-9,0
502,7,1,-4,-1,-4,53,49,161,-108,49,0,-5,113,5,2,-1,-96,47,11,-13
502,7,1,4,1,4,-53,-49,-161,108,-49,0,5,-113,-5,-2,1,96,-47,-11,13
502,7,0,-6,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
502,7,0,6,1,5,0,5,0,0,5,0,0,0,0,0,0,8,0,8,0
502,7,0,-6,-1,2,0,2,0,0,2,0,0,0,0,0,0,-3,0,-3,0
502,7,0,6,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,3,0,3,0
502,8,0,-4,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,9,0,9,0
502,8,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,-9,0,-9,0
502,8,1,-4,-1,0,101,101,207,-106,101,5,0,156,0,3,-1,-142,44,11,-11
502,8,1,4,1,0,-101,-101,-207,106,-101,-5,0,-156,0,-3,1,142,-44,-11,11
502,8,0,-6,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
502,8,0,6,1,5,0,5,0,0,5,0,0,0,0,0,0,8,0,8,0
502,8,0,-6,-1,2,0,2,0,0,2,0,0,0,0,0,0,-3,0,-3,0
502,8,0,6,1,-2,0,-2,0,0,-2,0,0,0,0,0,0,3,0,3,0
502,9,0,-4,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,9,0,9,0
502,9,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,-9,0,-9,0
502,9,1,-4,-1,0,151,151,259,-108,151,50,-5,214,5,4,-1,-192,39,11,-24
502,9,1,4,1,0,-151,-151,-259,108,-151,-50,5,-214,-5,-4,1,192,-39,-11,24
502,9,0,-6,-1,-5,0,-5,0,0,-5,0,0,0,0,0,0,-8,0,-8,0
