PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,15,1.0.94,1,583,1,88,94,182,1,0,274,94,0,4,182,371,16,0,0,665,264,274,928
1,15,4.0.94,0,579,0,80,94,174,1,0,347,94,0,4,174,371,16,0,0,665,264,347,928
1,16,0.0.182,0,635,2,96,182,278,1,0,307,182,0,5,278,371,17,0,0,665,176,307,840
1,16,1.1.246,1,594,1,71,246,317,2,182,274,64,1,4,317,371,17,0,34,665,171,186,840
1,16,4.0.182,0,583,0,80,182,262,1,0,347,182,0,5,262,371,17,0,0,665,176,347,840
1,17,0.0.182,0,635,1,96,182,278,1,0,307,182,0,5,278,371,18,0,0,665,176,307,769
1,17,1.2.317,1,594,0,3,317,320,3,317,274,0,2,4,320,371,18,-35,265,700,147,115,769
1,17,4.0.182,0,594,0,80,182,262,1,0,347,182,0,5,262,371,18,0,0,665,176,347,769
1,18,0.0.182,0,635,1,96,182,278,1,0,307,182,0,5,278,371,19,0,0,700,176,307,766
1,18,1.3.320,1,594,0,68,320,388,4,320,274,0,3,4,388,388,19,-5,218,705,193,112,766
1,18,4.0.182,0,594,0,80,182,262,1,0,347,182,0,5,262,371,19,0,0,700,176,347,766
1,19,0.0.182,0,635,1,96,182,278,1,0,307,182,0,5,278,388,20,0,0,705,176,307,698
1,19,1.4.388,1,594,0,44,388,432,5,388,274,0,4,4,432,432,20,-17,205,722,153,44,698
1,19,4.0.182,0,594,0,80,182,262,1,0,347,182,0,5,262,388,20,0,0,705,176,347,698
1,20,0.0.182,1,635,1,96,182,278,1,0,307,182,0,5,278,432,21,0,0,722,176,307,654
1,20,4.0.182,0,594,0,80,182,262,1,0,347,182,0,5,262,432,21,0,0,722,176,347,654
1,21,0.1.317,1,670,1,76,317,393,2,278,307,39,1,5,393,432,22,0,34,722,100,211,558
1,21,4.0.278,0,635,0,80,278,358,1,0,347,278,0,6,358,432,22,0,0,722,80,347,558
1,22,0.2.393,1,732,1,96,393,489,3,393,307,0,2,5,489,489,23,-73,338,795,144,135,482
1,22,4.0.278,0,670,0,80,278,358,1,0,347,278,0,6,358,432,23,0,0,722,80,347,482
1,23,0.3.489,1,732,0,29,489,518,4,489,307,0,3,5,518,518,24,-101,319,896,125,39,386
1,23,4.0.278,0,732,0,80,278,358,1,0,347,278,0,6,358,489,24,0,0,795,80,347,386
1,24,0.4.518,1,732,0,10,518,528,5,518,307,0,4,5,528,528,25,-86,291,982,109,10,357
1,24,4.0.278,0,732,0,80,278,358,1,0,347,278,0,6,358,518,25,0,0,896,80,347,357
1,25,4.0.278,1,732,0,80,278,358,1,0,347,278,0,6,358,528,26,0,0,982,80,347,347
1,26,4.1.393,1,732,0,24,393,417,2,358,347,35,1,6,417,528,27,0,34,982,24,267,267
1,27,4.2.489,1,732,0,48,489,537,3,417,347,72,2,6,537,537,28,0,338,982,48,243,243
1,28,4.3.537,1,732,0,96,537,633,4,537,347,0,3,6,633,633,29,-19,338,1001,96,195,195
1,29,4.4.633,1,732,0,99,633,732,5,633,347,0,4,6,732,732,30,-105,396,1106,99,99,99
2,0,0.0.0,1,464,1,10,0,10,1,0,153,0,0,1,10,10,1,0,0,0,273,153,1345
2,0,1.0.0,0,493,3,64,0,64,1,0,175,0,0,1,64,64,1,0,0,0,273,175,1345
2,0,2.0.0,0,494,4,65,0,65,1,0,268,0,0,1,65,65,1,0,0,0,273,268,1345
2,0,3.0.0,0,521,5,92,0,92,1,0,280,0,0,1,92,92,1,0,0,0,273,280,1345
2,0,4.0.0,0,461,0,3,0,3,1,0,286,0,0,1,3,3,1,0,0,0,273,286,1345
2,0,5.0.0,0,476,2,39,0,39,1,0,183,0,0,1,39,39,1,0,0,0,273,183,1345
2,1,0.1.10,1,464,0,44,10,54,2,10,153,0,1,1,54,54,2,-10,10,10,288,143,1335
2,1,1.0.10,0,476,1,64,10,74,1,0,175,10,0,2,74,74,2,0,0,0,263,175,1335
2,1,2.0.10,0,487,2,65,10,75,1,0,268,10,0,2,75,75,2,0,0,0,263,268,1335
2,1,3.0.10,0,493,3,92,10,102,1,0,280,10,0,2,102,102,2,0,0,0,263,280,1335
2,1,4.0.10,0,464,0,3,10,13,1,0,286,10,0,2,13,13,2,0,0,0,263,286,1335
2,1,5.0.10,0,464,0,39,10,49,1,0,183,10,0,2,49,49,2,0,0,0,263,183,1335
2,2,0.2.54,1,464,0,1,54,55,3,54,153,0,2,1,55,55,3,-54,54,64,267,99,1291
2,2,1.0.10,0,476,1,64,10,74,1,0,175,10,0,2,74,74,3,0,0,10,263,175,1291
2,2,2.0.10,0,487,2,65,10,75,1,0,268,10,0,2,75,75,3,0,0,10,263,268,1291
2,2,3.0.10,0,493,3,92,10,102,1,0,280,10,0,2,102,102,3,0,0,10,263,280,1291
2,2,4.0.10,0,464,0,3,10,13,1,0,286,10,0,2,13,54,3,0,0,10,263,286,1291
2,2,5.0.10,0,464,0,39,10,49,1,0,183,10,0,2,49,54,3,0,0,10,263,183,1291
2,3,0.3.55,1,464,0,36,55,91,4,55,153,0,3,1,91,91,4,-55,55,119,249,98,1290
2,3,1.0.10,0,476,1,64,10,74,1,0,175,10,0,2,74,74,4,0,0,64,263,175,1290
2,3,2.0.10,0,487,2,65,10,75,1,0,268,10,0,2,75,75,4,0,0,64,263,268,1290
2,3,3.0.10,0,493,3,92,10,102,1,0,280,10,0,2,102,102,4,0,0,64,263,280,1290
2,3,4.0.10,0,464,0,3,10,13,1,0,286,10,0,2,13,55,4,0,0,64,263,286,1290
2,3,5.0.10,0,464,0,39,10,49,1,0,183,10,0,2,49,55,4,0,0,64,263,183,1290
2,4,0.4.91,1,464,0,62,91,153,5,91,153,0,4,1,153,153,5,-91,91,210,268,62,1254
2,4,1.0.10,0,476,1,64,10,74,1,0,175,10,0,2,74,91,5,0,0,119,263,175,1254
2,4,2.0.10,0,487,2,65,10,75,1,0,268,10,0,2,75,91,5,0,0,119,263,268,1254
2,4,3.0.10,0,493,3,92,10,102,1,0,280,10,0,2,102,102,5,0,0,119,263,280,1254
2,4,4.0.10,0,464,0,3,10,13,1,0,286,10,0,2,13,91,5,0,0,119,263,286,1254
2,4,5.0.10,0,464,0,39,10,49,1,0,183,10,0,2,49,91,5,0,0,119,263,183,1254
2,5,1.0.10,1,476,1,64,10,74,1,0,175,10,0,2,74,153,6,0,0,210,263,175,1192
2,5,2.0.10,0,487,2,65,10,75,1,0,268,10,0,2,75,153,6,0,0,210,263,268,1192
2,5,3.0.10,0,493,3,92,10,102,1,0,280,10,0,2,102,153,6,0,0,210,263,280,1192
2,5,4.0.10,0,464,0,3,10,13,1,0,286,10,0,2,13,153,6,0,0,210,263,286,1192
2,5,5.0.10,0,464,0,39,10,49,1,0,183,10,0,2,49,153,6,0,0,210,263,183,1192
2,6,1.1.74,1,476,0,40,74,114,2,74,175,0,1,2,114,153,7,-20,30,230,244,111,1128
2,6,2.0.74,0,512,1,65,74,139,1,0,268,74,0,3,139,153,7,0,0,210,199,268,1128
2,6,3.0.74,0,539,2,92,74,166,1,0,280,74,0,3,166,166,7,0,0,210,199,280,1128
2,6,4.0.74,0,476,0,3,74,77,1,0,286,74,0,3,77,153,7,0,0,210,199,286,1128
2,6,5.0.74,0,476,0,39,74,113,1,0,183,74,0,3,113,153,7,0,0,210,199,183,1128
2,7,1.2.114,1,476,0,8,114,122,3,114,175,0,2,2,122,153,8,-59,113,289,266,71,1088
2,7,2.0.74,0,512,1,65,74,139,1,0,268,74,0,3,139,153,8,0,0,230,199,268,1088
2,7,3.0.74,0,539,2,92,74,166,1,0,280,74,0,3,166,166,8,0,0,230,199,280,1088
2,7,4.0.74,0,476,0,3,74,77,1,0,286,74,0,3,77,153,8,0,0,230,199,286,1088
2,7,5.0.74,0,476,0,39,74,113,1,0,183,74,0,3,113,153,8,0,0,230,199,183,1088
2,8,1.3.122,1,476,0,10,122,132,4,122,175,0,3,2,132,153,9,-31,86,320,213,63,1080
2,8,2.0.74,0,512,1,65,74,139,1,0,268,74,0,3,139,153,9,0,0,289,199,268,1080
2,8,3.0.74,0,539,2,92,74,166,1,0,280,74,0,3,166,166,9,0,0,289,199,280,1080
2,8,4.0.74,0,476,0,3,74,77,1,0,286,74,0,3,77,153,9,0,0,289,199,286,1080
2,8,5.0.74,0,476,0,39,74,113,1,0,183,74,0,3,113,153,9,0,0,289,199,183,1080
2,9,1.4.153,1,476,0,53,153,206,5,132,175,21,4,2,206,206,10,0,91,320,206,53,1070
2,9,2.0.74,0,512,1,65,74,139,1,0,268,74,0,3,139,153,10,0,0,320,199,268,1070
2,9,3.0.74,0,539,2,92,74,166,1,0,280,74,0,3,166,166,10,0,0,320,199,280,1070
2,9,4.0.74,0,476,0,3,74,77,1,0,286,74,0,3,77,153,10,0,0,320,199,286,1070
2,9,5.0.74,0,476,0,39,74,113,1,0,183,74,0,3,113,153,10,0,0,320,199,183,1070
2,10,2.0.74,0,512,1,65,74,139,1,0,268,74,0,3,139,206,11,0,0,320,199,268,1017
2,10,3.0.74,0,539,2,92,74,166,1,0,280,74,0,3,166,206,11,0,0,320,199,280,1017
2,10,4.0.74,0,476,0,3,74,77,1,0,286,74,0,3,77,206,11,0,0,320,199,286,1017
2,10,5.0.74,1,476,0,39,74,113,1,0,183,74,0,3,113,206,11,0,0,320,199,183,1017
2,11,2.0.113,0,511,1,65,113,178,1,0,268,113,0,4,178,206,12,0,0,320,160,268,978
2,11,3.0.113,0,538,2,92,113,205,1,0,280,113,0,4,205,206,12,0,0,320,160,280,978
2,11,4.0.113,0,476,0,3,113,116,1,0,286,113,0,4,116,206,12,0,0,320,160,286,978
2,11,5.1.114,1,476,0,27,114,141,2,113,183,1,1,3,141,206,12,0,30,320,204,144,978
2,12,2.0.113,0,511,1,65,113,178,1,0,268,113,0,4,178,206,13,0,0,320,160,268,951
2,12,3.0.113,0,538,2,92,113,205,1,0,280,113,0,4,205,206,13,0,0,320,160,280,951
2,12,4.0.113,0,476,0,3,113,116,1,0,286,113,0,4,116,206,13,0,0,320,160,286,951
2,12,5.2.141,1,476,0,39,141,180,3,141,183,0,2,3,180,206,13,-19,132,339,258,117,951
2,13,2.0.113,0,511,1,65,113,178,1,0,268,113,0,4,178,206,14,0,0,339,160,268,912
2,13,3.0.113,0,538,2,92,113,205,1,0,280,113,0,4,205,206,14,0,0,339,160,280,912
2,13,4.0.113,0,476,0,3,113,116,1,0,286,113,0,4,116,206,14,0,0,339,160,286,912
2,13,5.3.180,1,476,0,40,180,220,4,180,183,0,3,3,220,220,14,-48,134,387,203,78,912
2,14,2.0.113,0,511,1,65,113,178,1,0,268,113,0,4,178,220,15,0,0,387,160,268,872
2,14,3.0.113,0,538,2,92,113,205,1,0,280,113,0,4,205,220,15,0,0,387,160,280,872
2,14,4.0.113,0,476,0,3,113,116,1,0,286,113,0,4,116,220,15,0,0,387,160,286,872
2,14,5.4.220,1,476,0,38,220,258,5,220,183,0,4,3,258,258,15,-14,105,401,153,38,872
2,15,2.0.113,1,511,1,65,113,178,1,0,268,113,0,4,178,258,16,0,0,401,160,268,834
2,15,3.0.113,0,538,2,92,113,205,1,0,280,113,0,4,205,258,16,0,0,401,160,280,834
2,15,4.0.113,0,476,0,3,113,116,1,0,286,113,0,4,116,258,16,0,0,401,160,286,834
2,16,2.1.178,1,589,1,90,178,268,2,178,268,0,1,4,268,268,17,-37,67,438,177,203,769
2,16,3.0.178,0,589,1,92,178,270,1,0,280,178,0,5,270,270,17,0,0,401,95,280,769
2,16,4.0.178,0,511,0,3,178,181,1,0,286,178,0,5,181,258,17,0,0,401,95,286,769
2,17,2.2.268,1,589,0,89,268,357,3,268,268,0,2,4,357,357,18,-88,220,526,219,113,679
2,17,3.0.178,0,589,0,92,178,270,1,0,280,178,0,5,270,270,18,0,0,438,95,280,679
2,17,4.0.178,0,589,0,3,178,181,1,0,286,178,0,5,181,268,18,0,0,438,95,286,679
2,18,2.3.357,1,589,0,2,357,359,4,357,268,0,3,4,359,359,19,-137,271,663,163,24,590
2,18,3.0.178,0,589,0,92,178,270,1,0,280,178,0,5,270,357,19,0,0,526,95,280,590
2,18,4.0.178,0,589,0,3,178,181,1,0,286,178,0,5,181,357,19,0,0,526,95,286,590
2,19,2.4.359,1,589,0,22,359,381,5,359,268,0,4,4,381,381,20,-101,206,764,115,22,588
2,19,3.0.178,0,589,0,92,178,270,1,0,280,178,0,5,270,359,20,0,0,663,95,280,588
2,19,4.0.178,0,589,0,3,178,181,1,0,286,178,0,5,181,359,20,0,0,663,95,286,588
2,20,3.0.178,1,589,0,92,178,270,1,0,280,178,0,5,270,381,21,0,0,764,95,280,566
2,20,4.0.178,0,589,0,3,178,181,1,0,286,178,0,5,181,381,21,0,0,764,95,286,566
2,21,3.1.270,1,589,0,11,270,281,2,270,280,0,1,5,281,381,22,-2,69,766,87,188,474
2,21,4.0.270,0,589,0,3,270,273,1,0,286,270,0,6,273,381,22,0,0,764,3,286,474
2,22,3.2.357,1,670,1,82,357,439,3,281,280,76,2,5,439,439,23,0,220,766,130,177,463
2,22,4.0.270,0,589,0,3,270,273,1,0,286,270,0,6,273,381,23,0,0,766,3,286,463
2,23,3.3.439,1,670,0,72,439,511,4,439,280,0,3,5,511,511,24,-80,351,846,161,95,381
2,23,4.0.270,0,670,0,3,270,273,1,0,286,270,0,6,273,439,24,0,0,766,3,286,381
2,24,3.4.511,1,670,0,23,511,534,5,511,280,0,4,5,534,534,25,-130,336,976,93,23,309
2,24,4.0.270,0,670,0,3,270,273,1,0,286,270,0,6,273,511,25,0,0,846,3,286,309
2,25,4.0.270,1,670,0,3,270,273,1,0,286,270,0,6,273,534,26,0,0,976,3,286,286
2,26,4.1.281,1,670,0,76,281,357,2,273,286,8,1,6,357,534,27,0,69,976,76,283,283
2,27,4.2.439,1,670,0,48,439,487,3,357,286,82,2,6,487,534,28,0,220,976,48,207,207
2,28,4.3.511,1,670,0,89,511,600,4,487,286,24,3,6,600,600,29,0,351,976,89,159,159
2,29,4.4.600,1,670,0,70,600,670,5,600,286,0,4,6,670,670,30,-66,402,1042,70,70,70
3,0,0.0.0,1,479,2,23,0,23,1,0,97,0,0,1,23,23,1,0,0,0,189,97,1215
3,0,1.0.0,0,484,4,40,0,40,1,0,174,0,0,1,40,40,1,0,0,0,189,174,1215
3,0,2.0.0,0,474,1,12,0,12,1,0,295,0,0,1,12,12,1,0,0,0,189,295,1215
3,0,3.0.0,0,471,0,46,0,46,1,0,239,0,0,1,46,46,1,0,0,0,189,239,1215
3,0,4.0.0,0,482,3,25,0,25,1,0,224,0,0,1,25,25,1,0,0,0,189,224,1215
3,0,5.0.0,0,484,4,43,0,43,1,0,186,0,0,1,43,43,1,0,0,0,189,186,1215
3,1,0.1.23,1,479,0,13,23,36,2,23,97,0,1,1,36,36,2,-23,23,23,193,74,1192
3,1,1.0.23,0,492,3,40,23,63,1,0,174,23,0,2,63,63,2,0,0,0,166,174,1192
3,1,2.0.23,0,483,1,12,23,35,1,0,295,23,0,2,35,35,2,0,0,0,166,295,1192
3,1,3.0.23,0,479,0,46,23,69,1,0,239,23,0,2,69,69,2,0,0,0,166,239,1192
3,1,4.0.23,0,490,2,25,23,48,1,0,224,23,0,2,48,48,2,0,0,0,166,224,1192
3,1,5.0.23,0,492,3,43,23,66,1,0,186,23,0,2,66,66,2,0,0,0,166,186,1192
3,2,0.2.36,1,479,0,4,36,40,3,36,97,0,2,1,40,40,3,-36,36,59,234,61,1179
3,2,1.0.23,0,492,3,40,23,63,1,0,174,23,0,2,63,63,3,0,0,23,166,174,1179
3,2,2.0.23,0,483,1,12,23,35,1,0,295,23,0,2,35,36,3,0,0,23,166,295,1179
3,2,3.0.23,0,479,0,46,23,69,1,0,239,23,0,2,69,69,3,0,0,23,166,239,1179
3,2,4.0.23,0,490,2,25,23,48,1,0,224,23,0,2,48,48,3,0,0,23,166,224,1179
3,2,5.0.23,0,492,3,43,23,66,1,0,186,23,0,2,66,66,3,0,0,23,166,186,1179
3,3,0.3.40,1,479,0,42,40,82,4,40,97,0,3,1,82,82,4,-40,40,99,301,57,1175
3,3,1.0.23,0,492,3,40,23,63,1,0,174,23,0,2,63,63,4,0,0,59,166,174,1175
3,3,2.0.23,0,483,1,12,23,35,1,0,295,23,0,2,35,40,4,0,0,59,166,295,1175
3,3,3.0.23,0,479,0,46,23,69,1,0,239,23,0,2,69,69,4,0,0,59,166,239,1175
3,3,4.0.23,0,490,2,25,23,48,1,0,224,23,0,2,48,48,4,0,0,59,166,224,1175
3,3,5.0.23,0,492,3,43,23,66,1,0,186,23,0,2,66,66,4,0,0,59,166,186,1175
3,4,0.4.82,1,479,0,15,82,97,5,82,97,0,4,1,97,97,5,-82,82,181,298,15,1133
3,4,1.0.23,0,492,3,40,23,63,1,0,174,23,0,2,63,82,5,0,0,99,166,174,1133
3,4,2.0.23,0,483,1,12,23,35,1,0,295,23,0,2,35,82,5,0,0,99,166,295,1133
3,4,3.0.23,0,479,0,46,23,69,1,0,239,23,0,2,69,82,5,0,0,99,166,239,1133
3,4,4.0.23,0,490,2,25,23,48,1,0,224,23,0,2,48,82,5,0,0,99,166,224,1133
3,4,5.0.23,0,492,3,43,23,66,1,0,186,23,0,2,66,82,5,0,0,99,166,186,1133
3,5,1.0.23,1,492,3,40,23,63,1,0,174,23,0,2,63,97,6,0,0,181,166,174,1118
3,5,2.0.23,0,483,1,12,23,35,1,0,295,23,0,2,35,97,6,0,0,181,166,295,1118
3,5,3.0.23,0,479,0,46,23,69,1,0,239,23,0,2,69,97,6,0,0,181,166,239,1118
3,5,4.0.23,0,490,2,25,23,48,1,0,224,23,0,2,48,97,6,0,0,181,166,224,1118
3,5,5.0.23,0,492,3,43,23,66,1,0,186,23,0,2,66,97,6,0,0,181,166,186,1118
3,6,1.1.63,1,492,0,8,63,71,2,63,174,0,1,2,71,97,7,-27,50,208,180,134,1078
3,6,2.0.63,0,492,0,12,63,75,1,0,295,63,0,3,75,97,7,0,0,181,126,295,1078
3,6,3.0.63,0,511,3,46,63,109,1,0,239,63,0,3,109,109,7,0,0,181,126,239,1078
3,6,4.0.63,0,496,1,25,63,88,1,0,224,63,0,3,88,97,7,0,0,181,126,224,1078
3,6,5.0.63,0,505,2,43,63,106,1,0,186,63,0,3,106,106,7,0,0,181,126,186,1078
3,7,1.2.71,1,492,0,13,71,84,3,71,174,0,2,2,84,97,8,-31,67,239,230,126,1070
3,7,2.0.63,0,492,0,12,63,75,1,0,295,63,0,3,75,97,8,0,0,208,126,295,1070
3,7,3.0.63,0,511,3,46,63,109,1,0,239,63,0,3,109,109,8,0,0,208,126,239,1070
3,7,4.0.63,0,496,1,25,63,88,1,0,224,63,0,3,88,97,8,0,0,208,126,224,1070
3,7,5.0.63,0,505,2,43,63,106,1,0,186,63,0,3,106,106,8,0,0,208,126,186,1070
3,8,1.3.84,1,492,0,51,84,135,4,84,174,0,3,2,135,135,9,-2,42,241,259,113,1057
3,8,2.0.63,0,492,0,12,63,75,1,0,295,63,0,3,75,97,9,0,0,239,126,295,1057
3,8,3.0.63,0,511,3,46,63,109,1,0,239,63,0,3,109,109,9,0,0,239,126,239,1057
