PID,Step,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
1,0,0,-2,-1,0,-2,80,0,0,13,77,-2
1,0,0,2,1,0,2,-80,0,0,-13,-77,2
1,0,0,-2,-1,0,-2,0,0,-2,4,6,0
1,0,0,2,1,0,2,0,0,2,-4,-6,0
1,0,1,-2,-1,75,-90,0,-15,0,27,0,-13
1,0,1,2,1,-75,90,0,15,0,-27,0,13
1,0,0,-1,-1,0,2,-1,0,-1,-11,-4,2
1,0,0,1,1,0,-2,1,0,1,11,4,-2
1,0,0,-5,-1,-12,0,-7,0,-5,-3,-78,-2
1,0,0,5,1,12,0,7,0,5,3,78,2
1,1,0,-2,-1,-14,88,76,-2,0,19,-86,-24
1,1,0,2,1,14,-88,-76,2,0,-19,86,24
1,1,0,-2,-1,-12,0,87,-1,0,18,-19,-22
1,1,0,2,1,12,0,-87,1,0,-18,19,22
1,1,1,-2,-1,-11,0,87,0,0,18,-86,-20
1,1,1,2,1,11,0,-87,0,0,-18,86,20
1,1,0,-2,-1,-12,88,0,2,5,19,-86,-26
1,1,0,2,1,12,-88,0,-2,-5,-19,86,26
1,1,0,-2,-1,-14,0,0,-72,-2,8,-86,-11
1,1,0,2,1,14,0,0,72,2,-8,86,11
1,2,0,-3,-1,-9,88,3,-2,4,2,-85,-12
1,2,0,3,1,9,-88,-3,2,-4,-2,85,12
1,2,0,-3,-1,-12,88,-1,-1,4,-1,-6,-7
1,2,0,3,1,12,-88,1,1,-4,1,6,7
1,2,0,-3,-1,-12,88,-1,-7,0,-2,-11,3
1,2,0,3,1,12,-88,1,7,0,2,11,-3
1,2,1,-3,-1,-12,88,0,2,-3,2,-7,-4
1,2,1,3,1,12,-88,0,-2,3,-2,7,4
1,2,0,-3,-1,-12,88,0,-79,-3,-7,0,11
1,2,0,3,1,12,-88,0,79,3,7,0,-11
1,3,0,-3,-1,-12,0,-8,-2,4,-1,0,-10
1,3,0,3,1,12,0,8,2,-4,1,0,10
1,3,1,-3,-1,-12,-13,-1,2,73,3,78,2
1,3,1,3,1,12,13,1,-2,-73,-3,-78,-2
1,3,0,-3,-1,-12,0,0,-1,4,3,78,-2
1,3,0,3,1,12,0,0,1,-4,-3,-78,2
1,3,0,-3,-1,-12,0,-1,-1,0,-1,0,-9
1,3,0,3,1,12,0,1,1,0,1,0,9
1,3,0,-3,-1,-12,0,0,-86,0,-6,75,4
1,3,0,3,1,12,0,0,86,0,6,-75,-4
1,4,0,-2,-1,-11,2,-7,91,78,15,82,22
1,4,0,2,1,11,-2,7,-91,-78,-15,-82,-22
1,4,0,-2,-1,-11,0,0,3,74,1,77,-4
1,4,0,2,1,11,0,0,-3,-74,-1,-77,4
1,4,0,-2,-1,-11,0,0,3,74,7,82,9
1,4,0,2,1,11,0,0,-3,-74,-7,-82,-9
1,4,0,-2,-1,-11,-6,0,3,74,4,82,7
1,4,0,2,1,11,6,0,-3,-74,-4,-82,-7
1,4,1,-2,-1,-11,0,0,0,74,0,79,0
1,4,1,2,1,11,0,0,0,-74,0,-79,0
1,5,0,-2,-1,-11,2,-7,1,78,1,79,2
1,5,0,2,1,11,-2,7,-1,-78,-1,-79,-2
1,5,0,-2,-1,-11,0,0,3,0,0,77,-3
1,5,0,2,1,11,0,0,-3,0,0,-77,3
1,5,0,-2,-1,-11,0,0,3,-2,0,74,0
1,5,0,2,1,11,0,0,-3,2,0,-74,0
1,5,1,-2,-1,-11,-5,0,-2,-2,1,77,6
1,5,1,2,1,11,5,0,2,2,-1,-77,-6
1,5,0,-2,-1,-11,0,0,3,-2,-2,-6,-3
1,5,0,2,1,11,0,0,-3,2,2,6,3
1,6,0,-2,-1,-11,7,-7,2,78,5,82,13
1,6,0,2,1,11,-7,7,-2,-78,-5,-82,-13
1,6,0,-2,-1,-11,-1,0,-1,74,1,77,3
1,6,0,2,1,11,1,0,1,-74,-1,-77,-3
1,6,0,-2,-1,-11,-1,0,7,-2,-1,82,16
1,6,0,2,1,11,1,0,-7,2,1,-82,-16
1,6,0,-2,-1,-11,0,0,-1,74,2,82,6
1,6,0,2,1,11,0,0,1,-74,-2,-82,-6
1,6,1,-2,-1,-11,-1,0,-1,0,-1,82,7
1,6,1,2,1,11,1,0,1,0,1,-82,-7
1,7,0,-2,-1,77,7,-7,2,-2,2,77,4
1,7,0,2,1,-77,-7,7,-2,2,-2,-77,-4
1,7,0,-2,-1,-11,-1,0,-1,0,-1,-6,-6
1,7,0,2,1,11,1,0,1,0,1,6,6
1,7,0,-2,-1,-11,-1,0,-81,-2,-2,0,1
1,7,0,2,1,11,1,0,81,2,2,0,-1
1,7,0,-2,-1,-11,-1,0,-1,-2,0,79,4
