PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
151,5,4.1.0,0,480,0,46,0,46,1,0,245,0,1,2,146,238,6,46,49,435,235,245,1227
151,5,5.2.0,1,480,0,50,0,50,1,0,239,0,2,2,238,238,6,50,143,431,254,239,1227
151,6,0.0.47,0,480,0,52,47,99,1,0,243,47,0,2,99,238,7,0,0,431,256,243,1177
151,6,2.4.0,0,480,0,52,0,52,1,0,254,0,4,2,193,238,7,52,94,379,236,254,1177
151,6,3.2.50,0,480,0,54,50,104,1,0,246,50,2,3,238,238,7,54,89,377,204,246,1177
151,6,4.1.0,0,480,0,46,0,46,1,0,245,0,1,2,146,238,7,46,49,385,235,245,1177
151,6,5.3.95,1,480,0,50,95,145,2,50,239,45,3,2,145,238,7,0,47,431,246,189,1177
151,7,0.0.47,0,480,0,52,47,99,1,0,243,47,0,2,99,238,8,0,0,431,256,243,1127
151,7,2.4.0,0,480,0,52,0,52,1,0,254,0,4,2,193,238,8,52,94,379,236,254,1127
151,7,3.2.50,0,480,0,54,50,104,1,0,246,50,2,3,238,238,8,54,89,377,204,246,1127
151,7,4.1.0,0,480,0,46,0,46,1,0,245,0,1,2,146,238,8,46,49,385,235,245,1127
151,7,5.0.145,1,480,0,49,145,194,3,145,239,0,0,2,194,238,8,-98,98,529,256,139,1127
151,8,0.0.47,0,480,0,52,47,99,1,0,243,47,0,3,194,238,9,52,46,477,207,243,1078
151,8,2.4.0,0,480,0,52,0,52,1,0,254,0,4,2,193,238,9,52,94,477,236,254,1078
151,8,3.2.50,0,480,0,54,50,104,1,0,246,50,2,3,238,238,9,54,89,475,204,246,1078
151,8,4.1.0,0,480,0,46,0,46,1,0,245,0,1,2,146,238,9,46,49,483,235,245,1078
151,8,5.4.194,1,480,0,45,194,239,4,194,239,0,4,2,239,239,9,-1,147,530,236,90,1078
151,9,0.0.47,0,480,0,52,47,99,1,0,243,47,0,3,194,239,10,52,46,478,207,243,1033
151,9,2.4.0,0,480,0,52,0,52,1,0,254,0,4,3,239,239,10,52,95,478,191,254,1033
151,9,3.2.50,0,480,0,54,50,104,1,0,246,50,2,3,238,239,10,54,89,476,204,246,1033
151,9,4.1.0,0,480,0,46,0,46,1,0,245,0,1,2,146,239,10,46,49,484,235,245,1033
151,9,5.1.239,1,480,0,45,239,284,5,239,239,0,1,2,284,284,10,-93,188,623,235,45,1033
151,10,0.0.47,1,480,0,52,47,99,1,0,243,47,0,3,194,284,11,52,46,571,207,243,988
151,10,2.4.0,0,480,0,52,0,52,1,0,254,0,4,3,239,284,11,52,95,571,191,254,988
151,10,3.2.50,0,480,0,54,50,104,1,0,246,50,2,3,238,284,11,54,89,569,204,246,988
151,10,4.1.0,0,480,0,46,0,46,1,0,245,0,1,3,284,284,11,46,142,577,190,245,988
151,11,0.2.99,1,544,1,46,99,145,2,99,243,0,2,3,238,284,12,46,97,525,204,191,936
151,11,2.4.0,0,480,0,52,0,52,1,0,254,0,4,3,239,284,12,52,95,519,191,254,936
151,11,3.2.50,0,480,0,54,50,104,1,0,246,50,2,3,238,284,12,54,89,517,204,246,936
151,11,4.1.0,0,480,0,46,0,46,1,0,245,0,1,3,284,284,12,46,142,525,190,245,936
151,12,0.3.145,1,544,0,48,145,193,3,145,243,0,3,3,193,284,13,0,47,525,196,145,890
151,12,2.4.0,0,544,0,52,0,52,1,0,254,0,4,3,239,284,13,52,95,473,191,254,890
151,12,3.2.238,0,545,1,54,238,292,1,0,246,238,2,4,292,292,13,0,97,525,158,246,890
151,12,4.1.0,0,544,0,46,0,46,1,0,245,0,1,3,284,284,13,46,142,479,190,245,890
151,13,0.4.239,1,544,0,46,239,285,4,193,243,46,4,3,285,285,14,0,147,525,191,97,842
151,13,2.4.0,0,544,0,52,0,52,1,0,254,0,4,3,239,284,14,52,95,473,191,254,842
151,13,3.2.238,0,545,1,54,238,292,1,0,246,238,2,4,292,292,14,0,97,525,158,246,842
151,13,4.1.0,0,544,0,46,0,46,1,0,245,0,1,3,284,284,14,46,142,479,190,245,842
151,14,0.1.285,1,544,0,51,285,336,5,285,243,0,1,3,336,336,15,-1,189,526,190,51,796
151,14,2.4.0,0,544,0,52,0,52,1,0,254,0,4,4,285,285,15,52,95,473,145,254,796
151,14,3.2.238,0,545,1,54,238,292,1,0,246,238,2,4,292,292,15,0,97,525,158,246,796
151,14,4.1.0,0,544,0,46,0,46,1,0,245,0,1,3,284,285,15,46,142,479,190,245,796
151,15,2.4.0,0,544,0,52,0,52,1,0,254,0,4,4,285,336,16,52,95,474,145,254,745
151,15,3.2.238,0,584,1,54,238,292,1,0,246,238,2,4,292,336,16,0,97,526,158,246,745
151,15,4.1.0,1,544,0,46,0,46,1,0,245,0,1,4,336,336,16,46,143,480,139,245,745
151,16,2.4.0,0,544,0,52,0,52,1,0,254,0,4,4,285,336,17,52,95,428,145,254,699
151,16,3.2.238,0,584,2,54,238,292,1,0,246,238,2,4,292,336,17,0,97,480,158,246,699
151,16,4.2.238,1,545,1,51,238,289,2,46,245,192,2,4,289,336,17,0,97,480,158,199,699
151,17,2.4.0,0,545,0,52,0,52,1,0,254,0,4,4,285,336,18,52,95,428,145,254,648
151,17,3.2.289,0,545,0,54,289,343,1,0,246,289,2,5,343,343,18,0,97,480,107,246,648
151,17,4.4.289,1,545,0,46,289,335,3,289,245,0,4,4,335,336,18,-4,151,484,145,148,648
151,18,2.4.0,0,545,0,52,0,52,1,0,254,0,4,5,335,336,19,52,99,432,99,254,602
151,18,3.2.289,0,545,0,54,289,343,1,0,246,289,2,5,343,343,19,0,97,484,107,246,602
151,18,4.0.335,1,545,0,52,335,387,4,335,245,0,0,4,387,387,19,-141,187,625,155,102,602
151,19,2.4.0,0,545,0,52,0,52,1,0,254,0,4,5,335,387,20,52,99,573,99,254,550
151,19,3.2.289,0,545,0,54,289,343,1,0,246,289,2,5,343,387,20,0,97,625,107,246,550
151,19,4.3.387,1,586,1,50,387,437,5,387,245,0,3,4,437,437,20,-194,241,819,148,50,550
151,20,2.4.0,0,586,0,52,0,52,1,0,254,0,4,5,335,437,21,52,99,767,99,254,500
151,20,3.2.289,1,586,0,54,289,343,1,0,246,289,2,5,343,437,21,0,97,819,107,246,500
151,21,2.4.0,0,586,0,52,0,52,1,0,254,0,4,5,335,437,22,52,99,767,99,254,446
151,21,3.1.343,1,586,0,47,343,390,2,343,246,0,1,5,390,437,22,-7,150,826,93,192,446
151,22,2.4.0,0,586,0,52,0,52,1,0,254,0,4,5,335,437,23,52,99,774,99,254,399
151,22,3.0.390,1,586,0,48,390,438,3,390,246,0,0,5,438,438,23,-3,190,829,103,145,399
151,23,2.4.0,0,586,0,52,0,52,1,0,254,0,4,5,335,438,24,52,99,777,99,254,351
151,23,3.3.438,1,637,1,50,438,488,4,438,246,0,3,5,488,488,24,-1,242,830,98,97,351
151,24,2.4.0,0,637,0,52,0,52,1,0,254,0,4,5,335,488,25,52,99,778,99,254,301
151,24,3.4.488,1,637,0,47,488,535,5,488,246,0,4,5,535,535,25,-153,304,983,99,47,301
151,25,2.4.0,1,637,0,52,0,52,1,0,254,0,4,6,535,535,26,52,252,931,52,254,254
151,26,2.2.343,1,637,0,53,343,396,2,52,254,291,2,6,396,535,27,0,97,931,53,202,202
151,27,2.3.488,1,637,0,48,488,536,3,396,254,92,3,6,536,536,28,0,242,931,48,149,149
151,28,2.0.536,1,637,0,55,536,591,4,536,254,0,0,6,591,591,29,-98,288,1029,55,101,101
151,29,2.1.591,1,637,0,46,591,637,5,591,254,0,1,6,637,637,30,-201,351,1230,46,46,46
152,0,0.0.0,0,368,0,54,0,54,1,0,250,0,0,1,54,54,1,0,0,0,315,250,1509
152,0,1.4.0,0,368,0,48,0,48,1,0,249,0,4,1,48,48,1,0,0,0,308,249,1509
152,0,2.3.0,1,368,0,45,0,45,1,0,236,0,3,1,45,45,1,0,0,0,289,236,1509
152,0,3.3.0,0,368,0,45,0,45,1,0,251,0,3,1,45,45,1,0,0,0,289,251,1509
152,0,4.2.0,0,368,0,52,0,52,1,0,262,0,2,1,52,52,1,0,0,0,297,262,1509
152,0,5.2.0,0,374,1,54,0,54,1,0,261,0,2,1,54,54,1,0,0,0,297,261,1509
152,1,0.0.0,0,368,0,54,0,54,1,0,250,0,0,1,54,54,2,0,0,0,315,250,1464
152,1,1.4.0,0,368,0,48,0,48,1,0,249,0,4,1,48,48,2,0,0,0,308,249,1464
152,1,2.4.45,1,368,0,48,45,93,2,45,236,0,4,1,93,93,2,-45,45,45,308,191,1464
152,1,3.3.45,0,368,0,45,45,90,1,0,251,45,3,2,90,90,2,0,0,0,244,251,1464
152,1,4.2.0,0,368,0,52,0,52,1,0,262,0,2,1,52,52,2,0,0,0,297,262,1464
152,1,5.2.0,0,374,1,54,0,54,1,0,261,0,2,1,54,54,2,0,0,0,297,261,1464
152,2,0.0.0,0,368,0,54,0,54,1,0,250,0,0,1,54,93,3,0,0,45,315,250,1416
152,2,1.4.93,0,368,0,48,93,141,1,0,249,93,4,2,141,141,3,0,45,45,260,249,1416
152,2,2.0.93,1,368,0,49,93,142,3,93,236,0,0,1,142,142,3,-93,93,138,315,143,1416
152,2,3.3.45,0,368,0,45,45,90,1,0,251,45,3,2,90,93,3,0,0,45,244,251,1416
152,2,4.2.0,0,368,0,52,0,52,1,0,262,0,2,1,52,93,3,0,0,45,297,262,1416
152,2,5.2.0,0,374,1,54,0,54,1,0,261,0,2,1,54,93,3,0,0,45,297,261,1416
152,3,0.0.0,0,368,0,54,0,54,1,0,250,0,0,2,142,142,4,54,39,84,266,250,1367
152,3,1.4.93,0,368,0,48,93,141,1,0,249,93,4,2,141,142,4,0,45,138,260,249,1367
152,3,2.2.142,1,393,2,48,142,190,4,142,236,0,2,1,190,190,4,-142,142,280,297,94,1367
152,3,3.3.45,0,368,0,45,45,90,1,0,251,45,3,2,90,142,4,0,0,138,244,251,1367
152,3,4.2.0,0,368,0,52,0,52,1,0,262,0,2,1,52,142,4,0,0,138,297,262,1367
152,3,5.2.0,0,374,1,54,0,54,1,0,261,0,2,1,54,142,4,0,0,138,297,261,1367
152,4,0.0.0,0,393,0,54,0,54,1,0,250,0,0,2,142,190,5,54,39,226,266,250,1319
152,4,1.4.93,0,393,0,48,93,141,1,0,249,93,4,2,141,190,5,0,45,280,260,249,1319
152,4,2.1.190,1,438,1,46,190,236,5,190,236,0,1,1,236,236,5,-190,190,470,300,46,1319
152,4,3.3.45,0,393,0,45,45,90,1,0,251,45,3,2,90,190,5,0,0,280,244,251,1319
152,4,4.2.0,0,393,0,52,0,52,1,0,262,0,2,2,190,190,5,52,90,228,249,262,1319
152,4,5.2.0,0,393,0,54,0,54,1,0,261,0,2,2,190,190,5,54,88,226,249,261,1319
152,5,0.0.0,0,438,0,54,0,54,1,0,250,0,0,2,142,236,6,54,39,416,266,250,1273
152,5,1.4.93,1,438,0,48,93,141,1,0,249,93,4,2,141,236,6,0,45,470,260,249,1273
152,5,3.3.45,0,438,0,45,45,90,1,0,251,45,3,2,90,236,6,0,0,470,244,251,1273
152,5,4.2.0,0,438,0,52,0,52,1,0,262,0,2,2,190,236,6,52,90,418,249,262,1273
152,5,5.2.0,0,438,0,54,0,54,1,0,261,0,2,2,190,236,6,54,88,416,249,261,1273
152,6,0.0.0,0,438,0,54,0,54,1,0,250,0,0,2,142,236,7,54,39,416,266,250,1225
152,6,1.1.141,1,447,1,48,141,189,2,141,249,0,1,2,236,236,7,48,142,422,254,201,1225
152,6,3.3.45,0,438,0,45,45,90,1,0,251,45,3,2,90,236,7,0,0,470,244,251,1225
152,6,4.2.0,0,438,0,52,0,52,1,0,262,0,2,2,190,236,7,52,90,418,249,262,1225
152,6,5.2.0,0,438,0,54,0,54,1,0,261,0,2,2,190,236,7,54,88,416,249,261,1225
152,7,0.0.0,0,447,0,54,0,54,1,0,250,0,0,2,142,236,8,54,39,368,266,250,1177
152,7,1.2.190,1,447,0,46,190,236,3,189,249,1,2,2,236,236,8,0,142,422,249,153,1177
152,7,3.3.45,0,447,0,45,45,90,1,0,251,45,3,2,90,236,8,0,0,422,244,251,1177
152,7,4.2.0,0,497,1,52,0,52,1,0,262,0,2,2,190,236,8,52,90,370,249,262,1177
152,7,5.2.0,0,447,0,54,0,54,1,0,261,0,2,2,190,236,8,54,88,368,249,261,1177
152,8,0.0.0,0,447,0,54,0,54,1,0,250,0,0,2,142,236,9,54,39,368,266,250,1131
152,8,1.3.236,1,447,0,52,236,288,4,236,249,0,3,2,288,288,9,-191,191,613,244,107,1131
152,8,3.3.45,0,447,0,45,45,90,1,0,251,45,3,2,90,236,9,0,0,422,244,251,1131
152,8,4.2.0,0,497,1,52,0,52,1,0,262,0,2,3,236,236,9,52,90,370,203,262,1131
152,8,5.2.0,0,447,0,54,0,54,1,0,261,0,2,3,236,236,9,54,88,368,203,261,1131
152,9,0.0.0,0,447,0,54,0,54,1,0,250,0,0,2,142,288,10,54,39,559,266,250,1079
152,9,1.0.288,1,447,0,55,288,343,5,288,249,0,0,2,343,343,10,-146,239,759,266,55,1079
152,9,3.3.45,0,447,0,45,45,90,1,0,251,45,3,3,288,288,10,45,146,568,192,251,1079
152,9,4.2.0,0,497,1,52,0,52,1,0,262,0,2,3,236,288,10,52,90,561,203,262,1079
152,9,5.2.0,0,447,0,54,0,54,1,0,261,0,2,3,236,288,10,54,88,559,203,261,1079
152,10,0.0.0,1,447,0,54,0,54,1,0,250,0,0,3,343,343,11,54,185,705,211,250,1024
152,10,3.3.45,0,447,0,45,45,90,1,0,251,45,3,3,288,343,11,45,146,714,192,251,1024
152,10,4.2.0,0,497,1,52,0,52,1,0,262,0,2,3,236,343,11,52,90,707,203,262,1024
152,10,5.2.0,0,447,0,54,0,54,1,0,261,0,2,3,236,343,11,54,88,705,203,261,1024
152,11,0.2.54,1,498,2,47,54,101,2,54,250,0,2,3,236,343,12,47,95,658,203,196,970
152,11,3.3.45,0,447,0,45,45,90,1,0,251,45,3,3,288,343,12,45,146,660,192,251,970
152,11,4.2.0,0,497,1,52,0,52,1,0,262,0,2,3,236,343,12,52,90,653,203,262,970
152,11,5.2.0,0,447,0,54,0,54,1,0,261,0,2,3,236,343,12,54,88,651,203,261,970
152,12,0.3.101,1,498,0,49,101,150,3,101,250,0,3,3,288,343,13,49,142,609,192,149,923
152,12,3.3.45,0,498,0,45,45,90,1,0,251,45,3,3,288,343,13,45,146,613,192,251,923
152,12,4.2.0,0,500,1,52,0,52,1,0,262,0,2,4,236,343,13,52,43,606,156,262,923
152,12,5.2.0,0,498,0,54,0,54,1,0,261,0,2,4,236,343,13,54,41,604,156,261,923
152,13,0.1.236,1,498,0,48,236,284,4,150,250,86,1,3,284,343,14,0,142,609,206,100,874
152,13,3.3.45,0,498,0,45,45,90,1,0,251,45,3,4,288,343,14,45,97,564,143,251,874
152,13,4.2.0,0,500,1,52,0,52,1,0,262,0,2,4,236,343,14,52,43,557,156,262,874
152,13,5.2.0,0,498,0,54,0,54,1,0,261,0,2,4,236,343,14,54,41,555,156,261,874
152,14,0.4.284,1,498,0,52,284,336,5,284,250,0,4,3,336,343,15,-143,188,752,212,52,826
152,14,3.3.45,0,498,0,45,45,90,1,0,251,45,3,4,288,343,15,45,97,564,143,251,826
152,14,4.2.0,0,542,1,52,0,52,1,0,262,0,2,4,236,343,15,52,43,557,156,262,826
152,14,5.2.0,0,498,0,54,0,54,1,0,261,0,2,4,236,343,15,54,41,555,156,261,826
152,15,3.3.45,1,498,0,45,45,90,1,0,251,45,3,4,288,343,16,45,97,707,143,251,774
152,15,4.2.0,0,542,1,52,0,52,1,0,262,0,2,4,236,343,16,52,43,700,156,262,774
152,15,5.2.0,0,498,0,54,0,54,1,0,261,0,2,4,236,343,16,54,41,698,156,261,774
152,16,3.0.142,1,498,0,54,142,196,2,90,251,52,0,4,343,343,17,54,131,653,157,206,729
152,16,4.2.0,0,542,1,52,0,52,1,0,262,0,2,4,236,343,17,52,43,655,156,262,729
152,16,5.2.0,0,498,0,54,0,54,1,0,261,0,2,4,236,343,17,54,41,653,156,261,729
152,17,3.1.284,1,542,1,51,284,335,3,196,251,88,1,4,335,343,18,0,142,653,158,152,675
152,17,4.2.0,0,542,1,52,0,52,1,0,262,0,2,4,236,343,18,52,43,601,156,262,675
152,17,5.2.0,0,498,0,54,0,54,1,0,261,0,2,4,236,343,18,54,41,599,156,261,675
152,18,3.4.336,1,542,0,51,336,387,4,335,251,1,4,4,387,387,19,0,188,653,160,101,624
152,18,4.2.0,0,542,0,52,0,52,1,0,262,0,2,4,236,343,19,52,43,601,156,262,624
152,18,5.2.0,0,545,1,54,0,54,1,0,261,0,2,4,236,343,19,54,41,599,156,261,624
152,19,3.2.387,1,542,0,50,387,437,5,387,251,0,2,4,437,437,20,-151,246,804,156,50,573
152,19,4.2.0,0,542,0,52,0,52,1,0,262,0,2,4,236,387,20,52,43,601,156,262,573
152,19,5.2.0,0,545,1,54,0,54,1,0,261,0,2,4,236,387,20,54,41,599,156,261,573
152,20,4.2.0,0,542,0,52,0,52,1,0,262,0,2,5,437,437,21,52,194,752,106,262,523
152,20,5.2.0,1,545,1,54,0,54,1,0,261,0,2,5,437,437,21,54,192,750,106,261,523
152,21,4.2.236,0,545,0,52,236,288,1,0,262,236,2,6,437,437,22,52,140,698,52,262,469
152,21,5.1.54,1,545,0,55,54,109,2,54,261,0,1,5,335,437,22,55,87,695,107,207,469
152,22,4.2.236,0,545,0,52,236,288,1,0,262,236,2,6,437,437,23,52,140,643,52,262,414
152,22,5.3.150,1,545,0,48,150,198,3,109,261,41,3,5,288,437,23,48,49,647,98,152,414
152,23,4.2.236,0,545,0,52,236,288,1,0,262,236,2,6,437,437,24,52,140,595,52,262,366
152,23,5.4.198,1,545,0,55,198,253,4,198,261,0,4,5,387,437,24,55,133,592,109,104,366
152,24,4.2.236,0,545,0,52,236,288,1,0,262,236,2,6,437,437,25,52,140,540,52,262,311
152,24,5.0.343,1,545,0,49,343,392,5,253,261,90,0,5,392,437,25,0,131,592,103,49,311
152,25,4.2.236,1,545,0,52,236,288,1,0,262,236,2,6,437,437,26,52,140,540,52,262,262
152,26,4.1.335,1,545,0,52,335,387,2,288,262,47,1,6,387,437,27,0,87,540,52,210,210
152,27,4.4.387,1,545,0,54,387,441,3,387,262,0,4,6,441,441,28,0,133,540,54,158,158
152,28,4.0.441,1,545,0,54,441,495,4,441,262,0,0,6,495,495,29,-49,180,589,54,104,104
152,29,4.3.495,1,545,0,50,495,545,5,495,262,0,3,6,545,545,30,-207,256,796,50,50,50
153,0,0.0.0,0,405,1,55,0,55,1,0,253,0,0,1,55,55,1,0,0,0,307,253,1495
153,0,1.4.0,0,403,0,49,0,49,1,0,249,0,4,1,49,49,1,0,0,0,301,249,1495
153,0,2.4.0,0,408,2,55,0,55,1,0,261,0,4,1,55,55,1,0,0,0,301,261,1495
153,0,3.2.0,1,403,0,46,0,46,1,0,237,0,2,1,46,46,1,0,0,0,293,237,1495
153,0,4.3.0,0,403,0,49,0,49,1,0,244,0,3,1,49,49,1,0,0,0,294,244,1495
153,0,5.2.0,0,405,1,48,0,48,1,0,251,0,2,1,48,48,1,0,0,0,293,251,1495
153,1,0.0.0,0,405,1,55,0,55,1,0,253,0,0,1,55,55,2,0,0,0,307,253,1449
153,1,1.4.0,0,403,0,49,0,49,1,0,249,0,4,1,49,49,2,0,0,0,301,249,1449
153,1,2.4.0,0,420,2,55,0,55,1,0,261,0,4,1,55,55,2,0,0,0,301,261,1449
153,1,3.4.46,1,444,3,45,46,91,2,46,237,0,4,1,91,91,2,-46,46,46,301,191,1449
153,1,4.3.0,0,403,0,49,0,49,1,0,244,0,3,1,49,49,2,0,0,0,294,244,1449
153,1,5.2.46,0,403,0,48,46,94,1,0,251,46,2,2,94,94,2,0,0,0,247,251,1449
153,2,0.0.0,0,444,0,55,0,55,1,0,253,0,0,1,55,91,3,0,0,46,307,253,1404
153,2,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,140,3,0,46,46,256,249,1404
153,2,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,146,3,0,46,46,256,261,1404
153,2,3.1.91,1,444,0,45,91,136,3,91,237,0,1,1,136,136,3,-91,91,137,300,146,1404
153,2,4.3.0,0,444,0,49,0,49,1,0,244,0,3,1,49,91,3,0,0,46,294,244,1404
153,2,5.2.46,0,444,0,48,46,94,1,0,251,46,2,2,94,94,3,0,0,46,247,251,1404
153,3,0.0.0,0,444,0,55,0,55,1,0,253,0,0,1,55,136,4,0,0,137,307,253,1359
153,3,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,140,4,0,46,137,256,249,1359
153,3,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,146,4,0,46,137,256,261,1359
153,3,3.3.136,1,444,0,52,136,188,4,136,237,0,3,1,188,188,4,-136,136,273,294,101,1359
153,3,4.3.0,0,444,0,49,0,49,1,0,244,0,3,1,49,136,4,0,0,137,294,244,1359
153,3,5.2.46,0,444,0,48,46,94,1,0,251,46,2,2,94,136,4,0,0,137,247,251,1359
153,4,0.0.0,0,444,0,55,0,55,1,0,253,0,0,1,55,188,5,0,0,273,307,253,1307
153,4,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,188,5,0,46,273,256,249,1307
153,4,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,188,5,0,46,273,256,261,1307
153,4,3.0.188,1,444,0,49,188,237,5,188,237,0,0,1,237,237,5,-188,188,461,307,49,1307
153,4,4.3.0,0,444,0,49,0,49,1,0,244,0,3,2,188,188,5,49,87,224,242,244,1307
153,4,5.2.46,0,444,0,48,46,94,1,0,251,46,2,2,94,188,5,0,0,273,247,251,1307
153,5,0.0.0,0,444,0,55,0,55,1,0,253,0,0,2,237,237,6,55,133,406,258,253,1258
153,5,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,237,6,0,46,461,256,249,1258
153,5,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,237,6,0,46,461,256,261,1258
153,5,4.3.0,1,444,0,49,0,49,1,0,244,0,3,2,188,237,6,49,87,412,242,244,1258
153,5,5.2.46,0,444,0,48,46,94,1,0,251,46,2,2,94,237,6,0,0,461,247,251,1258
153,6,0.0.0,0,444,0,55,0,55,1,0,253,0,0,2,237,237,7,55,133,357,258,253,1209
153,6,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,237,7,0,46,412,256,249,1209
153,6,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,237,7,0,46,412,256,261,1209
153,6,4.0.49,1,444,0,45,49,94,2,49,244,0,0,2,237,237,7,45,143,367,258,195,1209
153,6,5.2.46,0,444,0,48,46,94,1,0,251,46,2,2,94,237,7,0,0,412,247,251,1209
153,7,0.0.94,0,444,0,55,94,149,1,0,253,94,0,3,237,237,8,55,88,312,213,253,1164
153,7,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,237,8,0,46,367,256,249,1164
153,7,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,237,8,0,46,367,256,261,1164
153,7,4.2.94,1,444,0,52,94,146,3,94,244,0,2,2,146,237,8,-48,48,415,247,150,1164
153,7,5.2.46,0,444,0,48,46,94,1,0,251,46,2,2,94,237,8,0,0,367,247,251,1164
153,8,0.0.94,0,444,0,55,94,149,1,0,253,94,0,3,237,237,9,55,88,360,213,253,1112
153,8,1.4.91,0,444,0,49,91,140,1,0,249,91,4,2,140,237,9,0,46,415,256,249,1112
153,8,2.4.91,0,450,1,55,91,146,1,0,261,91,4,2,146,237,9,0,46,415,256,261,1112
153,8,4.4.146,1,454,2,51,146,197,4,146,244,0,4,2,197,237,9,-55,101,470,256,98,1112
153,8,5.2.46,0,444,0,48,46,94,1,0,251,46,2,3,146,237,9,48,0,367,195,251,1112
153,9,0.0.94,0,454,0,55,94,149,1,0,253,94,0,3,237,237,10,55,88,415,213,253,1061
153,9,1.4.91,0,460,1,49,91,140,1,0,249,91,4,3,197,237,10,49,52,421,205,249,1061
153,9,2.4.91,0,454,0,55,91,146,1,0,261,91,4,3,197,237,10,55,46,415,205,261,1061
153,9,4.1.197,1,495,2,47,197,244,5,197,244,0,1,2,244,244,10,-61,152,531,255,47,1061
153,9,5.2.46,0,454,0,48,46,94,1,0,251,46,2,3,146,237,10,48,0,422,195,251,1061
153,10,0.0.94,0,495,0,55,94,149,1,0,253,94,0,3,237,244,11,55,88,476,213,253,1014
153,10,1.4.91,1,495,0,49,91,140,1,0,249,91,4,3,197,244,11,49,52,482,205,249,1014
153,10,2.4.91,0,501,1,55,91,146,1,0,261,91,4,3,197,244,11,55,46,476,205,261,1014
153,10,5.2.46,0,495,0,48,46,94,1,0,251,46,2,3,146,244,11,48,0,483,195,251,1014
153,11,0.0.94,0,495,0,55,94,149,1,0,253,94,0,3,237,244,12,55,88,427,213,253,965
153,11,1.1.140,1,495,0,55,140,195,2,140,249,0,1,3,244,244,12,55,97,427,208,200,965
153,11,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,252,12,0,52,482,156,261,965
153,11,5.2.46,0,495,0,48,46,94,1,0,251,46,2,3,146,244,12,48,0,434,195,251,965
153,12,0.0.94,0,495,0,55,94,149,1,0,253,94,0,3,237,244,13,55,88,372,213,253,910
153,12,1.3.195,1,495,0,46,195,241,3,195,249,0,3,3,241,244,13,-7,94,434,193,145,910
153,12,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,252,13,0,52,427,156,261,910
153,12,5.2.46,0,495,0,48,46,94,1,0,251,46,2,3,146,244,13,48,0,379,195,251,910
153,13,0.0.94,0,495,0,55,94,149,1,0,253,94,0,3,237,244,14,55,88,379,213,253,864
153,13,1.2.241,1,495,0,46,241,287,4,241,249,0,2,3,287,287,14,-95,143,529,195,99,864
153,13,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,252,14,0,52,434,156,261,864
153,13,5.2.46,0,495,0,48,46,94,1,0,251,46,2,3,146,244,14,48,0,386,195,251,864
153,14,0.0.94,0,495,0,55,94,149,1,0,253,94,0,3,237,287,15,55,88,474,213,253,818
153,14,1.0.287,1,495,0,53,287,340,5,287,249,0,0,3,340,340,15,-50,193,579,213,53,818
153,14,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,287,15,0,52,529,156,261,818
153,14,5.2.46,0,495,0,48,46,94,1,0,251,46,2,4,287,287,15,48,95,481,149,251,818
153,15,0.0.94,0,495,0,55,94,149,1,0,253,94,0,4,340,340,16,55,138,524,160,253,765
153,15,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,340,16,0,52,579,156,261,765
153,15,5.2.46,1,495,0,48,46,94,1,0,251,46,2,4,287,340,16,48,95,531,149,251,765
153,16,0.0.94,0,495,0,55,94,149,1,0,253,94,0,4,340,340,17,55,138,476,160,253,717
153,16,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,340,17,0,52,531,156,261,717
153,16,5.1.244,1,495,0,53,244,297,2,94,251,150,1,4,297,340,17,0,97,531,153,203,717
153,17,0.0.94,0,495,0,55,94,149,1,0,253,94,0,4,340,340,18,55,138,476,160,253,664
153,17,2.4.197,0,495,0,55,197,252,1,0,261,197,4,4,252,340,18,0,52,531,156,261,664
153,17,5.3.297,1,495,0,46,297,343,3,297,251,0,3,4,343,343,18,-56,150,587,147,150,664
153,18,0.0.94,0,495,0,55,94,149,1,0,253,94,0,4,340,343,19,55,138,532,160,253,618
