PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime,xi.step,xi.totProcTime,xi.totWrm
1,10,2.2.68,1,429,0,23,68,91,64,4,169,207,23,51,181,2,3,211,109,231,204,11,975,553
1,10,3.1.207,0,429,0,47,207,254,207,0,254,254,-78,96,282,5,3,47,106,254,217,11,975,553
1,11,0.3.169,0,429,0,15,169,184,169,0,184,207,-156,156,337,4,2,57,116,148,129,12,975,530
1,11,1.2.169,1,429,0,86,169,255,104,65,255,255,0,51,181,3,4,238,86,342,204,12,975,530
1,11,2.1.129,0,429,0,59,129,188,91,38,188,207,0,18,181,3,3,188,106,231,217,12,975,530
1,11,3.1.207,0,429,0,47,207,254,207,0,254,254,-78,96,259,5,3,47,106,254,217,12,975,530
1,12,0.3.169,0,429,0,15,169,184,169,0,184,255,-156,156,337,4,2,57,116,148,129,13,975,444
1,12,1.3.255,0,429,0,68,255,323,255,0,323,323,-242,242,423,4,2,152,116,342,129,13,975,444
1,12,2.1.129,0,429,0,59,129,188,91,38,188,255,0,18,181,3,3,188,106,231,217,13,975,444
1,12,3.1.207,1,429,0,47,207,254,207,0,254,255,-78,96,259,5,3,47,106,254,217,13,975,444
1,13,0.3.169,0,429,0,15,169,184,169,0,184,255,-156,156,415,4,2,57,116,148,129,14,975,397
1,13,1.3.255,0,429,0,68,255,323,255,0,323,323,-242,242,501,4,2,152,116,342,129,14,975,397
1,13,2.1.129,1,429,0,59,129,188,91,38,254,255,59,37,200,3,4,188,59,231,217,14,975,397
1,14,0.3.169,0,429,0,15,169,184,169,0,184,255,-156,156,356,4,2,57,116,148,129,15,975,338
1,14,1.3.255,0,429,0,68,255,323,255,0,323,323,-242,242,442,4,2,152,116,342,129,15,975,338
1,14,2.3.188,1,429,0,33,188,221,188,0,221,255,-175,175,375,4,2,129,116,231,129,15,975,338
1,15,0.3.169,1,429,0,15,169,184,169,0,221,255,15,160,360,4,3,57,83,148,129,16,975,305
1,15,1.3.255,0,429,0,68,255,323,255,0,323,323,-34,209,409,4,3,152,83,342,129,16,975,305
1,15,2.4.221,0,443,1,96,221,317,221,0,317,317,-14,122,389,5,2,96,222,231,321,16,975,305
1,16,0.4.207,0,429,0,42,207,249,184,23,249,255,0,108,360,5,2,42,222,148,321,17,975,290
1,16,1.3.255,1,429,0,68,255,323,255,0,323,323,-34,194,394,4,4,152,68,342,129,17,975,290
1,16,2.4.221,0,443,1,96,221,317,221,0,317,317,-14,122,374,5,2,96,222,231,321,17,975,290
1,17,0.4.207,1,429,0,42,207,249,184,23,249,323,0,108,394,5,2,42,222,148,321,18,975,222
1,17,1.4.323,0,449,2,84,323,407,323,0,407,407,-116,224,510,5,2,84,222,342,321,18,975,222
1,17,2.4.221,0,443,1,96,221,317,221,0,317,323,-14,122,408,5,2,96,222,231,321,18,975,222
1,18,1.4.323,0,503,1,84,323,407,323,0,407,407,-74,182,468,5,3,84,180,342,321,19,975,180
1,18,2.4.249,1,429,0,96,249,345,221,28,345,345,0,108,394,5,3,96,180,231,321,19,975,180
1,19,1.4.345,1,429,0,84,345,429,323,22,429,429,0,108,394,5,4,84,84,342,321,20,975,84
