PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1501,8,3.2.0,0,801,1,80,0,80,1,0,452,0,2,1,80,159,9,0,0,119,635,452,4396
1501,8,4.9.99,0,801,1,8,99,107,3,99,508,0,9,1,107,159,9,-99,99,218,516,410,4396
1501,8,5.0.99,0,801,1,90,99,189,1,0,391,99,0,2,189,189,9,0,74,119,390,391,4396
1501,8,6.9.24,0,801,1,61,24,85,2,24,357,0,9,1,85,159,9,-24,24,143,516,333,4396
1501,8,7.2.0,0,794,0,80,0,80,1,0,568,0,2,1,80,159,9,0,0,119,635,568,4396
1501,8,8.9.159,0,801,1,83,159,242,3,159,525,0,9,1,242,242,9,-159,159,278,516,366,4396
1501,8,9.9.121,0,801,1,38,121,159,2,121,664,0,9,1,159,159,9,-121,121,240,516,572,4396
1501,9,0.1.29,0,794,0,37,29,66,2,29,477,0,1,1,66,159,10,-29,29,149,569,448,4323
1501,9,1.2.0,0,794,0,59,0,59,1,0,429,0,2,1,59,159,10,0,0,120,635,429,4323
1501,9,2.0.99,1,794,0,18,99,117,3,74,428,25,0,2,117,159,10,0,74,120,390,354,4323
1501,9,3.2.0,0,801,1,80,0,80,1,0,452,0,2,1,80,159,10,0,0,120,635,452,4323
1501,9,4.9.99,0,801,1,8,99,107,3,99,508,0,9,2,107,159,10,-25,26,145,443,410,4323
1501,9,5.0.99,0,801,1,90,99,189,1,0,391,99,0,2,189,189,10,0,74,120,390,391,4323
1501,9,6.9.74,0,794,0,61,74,135,2,24,357,50,9,2,135,159,10,0,1,120,443,333,4323
1501,9,7.2.0,0,794,0,80,0,80,1,0,568,0,2,1,80,159,10,0,0,120,635,568,4323
1501,9,8.9.159,0,801,1,83,159,242,3,159,525,0,9,2,242,242,10,-85,86,205,443,366,4323
1501,9,9.9.121,0,801,1,38,121,159,2,121,664,0,9,2,159,159,10,-47,48,167,443,572,4323
1501,10,0.1.29,1,794,0,37,29,66,2,29,477,0,1,1,66,159,11,-29,29,149,569,448,4305
1501,10,1.2.0,0,794,0,59,0,59,1,0,429,0,2,1,59,159,11,0,0,120,635,429,4305
1501,10,2.6.121,0,794,0,79,121,200,4,117,428,4,6,3,200,200,11,0,0,120,374,336,4305
1501,10,3.2.0,0,801,2,80,0,80,1,0,452,0,2,1,80,159,11,0,0,120,635,452,4305
1501,10,4.9.99,0,801,2,8,99,107,3,99,508,0,9,2,107,159,11,-25,26,145,443,410,4305
1501,10,5.0.117,0,798,1,90,117,207,1,0,391,117,0,3,207,207,11,0,74,120,372,391,4305
1501,10,6.9.74,0,794,0,61,74,135,2,24,357,50,9,2,135,159,11,0,1,120,443,333,4305
1501,10,7.2.0,0,794,0,80,0,80,1,0,568,0,2,1,80,159,11,0,0,120,635,568,4305
1501,10,8.9.159,0,801,2,83,159,242,3,159,525,0,9,2,242,242,11,-85,86,205,443,366,4305
1501,10,9.9.121,0,801,2,38,121,159,2,121,664,0,9,2,159,159,11,-47,48,167,443,572,4305
1501,11,0.9.74,1,801,2,29,74,103,3,66,477,8,9,2,103,159,12,0,1,149,443,411,4268
1501,11,1.2.0,0,794,0,59,0,59,1,0,429,0,2,1,59,159,12,0,0,149,635,429,4268
1501,11,2.6.121,0,794,0,79,121,200,4,117,428,4,6,3,200,200,12,0,0,149,374,336,4268
1501,11,3.2.0,0,801,2,80,0,80,1,0,452,0,2,1,80,159,12,0,0,149,635,452,4268
1501,11,4.9.99,0,801,2,8,99,107,3,99,508,0,9,2,107,159,12,-25,26,174,443,410,4268
1501,11,5.0.117,0,798,1,90,117,207,1,0,391,117,0,3,207,207,12,0,74,149,372,391,4268
1501,11,6.9.74,0,794,0,61,74,135,2,24,357,50,9,2,135,159,12,0,1,149,443,333,4268
1501,11,7.2.0,0,794,0,80,0,80,1,0,568,0,2,1,80,159,12,0,0,149,635,568,4268
1501,11,8.9.159,0,801,2,83,159,242,3,159,525,0,9,2,242,242,12,-85,86,234,443,366,4268
1501,11,9.9.121,0,801,2,38,121,159,2,121,664,0,9,2,159,159,12,-47,48,196,443,572,4268
1501,12,0.2.103,0,801,0,49,103,152,4,103,477,0,2,1,152,159,13,-103,103,252,635,382,4239
1501,12,1.2.0,0,801,0,59,0,59,1,0,429,0,2,1,59,159,13,0,0,149,635,429,4239
1501,12,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,13,0,0,149,374,336,4239
1501,12,3.2.0,0,801,0,80,0,80,1,0,452,0,2,1,80,159,13,0,0,149,635,452,4239
1501,12,4.9.103,1,801,0,8,103,111,3,99,508,4,9,3,111,159,13,0,1,149,414,410,4239
1501,12,5.0.117,0,801,0,90,117,207,1,0,391,117,0,3,207,207,13,0,74,149,372,391,4239
1501,12,6.9.103,0,814,1,61,103,164,2,24,357,79,9,3,164,164,13,0,1,149,414,333,4239
1501,12,7.2.0,0,801,0,80,0,80,1,0,568,0,2,1,80,159,13,0,0,149,635,568,4239
1501,12,8.9.159,0,801,0,83,159,242,3,159,525,0,9,3,242,242,13,-56,57,205,414,366,4239
1501,12,9.9.121,0,801,0,38,121,159,2,121,664,0,9,3,159,159,13,-18,19,167,414,572,4239
1501,13,0.2.103,0,801,0,49,103,152,4,103,477,0,2,1,152,159,14,-103,103,252,635,382,4231
1501,13,1.2.0,0,801,0,59,0,59,1,0,429,0,2,1,59,159,14,0,0,149,635,429,4231
1501,13,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,14,0,0,149,374,336,4231
1501,13,3.2.0,0,801,0,80,0,80,1,0,452,0,2,1,80,159,14,0,0,149,635,452,4231
1501,13,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,14,0,0,149,374,402,4231
1501,13,5.0.117,0,801,0,90,117,207,1,0,391,117,0,3,207,207,14,0,74,149,372,391,4231
1501,13,6.9.111,0,814,1,61,111,172,2,24,357,87,9,4,172,172,14,0,1,149,406,333,4231
1501,13,7.2.0,0,801,0,80,0,80,1,0,568,0,2,1,80,159,14,0,0,149,635,568,4231
1501,13,8.9.159,0,801,0,83,159,242,3,159,525,0,9,4,242,242,14,-48,49,197,406,366,4231
1501,13,9.9.121,1,801,0,38,121,159,2,121,664,0,9,4,159,159,14,-10,11,159,406,572,4231
1501,14,0.2.103,0,801,0,49,103,152,4,103,477,0,2,1,152,159,15,-103,103,262,635,382,4193
1501,14,1.2.0,0,801,0,59,0,59,1,0,429,0,2,1,59,159,15,0,0,159,635,429,4193
1501,14,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,15,0,0,159,374,336,4193
1501,14,3.2.0,0,801,0,80,0,80,1,0,452,0,2,1,80,159,15,0,0,159,635,452,4193
1501,14,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,15,0,0,159,374,402,4193
1501,14,5.0.117,0,801,0,90,117,207,1,0,391,117,0,3,207,207,15,0,74,159,372,391,4193
1501,14,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,15,0,11,159,368,333,4193
1501,14,7.2.0,0,801,0,80,0,80,1,0,568,0,2,1,80,159,15,0,0,159,635,568,4193
1501,14,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,15,0,11,159,368,366,4193
1501,14,9.7.159,1,801,0,30,159,189,3,159,664,0,7,3,189,189,15,0,45,159,278,534,4193
1501,15,0.2.103,0,801,0,49,103,152,4,103,477,0,2,1,152,189,16,-103,103,262,635,382,4163
1501,15,1.2.0,0,801,0,59,0,59,1,0,429,0,2,1,59,189,16,0,0,159,635,429,4163
1501,15,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,16,0,0,159,374,336,4163
1501,15,3.2.0,0,801,0,80,0,80,1,0,452,0,2,1,80,189,16,0,0,159,635,452,4163
1501,15,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,16,0,0,159,374,402,4163
1501,15,5.0.117,0,801,0,90,117,207,1,0,391,117,0,3,207,207,16,0,74,159,372,391,4163
1501,15,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,16,0,11,159,368,333,4163
1501,15,7.2.0,1,801,0,80,0,80,1,0,568,0,2,1,80,189,16,0,0,159,635,568,4163
1501,15,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,16,0,11,159,368,366,4163
1501,15,9.1.189,0,801,0,90,189,279,4,189,664,0,1,2,279,279,16,-123,152,282,532,504,4163
1501,16,0.2.103,0,801,0,49,103,152,4,103,477,0,2,2,152,189,17,-23,23,182,555,382,4083
1501,16,1.2.80,0,801,0,59,80,139,1,0,429,80,2,2,139,189,17,0,0,159,555,429,4083
1501,16,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,17,0,0,159,374,336,4083
1501,16,3.2.80,0,801,0,80,80,160,1,0,452,80,2,2,160,189,17,0,0,159,555,452,4083
1501,16,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,17,0,0,159,374,402,4083
1501,16,5.0.117,0,801,0,90,117,207,1,0,391,117,0,3,207,207,17,0,74,159,372,391,4083
1501,16,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,17,0,11,159,368,333,4083
1501,16,7.1.80,1,801,0,13,80,93,2,80,568,0,1,2,93,189,17,-14,43,173,532,488,4083
1501,16,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,17,0,11,159,368,366,4083
1501,16,9.1.189,0,801,0,90,189,279,4,189,664,0,1,2,279,279,17,-123,152,282,532,504,4083
1501,17,0.2.103,0,801,0,49,103,152,4,103,477,0,2,2,152,189,18,-23,23,196,555,382,4070
1501,17,1.2.80,0,801,0,59,80,139,1,0,429,80,2,2,139,189,18,0,0,173,555,429,4070
1501,17,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,18,0,0,173,374,336,4070
1501,17,3.2.80,0,801,0,80,80,160,1,0,452,80,2,2,160,189,18,0,0,173,555,452,4070
1501,17,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,18,0,0,173,374,402,4070
1501,17,5.0.117,0,801,0,90,117,207,1,0,391,117,0,3,207,207,18,0,74,173,372,391,4070
1501,17,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,18,0,11,173,368,333,4070
1501,17,7.4.93,1,801,0,55,93,148,3,93,568,0,4,2,148,189,18,-24,24,197,288,475,4070
1501,17,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,18,0,11,173,368,366,4070
1501,17,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,18,-96,139,269,519,504,4070
1501,18,0.2.103,0,801,0,49,103,152,4,103,477,0,2,2,152,189,19,-23,23,220,555,382,4015
1501,18,1.2.80,0,801,0,59,80,139,1,0,429,80,2,2,139,189,19,0,0,197,555,429,4015
1501,18,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,200,19,0,0,197,374,336,4015
1501,18,3.2.80,0,801,0,80,80,160,1,0,452,80,2,2,160,189,19,0,0,197,555,452,4015
1501,18,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,19,0,0,197,374,402,4015
1501,18,5.0.117,1,801,0,90,117,207,1,0,391,117,0,3,207,207,19,0,74,197,372,391,4015
1501,18,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,19,0,11,197,368,333,4015
1501,18,7.3.148,0,801,0,92,148,240,4,148,568,0,3,1,240,240,19,-148,148,345,482,420,4015
1501,18,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,19,0,11,197,368,366,4015
1501,18,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,19,-96,139,293,519,504,4015
1501,19,0.2.103,0,801,0,49,103,152,4,103,477,0,2,2,152,207,20,-23,23,220,555,382,3925
1501,19,1.2.80,0,801,0,59,80,139,1,0,429,80,2,2,139,207,20,0,0,197,555,429,3925
1501,19,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,207,20,0,0,197,374,336,3925
1501,19,3.2.80,0,801,0,80,80,160,1,0,452,80,2,2,160,207,20,0,0,197,555,452,3925
1501,19,4.6.121,0,801,0,91,121,212,4,111,508,10,6,3,212,212,20,0,0,197,374,402,3925
1501,19,5.5.207,1,801,0,6,207,213,2,207,391,0,5,3,213,213,20,-133,133,330,332,301,3925
1501,19,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,20,0,11,197,368,333,3925
1501,19,7.3.148,0,801,0,92,148,240,4,148,568,0,3,1,240,240,20,-148,148,345,482,420,3925
1501,19,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,20,0,11,197,368,366,3925
1501,19,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,20,-96,139,293,519,504,3925
1501,20,0.2.103,0,801,0,49,103,152,4,103,477,0,2,2,152,213,21,-23,23,353,555,382,3919
1501,20,1.2.80,0,801,0,59,80,139,1,0,429,80,2,2,139,213,21,0,0,330,555,429,3919
1501,20,2.6.121,0,801,0,79,121,200,4,117,428,4,6,3,200,213,21,0,0,330,374,336,3919
1501,20,3.2.80,0,801,0,80,80,160,1,0,452,80,2,2,160,213,21,0,0,330,555,452,3919
1501,20,4.6.121,1,801,0,91,121,212,4,111,508,10,6,3,212,213,21,0,0,330,374,402,3919
1501,20,5.1.213,0,825,1,87,213,300,3,213,391,0,1,3,300,300,21,-120,163,450,519,295,3919
1501,20,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,21,0,11,330,368,333,3919
1501,20,7.3.148,0,801,0,92,148,240,4,148,568,0,3,1,240,240,21,-148,148,478,482,420,3919
1501,20,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,21,0,11,330,368,366,3919
1501,20,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,21,-96,139,426,519,504,3919
1501,21,0.2.103,0,801,0,49,103,152,4,103,477,0,2,2,152,213,22,-23,23,353,555,382,3828
1501,21,1.2.80,1,801,0,59,80,139,1,0,429,80,2,2,139,213,22,0,0,330,555,429,3828
1501,21,2.6.212,0,801,0,79,212,291,4,117,428,95,6,4,291,291,22,0,0,330,283,336,3828
1501,21,3.2.80,0,801,0,80,80,160,1,0,452,80,2,2,160,213,22,0,0,330,555,452,3828
1501,21,4.1.212,0,824,1,91,212,303,5,212,508,0,1,3,303,303,22,-119,162,449,519,311,3828
1501,21,5.1.213,0,825,2,87,213,300,3,213,391,0,1,3,300,300,22,-120,163,450,519,295,3828
1501,21,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,22,0,11,330,368,333,3828
1501,21,7.3.148,0,801,0,92,148,240,4,148,568,0,3,1,240,240,22,-148,148,478,482,420,3828
1501,21,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,22,0,11,330,368,366,3828
1501,21,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,22,-96,139,426,519,504,3828
1501,22,0.2.139,0,801,0,49,139,188,4,103,477,36,2,3,188,213,23,0,0,330,496,382,3769
1501,22,1.0.207,1,801,0,29,207,236,2,139,429,68,0,4,236,236,23,0,74,330,282,370,3769
1501,22,2.6.212,0,801,0,79,212,291,4,117,428,95,6,4,291,291,23,0,0,330,283,336,3769
1501,22,3.2.139,0,801,0,80,139,219,1,0,452,139,2,3,219,219,23,0,0,330,496,452,3769
1501,22,4.1.212,0,824,1,91,212,303,5,212,508,0,1,3,303,303,23,-119,162,449,519,311,3769
1501,22,5.1.213,0,825,2,87,213,300,3,213,391,0,1,3,300,300,23,-120,163,450,519,295,3769
1501,22,6.9.159,0,801,0,61,159,220,2,24,357,135,9,5,220,220,23,0,11,330,368,333,3769
1501,22,7.3.148,0,801,0,92,148,240,4,148,568,0,3,1,240,240,23,-148,148,478,482,420,3769
1501,22,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,23,0,11,330,368,366,3769
1501,22,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,23,-96,139,426,519,504,3769
1501,23,0.2.139,0,801,0,49,139,188,4,103,477,36,2,3,188,236,24,0,0,330,496,382,3740
1501,23,1.3.236,0,801,0,13,236,249,3,236,429,0,3,1,249,249,24,-236,236,566,482,341,3740
1501,23,2.6.212,0,801,0,79,212,291,4,117,428,95,6,4,291,291,24,0,0,330,283,336,3740
1501,23,3.2.139,0,801,0,80,139,219,1,0,452,139,2,3,219,236,24,0,0,330,496,452,3740
1501,23,4.1.212,0,824,1,91,212,303,5,212,508,0,1,3,303,303,24,-119,162,449,519,311,3740
1501,23,5.1.213,0,825,2,87,213,300,3,213,391,0,1,3,300,300,24,-120,163,450,519,295,3740
1501,23,6.9.159,1,801,0,61,159,220,2,24,357,135,9,5,220,236,24,0,11,330,368,333,3740
1501,23,7.3.148,0,801,0,92,148,240,4,148,568,0,3,1,240,240,24,-148,148,478,482,420,3740
1501,23,8.9.159,0,801,0,83,159,242,3,159,525,0,9,5,242,242,24,0,11,330,368,366,3740
1501,23,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,24,-96,139,426,519,504,3740
1501,24,0.2.139,0,801,0,49,139,188,4,103,477,36,2,3,188,236,25,0,0,330,496,382,3679
1501,24,1.3.236,0,801,0,13,236,249,3,236,429,0,3,1,249,249,25,-236,236,566,482,341,3679
1501,24,2.6.212,0,801,0,79,212,291,4,117,428,95,6,4,291,291,25,0,0,330,283,336,3679
1501,24,3.2.139,0,801,0,80,139,219,1,0,452,139,2,3,219,236,25,0,0,330,496,452,3679
1501,24,4.1.212,0,824,1,91,212,303,5,212,508,0,1,3,303,303,25,-119,162,449,519,311,3679
1501,24,5.1.213,0,825,2,87,213,300,3,213,391,0,1,3,300,300,25,-120,163,450,519,295,3679
1501,24,6.8.220,0,801,0,31,220,251,3,220,357,0,8,1,251,251,25,-220,220,550,532,272,3679
1501,24,7.3.148,1,801,0,92,148,240,4,148,568,0,3,1,240,240,25,-148,148,478,482,420,3679
1501,24,8.9.220,0,801,0,83,220,303,3,159,525,61,9,6,303,303,25,0,11,330,307,366,3679
1501,24,9.1.189,0,801,0,90,189,279,4,189,664,0,1,3,279,279,25,-96,139,426,519,504,3679
1501,25,0.2.139,0,801,0,49,139,188,4,103,477,36,2,3,188,240,26,0,0,478,496,382,3587
