PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
901,6,2.3.0,0,870,0,73,0,73,1,0,491,0,3,1,73,73,7,0,0,0,448,491,4688
901,6,3.3.0,0,870,0,14,0,14,1,0,450,0,3,1,14,52,7,0,0,0,448,450,4688
901,6,4.7.0,0,870,0,30,0,30,1,0,491,0,7,1,30,52,7,0,0,0,600,491,4688
901,6,5.3.0,0,870,0,45,0,45,1,0,407,0,3,1,45,52,7,0,0,0,448,407,4688
901,6,6.5.52,0,870,0,66,52,118,2,9,437,43,5,3,118,118,7,0,0,0,369,428,4688
901,6,7.8.30,0,870,0,72,30,102,2,30,389,0,8,2,102,102,7,-25,25,25,510,368,4688
901,6,8.7.45,0,870,0,78,45,123,2,45,550,0,7,1,123,123,7,-45,45,45,600,505,4688
901,6,9.8.5,0,870,0,42,5,47,2,5,556,0,8,2,47,52,7,0,0,0,510,551,4688
901,7,0.9.9,0,880,1,50,9,59,2,9,444,0,9,1,59,59,8,-9,9,9,616,435,4679
901,7,1.9.52,0,880,1,85,52,137,3,52,605,0,9,1,137,137,8,-52,52,52,616,553,4679
901,7,2.3.9,0,870,0,73,9,82,1,0,491,9,3,2,82,82,8,0,0,0,439,491,4679
901,7,3.3.9,1,870,0,14,9,23,1,0,450,9,3,2,23,52,8,0,0,0,439,450,4679
901,7,4.7.0,0,870,0,30,0,30,1,0,491,0,7,1,30,52,8,0,0,0,600,491,4679
901,7,5.3.9,0,870,0,45,9,54,1,0,407,9,3,2,54,54,8,0,0,0,439,407,4679
901,7,6.5.52,0,870,0,66,52,118,2,9,437,43,5,3,118,118,8,0,0,0,369,428,4679
901,7,7.8.30,0,870,0,72,30,102,2,30,389,0,8,2,102,102,8,-25,25,25,510,368,4679
901,7,8.7.45,0,870,0,78,45,123,2,45,550,0,7,1,123,123,8,-45,45,45,600,505,4679
901,7,9.8.5,0,870,0,42,5,47,2,5,556,0,8,2,47,52,8,0,0,0,510,551,4679
901,8,0.9.9,0,894,1,50,9,59,2,9,444,0,9,1,59,59,9,-9,9,9,616,435,4665
901,8,1.9.52,0,894,1,85,52,137,3,52,605,0,9,1,137,137,9,-52,52,52,616,553,4665
901,8,2.3.23,0,870,0,73,23,96,1,0,491,23,3,3,96,96,9,0,0,0,425,491,4665
901,8,3.7.23,0,894,1,65,23,88,2,23,450,0,7,1,88,88,9,-23,23,23,600,436,4665
901,8,4.7.0,0,870,0,30,0,30,1,0,491,0,7,1,30,52,9,0,0,0,600,491,4665
901,8,5.3.23,0,870,0,45,23,68,1,0,407,23,3,3,68,68,9,0,0,0,425,407,4665
901,8,6.5.52,0,870,0,66,52,118,2,9,437,43,5,3,118,118,9,0,0,0,369,428,4665
901,8,7.8.30,0,870,0,72,30,102,2,30,389,0,8,2,102,102,9,-25,25,25,510,368,4665
901,8,8.7.45,0,870,0,78,45,123,2,45,550,0,7,1,123,123,9,-45,45,45,600,505,4665
901,8,9.8.5,1,870,0,42,5,47,2,5,556,0,8,2,47,52,9,0,0,0,510,551,4665
901,9,0.9.9,0,894,1,50,9,59,2,9,444,0,9,1,59,59,10,-9,9,9,616,435,4623
901,9,1.9.52,0,894,1,85,52,137,3,52,605,0,9,1,137,137,10,-52,52,52,616,553,4623
901,9,2.3.23,0,870,0,73,23,96,1,0,491,23,3,3,96,96,10,0,0,0,425,491,4623
901,9,3.7.23,0,894,1,65,23,88,2,23,450,0,7,1,88,88,10,-23,23,23,600,436,4623
901,9,4.7.0,0,870,0,30,0,30,1,0,491,0,7,1,30,52,10,0,0,0,600,491,4623
901,9,5.3.23,0,870,0,45,23,68,1,0,407,23,3,3,68,68,10,0,0,0,425,407,4623
901,9,6.5.52,0,870,0,66,52,118,2,9,437,43,5,3,118,118,10,0,0,0,369,428,4623
901,9,7.8.47,0,870,0,72,47,119,2,30,389,17,8,3,119,119,10,0,0,0,468,368,4623
901,9,8.7.45,0,870,0,78,45,123,2,45,550,0,7,1,123,123,10,-45,45,45,600,505,4623
901,9,9.2.47,1,894,1,76,47,123,3,47,556,0,2,3,123,123,10,-17,17,17,248,509,4623
901,10,0.9.9,0,894,0,50,9,59,2,9,444,0,9,1,59,123,11,-9,9,26,616,435,4547
901,10,1.9.52,0,894,0,85,52,137,3,52,605,0,9,1,137,137,11,-52,52,69,616,553,4547
901,10,2.3.23,0,894,0,73,23,96,1,0,491,23,3,3,96,123,11,0,0,17,425,491,4547
901,10,3.7.23,0,894,0,65,23,88,2,23,450,0,7,1,88,123,11,-23,23,40,600,436,4547
901,10,4.7.0,0,894,0,30,0,30,1,0,491,0,7,1,30,123,11,0,0,17,600,491,4547
901,10,5.3.23,1,904,1,45,23,68,1,0,407,23,3,3,68,123,11,0,0,17,425,407,4547
901,10,6.5.52,0,894,0,66,52,118,2,9,437,43,5,3,118,123,11,0,0,17,369,428,4547
901,10,7.8.47,0,894,0,72,47,119,2,30,389,17,8,3,119,123,11,0,0,17,468,368,4547
901,10,8.7.45,0,894,0,78,45,123,2,45,550,0,7,1,123,123,11,-45,45,62,600,505,4547
901,10,9.4.123,0,894,0,23,123,146,4,123,556,0,4,1,146,146,11,-123,123,140,473,433,4547
901,11,0.9.9,0,904,0,50,9,59,2,9,444,0,9,1,59,123,12,-9,9,26,616,435,4502
901,11,1.9.52,0,904,0,85,52,137,3,52,605,0,9,1,137,137,12,-52,52,69,616,553,4502
901,11,2.3.68,0,904,0,73,68,141,1,0,491,68,3,4,141,141,12,0,0,17,380,491,4502
901,11,3.7.23,0,904,0,65,23,88,2,23,450,0,7,1,88,123,12,-23,23,40,600,436,4502
901,11,4.7.0,1,904,0,30,0,30,1,0,491,0,7,1,30,123,12,0,0,17,600,491,4502
901,11,5.4.68,0,904,0,24,68,92,2,68,407,0,4,1,92,123,12,-68,68,85,473,362,4502
901,11,6.5.52,0,904,0,66,52,118,2,9,437,43,5,3,118,123,12,0,0,17,369,428,4502
901,11,7.8.47,0,904,0,72,47,119,2,30,389,17,8,3,119,123,12,0,0,17,468,368,4502
901,11,8.7.45,0,904,0,78,45,123,2,45,550,0,7,1,123,123,12,-45,45,62,600,505,4502
901,11,9.4.123,0,904,0,23,123,146,4,123,556,0,4,1,146,146,12,-123,123,140,473,433,4502
901,12,0.9.9,0,904,0,50,9,59,2,9,444,0,9,1,59,123,13,-9,9,26,616,435,4472
901,12,1.9.52,0,904,0,85,52,137,3,52,605,0,9,1,137,137,13,-52,52,69,616,553,4472
901,12,2.3.68,0,904,0,73,68,141,1,0,491,68,3,4,141,141,13,0,0,17,380,491,4472
901,12,3.7.30,0,904,0,65,30,95,2,23,450,7,7,2,95,123,13,0,0,17,570,436,4472
901,12,4.9.30,0,904,0,49,30,79,2,30,491,0,9,1,79,123,13,-30,30,47,616,461,4472
901,12,5.4.68,0,904,0,24,68,92,2,68,407,0,4,1,92,123,13,-68,68,85,473,362,4472
901,12,6.5.52,1,904,0,66,52,118,2,9,437,43,5,3,118,123,13,0,0,17,369,428,4472
901,12,7.8.47,0,904,0,72,47,119,2,30,389,17,8,3,119,123,13,0,0,17,468,368,4472
901,12,8.7.45,0,904,0,78,45,123,2,45,550,0,7,2,123,123,13,-15,15,32,570,505,4472
901,12,9.4.123,0,904,0,23,123,146,4,123,556,0,4,1,146,146,13,-123,123,140,473,433,4472
901,13,0.9.9,0,904,0,50,9,59,2,9,444,0,9,1,59,123,14,-9,9,26,616,435,4406
901,13,1.9.52,0,904,0,85,52,137,3,52,605,0,9,1,137,137,14,-52,52,69,616,553,4406
901,13,2.3.68,1,904,0,73,68,141,1,0,491,68,3,4,141,141,14,0,0,17,380,491,4406
901,13,3.7.30,0,904,0,65,30,95,2,23,450,7,7,2,95,123,14,0,0,17,570,436,4406
901,13,4.9.30,0,904,0,49,30,79,2,30,491,0,9,1,79,123,14,-30,30,47,616,461,4406
901,13,5.4.68,0,904,0,24,68,92,2,68,407,0,4,1,92,123,14,-68,68,85,473,362,4406
901,13,6.6.118,0,904,0,31,118,149,3,118,437,0,6,1,149,149,14,-118,118,135,522,362,4406
901,13,7.8.47,0,904,0,72,47,119,2,30,389,17,8,3,119,123,14,0,0,17,468,368,4406
901,13,8.7.45,0,904,0,78,45,123,2,45,550,0,7,2,123,123,14,-15,15,32,570,505,4406
901,13,9.4.123,0,904,0,23,123,146,4,123,556,0,4,1,146,146,14,-123,123,140,473,433,4406
901,14,0.9.9,0,904,0,50,9,59,2,9,444,0,9,1,59,141,15,-9,9,26,616,435,4333
901,14,1.9.52,0,904,0,85,52,137,3,52,605,0,9,1,137,141,15,-52,52,69,616,553,4333
901,14,2.4.141,0,905,1,2,141,143,2,141,491,0,4,1,143,143,15,-141,141,158,473,418,4333
901,14,3.7.30,0,904,0,65,30,95,2,23,450,7,7,2,95,141,15,0,0,17,570,436,4333
901,14,4.9.30,0,904,0,49,30,79,2,30,491,0,9,1,79,141,15,-30,30,47,616,461,4333
901,14,5.4.68,1,904,0,24,68,92,2,68,407,0,4,1,92,141,15,-68,68,85,473,362,4333
901,14,6.6.118,0,904,0,31,118,149,3,118,437,0,6,1,149,149,15,-118,118,135,522,362,4333
901,14,7.8.47,0,904,0,72,47,119,2,30,389,17,8,3,119,141,15,0,0,17,468,368,4333
901,14,8.7.45,0,904,0,78,45,123,2,45,550,0,7,2,123,141,15,-15,15,32,570,505,4333
901,14,9.4.123,0,904,0,23,123,146,4,123,556,0,4,1,146,146,15,-123,123,140,473,433,4333
901,15,0.9.9,0,904,0,50,9,59,2,9,444,0,9,1,59,141,16,-9,9,94,616,435,4309
901,15,1.9.52,0,904,0,85,52,137,3,52,605,0,9,1,137,141,16,-52,52,137,616,553,4309
901,15,2.4.141,1,905,1,2,141,143,2,141,491,0,4,2,143,143,16,-49,117,134,449,418,4309
901,15,3.7.30,0,904,0,65,30,95,2,23,450,7,7,2,95,141,16,0,0,85,570,436,4309
901,15,4.9.30,0,904,0,49,30,79,2,30,491,0,9,1,79,141,16,-30,30,115,616,461,4309
901,15,5.7.92,0,904,0,55,92,147,3,92,407,0,7,2,147,147,16,-62,62,147,570,338,4309
901,15,6.6.118,0,904,0,31,118,149,3,118,437,0,6,1,149,149,16,-118,118,203,522,362,4309
901,15,7.8.47,0,904,0,72,47,119,2,30,389,17,8,3,119,141,16,0,0,85,468,368,4309
901,15,8.7.45,0,904,0,78,45,123,2,45,550,0,7,2,123,141,16,-15,15,100,570,505,4309
901,15,9.4.123,0,904,0,23,123,146,4,123,556,0,4,2,146,146,16,-31,99,116,449,433,4309
901,16,0.9.9,1,905,0,50,9,59,2,9,444,0,9,1,59,143,17,-9,9,143,616,435,4307
901,16,1.9.52,0,905,0,85,52,137,3,52,605,0,9,1,137,143,17,-52,52,186,616,553,4307
901,16,2.6.143,0,905,0,38,143,181,3,143,491,0,6,1,181,181,17,-143,143,277,522,416,4307
901,16,3.7.30,0,908,1,65,30,95,2,23,450,7,7,2,95,143,17,0,0,134,570,436,4307
901,16,4.9.30,0,905,0,49,30,79,2,30,491,0,9,1,79,143,17,-30,30,164,616,461,4307
901,16,5.7.92,0,905,0,55,92,147,3,92,407,0,7,2,147,147,17,-62,62,196,570,338,4307
901,16,6.6.118,0,905,0,31,118,149,3,118,437,0,6,1,149,149,17,-118,118,252,522,362,4307
901,16,7.8.47,0,905,0,72,47,119,2,30,389,17,8,3,119,143,17,0,0,134,468,368,4307
901,16,8.7.45,0,914,2,78,45,123,2,45,550,0,7,2,123,143,17,-15,15,149,570,505,4307
901,16,9.4.143,0,905,0,23,143,166,4,123,556,20,4,3,166,166,17,0,117,134,447,433,4307
901,17,0.6.59,0,905,0,57,59,116,3,59,444,0,6,1,116,143,18,-59,59,202,522,385,4257
901,17,1.9.59,0,905,0,85,59,144,3,52,605,7,9,2,144,144,18,0,9,143,566,553,4257
901,17,2.6.143,0,905,0,38,143,181,3,143,491,0,6,1,181,181,18,-143,143,286,522,416,4257
901,17,3.7.30,0,908,1,65,30,95,2,23,450,7,7,2,95,143,18,0,0,143,570,436,4257
901,17,4.9.59,0,905,0,49,59,108,2,30,491,29,9,2,108,143,18,0,9,143,566,461,4257
901,17,5.7.92,0,905,0,55,92,147,3,92,407,0,7,2,147,147,18,-62,62,205,570,338,4257
901,17,6.6.118,0,905,0,31,118,149,3,118,437,0,6,1,149,149,18,-118,118,261,522,362,4257
901,17,7.8.47,0,905,0,72,47,119,2,30,389,17,8,3,119,143,18,0,0,143,468,368,4257
901,17,8.7.45,0,914,2,78,45,123,2,45,550,0,7,2,123,143,18,-15,15,158,570,505,4257
901,17,9.4.143,1,905,0,23,143,166,4,123,556,20,4,3,166,166,18,0,117,143,447,433,4257
901,18,0.6.59,0,905,0,57,59,116,3,59,444,0,6,1,116,166,19,-59,59,202,522,385,4234
901,18,1.9.59,0,905,0,85,59,144,3,52,605,7,9,2,144,166,19,0,9,143,566,553,4234
901,18,2.6.143,0,905,0,38,143,181,3,143,491,0,6,1,181,181,19,-143,143,286,522,416,4234
901,18,3.7.30,0,908,1,65,30,95,2,23,450,7,7,2,95,166,19,0,0,143,570,436,4234
901,18,4.9.59,0,905,0,49,59,108,2,30,491,29,9,2,108,166,19,0,9,143,566,461,4234
901,18,5.7.92,0,905,0,55,92,147,3,92,407,0,7,2,147,166,19,-62,62,205,570,338,4234
901,18,6.6.118,0,905,0,31,118,149,3,118,437,0,6,1,149,166,19,-118,118,261,522,362,4234
901,18,7.8.47,1,905,0,72,47,119,2,30,389,17,8,3,119,166,19,0,0,143,468,368,4234
901,18,8.7.45,0,914,2,78,45,123,2,45,550,0,7,2,123,166,19,-15,15,158,570,505,4234
901,18,9.0.166,0,924,3,87,166,253,5,166,556,0,0,1,253,253,19,-166,166,309,658,410,4234
901,19,0.6.59,1,905,0,57,59,116,3,59,444,0,6,1,116,166,20,-59,59,202,522,385,4162
901,19,1.9.59,0,905,0,85,59,144,3,52,605,7,9,2,144,166,20,0,9,143,566,553,4162
901,19,2.6.143,0,905,0,38,143,181,3,143,491,0,6,1,181,181,20,-143,143,286,522,416,4162
901,19,3.7.30,0,908,1,65,30,95,2,23,450,7,7,2,95,166,20,0,0,143,570,436,4162
901,19,4.9.59,0,905,0,49,59,108,2,30,491,29,9,2,108,166,20,0,9,143,566,461,4162
901,19,5.7.92,0,905,0,55,92,147,3,92,407,0,7,2,147,166,20,-62,62,205,570,338,4162
901,19,6.6.118,0,905,0,31,118,149,3,118,437,0,6,1,149,166,20,-118,118,261,522,362,4162
901,19,7.7.119,0,914,2,54,119,173,3,119,389,0,7,2,173,173,20,-89,89,232,570,296,4162
901,19,8.7.45,0,914,2,78,45,123,2,45,550,0,7,2,123,166,20,-15,15,158,570,505,4162
901,19,9.0.166,0,924,3,87,166,253,5,166,556,0,0,1,253,253,20,-166,166,309,658,410,4162
901,20,0.2.123,1,905,0,43,123,166,4,116,444,7,2,4,166,166,21,0,17,202,172,328,4105
901,20,1.9.59,0,905,0,85,59,144,3,52,605,7,9,2,144,166,21,0,9,202,566,553,4105
901,20,2.6.143,0,905,0,38,143,181,3,143,491,0,6,2,181,181,21,-27,86,229,465,416,4105
901,20,3.7.30,0,908,1,65,30,95,2,23,450,7,7,2,95,166,21,0,0,202,570,436,4105
901,20,4.9.59,0,905,0,49,59,108,2,30,491,29,9,2,108,166,21,0,9,202,566,461,4105
901,20,5.7.92,0,905,0,55,92,147,3,92,407,0,7,2,147,166,21,-62,62,264,570,338,4105
901,20,6.6.118,0,905,0,31,118,149,3,118,437,0,6,2,149,166,21,-2,61,204,465,362,4105
901,20,7.7.119,0,914,2,54,119,173,3,119,389,0,7,2,173,173,21,-89,89,291,570,296,4105
901,20,8.7.45,0,914,2,78,45,123,2,45,550,0,7,2,123,166,21,-15,15,217,570,505,4105
901,20,9.0.166,0,924,3,87,166,253,5,166,556,0,0,1,253,253,21,-166,166,368,658,410,4105
901,21,0.4.166,0,905,0,30,166,196,5,166,444,0,4,4,196,196,22,0,117,202,424,285,4062
901,21,1.9.59,0,905,0,85,59,144,3,52,605,7,9,2,144,166,22,0,9,202,566,553,4062
901,21,2.6.143,0,905,0,38,143,181,3,143,491,0,6,2,181,181,22,-27,86,229,465,416,4062
901,21,3.7.30,1,908,1,65,30,95,2,23,450,7,7,2,95,166,22,0,0,202,570,436,4062
901,21,4.9.59,0,905,0,49,59,108,2,30,491,29,9,2,108,166,22,0,9,202,566,461,4062
901,21,5.7.92,0,905,0,55,92,147,3,92,407,0,7,2,147,166,22,-62,62,264,570,338,4062
901,21,6.6.118,0,905,0,31,118,149,3,118,437,0,6,2,149,166,22,-2,61,204,465,362,4062
901,21,7.7.119,0,924,2,54,119,173,3,119,389,0,7,2,173,173,22,-89,89,291,570,296,4062
901,21,8.7.45,0,924,2,78,45,123,2,45,550,0,7,2,123,166,22,-15,15,217,570,505,4062
901,21,9.0.166,0,924,2,87,166,253,5,166,556,0,0,1,253,253,22,-166,166,368,658,410,4062
901,22,0.4.166,0,908,0,30,166,196,5,166,444,0,4,4,196,196,23,0,117,202,424,285,3997
901,22,1.9.59,0,908,0,85,59,144,3,52,605,7,9,2,144,166,23,0,9,202,566,553,3997
901,22,2.6.143,0,908,0,38,143,181,3,143,491,0,6,2,181,181,23,-27,86,229,465,416,3997
901,22,3.2.166,1,908,0,11,166,177,3,95,450,71,2,5,177,177,23,0,17,202,129,371,3997
901,22,4.9.59,0,908,0,49,59,108,2,30,491,29,9,2,108,166,23,0,9,202,566,461,3997
901,22,5.7.95,0,908,0,55,95,150,3,92,407,3,7,3,150,166,23,0,0,202,505,338,3997
901,22,6.6.118,0,908,0,31,118,149,3,118,437,0,6,2,149,166,23,-2,61,204,465,362,3997
901,22,7.7.119,0,924,1,54,119,173,3,119,389,0,7,3,173,173,23,-24,24,226,505,296,3997
901,22,8.7.95,0,924,1,78,95,173,2,45,550,50,7,3,173,173,23,0,0,202,505,505,3997
901,22,9.0.166,0,924,1,87,166,253,5,166,556,0,0,1,253,253,23,-166,166,368,658,410,3997
901,23,0.4.166,0,908,0,30,166,196,5,166,444,0,4,4,196,196,24,0,117,202,424,285,3986
901,23,1.9.59,0,908,0,85,59,144,3,52,605,7,9,2,144,177,24,0,9,202,566,553,3986
901,23,2.6.143,0,908,0,38,143,181,3,143,491,0,6,2,181,181,24,-27,86,229,465,416,3986
901,23,3.1.177,1,908,0,14,177,191,4,177,450,0,1,2,191,191,24,-132,132,334,244,360,3986
901,23,4.9.59,0,908,0,49,59,108,2,30,491,29,9,2,108,177,24,0,9,202,566,461,3986
901,23,5.7.95,0,908,0,55,95,150,3,92,407,3,7,3,150,177,24,0,0,202,505,338,3986
901,23,6.6.118,0,908,0,31,118,149,3,118,437,0,6,2,149,177,24,-2,61,204,465,362,3986
901,23,7.7.119,0,924,1,54,119,173,3,119,389,0,7,3,173,177,24,-24,24,226,505,296,3986
901,23,8.7.95,0,924,1,78,95,173,2,45,550,50,7,3,173,177,24,0,0,202,505,505,3986
901,23,9.0.166,0,924,1,87,166,253,5,166,556,0,0,1,253,253,24,-166,166,368,658,410,3986
901,24,0.4.166,0,908,0,30,166,196,5,166,444,0,4,4,196,196,25,0,117,334,424,285,3972
901,24,1.9.59,0,908,0,85,59,144,3,52,605,7,9,2,144,191,25,0,9,334,566,553,3972
901,24,2.6.143,0,908,0,38,143,181,3,143,491,0,6,2,181,191,25,-27,86,361,465,416,3972
901,24,3.8.191,0,908,0,97,191,288,5,191,450,0,8,4,288,288,25,-72,72,406,396,346,3972
901,24,4.9.59,1,908,0,49,59,108,2,30,491,29,9,2,108,191,25,0,9,334,566,461,3972
901,24,5.7.95,0,908,0,55,95,150,3,92,407,3,7,3,150,191,25,0,0,334,505,338,3972
901,24,6.6.118,0,908,0,31,118,149,3,118,437,0,6,2,149,191,25,-2,61,336,465,362,3972
901,24,7.7.119,0,924,1,54,119,173,3,119,389,0,7,3,173,191,25,-24,24,358,505,296,3972
901,24,8.7.95,0,924,1,78,95,173,2,45,550,50,7,3,173,191,25,0,0,334,505,505,3972
901,24,9.0.166,0,924,1,87,166,253,5,166,556,0,0,1,253,253,25,-166,166,500,658,410,3972
901,25,0.4.166,0,908,0,30,166,196,5,166,444,0,4,4,196,196,26,0,117,334,424,285,3923
901,25,1.9.108,0,908,0,85,108,193,3,52,605,56,9,3,193,193,26,0,9,334,517,553,3923
901,25,2.6.143,0,908,0,38,143,181,3,143,491,0,6,2,181,191,26,-27,86,361,465,416,3923
901,25,3.8.191,0,908,0,97,191,288,5,191,450,0,8,4,288,288,26,-72,72,406,396,346,3923
901,25,4.2.177,1,908,0,33,177,210,3,108,491,69,2,6,210,210,26,0,17,334,118,412,3923
