PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-7,1,-92,-66,6,-3,-54,0,13,-59,1,0,0,1
0,0,1,7,1,92,66,-6,3,54,0,-13,59,1,0,0,1
0,0,-1,-7,0,-91,-66,6,-2,-41,-5,-68,-61,1,1,1,1
0,0,1,7,0,91,66,-6,2,41,5,68,61,1,1,1,1
0,0,-1,-7,0,-91,-66,6,-2,-48,-13,-126,-61,1,1,1,1
0,0,1,7,0,91,66,-6,2,48,13,126,61,1,1,1,1
0,0,-1,-7,0,-176,-7,6,-7,-46,-9,-102,-30,1,1,1,1
0,0,1,7,0,176,7,-6,7,46,9,102,30,1,1,1,1
0,0,-1,-7,0,89,-6,-6,0,10,7,75,39,0,1,1,0
0,0,1,7,0,-89,6,6,0,-10,-7,-75,-39,0,1,1,0
0,1,-1,-4,1,-89,-66,6,0,-22,-2,-52,-11,1,0,0,1
0,1,1,4,1,89,66,-6,0,22,2,52,11,1,0,0,1
0,1,-1,-4,0,-91,-66,6,-2,-33,-2,-63,-11,1,1,1,1
0,1,1,4,0,91,66,-6,2,33,2,63,11,1,1,1,1
0,1,-1,-4,0,-91,-66,6,-2,-43,-3,-70,-11,1,1,1,1
0,1,1,4,0,91,66,-6,2,43,3,70,11,1,1,1,1
0,1,-1,-4,0,-176,-7,6,-7,-32,-6,25,-9,1,1,1,1
0,1,1,4,0,176,7,-6,7,32,6,-25,9,1,1,1,1
0,1,-1,-7,0,89,-6,-6,0,-6,0,-34,0,0,1,1,0
0,1,1,7,0,-89,6,6,0,6,0,34,0,0,1,1,0
0,2,-1,-4,1,-89,-66,6,0,-26,0,-51,-39,1,0,0,1
0,2,1,4,1,89,66,-6,0,26,0,51,39,1,0,0,1
0,2,-1,-4,0,-91,-66,6,-2,-42,-4,-95,-38,1,1,1,1
0,2,1,4,0,91,66,-6,2,42,4,95,38,1,1,1,1
0,2,-1,-4,0,-91,-66,6,-2,-44,5,-97,-39,1,1,1,1
0,2,1,4,0,91,66,-6,2,44,-5,97,39,1,1,1,1
0,2,-1,-4,0,-176,-7,6,-7,-38,0,-97,-37,1,1,1,1
0,2,1,4,0,176,7,-6,7,38,0,97,37,1,1,1,1
0,2,-1,-7,0,89,-6,-6,0,-6,-2,10,-3,0,1,1,0
0,2,1,7,0,-89,6,6,0,6,2,-10,3,0,1,1,0
0,3,-1,-4,1,-89,-66,6,0,-16,-2,17,-11,1,0,0,1
0,3,1,4,1,89,66,-6,0,16,2,-17,11,1,0,0,1
0,3,-1,-4,0,-91,-66,6,-2,-43,-8,-63,-11,1,1,1,1
0,3,1,4,0,91,66,-6,2,43,8,63,11,1,1,1,1
0,3,-1,-4,0,-91,-66,6,-2,-57,-9,-80,-11,1,1,1,1
0,3,1,4,0,91,66,-6,2,57,9,80,11,1,1,1,1
0,3,-1,-4,0,-176,-7,6,-7,-35,-8,-43,-11,1,1,1,1
0,3,1,4,0,176,7,-6,7,35,8,43,11,1,1,1,1
0,3,-1,-7,0,89,-6,-6,0,8,2,-2,0,0,1,1,0
0,3,1,7,0,-89,6,6,0,-8,-2,2,0,0,1,1,0
0,4,-1,-4,1,-89,-66,6,0,-13,13,77,-11,1,0,0,1
0,4,1,4,1,89,66,-6,0,13,-13,-77,11,1,0,0,1
0,4,-1,-4,0,-91,-66,6,-2,-36,3,10,-11,1,1,1,1
0,4,1,4,0,91,66,-6,2,36,-3,-10,11,1,1,1,1
0,4,-1,-4,0,-91,-66,6,-2,-36,6,0,-11,1,1,1,1
0,4,1,4,0,91,66,-6,2,36,-6,0,11,1,1,1,1
0,4,-1,-4,0,-176,-7,6,-7,-24,5,0,-11,1,1,1,1
0,4,1,4,0,176,7,-6,7,24,-5,0,11,1,1,1,1
0,4,-1,-7,0,89,-6,-6,0,-9,4,-46,0,0,1,1,0
0,4,1,7,0,-89,6,6,0,9,-4,46,0,0,1,1,0
0,5,-1,-4,0,-91,-66,6,-2,-55,-17,-160,-37,1,1,1,1
0,5,1,4,0,91,66,-6,2,55,17,160,37,1,1,1,1
0,5,-1,-4,1,-91,-66,6,-2,-52,-16,-161,-37,1,0,0,1
0,5,1,4,1,91,66,-6,2,52,16,161,37,1,0,0,1
0,5,-1,-4,0,-176,-7,6,-7,-28,-11,-149,-37,1,1,1,1
0,5,1,4,0,176,7,-6,7,28,11,149,37,1,1,1,1
0,5,-1,-7,0,89,-6,-6,0,2,9,23,-17,0,1,1,0
0,5,1,7,0,-89,6,6,0,-2,-9,-23,17,0,1,1,0
0,6,-1,-3,0,-91,-66,6,-2,-38,4,0,-3,1,1,0,1
0,6,1,3,0,91,66,-6,2,38,-4,0,3,1,1,0,1
0,6,-1,-3,1,-89,-66,6,0,-16,6,-9,-3,1,0,1,1
0,6,1,3,1,89,66,-6,0,16,-6,9,3,1,0,1,1
0,6,-1,-3,0,-176,-7,6,-7,-41,1,-12,-3,1,1,1,1
0,6,1,3,0,176,7,-6,7,41,-1,12,3,1,1,1,1
0,6,-1,-6,0,89,-6,-6,0,-1,8,4,-6,0,1,1,0
0,6,1,6,0,-89,6,6,0,1,-8,-4,6,0,1,1,0
0,7,-1,-3,0,-91,-66,6,-2,-42,-2,-22,-5,1,1,0,1
0,7,1,3,0,91,66,-6,2,42,2,22,5,1,1,0,1
0,7,-1,-3,1,-89,-66,6,0,-24,7,-13,-5,1,0,1,1
0,7,1,3,1,89,66,-6,0,24,-7,13,5,1,0,1,1
0,7,-1,-3,0,-176,-7,6,-7,-41,-6,-1,-5,1,1,1,1
0,7,1,3,0,176,7,-6,7,41,6,1,5,1,1,1,1
0,7,-1,-6,0,89,-6,-6,0,2,8,0,-4,0,1,1,0
0,7,1,6,0,-89,6,6,0,-2,-8,0,4,0,1,1,0
0,8,-1,-3,0,-91,-66,6,-2,-41,8,11,-9,1,1,1,1
0,8,1,3,0,91,66,-6,2,41,-8,-11,9,1,1,1,1
0,8,-1,-3,1,-89,-66,6,0,-16,-1,-35,-9,1,0,0,1
0,8,1,3,1,89,66,-6,0,16,1,35,9,1,0,0,1
0,8,-1,-3,0,-176,-7,6,-7,-33,-2,-16,-9,1,1,1,1
0,8,1,3,0,176,7,-6,7,33,2,16,9,1,1,1,1
0,8,-1,-6,0,89,-6,-6,0,-15,-2,3,0,0,1,1,0
0,8,1,6,0,-89,6,6,0,15,2,-3,0,0,1,1,0
0,9,-1,-3,0,-91,-66,6,-2,-44,7,7,-3,1,1,1,1
0,9,1,3,0,91,66,-6,2,44,-7,-7,3,1,1,1,1
0,9,-1,-3,1,-89,-66,6,0,-23,5,-4,-3,1,0,0,1
