PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,15,1.2.15,1,903,0,3,15,18,1,0,345,15,2,4,597,706,16,3,542,2296,147,345,1099
1,15,4.3.69,0,903,0,96,69,165,1,0,371,69,3,4,706,706,16,96,508,2203,193,371,1099
1,16,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,706,17,96,446,2200,144,383,1096
1,16,1.4.18,1,903,0,44,18,62,2,18,345,0,4,4,673,706,17,44,446,2252,153,342,1096
1,16,4.3.69,0,903,0,96,69,165,1,0,371,69,3,4,706,706,17,96,508,2200,193,371,1096
1,17,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,706,18,96,446,2156,144,383,1052
1,17,1.0.130,1,903,0,88,130,218,3,62,345,68,0,4,617,706,18,88,435,2164,264,298,1052
1,17,4.3.69,0,903,0,96,69,165,1,0,371,69,3,4,706,706,18,96,508,2156,193,371,1052
1,18,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,706,19,96,446,2068,144,383,964
1,18,1.1.561,1,903,0,142,561,703,4,218,345,343,1,4,703,706,19,0,137,2164,342,210,964
1,18,4.3.69,0,903,0,96,69,165,1,0,371,69,3,4,706,706,19,96,508,2068,193,371,964
1,19,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,706,20,96,446,2068,144,383,822
1,19,1.3.706,1,903,0,68,706,774,5,703,345,3,3,4,774,774,20,0,604,2164,193,68,822
1,19,4.3.69,0,903,0,96,69,165,1,0,371,69,3,4,706,706,20,96,508,2068,193,371,822
1,20,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,774,21,96,446,2068,144,383,754
1,20,4.3.69,1,903,0,96,69,165,1,0,371,69,3,5,774,774,21,96,508,2068,125,371,754
1,21,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,774,22,96,446,1972,144,383,658
1,21,4.0.218,1,903,0,80,218,298,2,165,371,53,0,5,617,774,22,80,355,1988,176,275,658
1,22,0.2.18,0,903,0,96,18,114,1,0,383,18,2,5,597,774,23,96,446,1892,144,383,578
1,22,4.2.298,1,903,0,48,298,346,3,298,371,0,2,5,597,774,23,48,494,1940,144,195,578
1,23,0.2.18,0,903,0,96,18,114,1,0,383,18,2,6,597,774,24,96,398,1844,96,383,530
1,23,4.4.449,1,903,0,99,449,548,4,346,371,103,4,5,673,774,24,99,347,1841,109,147,530
1,24,0.2.18,0,903,0,96,18,114,1,0,383,18,2,6,597,774,25,96,398,1745,96,383,431
1,24,4.1.703,1,942,1,48,703,751,5,548,371,155,1,5,751,774,25,0,137,1841,200,48,431
1,25,0.2.18,1,942,0,96,18,114,1,0,383,18,2,6,597,774,26,96,398,1745,96,383,383
1,26,0.0.298,1,942,0,96,298,394,2,114,383,184,0,6,617,774,27,96,259,1649,96,287,287
1,27,0.1.751,1,942,0,152,751,903,3,394,383,357,1,6,903,903,28,0,137,1649,152,191,191
1,28,0.4.903,1,942,0,10,903,913,4,903,383,0,4,6,913,913,29,-230,577,1879,10,39,39
1,29,0.3.913,1,942,0,29,913,942,5,913,383,0,3,6,942,942,30,-139,647,2018,29,29,29
2,0,0.0.0,1,576,0,10,0,10,1,0,197,0,0,1,10,10,1,0,0,0,273,197,1633
2,0,1.2.0,0,576,0,8,0,8,1,0,215,0,2,1,8,8,1,0,0,0,267,215,1633
2,0,2.3.0,0,576,0,2,0,2,1,0,358,0,3,1,2,2,1,0,0,0,249,358,1633
2,0,3.1.0,0,576,0,22,0,22,1,0,291,0,1,1,22,22,1,0,0,0,576,291,1633
2,0,4.2.0,0,603,1,48,0,48,1,0,362,0,2,1,48,48,1,0,0,0,267,362,1633
2,0,5.0.0,0,604,2,39,0,39,1,0,210,0,0,1,39,39,1,0,0,0,273,210,1633
2,1,0.2.10,1,576,0,1,10,11,2,10,197,0,2,1,11,11,2,-10,10,10,267,187,1623
2,1,1.2.0,0,576,0,8,0,8,1,0,215,0,2,1,8,10,2,0,0,0,267,215,1623
2,1,2.3.0,0,576,0,2,0,2,1,0,358,0,3,1,2,10,2,0,0,0,249,358,1623
2,1,3.1.0,0,576,0,22,0,22,1,0,291,0,1,1,22,22,2,0,0,0,576,291,1623
2,1,4.2.0,0,603,1,48,0,48,1,0,362,0,2,1,48,48,2,0,0,0,267,362,1623
2,1,5.0.10,0,576,0,39,10,49,1,0,210,10,0,2,49,49,2,0,0,0,263,210,1623
2,2,0.1.11,1,587,1,88,11,99,3,11,197,0,1,1,99,99,3,-11,11,21,576,186,1622
2,2,1.2.0,0,576,0,8,0,8,1,0,215,0,2,2,11,11,3,8,2,2,266,215,1622
2,2,2.3.0,0,576,0,2,0,2,1,0,358,0,3,1,2,11,3,0,0,10,249,358,1622
2,2,3.1.0,0,576,0,22,0,22,1,0,291,0,1,1,22,22,3,0,0,10,576,291,1622
2,2,4.2.11,0,576,0,48,11,59,1,0,362,11,2,2,59,59,3,0,10,10,266,362,1622
2,2,5.0.10,0,576,0,39,10,49,1,0,210,10,0,2,49,49,3,0,0,10,263,210,1622
2,3,0.3.99,1,587,0,36,99,135,4,99,197,0,3,1,135,135,4,-99,99,120,249,98,1534
2,3,1.2.0,0,587,0,8,0,8,1,0,215,0,2,2,11,99,4,8,2,13,266,215,1534
2,3,2.3.0,0,587,0,2,0,2,1,0,358,0,3,1,2,99,4,0,0,21,249,358,1534
2,3,3.1.99,0,587,0,22,99,121,1,0,291,99,1,2,121,121,4,0,11,21,488,291,1534
2,3,4.2.11,0,587,0,48,11,59,1,0,362,11,2,2,59,99,4,0,10,21,266,362,1534
2,3,5.0.10,0,587,0,39,10,49,1,0,210,10,0,2,49,99,4,0,0,21,263,210,1534
2,4,0.4.135,1,598,1,62,135,197,5,135,197,0,4,1,197,197,5,-135,135,255,268,62,1498
2,4,1.2.0,0,587,0,8,0,8,1,0,215,0,2,2,11,135,5,8,2,112,266,215,1498
2,4,2.3.0,0,587,0,2,0,2,1,0,358,0,3,2,135,135,5,2,97,118,213,358,1498
2,4,3.1.99,0,587,0,22,99,121,1,0,291,99,1,2,121,135,5,0,11,120,488,291,1498
2,4,4.2.11,0,587,0,48,11,59,1,0,362,11,2,2,59,135,5,0,10,120,266,362,1498
2,4,5.0.10,0,587,0,39,10,49,1,0,210,10,0,2,49,135,5,0,0,120,263,210,1498
2,5,1.2.0,0,598,0,8,0,8,1,0,215,0,2,2,11,197,6,8,2,247,266,215,1436
2,5,2.3.0,0,598,0,2,0,2,1,0,358,0,3,2,135,197,6,2,97,253,213,358,1436
2,5,3.1.99,0,598,0,22,99,121,1,0,291,99,1,2,121,197,6,0,11,255,488,291,1436
2,5,4.2.11,0,598,0,48,11,59,1,0,362,11,2,2,59,197,6,0,10,255,266,362,1436
2,5,5.0.10,1,598,0,39,10,49,1,0,210,10,0,2,49,197,6,0,0,255,263,210,1436
2,6,1.2.0,0,598,0,8,0,8,1,0,215,0,2,2,11,197,7,8,2,247,266,215,1397
2,6,2.3.0,0,598,0,2,0,2,1,0,358,0,3,2,135,197,7,2,97,253,213,358,1397
2,6,3.1.99,0,598,0,22,99,121,1,0,291,99,1,2,121,197,7,0,11,255,488,291,1397
2,6,4.2.11,0,598,0,48,11,59,1,0,362,11,2,2,59,197,7,0,10,255,266,362,1397
2,6,5.4.49,1,609,1,38,49,87,2,49,210,0,4,2,197,197,7,38,97,217,206,171,1397
2,7,1.2.0,0,609,0,8,0,8,1,0,215,0,2,2,11,197,8,8,2,209,266,215,1359
2,7,2.3.0,0,609,0,2,0,2,1,0,358,0,3,2,135,197,8,2,97,215,213,358,1359
2,7,3.1.99,0,609,0,22,99,121,1,0,291,99,1,2,121,197,8,0,11,217,488,291,1359
2,7,4.2.11,0,644,1,48,11,59,1,0,362,11,2,2,59,197,8,0,10,217,266,362,1359
2,7,5.1.99,1,609,0,54,99,153,3,87,210,12,1,2,153,197,8,0,11,217,488,133,1359
2,8,1.2.0,0,609,0,8,0,8,1,0,215,0,2,2,11,197,9,8,2,209,266,215,1305
2,8,2.3.0,0,609,0,2,0,2,1,0,358,0,3,2,135,197,9,2,97,215,213,358,1305
2,8,3.1.153,0,609,0,22,153,175,1,0,291,153,1,3,175,197,9,0,11,217,434,291,1305
2,8,4.2.11,0,644,1,48,11,59,1,0,362,11,2,2,59,197,9,0,10,217,266,362,1305
2,8,5.2.153,1,609,0,39,153,192,4,153,210,0,2,2,192,197,9,-142,152,359,266,79,1305
2,9,1.2.0,0,609,0,8,0,8,1,0,215,0,2,3,192,197,10,8,144,351,227,215,1266
2,9,2.3.0,0,609,0,2,0,2,1,0,358,0,3,2,135,197,10,2,97,357,213,358,1266
2,9,3.1.153,0,609,0,22,153,175,1,0,291,153,1,3,175,197,10,0,11,359,434,291,1266
2,9,4.2.11,0,644,1,48,11,59,1,0,362,11,2,3,192,197,10,48,104,311,227,362,1266
2,9,5.3.192,1,609,0,40,192,232,5,192,210,0,3,2,232,232,10,-57,156,416,213,40,1266
2,10,1.2.0,1,609,0,8,0,8,1,0,215,0,2,3,192,232,11,8,144,408,227,215,1226
2,10,2.3.0,0,609,0,2,0,2,1,0,358,0,3,3,232,232,11,2,154,414,173,358,1226
2,10,3.1.153,0,609,0,22,153,175,1,0,291,153,1,3,175,232,11,0,11,416,434,291,1226
2,10,4.2.11,0,644,1,48,11,59,1,0,362,11,2,3,192,232,11,48,104,368,227,362,1226
2,11,1.0.49,1,609,0,64,49,113,2,8,215,41,0,3,113,232,12,0,0,408,224,207,1218
2,11,2.3.0,0,609,0,2,0,2,1,0,358,0,3,3,232,232,12,2,154,406,173,358,1218
2,11,3.1.153,0,609,0,22,153,175,1,0,291,153,1,3,175,232,12,0,11,408,434,291,1218
2,11,4.2.11,0,644,1,48,11,59,1,0,362,11,2,4,192,232,12,48,96,360,219,362,1218
2,12,1.4.197,1,618,1,53,197,250,3,113,215,84,4,3,250,250,13,0,97,408,168,143,1154
2,12,2.3.0,0,609,0,2,0,2,1,0,358,0,3,3,232,232,13,2,154,406,173,358,1154
2,12,3.1.153,0,609,0,22,153,175,1,0,291,153,1,3,175,232,13,0,11,408,434,291,1154
2,12,4.2.11,0,644,2,48,11,59,1,0,362,11,2,4,192,232,13,48,96,360,219,362,1154
2,13,1.1.250,1,662,2,80,250,330,4,250,215,0,1,3,330,330,14,-97,108,505,434,90,1101
2,13,2.3.0,0,618,0,2,0,2,1,0,358,0,3,3,232,250,14,2,154,406,173,358,1101
2,13,3.1.153,0,618,0,22,153,175,1,0,291,153,1,3,175,250,14,0,11,408,434,291,1101
2,13,4.2.11,0,644,1,48,11,59,1,0,362,11,2,4,192,250,14,48,96,360,219,362,1101
2,14,1.3.330,1,662,0,10,330,340,5,330,215,0,3,3,340,340,15,-98,254,603,173,10,1021
2,14,2.3.0,0,662,0,2,0,2,1,0,358,0,3,3,232,330,15,2,154,503,173,358,1021
2,14,3.1.153,0,662,0,22,153,175,1,0,291,153,1,4,330,330,15,22,86,483,354,291,1021
2,14,4.2.11,0,662,0,48,11,59,1,0,362,11,2,4,192,330,15,48,96,457,219,362,1021
2,15,2.3.0,0,662,0,2,0,2,1,0,358,0,3,4,340,340,16,2,252,601,163,358,1011
2,15,3.1.153,1,662,0,22,153,175,1,0,291,153,1,4,330,340,16,22,86,581,354,291,1011
2,15,4.2.11,0,662,0,48,11,59,1,0,362,11,2,4,192,340,16,48,96,555,219,362,1011
2,16,2.3.0,0,662,0,2,0,2,1,0,358,0,3,4,340,340,17,2,252,579,163,358,989
2,16,3.4.250,1,675,1,23,250,273,2,175,291,75,4,4,273,340,17,0,97,581,115,269,989
2,16,4.2.11,0,662,0,48,11,59,1,0,362,11,2,4,192,340,17,48,96,533,219,362,989
2,17,2.3.0,0,675,0,2,0,2,1,0,358,0,3,4,340,340,18,2,252,579,163,358,966
2,17,3.0.273,1,675,0,92,273,365,3,273,291,0,0,4,365,365,18,-160,160,741,160,246,966
2,17,4.2.11,0,675,0,48,11,59,1,0,362,11,2,4,192,340,18,48,96,533,219,362,966
2,18,2.3.0,0,675,0,2,0,2,1,0,358,0,3,4,340,365,19,2,252,739,163,358,874
2,18,3.2.365,1,675,0,82,365,447,4,365,291,0,2,4,447,447,19,-173,317,914,219,154,874
2,18,4.2.11,0,675,0,48,11,59,1,0,362,11,2,4,192,365,19,48,96,693,219,362,874
2,19,2.3.0,0,675,0,2,0,2,1,0,358,0,3,4,340,447,20,2,252,912,163,358,792
2,19,3.3.447,1,675,0,72,447,519,5,447,291,0,3,4,519,519,20,-107,361,1021,163,72,792
2,19,4.2.11,0,675,0,48,11,59,1,0,362,11,2,5,447,447,20,48,269,866,137,362,792
2,20,2.3.0,1,675,0,2,0,2,1,0,358,0,3,5,519,519,21,2,359,1019,91,358,720
2,20,4.2.11,0,675,0,48,11,59,1,0,362,11,2,5,447,519,21,48,269,973,137,362,720
2,21,2.4.2,1,675,0,22,2,24,2,2,358,0,4,5,273,519,22,22,75,997,92,356,718
2,21,4.2.11,0,675,0,48,11,59,1,0,362,11,2,5,447,519,22,48,269,971,137,362,718
2,22,2.2.24,1,675,0,89,24,113,3,24,358,0,2,5,447,519,23,89,228,908,137,334,696
2,22,4.2.11,0,675,0,48,11,59,1,0,362,11,2,5,447,519,23,48,269,949,137,362,696
2,23,2.0.113,1,675,0,65,113,178,4,113,358,0,0,5,365,519,24,65,95,843,68,245,607
2,23,4.2.192,0,675,0,48,192,240,1,0,362,192,2,6,447,519,24,48,180,860,48,362,607
2,24,2.1.330,1,751,1,180,330,510,5,178,358,152,1,5,510,519,25,0,86,843,332,180,542
2,24,4.2.192,0,675,0,48,192,240,1,0,362,192,2,6,447,519,25,48,180,795,48,362,542
2,25,4.2.192,1,751,0,48,192,240,1,0,362,192,2,6,447,519,26,48,180,795,48,362,362
2,26,4.0.240,1,751,0,3,240,243,2,240,362,0,0,6,365,519,27,3,92,792,3,314,314
2,27,4.4.273,1,751,0,70,273,343,3,243,362,30,4,6,343,519,28,0,75,792,70,311,311
2,28,4.1.510,1,751,0,152,510,662,4,343,362,167,1,6,662,662,29,0,86,792,152,241,241
2,29,4.3.662,1,751,0,89,662,751,5,662,362,0,3,6,751,751,30,-143,502,935,89,89,89
3,0,0.3.0,1,467,0,42,0,42,1,0,110,0,3,1,42,42,1,0,0,0,301,110,1408
3,0,1.3.0,0,479,1,51,0,51,1,0,182,0,3,1,51,51,1,0,0,0,301,182,1408
3,0,2.4.0,0,467,0,87,0,87,1,0,379,0,4,1,87,87,1,0,0,0,298,379,1408
3,0,3.3.0,0,467,0,31,0,31,1,0,288,0,3,1,31,31,1,0,0,0,301,288,1408
3,0,4.2.0,0,467,0,49,0,49,1,0,252,0,2,1,49,49,1,0,0,0,234,252,1408
3,0,5.3.0,0,467,0,25,0,25,1,0,197,0,3,1,25,25,1,0,0,0,301,197,1408
3,1,0.1.42,1,467,0,26,42,68,2,42,110,0,1,1,68,68,2,-42,42,42,386,68,1366
3,1,1.3.42,0,478,1,51,42,93,1,0,182,42,3,2,93,93,2,0,0,0,259,182,1366
3,1,2.4.0,0,467,0,87,0,87,1,0,379,0,4,1,87,87,2,0,0,0,298,379,1366
3,1,3.3.42,0,467,0,31,42,73,1,0,288,42,3,2,73,73,2,0,0,0,259,288,1366
3,1,4.2.0,0,467,0,49,0,49,1,0,252,0,2,1,49,49,2,0,0,0,234,252,1366
3,1,5.3.42,0,467,0,25,42,67,1,0,197,42,3,2,67,67,2,0,0,0,259,197,1366
3,2,0.0.68,1,467,0,23,68,91,3,68,110,0,0,1,91,91,3,-68,68,110,189,42,1340
3,2,1.3.42,0,478,1,51,42,93,1,0,182,42,3,2,93,93,3,0,0,42,259,182,1340
3,2,2.4.0,0,467,0,87,0,87,1,0,379,0,4,1,87,87,3,0,0,42,298,379,1340
3,2,3.3.42,0,467,0,31,42,73,1,0,288,42,3,2,73,73,3,0,0,42,259,288,1340
3,2,4.2.0,0,467,0,49,0,49,1,0,252,0,2,1,49,68,3,0,0,42,234,252,1340
3,2,5.3.42,0,467,0,25,42,67,1,0,197,42,3,2,67,68,3,0,0,42,259,197,1340
3,3,0.2.91,1,475,1,4,91,95,4,91,110,0,2,1,95,95,4,-91,91,201,234,19,1317
3,3,1.3.42,0,478,2,51,42,93,1,0,182,42,3,2,93,93,4,0,0,110,259,182,1317
3,3,2.4.0,0,467,0,87,0,87,1,0,379,0,4,1,87,91,4,0,0,110,298,379,1317
3,3,3.3.42,0,467,0,31,42,73,1,0,288,42,3,2,73,91,4,0,0,110,259,288,1317
3,3,4.2.0,0,467,0,49,0,49,1,0,252,0,2,1,49,91,4,0,0,110,234,252,1317
3,3,5.3.42,0,467,0,25,42,67,1,0,197,42,3,2,67,91,4,0,0,110,259,197,1317
3,4,0.4.95,1,475,0,15,95,110,5,95,110,0,4,1,110,110,5,-95,95,296,298,15,1313
3,4,1.3.42,0,478,1,51,42,93,1,0,182,42,3,2,93,95,5,0,0,201,259,182,1313
3,4,2.4.0,0,475,0,87,0,87,1,0,379,0,4,1,87,95,5,0,0,201,298,379,1313
3,4,3.3.42,0,475,0,31,42,73,1,0,288,42,3,2,73,95,5,0,0,201,259,288,1313
3,4,4.2.0,0,475,0,49,0,49,1,0,252,0,2,2,95,95,5,49,42,152,230,252,1313
3,4,5.3.42,0,475,0,25,42,67,1,0,197,42,3,2,67,95,5,0,0,201,259,197,1313
3,5,1.3.42,1,478,1,51,42,93,1,0,182,42,3,2,93,110,6,0,0,296,259,182,1298
3,5,2.4.0,0,475,0,87,0,87,1,0,379,0,4,2,110,110,6,87,8,209,283,379,1298
3,5,3.3.42,0,475,0,31,42,73,1,0,288,42,3,2,73,110,6,0,0,296,259,288,1298
3,5,4.2.0,0,475,0,49,0,49,1,0,252,0,2,2,95,110,6,49,42,247,230,252,1298
3,5,5.3.42,0,475,0,25,42,67,1,0,197,42,3,2,67,110,6,0,0,296,259,197,1298
3,6,1.0.93,1,478,0,40,93,133,2,93,182,0,0,2,133,133,7,-2,70,298,166,131,1247
3,6,2.4.0,0,478,0,87,0,87,1,0,379,0,4,2,110,110,7,87,8,209,283,379,1247
3,6,3.3.93,0,497,1,31,93,124,1,0,288,93,3,3,124,124,7,0,0,296,208,288,1247
3,6,4.2.0,0,478,0,49,0,49,1,0,252,0,2,2,95,110,7,49,42,247,230,252,1247
3,6,5.3.93,0,478,0,25,93,118,1,0,197,93,3,3,118,118,7,0,0,296,208,197,1247
3,7,1.4.133,1,478,0,62,133,195,3,133,182,0,4,2,195,195,8,-23,118,321,283,91,1207
3,7,2.4.0,0,478,0,87,0,87,1,0,379,0,4,2,110,133,8,87,8,211,283,379,1207
3,7,3.3.93,0,497,1,31,93,124,1,0,288,93,3,3,124,133,8,0,0,298,208,288,1207
3,7,4.2.0,0,478,0,49,0,49,1,0,252,0,2,2,95,133,8,49,42,249,230,252,1207
3,7,5.3.93,0,478,0,25,93,118,1,0,197,93,3,3,118,133,8,0,0,298,208,197,1207
3,8,1.1.195,1,533,2,16,195,211,4,195,182,0,1,2,211,211,9,-127,169,448,360,29,1145
3,8,2.4.0,0,478,0,87,0,87,1,0,379,0,4,3,195,195,9,87,31,234,221,379,1145
