PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime,xi.step,xi.totProcTime,xi.totWrm
1,9,3.3.0,0,497,0,13,0,13,0,0,206,206,13,145,391,1,3,254,81,254,129,10,975,692
1,10,1.0.46,0,497,0,18,46,64,0,46,64,302,0,0,462,1,3,342,58,342,104,11,975,596
1,10,3.3.0,1,497,0,13,0,13,0,0,206,302,13,145,449,1,3,254,81,254,129,11,975,596
1,11,1.0.46,0,497,0,18,46,64,0,46,64,302,0,0,449,1,3,342,58,342,104,12,975,583
1,11,3.2.114,1,497,0,55,114,169,13,101,169,302,0,51,449,2,3,241,141,254,204,12,975,583
1,12,1.0.46,0,497,0,18,46,64,0,46,64,302,0,0,449,1,3,342,58,342,104,13,975,528
1,12,3.0.169,1,497,0,40,169,209,169,0,209,302,-123,123,572,3,3,186,58,254,104,13,975,528
1,13,1.0.46,0,497,0,18,46,64,0,46,209,302,18,105,554,1,4,342,18,342,104,14,975,488
1,13,3.4.302,1,497,0,99,302,401,209,93,401,401,0,164,572,4,3,146,183,254,321,14,975,488
1,14,1.0.46,0,497,0,18,46,64,0,46,209,401,18,105,554,1,4,342,18,342,104,15,975,389
1,14,3.1.401,1,497,0,47,401,448,401,0,448,448,-228,317,800,5,3,47,133,254,217,15,975,389
1,15,1.0.46,1,497,0,18,46,64,0,46,209,448,18,105,782,1,4,342,18,342,104,16,975,342
1,16,1.1.173,1,497,0,86,173,259,64,109,448,448,86,231,696,2,4,324,86,342,217,17,975,324
1,17,1.2.259,1,497,0,86,259,345,259,0,345,448,-90,141,786,3,4,238,86,342,204,18,975,238
1,18,1.3.345,1,497,0,68,345,413,345,0,413,448,-139,284,925,4,4,152,68,342,129,19,975,152
1,19,1.4.413,1,497,0,84,413,497,413,0,497,497,-12,176,937,5,4,84,84,342,321,20,975,84
