PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.arrival,phi.wait,phi.macFree,phi.makespan,phi.reducedSlack,phi.macSlack,phi.allSlack,phi.jobOps,phi.macOps,phi.jobWrm,phi.macWrm,phi.jobTotProcTime,phi.macTotProcTime,xi.step,xi.totProcTime,xi.totWrm
1,5,2.1.41,0,457,0,59,41,100,41,0,100,100,-41,41,79,3,1,228,217,251,217,6,916,836
1,5,3.2.41,0,457,0,55,41,96,13,28,96,96,0,38,38,2,2,241,102,254,105,6,916,836
1,6,0.2.89,1,494,1,31,89,120,89,0,120,120,-48,86,150,3,2,88,102,139,105,7,916,811
1,6,1.1.89,0,457,0,86,89,175,18,71,175,175,0,64,102,2,2,254,192,272,217,7,916,811
1,6,2.1.89,0,457,0,59,89,148,41,48,148,148,0,64,102,3,2,228,192,251,217,7,916,811
1,6,3.2.41,0,457,0,55,41,96,13,28,96,96,0,38,102,2,2,241,102,254,105,7,916,811
1,7,0.3.120,1,494,0,15,120,135,120,0,135,135,-107,107,257,4,2,57,156,139,169,8,916,780
1,7,1.1.89,0,494,0,86,89,175,18,71,175,175,0,64,150,2,2,254,192,272,217,8,916,780
1,7,2.1.89,0,494,0,59,89,148,41,48,148,148,0,64,150,3,2,228,192,251,217,8,916,780
1,7,3.2.120,0,494,0,55,120,175,13,107,175,175,0,86,150,2,3,241,71,254,105,8,916,780
1,8,0.4.135,1,494,0,42,135,177,135,0,177,177,-135,135,392,5,1,42,321,139,321,9,916,765
1,8,1.1.89,0,494,0,86,89,175,18,71,175,175,0,64,257,2,2,254,192,272,217,9,916,765
1,8,2.1.89,0,494,0,59,89,148,41,48,148,148,0,64,257,3,2,228,192,251,217,9,916,765
1,8,3.2.120,0,494,0,55,120,175,13,107,175,175,0,86,257,2,3,241,71,254,105,9,916,765
1,9,1.1.89,0,494,0,86,89,175,18,71,175,177,0,64,392,2,2,254,192,272,217,10,916,723
1,9,2.1.89,0,494,0,59,89,148,41,48,148,177,0,64,392,3,2,228,192,251,217,10,916,723
1,9,3.2.120,1,494,0,55,120,175,13,107,175,177,0,86,392,2,3,241,71,254,105,10,916,723
1,10,1.1.89,0,494,0,86,89,175,18,71,175,177,0,64,392,2,2,254,192,272,217,11,916,668
1,10,2.1.89,0,494,0,59,89,148,41,48,148,177,0,64,392,3,2,228,192,251,217,11,916,668
1,10,3.0.175,1,494,0,40,175,215,175,0,215,215,-111,111,503,3,4,186,40,254,104,11,916,668
1,11,1.1.89,0,494,0,86,89,175,18,71,175,215,0,64,503,2,2,254,192,272,217,12,916,628
1,11,2.1.89,1,494,0,59,89,148,41,48,148,215,0,64,503,3,2,228,192,251,217,12,916,628
1,11,3.4.215,0,494,0,99,215,314,215,0,314,314,-38,173,541,4,2,146,279,254,321,12,916,628
1,12,1.1.148,0,494,0,86,148,234,18,130,234,234,0,64,503,2,3,254,133,272,217,13,916,569
1,12,2.3.148,1,494,0,73,148,221,148,0,221,221,-13,120,516,4,3,169,141,251,169,13,916,569
1,12,3.4.215,0,494,0,99,215,314,215,0,314,314,-38,173,541,4,2,146,279,254,321,13,916,569
1,13,1.1.148,1,494,0,86,148,234,18,130,234,234,0,64,516,2,3,254,133,272,217,14,916,496
1,13,2.4.221,0,500,1,96,221,317,221,0,317,317,-44,179,560,5,2,96,279,251,321,14,916,496
1,13,3.4.215,0,494,0,99,215,314,215,0,314,314,-38,173,554,4,2,146,279,254,321,14,916,496
1,14,1.2.234,1,494,0,16,234,250,234,0,250,250,-59,145,575,3,4,168,16,272,105,15,916,410
1,14,2.4.221,0,500,1,96,221,317,221,0,317,317,-44,179,560,5,2,96,279,251,321,15,916,410
1,14,3.4.215,0,494,0,99,215,314,215,0,314,314,-38,173,554,4,2,146,279,254,321,15,916,410
1,15,1.3.250,1,494,0,68,250,318,250,0,318,318,-29,149,604,4,4,152,68,272,169,16,916,394
1,15,2.4.221,0,500,1,96,221,317,221,0,317,317,-44,179,619,5,2,96,279,251,321,16,916,394
1,15,3.4.215,0,494,0,99,215,314,215,0,314,314,-38,173,613,4,2,146,279,254,321,16,916,394
1,16,1.4.318,1,498,1,84,318,402,318,0,402,402,-141,276,745,5,2,84,279,272,321,17,916,326
1,16,2.4.221,0,500,2,96,221,317,221,0,317,318,-44,179,648,5,2,96,279,251,321,17,916,326
1,16,3.4.215,0,494,0,99,215,314,215,0,314,318,-38,173,642,4,2,146,279,254,321,17,916,326
1,17,2.4.221,1,548,1,96,221,317,221,0,402,402,96,180,649,5,3,96,195,251,321,18,916,242
1,17,3.4.215,0,498,0,99,215,314,215,0,402,402,99,177,646,4,3,146,195,254,321,18,916,242
1,18,3.4.402,1,548,0,99,402,501,215,187,501,501,0,180,649,4,4,146,99,254,321,19,916,146
1,19,3.1.501,1,548,0,47,501,548,501,0,548,548,-267,331,916,5,4,47,47,254,217,20,916,47
