PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-1,1,0,18,-1,59,7,1,4,3,1,1,0,0
0,0,1,1,1,0,-18,1,-59,-7,-1,-4,-3,1,1,0,0
0,0,-1,-1,0,0,12,-5,59,2,5,15,3,1,1,0,1
0,0,1,1,0,0,-12,5,-59,-2,-5,-15,-3,1,1,0,1
0,0,-1,-1,0,0,2,40,105,19,0,7,-2,1,1,0,1
0,0,1,1,0,0,-2,-40,-105,-19,0,-7,2,1,1,0,1
0,0,-1,-1,0,-45,56,0,59,-10,-6,-45,-2,1,0,0,1
0,0,1,1,0,45,-56,0,-59,10,6,45,2,1,0,0,1
0,0,-1,-3,0,0,-17,-31,-59,-11,-4,-14,-6,0,1,0,1
0,0,1,3,0,0,17,31,59,11,4,14,6,0,1,0,1
0,1,-1,-4,1,48,-13,6,-55,7,-5,-24,-3,1,0,0,0
0,1,1,4,1,-48,13,-6,55,-7,5,24,3,1,0,0,0
0,1,-1,-4,0,0,-19,-48,-55,6,4,2,-4,0,1,0,1
0,1,1,4,0,0,19,48,55,-6,-4,-2,4,0,1,0,1
0,1,-1,-4,1,48,-57,50,0,18,3,31,-3,1,0,1,0
0,1,1,4,1,-48,57,-50,0,-18,-3,-31,3,1,0,1,0
0,1,-1,-4,1,48,39,52,0,9,-8,-4,3,1,0,1,0
0,1,1,4,1,-48,-39,-52,0,-9,8,4,-3,1,0,1,0
0,1,-1,-4,1,3,-61,6,0,-4,0,-2,-6,1,0,1,0
0,1,1,4,1,-3,61,-6,0,4,0,2,6,1,0,1,0
0,8,-1,-2,0,13,-53,-47,0,-11,3,8,41,1,0,1,1
0,8,1,2,0,-13,53,47,0,11,-3,-8,-41,1,0,1,1
0,8,-1,-2,0,13,-105,-47,-55,-34,-6,-55,-2,0,1,0,1
0,8,1,2,0,-13,105,47,55,34,6,55,2,0,1,0,1
0,8,-1,-2,0,61,-53,0,0,-12,3,0,-2,1,1,1,1
0,8,1,2,0,-61,53,0,0,12,-3,0,2,1,1,1,1
0,8,-1,-2,1,13,-53,-41,0,-10,0,8,44,1,1,1,0
0,8,1,2,1,-13,53,41,0,10,0,-8,-44,1,1,1,0
0,8,-1,-2,0,13,-53,-47,0,-16,2,6,-2,1,1,1,1
0,8,1,2,0,-13,53,47,0,16,-2,-6,2,1,1,1,1
0,9,-1,-3,0,-48,0,3,0,-8,-2,0,-3,1,1,1,1
0,9,1,3,0,48,0,-3,0,8,2,0,3,1,1,1,1
0,9,-1,-3,0,-1,0,0,0,0,5,48,-48,1,0,1,1
0,9,1,3,0,1,0,0,0,0,-5,-48,48,1,0,1,1
0,9,-1,-3,0,-48,-52,3,-55,-20,-7,-61,2,0,1,0,1
0,9,1,3,0,48,52,-3,55,20,7,61,-2,0,1,0,1
0,9,-1,-3,0,-48,0,3,0,-14,-7,-8,4,1,1,1,1
0,9,1,3,0,48,0,-3,0,14,7,8,-4,1,1,1,1
0,9,-1,-4,1,61,-53,-52,0,-11,5,8,-41,1,1,1,0
0,9,1,4,1,-61,53,52,0,11,-5,-8,41,1,1,1,0
0,10,-1,-37,0,-60,-53,0,67,-15,1,-11,-8,0,1,0,1
0,10,1,37,0,60,53,0,-67,15,-1,11,8,0,1,0,1
0,10,-1,-37,1,-60,-53,0,-53,-17,-1,-11,0,1,1,1,0
0,10,1,37,1,60,53,0,53,17,1,11,0,1,1,1,0
0,10,-1,-4,0,7,0,0,53,12,2,0,4,1,0,1,1
0,10,1,4,0,-7,0,0,-53,-12,-2,0,-4,1,0,1,1
0,10,-1,-4,0,-18,0,0,0,-7,-3,5,-4,1,0,1,1
0,10,1,4,0,18,0,0,0,7,3,-5,4,1,0,1,1
0,10,-1,-4,0,35,0,52,0,2,-6,0,-4,1,0,1,1
