PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-3,0,0,0,-35,56,16,5,27,2,1,1,0,1
0,0,1,3,0,0,0,35,-56,-16,-5,-27,-2,1,1,0,1
0,0,-1,-3,0,0,0,-3,71,0,4,64,-24,1,1,0,1
0,0,1,3,0,0,0,3,-71,0,-4,-64,24,1,1,0,1
0,0,-1,-20,1,0,-42,11,-56,-23,5,3,-14,0,1,0,1
0,0,1,20,1,0,42,-11,56,23,-5,-3,14,0,1,0,1
0,0,-1,-20,0,5,0,37,83,-1,1,5,16,1,0,0,1
0,0,1,20,0,-5,0,-37,-83,1,-1,-5,-16,1,0,0,1
0,0,-1,-26,1,0,76,-11,0,4,-15,-118,10,0,1,1,0
0,0,1,26,1,0,-76,11,0,-4,15,118,-10,0,1,1,0
0,1,-1,-15,0,0,0,0,-71,-5,-4,3,20,1,1,0,1
0,1,1,15,0,0,0,0,71,5,4,-3,-20,1,1,0,1
0,1,-1,-15,0,0,22,-6,-15,8,1,19,0,1,1,1,1
0,1,1,15,0,0,-22,6,15,-8,-1,-19,0,1,1,1,1
0,1,-1,-15,0,0,0,56,-15,7,1,11,5,1,0,1,1
0,1,1,15,0,0,0,-56,15,-7,-1,-11,-5,1,0,1,1
0,1,-1,-11,1,0,18,-18,15,-4,-1,-39,-40,0,1,1,0
0,1,1,11,1,0,-18,18,-15,4,1,39,40,0,1,1,0
0,1,-1,-11,0,0,31,-32,87,-9,6,1,-21,1,1,1,1
0,1,1,11,0,0,-31,32,-87,9,-6,-1,21,1,1,1,1
0,2,-1,-35,1,12,5,-4,-59,3,12,94,-24,0,1,0,0
0,2,1,35,1,-12,-5,4,59,-3,-12,-94,24,0,1,0,0
0,2,-1,-35,0,12,6,-10,0,-2,9,34,-13,1,1,1,0
0,2,1,35,0,-12,-6,10,0,2,-9,-34,13,1,1,1,0
0,2,-1,-35,0,12,5,-7,0,-2,7,39,-13,1,1,1,0
